set,gene,rank,rank_pct,t,logFC,adj.P.Val,n_in_ranking,median_rank,median_rank_pct,median_t,set_label,gate_pass_n,gate_span_n,gate_min_rank,gate_max_rank,gate_min_rank_pct,gate_max_rank_pct,gate_deepest_gene,gate_deepest_t,gate_deepest_logFC,gate_inner_pass_n,gate_inner_total_n,ranking_total_n
WT_heat_up,Ebf1,107,0.543726815,13.6777252,2.65979585,3.99294708e-10,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
WT_heat_up,Irf6,108,0.548808374,13.6765722,1.23483743,3.36302278e-12,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
WT_heat_up,Hspa1b,110,0.558971492,13.6570975,1.87043645,3.25248406e-11,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
WT_heat_up,Zbtb32,116,0.589460847,13.4662279,1.5125029,6.62730484e-9,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
WT_heat_up,Asb2,117,0.594542406,13.3971845,1.29259916,5.21730943e-12,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
WT_heat_up,Olr1,118,0.599623965,13.3842766,1.3199255,5.31185066e-12,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
WT_heat_up,Igkc,121,0.614868642,13.3537268,1.55819317,5.46892904e-12,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
WT_heat_up,Fasl,122,0.619950201,13.3110141,1.09224048,1.47429097e-11,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
WT_heat_up,Actbl2,125,0.635194878,13.2609115,1.47521881,6.23949239e-12,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
WT_heat_up,Adora2b,126,0.640276437,13.2383987,1.54826077,4.45352233e-10,213,282,1.42799065,10.7986447,WT_heat_up (gate output; n=213),213,2010,1,2010,0.00508155902,10.2139336,Cpne6,4.54525268,1.02987703,213,2010,19679
