"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"Cndp2","ENSMUSG00000024644.17",-0.138839305,8.19808192,-4.59109038,7.60068834e-05,0.000359725699,"WT_heat"
"Thsd1","ENSMUSG00000031480.15",-0.681081586,-0.0601627751,-4.59087169,7.60532794e-05,0.000359858736,"WT_heat"
"Amd-ps3","ENSMUSG00000060096.5",0.346546251,3.13292677,4.589764,7.62887167e-05,0.000360885975,"WT_heat"
"Ak4","ENSMUSG00000028527.18",1.17503585,3.94795538,5.24404645,7.64329303e-05,0.000361481287,"WT_heat"
"Fundc2","ENSMUSG00000031198.4",-0.139008042,6.50690551,-4.58816313,7.66302576e-05,0.000362327448,"WT_heat"
"Trmt1","ENSMUSG00000001909.16",-0.151831035,6.62544664,-4.58748719,7.67749227e-05,0.000362924262,"WT_heat"
"Pkp2","ENSMUSG00000041957.15",0.661688615,1.78188125,4.66031643,7.68879935e-05,0.000363371476,"WT_heat"
"Ifng","ENSMUSG00000055170.4",0.981115966,1.82035251,4.99436412,7.70564219e-05,0.00036408003,"WT_heat"
"Pak6","ENSMUSG00000074923.10",0.535511076,0.992477113,4.58518761,7.72691119e-05,0.000364997324,"WT_heat"
"Ecm1","ENSMUSG00000028108.15",0.405671918,5.75170283,5.02717039,7.73098183e-05,0.000365101971,"WT_heat"
"Tnfrsf13b","ENSMUSG00000010142.12",0.133983119,8.34985186,4.58490604,7.73298389e-05,0.000365108901,"WT_heat"
"Ywhaq","ENSMUSG00000076432.13",0.15876054,6.35253178,4.58297501,7.77475885e-05,0.000366993234,"WT_heat"
"Mcm8","ENSMUSG00000027353.14",0.231521558,4.63546114,4.58257135,7.78351976e-05,0.00036731867,"WT_heat"
"Gpc1","ENSMUSG00000034220.7",0.365523464,3.34450041,4.58245474,7.78605253e-05,0.000367350102,"WT_heat"
"Pipox","ENSMUSG00000017453.4",-0.496151001,-0.0202856838,-4.5818958,7.79820352e-05,0.000367835204,"WT_heat"
"Tmem71","ENSMUSG00000036944.6",-0.393144163,4.5334625,-4.78271924,7.83592676e-05,0.000369526007,"WT_heat"
"Dip2a","ENSMUSG00000020231.15",0.30417784,3.38835092,4.57973264,7.84540727e-05,0.000369795856,"WT_heat"
"Ppp1r11","ENSMUSG00000036398.13",0.16555405,5.51790683,4.5797956,7.84402949e-05,0.000369795856,"WT_heat"
"Ankrd13b","ENSMUSG00000037907.16",-0.237946572,5.43354611,-4.5792373,7.85625629e-05,0.000370218552,"WT_heat"
"Gm29237","ENSMUSG00000101872.1",-0.601563813,0.97554903,-4.57590204,7.9296944e-05,0.000373589792,"WT_heat"
"Ift46","ENSMUSG00000002031.13",-0.173565521,5.23605391,-4.57519081,7.94544249e-05,0.000374242132,"WT_heat"
"Heatr5a","ENSMUSG00000035181.6",0.203504744,4.98359619,4.57441425,7.96267283e-05,0.000374963959,"WT_heat"
"Kpna3","ENSMUSG00000021929.9",0.162618807,7.11930896,4.57386576,7.97486494e-05,0.000375448247,"WT_heat"
"Gm43484","ENSMUSG00000106166.1",0.546676717,0.888117695,4.57301883,7.99372754e-05,0.000376246267,"WT_heat"
"Rhoc","ENSMUSG00000002233.13",0.348649786,3.33845323,4.57287066,7.9970321e-05,0.0003763118,"WT_heat"
"Naa10","ENSMUSG00000031388.14",-0.172584152,5.41571547,-4.57271892,8.00041758e-05,0.000376381108,"WT_heat"
"Tmem140","ENSMUSG00000057137.9",-0.454897111,1.54086458,-4.57203042,8.01579704e-05,0.000377014508,"WT_heat"
"Xpo6","ENSMUSG00000000131.15",-0.115784848,8.17610926,-4.56940108,8.07480047e-05,0.000379698921,"WT_heat"
"Gm15902","ENSMUSG00000086012.2",0.611744303,0.950594722,4.56910969,8.08136603e-05,0.000379916871,"WT_heat"
"Clcnkb","ENSMUSG00000006216.10",0.528392557,-0.0922527257,4.5683197,8.0991921e-05,0.000380663963,"WT_heat"
"Mfsd4a","ENSMUSG00000059149.17",-0.168100586,5.95262045,-4.56710388,8.1267033e-05,0.000381865793,"WT_heat"
"Gm50103","ENSMUSG00000118049.1",-0.570641097,0.395738257,-4.56687062,8.13199216e-05,0.000381961254,"WT_heat"
"Gm21992","ENSMUSG00000096370.8",-0.529871946,1.2324606,-4.56684308,8.13261677e-05,0.000381961254,"WT_heat"
"Cfap77","ENSMUSG00000079502.8",-0.602465065,1.02540741,-4.56634682,8.14388072e-05,0.000382399019,"WT_heat"
"Gm17641","ENSMUSG00000091272.2",-0.407843273,3.34989407,-4.57241006,8.16744384e-05,0.00038334642,"WT_heat"
"Sestd1","ENSMUSG00000042272.17",-0.176640338,6.26409179,-4.56528853,8.16795334e-05,0.00038334642,"WT_heat"
"Gpr15","ENSMUSG00000047293.7",0.540338858,2.56283794,4.6231774,8.18250563e-05,0.000383937836,"WT_heat"
"Hnrnpul1","ENSMUSG00000040725.13",-0.109025465,8.9684156,-4.5635982,8.20654932e-05,0.000384974217,"WT_heat"
"Casd1","ENSMUSG00000015189.12",-0.187889686,5.45692099,-4.5626868,8.22743461e-05,0.000385861977,"WT_heat"
"Pcgf3","ENSMUSG00000033623.13",0.154674206,5.84144412,4.56176455,8.24862245e-05,0.0003867635,"WT_heat"
"Bicral","ENSMUSG00000036568.7",-0.167368799,5.91925562,-4.56144041,8.25608202e-05,0.000387021053,"WT_heat"
"Lig1","ENSMUSG00000056394.17",0.219043501,8.23797795,4.70759623,8.26879194e-05,0.000387524545,"WT_heat"
"Gm17590","ENSMUSG00000106588.1",0.562385495,0.67704212,4.56057343,8.27606719e-05,0.000387773158,"WT_heat"
"Gm16536","ENSMUSG00000089810.1",-0.306992274,3.13652561,-4.56037155,8.28072779e-05,0.000387899172,"WT_heat"
"Gm13328","ENSMUSG00000081128.1",-0.295741953,3.91070491,-4.55904998,8.31130139e-05,0.000389238696,"WT_heat"
"Deaf1","ENSMUSG00000058886.9",-0.190306347,5.12423727,-4.55676188,8.36450022e-05,0.000391636925,"WT_heat"
"4930417O13Rik","ENSMUSG00000108129.2",0.405497204,3.91464292,4.65736977,8.38048009e-05,0.000392291788,"WT_heat"
"Errfi1","ENSMUSG00000028967.10",0.343671283,3.26174806,4.55563173,8.390901e-05,0.000392686185,"WT_heat"
"BC053393","ENSMUSG00000046974.6",0.531397289,0.203466927,4.55404001,8.42822457e-05,0.000394339114,"WT_heat"
"Ube2cbp","ENSMUSG00000032415.14",-0.38253216,2.95260793,-4.5538312,8.43313303e-05,0.000394381238,"WT_heat"
"Chmp1a","ENSMUSG00000000743.9",-0.130783737,6.72260217,-4.55384155,8.43288965e-05,0.000394381238,"WT_heat"
"Cdh1","ENSMUSG00000000303.12",-0.615808948,1.7551948,-4.58162421,8.44294726e-05,0.000394746398,"WT_heat"
"5031434O11Rik","ENSMUSG00000097885.7",-0.43270503,1.91409924,-4.5521538,8.47266658e-05,0.000396041819,"WT_heat"
"Gm49172","ENSMUSG00000115049.1",-0.376668989,2.56333301,-4.55075846,8.50569273e-05,0.00039749116,"WT_heat"
"Ppp3cb","ENSMUSG00000021816.11",-0.148449019,7.35255953,-4.55010087,8.5213012e-05,0.000398126036,"WT_heat"
"Tprkb","ENSMUSG00000054226.13",-0.203002819,4.96535697,-4.54699174,8.59548527e-05,0.00040148849,"WT_heat"
"Hmbox1","ENSMUSG00000021972.14",-0.195844065,5.64620291,-4.54691394,8.59734995e-05,0.00040148849,"WT_heat"
"Adamtsl4","ENSMUSG00000015850.11",0.456041583,2.38545061,4.54596959,8.62001372e-05,0.000402403207,"WT_heat"
"Dhx33","ENSMUSG00000040620.15",0.171559433,6.1030396,4.54592742,8.62102709e-05,0.000402403207,"WT_heat"
"Klhl7","ENSMUSG00000028986.12",-0.229652626,4.08056062,-4.54566315,8.62738077e-05,0.000402604283,"WT_heat"
"Fcamr","ENSMUSG00000026415.11",0.547072096,-0.609329368,4.54507581,8.64151825e-05,0.000403168415,"WT_heat"
"Ifi213","ENSMUSG00000073491.11",-0.5433442,0.115931922,-4.54440653,8.65765619e-05,0.00040382559,"WT_heat"
"Vmp1","ENSMUSG00000018171.9",0.186036432,6.61398227,4.54378983,8.67255302e-05,0.000404328763,"WT_heat"
"Diaph2","ENSMUSG00000034480.18",0.166337581,6.81358759,4.54379636,8.67239498e-05,0.000404328763,"WT_heat"
"Tubb5","ENSMUSG00000001525.10",-0.121561834,10.9323702,-4.54360509,8.67702035e-05,0.000404441221,"WT_heat"
"Akr1c12","ENSMUSG00000021211.4",-0.395293971,2.05263538,-4.54086621,8.74352065e-05,0.000407251462,"WT_heat"
"Gm16091","ENSMUSG00000087502.1",-0.372948329,2.91655048,-4.54086919,8.74344802e-05,0.000407251462,"WT_heat"
"Secisbp2l","ENSMUSG00000035093.16",-0.134454427,6.89969856,-4.54088124,8.74315436e-05,0.000407251462,"WT_heat"
"Fgfr3","ENSMUSG00000054252.18",0.594179008,0.119513356,4.54062956,8.74929029e-05,0.000407423766,"WT_heat"
"Atrnl1","ENSMUSG00000054843.9",0.250719546,3.92517344,4.54039084,8.75511406e-05,0.000407598509,"WT_heat"
"Septin9","ENSMUSG00000059248.13",-0.144161373,9.68211851,-4.53744345,8.8273368e-05,0.000410863673,"WT_heat"
"Ifih1","ENSMUSG00000026896.14",0.590855435,4.02964762,4.96581575,8.85843818e-05,0.000412173705,"WT_heat"
"Dnajc25","ENSMUSG00000070972.13",0.354835851,2.82737643,4.53613162,8.85967159e-05,0.000412173705,"WT_heat"
"Ccl5","ENSMUSG00000035042.2",0.607826115,0.391673198,4.53508249,8.8856158e-05,0.000413282991,"WT_heat"
"Gm42979","ENSMUSG00000104814.1",-0.506572878,2.29776688,-4.53396882,8.91323819e-05,0.000414469788,"WT_heat"
"Gm12990","ENSMUSG00000081136.1",-0.544130542,-0.108227925,-4.53344088,8.92636251e-05,0.000414982017,"WT_heat"
"Lamtor1","ENSMUSG00000030842.12",-0.169615737,6.07179092,-4.53333883,8.92890164e-05,0.00041500202,"WT_heat"
"Mrpl47","ENSMUSG00000037531.8",0.204221768,4.43308086,4.53300714,8.93715957e-05,0.000415287752,"WT_heat"
"Mynn","ENSMUSG00000037730.13",0.186343233,5.19432488,4.53279652,8.94240712e-05,0.000415433498,"WT_heat"
"Gm5648","ENSMUSG00000083668.1",0.255975766,4.24771344,4.53207455,8.96041811e-05,0.00041617198,"WT_heat"
"Inpp5d","ENSMUSG00000026288.14",-0.153325027,7.22833107,-4.53183113,8.96649872e-05,0.000416356131,"WT_heat"
"Pip4k2b","ENSMUSG00000018547.8",-0.215299871,6.59175495,-4.56714471,8.99041305e-05,0.000417368102,"WT_heat"
"Pmp22","ENSMUSG00000018217.12",0.507070542,-0.419730021,4.53072734,8.99412305e-05,0.000417441858,"WT_heat"
"Pak4","ENSMUSG00000030602.13",0.24125457,4.33278764,4.52974455,9.01879009e-05,0.000418389369,"WT_heat"
"Pwwp2a","ENSMUSG00000044950.7",0.162793749,5.70273114,4.5297596,9.01841188e-05,0.000418389369,"WT_heat"
"Snora62","ENSMUSG00000064925.1",0.519123778,-0.116440653,4.52913908,9.03402007e-05,0.000418997127,"WT_heat"
"Mvp","ENSMUSG00000030681.18",0.167132292,5.82830134,4.5288307,9.04178696e-05,0.000419258543,"WT_heat"
"Serpina3g","ENSMUSG00000041481.17",-0.476725755,5.49909932,-5.03876242,9.04479978e-05,0.000419299446,"WT_heat"
"Efr3a","ENSMUSG00000015002.18",-0.147339709,6.84866814,-4.52840967,9.05240184e-05,0.000419553028,"WT_heat"
"Calm2","ENSMUSG00000036438.14",-0.124306121,8.02961508,-4.52810107,9.06018991e-05,0.00041981511,"WT_heat"
"Sipa1","ENSMUSG00000056917.13",-0.237454568,6.64580683,-4.6339972,9.08059647e-05,0.000420661624,"WT_heat"
"Lrrc45","ENSMUSG00000025145.13",-0.240212407,5.12779235,-4.52720845,9.08275411e-05,0.000420662552,"WT_heat"
"Ccdc43","ENSMUSG00000020925.16",0.18993612,5.36985038,4.5262627,9.10672224e-05,0.000421673381,"WT_heat"
"Gm12138","ENSMUSG00000082087.4",-0.351443392,2.76164666,-4.52612982,9.11009489e-05,0.000421730316,"WT_heat"
"Actb","ENSMUSG00000029580.14",0.106359302,12.2409297,4.52585825,9.11699126e-05,0.000421950308,"WT_heat"
"Zfp286","ENSMUSG00000047342.17",0.554768731,0.55083411,4.52384979,9.16815723e-05,0.000424218589,"WT_heat"
"Gm5541","ENSMUSG00000103406.1",0.668536327,0.372967902,4.52308782,9.18764304e-05,0.000425020281,"WT_heat"
"Cd55os","ENSMUSG00000087691.1",-0.655047078,1.45716664,-4.55603376,9.20054528e-05,0.000425517111,"WT_heat"
"Gm42547","ENSMUSG00000106990.1",0.3595273,3.55848908,4.52194291,9.21699879e-05,0.000426177912,"WT_heat"
"Gm37868","ENSMUSG00000102179.1",0.537631092,-0.366869664,4.52147827,9.2289388e-05,0.000426544219,"WT_heat"
"Slc16a1","ENSMUSG00000032902.1",0.173546924,6.9425733,4.52146593,9.22925597e-05,0.000426544219,"WT_heat"
"Gucd1","ENSMUSG00000033416.15",-0.203478927,4.86244083,-4.52099368,9.24140787e-05,0.000427005554,"WT_heat"
"Arid5a","ENSMUSG00000037447.16",0.182675356,6.89812356,4.52009081,9.26468416e-05,0.000427919016,"WT_heat"
"Bdh1","ENSMUSG00000046598.15",-0.148330522,6.00527363,-4.52005819,9.26552633e-05,0.000427919016,"WT_heat"
"Psme2b","ENSMUSG00000078153.3",-0.170913033,7.66468883,-4.51980044,9.27218227e-05,0.000428125938,"WT_heat"
"Gm48855","ENSMUSG00000111160.1",0.662330245,0.143767424,4.51846222,9.30681699e-05,0.000429624329,"WT_heat"
"Dnajb9","ENSMUSG00000014905.4",-0.405066957,4.48907892,-4.73852666,9.34231047e-05,0.000431161651,"WT_heat"
"Atf6b","ENSMUSG00000015461.15",0.175635547,5.68715377,4.51695021,9.34610398e-05,0.000431235592,"WT_heat"
"Aak1","ENSMUSG00000057230.14",-0.150851283,6.88897559,-4.51346514,9.43728472e-05,0.000435340661,"WT_heat"
"Wdr78","ENSMUSG00000035126.19",0.38265666,2.65938282,4.5123472,9.46671999e-05,0.000436555423,"WT_heat"
"Dock11","ENSMUSG00000031093.14",-0.169899057,6.56651572,-4.51229658,9.46805501e-05,0.000436555423,"WT_heat"
"Tmem95","ENSMUSG00000094845.2",0.585106882,0.567052286,4.51206114,9.47426664e-05,0.000436739502,"WT_heat"
"Fam126a","ENSMUSG00000028995.14",-0.175298761,6.18376413,-4.51114957,9.49835457e-05,0.000437453007,"WT_heat"
"Rrp12","ENSMUSG00000035049.4",0.1746616,5.99045289,4.51113891,9.4986366e-05,0.000437453007,"WT_heat"
"Smarce1","ENSMUSG00000037935.16",-0.163887641,6.64916499,-4.5113563,9.49288659e-05,0.000437453007,"WT_heat"
"Dync1li2","ENSMUSG00000035770.8",-0.138687575,6.1434115,-4.51116095,9.49805355e-05,0.000437453007,"WT_heat"
"Homer3","ENSMUSG00000003573.15",-0.317323915,3.41424227,-4.51087159,9.50571232e-05,0.000437676445,"WT_heat"
"Slc39a10","ENSMUSG00000025986.6",-0.329496502,4.37733805,-4.55306011,9.52356665e-05,0.000438395949,"WT_heat"
"Trgc3","ENSMUSG00000091682.2",0.572688495,1.7924725,4.51010586,9.52600893e-05,0.000438405823,"WT_heat"
"Sulf1","ENSMUSG00000016918.15",-0.573932478,-0.265550318,-4.50997944,9.529364e-05,0.00043845769,"WT_heat"
"1700030K09Rik","ENSMUSG00000052794.13",0.315312415,3.52687144,4.50881392,9.56035103e-05,0.000439780617,"WT_heat"
"Dcaf6","ENSMUSG00000026571.12",-0.211581875,5.23044172,-4.5083891,9.57167046e-05,0.000440198418,"WT_heat"
"Blzf1","ENSMUSG00000026577.13",0.222346861,4.76827307,4.50825229,9.57531858e-05,0.000440245926,"WT_heat"
"Hmg20b","ENSMUSG00000020232.17",-0.19296599,5.76810118,-4.50818258,9.57717775e-05,0.000440245926,"WT_heat"
"Kank2","ENSMUSG00000032194.9",-0.481255659,1.51252708,-4.50614068,9.63180081e-05,0.000442653452,"WT_heat"
"Snhg15","ENSMUSG00000085156.8",0.275502149,5.58561433,4.61011815,9.66799214e-05,0.000444212975,"WT_heat"
"Smyd3","ENSMUSG00000055067.15",-0.363995471,6.23696217,-4.91637141,9.67334489e-05,0.000444355168,"WT_heat"
"Ndufa4","ENSMUSG00000029632.7",-0.186024601,6.54557009,-4.50378454,9.69521407e-05,0.000445255817,"WT_heat"
"Ttc26","ENSMUSG00000056832.14",0.573665232,0.385911396,4.50233425,9.73445261e-05,0.000446890246,"WT_heat"
"Xpnpep3","ENSMUSG00000022401.12",-0.24657261,4.27871219,-4.5022176,9.7376156e-05,0.000446890246,"WT_heat"
"Brix1","ENSMUSG00000022247.12",0.171499141,6.56424092,4.50230022,9.73537528e-05,0.000446890246,"WT_heat"
"Ctnna1","ENSMUSG00000037815.7",0.144611889,8.12157223,4.49860172,9.83616466e-05,0.000451307727,"WT_heat"
"Atp6v0d1","ENSMUSG00000013160.7",-0.148457965,5.7933011,-4.49834823,9.84311034e-05,0.000451521138,"WT_heat"
"Il27ra","ENSMUSG00000005465.9",-0.195034373,5.86337459,-4.49805746,9.85108335e-05,0.000451781564,"WT_heat"
"Fyttd1","ENSMUSG00000022800.14",0.154893699,6.40813464,4.49640883,9.89641149e-05,0.000453754617,"WT_heat"
"Gm48302","ENSMUSG00000113041.1",0.501334115,-0.453476699,4.49585713,9.9116263e-05,0.000454346364,"WT_heat"
"Gm33091","ENSMUSG00000112501.1",0.340462638,2.89138051,4.49492986,9.9372508e-05,0.000455414901,"WT_heat"
"Il17a","ENSMUSG00000025929.4",0.594899137,-0.497863898,4.49447237,9.94991731e-05,0.000455783107,"WT_heat"
"Eif1b","ENSMUSG00000006941.5",0.189759399,5.50081386,4.49448243,9.94963865e-05,0.000455783107,"WT_heat"
"Acap2","ENSMUSG00000049076.12",-0.138959606,6.17506604,-4.49364536,9.97285571e-05,0.000456727549,"WT_heat"
"Aldh18a1","ENSMUSG00000025007.13",-0.135560719,7.57046653,-4.4934011,9.97964045e-05,0.000456931932,"WT_heat"
"Gpr35","ENSMUSG00000026271.15",0.566920878,0.305636461,4.49329238,9.98266186e-05,0.000456963952,"WT_heat"
"2610021A01Rik","ENSMUSG00000091474.2",0.189960276,4.86917258,4.49234187,0.000100091161,0.000458068361,"WT_heat"
"Prr5l","ENSMUSG00000032841.15",0.29365106,3.66497401,4.49117995,0.000100415484,0.000459445784,"WT_heat"
"Fgf1","ENSMUSG00000036585.16",-0.558089535,-0.0652448142,-4.49042562,0.000100626599,0.000460304703,"WT_heat"
"Ociad1","ENSMUSG00000029152.13",0.133968871,7.35105963,4.48976658,0.000100811402,0.000461009571,"WT_heat"
"Eif4b","ENSMUSG00000058655.9",-0.111882312,10.0626788,-4.48970908,0.000100827542,0.000461009571,"WT_heat"
"Heatr3","ENSMUSG00000031657.16",0.164510496,5.93894686,4.48943354,0.000100904916,0.000461256178,"WT_heat"
"Efcc1","ENSMUSG00000068263.11",-0.592178829,0.193302462,-4.48866207,0.000101121875,0.000462140588,"WT_heat"
"Nmt2","ENSMUSG00000026643.16",-0.158585087,7.6666659,-4.48837712,0.000101202127,0.000462399965,"WT_heat"
"Havcr2","ENSMUSG00000020399.14",0.586483316,2.24723251,4.56070297,0.000101608847,0.000464150535,"WT_heat"
"Igkj5","ENSMUSG00000076608.2",0.407278219,-0.697571243,4.48604754,0.00010186059,0.000465084584,"WT_heat"
"Dis3l2","ENSMUSG00000053333.15",-0.20315694,4.7176426,-4.48609222,0.000101847922,0.000465084584,"WT_heat"
"Snx13","ENSMUSG00000020590.16",-0.179742856,5.59790955,-4.485748,0.000101945563,0.000465364587,"WT_heat"
"Sepsecs","ENSMUSG00000029173.12",0.203748556,4.7816769,4.48438896,0.000102331978,0.000466944248,"WT_heat"
"Fhod1","ENSMUSG00000014778.10",0.170630019,5.96261104,4.48433275,0.000102347992,0.000466944248,"WT_heat"
"Gramd4","ENSMUSG00000035900.18",-0.150179939,7.07119995,-4.48428079,0.000102362797,0.000466944248,"WT_heat"
"Rnf130","ENSMUSG00000020376.17",-0.300228841,3.77011333,-4.48383137,0.00010249094,0.00046742044,"WT_heat"
"Hilpda","ENSMUSG00000043421.8",0.788705084,3.06566609,4.93698843,0.000102878462,0.000469079068,"WT_heat"
"Gtf2h1","ENSMUSG00000006599.13",-0.151027258,6.44613871,-4.48212372,0.000102979283,0.000469429998,"WT_heat"
"Alyref","ENSMUSG00000025134.2",0.131261445,7.36139595,4.4818006,0.000103071946,0.000469743589,"WT_heat"
"Chmp7","ENSMUSG00000034190.9",0.156486429,5.70619594,4.48108615,0.000103277128,0.000470460785,"WT_heat"
"Wdr43","ENSMUSG00000041057.10",0.147098708,7.85072275,4.48116737,0.000103253782,0.000470460785,"WT_heat"
"Tcam1","ENSMUSG00000020712.11",-0.560068044,1.5432465,-4.47877426,0.000103943851,0.000473388345,"WT_heat"
"Ccnl1","ENSMUSG00000027829.15",-0.17298076,7.49512716,-4.47774031,0.00010424341,0.000474642772,"WT_heat"
"Extl2","ENSMUSG00000027963.14",-0.273239208,3.18935334,-4.47763,0.000104275418,0.000474678685,"WT_heat"
"Myrf","ENSMUSG00000036098.15",0.510947748,-0.134998951,4.47733273,0.000104361729,0.000474961717,"WT_heat"
"Atp13a1","ENSMUSG00000031862.11",-0.144609842,7.30596739,-4.47557648,0.000104873089,0.000477178618,"WT_heat"
"Pde6d","ENSMUSG00000026239.14",0.226037017,4.24834518,4.47497702,0.0001050482,0.000477864894,"WT_heat"
"Mmp15","ENSMUSG00000031790.8",-0.588943046,0.621701087,-4.47409363,0.000105306777,0.00047893045,"WT_heat"
"Gm15542","ENSMUSG00000083396.1",0.214876542,6.17928935,4.48322095,0.000105489945,0.000479652641,"WT_heat"
"Anapc7","ENSMUSG00000029466.11",-0.149343865,6.07530486,-4.46982115,0.000106566308,0.000484434829,"WT_heat"
"Csrp2","ENSMUSG00000020186.7",0.305345756,3.47086666,4.4692519,0.000106735245,0.000485090736,"WT_heat"
"Fancc","ENSMUSG00000021461.17",-0.209376702,4.63095305,-4.46857365,0.000106936879,0.000485894906,"WT_heat"
"Gm16185","ENSMUSG00000084911.1",-0.400476607,2.82608222,-4.46664296,0.000107512909,0.000488399477,"WT_heat"
"H60b","ENSMUSG00000075297.10",-0.670692099,0.386352799,-4.46626257,0.000107626763,0.000488803849,"WT_heat"
"Fcer1g","ENSMUSG00000058715.11",-0.623481228,0.134609183,-4.46609813,0.000107676018,0.000488914712,"WT_heat"
"Tmcc3","ENSMUSG00000020023.18",-0.357080625,2.80367478,-4.46523404,0.000107935207,0.000489978534,"WT_heat"
"Dnajc11","ENSMUSG00000039768.16",0.129534831,6.66991271,4.46416982,0.000108255278,0.000491318175,"WT_heat"
"Cfap97","ENSMUSG00000031631.15",-0.19900857,5.04279196,-4.46370476,0.000108395443,0.000491840884,"WT_heat"
"Eri1","ENSMUSG00000031527.7",0.137862778,7.13963547,4.46321392,0.000108543569,0.000492399468,"WT_heat"
"Abcd1","ENSMUSG00000031378.14",-0.18796836,5.07045977,-4.46260133,0.000108728724,0.000493125735,"WT_heat"
"Gm973","ENSMUSG00000047361.16",-0.455878595,-0.00495184336,-4.46197364,0.000108918765,0.00049387382,"WT_heat"
"Uri1","ENSMUSG00000030421.9",-0.14298344,6.42938087,-4.46128175,0.000109128625,0.000494711406,"WT_heat"
"Dis3","ENSMUSG00000033166.11",0.15802643,6.9386432,4.45977771,0.000109586204,0.000496671329,"WT_heat"
"Gm11993","ENSMUSG00000101841.1",0.216639831,4.4199169,4.45960533,0.000109638768,0.000496795146,"WT_heat"
"9330162G02Rik","ENSMUSG00000109536.1",0.597754694,3.12694277,4.71956788,0.000109802441,0.000497422248,"WT_heat"
"Gm22935","ENSMUSG00000077148.1",-0.626233387,-0.322233151,-4.45741853,0.000110307775,0.000499596478,"WT_heat"
"Ttc28","ENSMUSG00000033209.17",-0.59694608,1.60927087,-4.45896233,0.000111214215,0.000503585948,"WT_heat"
"AI847159","ENSMUSG00000084826.7",-0.54901596,0.411225297,-4.45369672,0.000111455698,0.000504563304,"WT_heat"
"Cd8a","ENSMUSG00000053977.13",-0.433445526,2.51520089,-4.4500836,0.000112581412,0.000509542228,"WT_heat"
"Cav2","ENSMUSG00000000058.6",0.354602638,2.51306751,4.44890232,0.000112951894,0.000511101476,"WT_heat"
"Tpcn1","ENSMUSG00000032741.9",-0.223428823,5.53180869,-4.44660713,0.00011367518,0.000514106602,"WT_heat"
"Srrt","ENSMUSG00000037364.12",-0.217284901,8.30777316,-4.60512822,0.000113666113,0.000514106602,"WT_heat"
"Tmem168","ENSMUSG00000029569.9",0.170040827,6.0419941,4.44654637,0.000113694392,0.000514106602,"WT_heat"
"Rps10","ENSMUSG00000052146.16",-0.384770164,3.47694631,-4.45287594,0.000113789411,0.000514418061,"WT_heat"
"5430430B14Rik","ENSMUSG00000109953.1",0.599401341,0.2618546,4.44554001,0.000114013025,0.000515310591,"WT_heat"
"Acsl5","ENSMUSG00000024981.6",-0.126826306,8.13202075,-4.44484295,0.000114234245,0.000516191895,"WT_heat"
"Fubp3","ENSMUSG00000026843.15",-0.131558782,6.36785243,-4.44449765,0.000114343989,0.000516569181,"WT_heat"
"Cavin3","ENSMUSG00000037060.3",0.592657302,-0.400468627,4.44290646,0.000114851051,0.000518740838,"WT_heat"
"Gm30238","ENSMUSG00000103898.1",-0.668262958,1.00650835,-4.44927424,0.00011493039,0.000518980069,"WT_heat"
"Tmem129","ENSMUSG00000019295.8",0.236914023,4.72506086,4.44167052,0.000115246443,0.000520287853,"WT_heat"
"Msl3","ENSMUSG00000031358.17",-0.145667752,6.15592854,-4.44125223,0.000115380562,0.000520773871,"WT_heat"
"Rock1","ENSMUSG00000024290.9",0.125419859,7.68688771,4.43999023,0.000115786147,0.000522484655,"WT_heat"
"Ccdc71l","ENSMUSG00000090946.3",0.236706772,5.49273308,4.44606124,0.000115957794,0.000523139256,"WT_heat"
"Hdac4","ENSMUSG00000026313.16",-0.184567332,5.35193364,-4.43934543,0.000115993921,0.000523182299,"WT_heat"
"Spryd7","ENSMUSG00000021930.14",0.302773812,3.04041472,4.43918868,0.000116044485,0.000523290425,"WT_heat"
"Als2cl","ENSMUSG00000044037.15",0.190422634,6.21603022,4.43743344,0.000116612189,0.000525729956,"WT_heat"
"Gm38126","ENSMUSG00000104053.1",0.628265543,0.040263565,4.43710209,0.000116719667,0.000526093983,"WT_heat"
"Lin54","ENSMUSG00000035310.15",0.162982876,5.82985535,4.43688308,0.000116790761,0.000526293881,"WT_heat"
"2410022M11Rik","ENSMUSG00000100017.2",-0.540384884,1.09966364,-4.43650966,0.000116912074,0.00052671994,"WT_heat"
"Mpp5","ENSMUSG00000021112.9",0.169272644,5.32815917,4.43631375,0.00011697577,0.000526886286,"WT_heat"
"Cers2","ENSMUSG00000015714.11",0.113419523,7.39966283,4.43413481,0.000117686529,0.000529966406,"WT_heat"
"Phip","ENSMUSG00000032253.13",-0.159806437,7.58464648,-4.43266376,0.000118168791,0.000532016389,"WT_heat"
"Appbp2","ENSMUSG00000018481.9",0.169589732,6.54665548,4.43209725,0.000118355035,0.000532733014,"WT_heat"
"Gm47640","ENSMUSG00000111681.1",-0.413363855,2.06038026,-4.43152699,0.000118542808,0.000533456188,"WT_heat"
"Ppp4r3a","ENSMUSG00000041846.15",0.156999521,7.53520151,4.43074686,0.000118800158,0.000534492071,"WT_heat"
"Specc1","ENSMUSG00000042331.13",-0.253338504,5.98329963,-4.53072259,0.000119194293,0.000536142741,"WT_heat"
"Chchd1","ENSMUSG00000063787.4",0.187724763,5.26415641,4.42843021,0.00011956765,0.000537699221,"WT_heat"
