"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","arm","collection","n_query_in_background","hit_genes","n_hits","size_tested","k_null_matched_mean","p_matched","frac_matched_reaching_q","p_uniform"
"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","8/198","51/11067",0.156862745098039,8.76767676767677,7.50407910097951,3.00118671453733e-06,0.000874345729501875,0.00072203989143898,"ADM/APLP1/ATP2B4/BICD1/CALCA/PLEK/RGS16/SERPINE1",8,"KO_heat_up","GO_BP",218,"ADM/APLP1/ATP2B4/BICD1/CALCA/PLEK/RGS16/SERPINE1",8,51,1.277,0.000499750124937531,0.00344589937973811,0.000499750124937531
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","19/198","314/11067",0.0605095541401274,3.38211735186258,5.77958010515421,3.43258018027768e-06,0.000900022523268807,0.000743243940087493,"ADORA2A/ANXA2/CD200/IER3/IL1A/IL1R2/IL1RN/IL2/KLRC1/NR4A3/PDGFA/PDGFB/PLAUR/PLK2/SERPINE1/SPP1/TNFSF14/UACA/WNT3",19,"KO_heat_up","GO_BP",218,"ADORA2A/ANXA2/CD200/IER3/IL1A/IL1R2/IL1RN/IL2/KLRC1/NR4A3/PDGFA/PDGFB/PLAUR/PLK2/SERPINE1/SPP1/TNFSF14/UACA/WNT3",19,314,9.9065,0.00199900049975012,0.034,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE","GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE","12/198","135/11067",0.0888888888888889,4.96835016835017,6.26123773360566,5.20558378680228e-06,0.00124082188081778,0.00102467807171792,"ADAM8/ADORA2B/C3/CAMK2N1/CCL3/IL1A/IL2/IL23A/LTA/MAPK13/SERPINE1/TNFSF11",12,"KO_heat_up","GO_BP",218,"ADAM8/ADORA2B/C3/CAMK2N1/CCL3/IL1A/IL2/IL23A/LTA/MAPK13/SERPINE1/TNFSF11",12,135,4.296,0.00199900049975012,0.0116396761133603,0.000499750124937531
"GOBP_OSTEOCLAST_DIFFERENTIATION","GOBP_OSTEOCLAST_DIFFERENTIATION","10/198","100/11067",0.1,5.58939393939394,6.22220835611799,1.14503039253886e-05,0.00234282902852781,0.0019347221131646,"ANXA2/CALCA/CCL3/EFNA2/EPHA2/FOSL2/GPR183/IL23A/TNFRSF11B/TNFSF11",10,"KO_heat_up","GO_BP",218,"ANXA2/CALCA/CCL3/EFNA2/EPHA2/FOSL2/GPR183/IL23A/TNFRSF11B/TNFSF11",10,100,2.996,0.00149925037481259,0.00416449765747007,0.000499750124937531
"GOBP_WOUND_HEALING","GOBP_WOUND_HEALING","19/198","343/11067",0.0553935860058309,3.09616573902288,5.32264387288868,1.22412781284011e-05,0.00234282902852781,0.0019347221131646,"ADORA2A/ANXA2/CD40LG/CDKN1A/CLDN4/F3/HBEGF/IL1A/PAK1/PDGFA/PDGFB/PLAUR/PLEK/PPL/PROCR/SDC4/SERPINE1/TIMP1/TMEFF2",19,"KO_heat_up","GO_BP",218,"ADORA2A/ANXA2/CD40LG/CDKN1A/CLDN4/F3/HBEGF/IL1A/PAK1/PDGFA/PDGFB/PLAUR/PLEK/PPL/PROCR/SDC4/SERPINE1/TIMP1/TMEFF2",19,343,10.52,0.00649675162418791,0.033,0.000499750124937531
"GOBP_MONONUCLEAR_CELL_MIGRATION","GOBP_MONONUCLEAR_CELL_MIGRATION","13/198","172/11067",0.0755813953488372,4.22454193093728,5.75243564326272,1.25093845916817e-05,0.00234282902852781,0.0019347221131646,"ADAM8/ASB2/CALCA/CCL20/CCL3/CCL4/CD200/GPR183/PDGFB/RET/SERPINE1/TNFSF11/TNFSF14",13,"KO_heat_up","GO_BP",218,"ADAM8/ASB2/CALCA/CCL20/CCL3/CCL4/CD200/GPR183/PDGFB/RET/SERPINE1/TNFSF11/TNFSF14",13,172,5.878,0.00549725137431284,0.0255511022044088,0.000499750124937531
"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","15/198","228/11067",0.0657894736842105,3.67723285486443,5.51305207893786,1.43315815997126e-05,0.00235211276417288,0.00194238867714626,"ADM/ATP2B4/C3/EPHA2/EPN2/F3/FASLG/HK2/IL17F/IL1A/PLK2/SEMA4A/SERPINE1/SPHK1/TGM2",15,"KO_heat_up","GO_BP",218,"ADM/ATP2B4/C3/EPHA2/EPN2/F3/FASLG/HK2/IL17F/IL1A/PLK2/SEMA4A/SERPINE1/SPHK1/TGM2",15,228,6.8905,0.00199900049975012,0.017,0.000499750124937531
"GOBP_HUMORAL_IMMUNE_RESPONSE","GOBP_HUMORAL_IMMUNE_RESPONSE","12/198","149/11067",0.0805369127516778,4.50152532031727,5.80780456953954,1.43530908568902e-05,0.00235211276417288,0.00194238867714626,"ADM/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CD83/CLU/GPR183/IL17F/LTA",12,"KO_heat_up","GO_BP",218,"ADM/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CD83/CLU/GPR183/IL17F/LTA",12,149,3.748,0.000999500249875062,0.00204290091930541,0.000499750124937531
"GOBP_REGULATION_OF_BODY_FLUID_LEVELS","GOBP_REGULATION_OF_BODY_FLUID_LEVELS","17/198","288/11067",0.0590277777777778,3.29929503367003,5.33623372037499,1.58731890300659e-05,0.00244820597863722,0.00202174302382944,"ADCY4/ADM/ADORA2A/ANO1/ANXA2/CD40LG/F3/FOSL2/GJA5/HK2/NPR3/PDGFA/PDGFB/PLAUR/PLEK/PROCR/SERPINE1",17,"KO_heat_up","GO_BP",218,"ADCY4/ADM/ADORA2A/ANO1/ANXA2/CD40LG/F3/FOSL2/GJA5/HK2/NPR3/PDGFA/PDGFB/PLAUR/PLEK/PROCR/SERPINE1",17,288,8.102,0.00299850074962519,0.011,0.000499750124937531
"GOBP_LEUKOCYTE_MIGRATION","GOBP_LEUKOCYTE_MIGRATION","17/198","290/11067",0.0586206896551724,3.27654127481714,5.30223192022758,1.73620752385822e-05,0.00252907562642014,0.00208852565881658,"ADAM8/ASB2/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CD200/GPR183/IL23A/ITGA3/PDGFB/RET/SERPINE1/TNFSF11/TNFSF14",17,"KO_heat_up","GO_BP",218,"ADAM8/ASB2/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CD200/GPR183/IL23A/ITGA3/PDGFB/RET/SERPINE1/TNFSF11/TNFSF14",17,290,9.579,0.0104947526236882,0.051,0.000499750124937531
"GOBP_MESODERM_MORPHOGENESIS","GOBP_MESODERM_MORPHOGENESIS","7/198","49/11067",0.142857142857143,7.98484848484848,6.61358256225853,2.39860457159503e-05,0.00313604295001619,0.00258976287614248,"EOMES/EPHA2/INHBA/ITGA3/KDM6B/NR4A3/WNT3",7,"KO_heat_up","GO_BP",218,"EOMES/EPHA2/INHBA/ITGA3/KDM6B/NR4A3/WNT3",7,49,1.572,0.000999500249875062,0.0049906425452277,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION","GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION","20/198","395/11067",0.0506329113924051,2.83007288070579,4.99893118833244,2.6507780699851e-05,0.00313604295001619,0.00258976287614248,"ADAM8/CCN1/CD40LG/CD70/CD80/CD83/EGR3/HSPH1/IL1A/IL2/IL23A/NR4A3/PDGFB/PLAUR/RET/SDC4/TGM2/TNFSF11/TNFSF14/TNFSF9",20,"KO_heat_up","GO_BP",218,"ADAM8/CCN1/CD40LG/CD70/CD80/CD83/EGR3/HSPH1/IL1A/IL2/IL23A/NR4A3/PDGFB/PLAUR/RET/SDC4/TGM2/TNFSF11/TNFSF14/TNFSF9",20,395,13.5125,0.0379810094952524,0.102,0.000499750124937531
"GOBP_NEGATIVE_REGULATION_OF_COAGULATION","GOBP_NEGATIVE_REGULATION_OF_COAGULATION","6/198","34/11067",0.176470588235294,9.86363636363637,6.98614690345587,2.69278687418697e-05,0.00313604295001619,0.00258976287614248,"ANXA2/PDGFA/PDGFB/PLAUR/PROCR/SERPINE1",6,"KO_heat_up","GO_BP",218,"ANXA2/PDGFA/PDGFB/PLAUR/PROCR/SERPINE1",6,34,0.8045,0.000499750124937531,0.000892060660124889,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","7/198","50/11067",0.14,7.82515151515152,6.52827977338201,2.74724687736152e-05,0.00313604295001619,0.00258976287614248,"CD40LG/FASLG/INHBA/LTA/RET/TNFSF11/TNFSF14",7,"KO_heat_up","GO_BP",218,"CD40LG/FASLG/INHBA/LTA/RET/TNFSF11/TNFSF14",7,50,1.4455,0.000499750124937531,0.00192184497117233,0.000499750124937531
"GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","11/198","134/11067",0.082089552238806,4.58830845771144,5.64034446114536,2.75091486843525e-05,0.00313604295001619,0.00258976287614248,"CD40LG/CSF2/FASLG/HSPA1A/IL1A/INHBA/LTA/RET/SERPINE1/TNFSF11/TNFSF14",11,"KO_heat_up","GO_BP",218,"CD40LG/CSF2/FASLG/HSPA1A/IL1A/INHBA/LTA/RET/SERPINE1/TNFSF11/TNFSF14",11,134,4.208,0.00249875062468766,0.00607594936708861,0.000499750124937531
"GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","10/198","116/11067",0.0862068965517241,4.81844305120167,5.57983756930762,4.2122031503832e-05,0.00460183194179364,0.00380022012295537,"ADM/APLP1/ATP2B4/BICD1/C3/CALCA/GRP/PLEK/RGS16/SERPINE1",10,"KO_heat_up","GO_BP",218,"ADM/APLP1/ATP2B4/BICD1/C3/CALCA/GRP/PLEK/RGS16/SERPINE1",10,116,3.1985,0.00199900049975012,0.003659174072138,0.000499750124937531
"GOBP_EOSINOPHIL_MIGRATION","GOBP_EOSINOPHIL_MIGRATION","4/198","12/11067",0.333333333333333,18.6313131313131,8.24762757193789,4.39690876060138e-05,0.00461147790811873,0.00380818581918191,"ADAM8/CCL22/CCL3/CCL4",4,"KO_heat_up","GO_BP",218,"ADAM8/CCL22/CCL3/CCL4",4,12,0.238,0.000999500249875062,0.00236406619385343,0.000499750124937531
"GOBP_REGULATION_OF_COAGULATION","GOBP_REGULATION_OF_COAGULATION","7/198","54/11067",0.12962962962963,7.24551066217733,6.20933581484581,4.58546108331531e-05,0.00462426113863567,0.00381874228679336,"ANXA2/F3/PDGFA/PDGFB/PLAUR/PROCR/SERPINE1",7,"KO_heat_up","GO_BP",218,"ANXA2/F3/PDGFA/PDGFB/PLAUR/PROCR/SERPINE1",7,54,1.4605,0.00149925037481259,0.00452781371280724,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION","6/198","38/11067",0.157894736842105,8.82535885167464,6.52170463607824,5.2081064315528e-05,0.00505765002353017,0.00417663739949478,"CDKN1A/EGFR/FOSL2/PDGFA/PDGFB/SPHK1",6,"KO_heat_up","GO_BP",218,"CDKN1A/EGFR/FOSL2/PDGFA/PDGFB/SPHK1",6,38,1.1415,0.00149925037481259,0.00507246376811594,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT","GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT","18/198","351/11067",0.0512820512820513,2.86635586635587,4.7958412146171,5.78583071789524e-05,0.00515331536639073,0.00425563840726875,"ADAM8/CALCA/CD80/CD83/CRABP2/EGR2/EGR3/IL2/IL23A/LTA/PAK1/PLXNB2/SPINT1/TGM2/TNFSF11/TNFSF9/WNT3/ZBTB46",18,"KO_heat_up","GO_BP",218,"ADAM8/CALCA/CD80/CD83/CRABP2/EGR2/EGR3/IL2/IL23A/LTA/PAK1/PLXNB2/SPINT1/TGM2/TNFSF11/TNFSF9/WNT3/ZBTB46",18,351,12.132,0.0459770114942529,0.0855,0.000499750124937531
"GOBP_REGULATION_OF_TISSUE_REMODELING","GOBP_REGULATION_OF_TISSUE_REMODELING","7/198","56/11067",0.125,6.98674242424242,6.06183818603677,5.82620673218021e-05,0.00515331536639073,0.00425563840726875,"ADAM8/CALCA/IL2/IL23A/LTBP3/SPP1/TNFSF11",7,"KO_heat_up","GO_BP",218,"ADAM8/CALCA/IL2/IL23A/LTBP3/SPP1/TNFSF11",7,56,1.746,0.000999500249875062,0.0023696682464455,0.000499750124937531
"GOBP_LEUKOCYTE_CHEMOTAXIS","GOBP_LEUKOCYTE_CHEMOTAXIS","12/198","172/11067",0.0697674418604651,3.89957716701903,5.17271333516284,5.97565064597065e-05,0.00515331536639073,0.00425563840726875,"ADAM8/C3/CALCA/CCL22/CCL3/CCL4/GPR183/IL23A/PDGFB/SERPINE1/TNFSF11/TNFSF14",12,"KO_heat_up","GO_BP",218,"ADAM8/C3/CALCA/CCL22/CCL3/CCL4/GPR183/IL23A/PDGFB/SERPINE1/TNFSF11/TNFSF14",12,172,5.7055,0.00999500249875063,0.0245614035087719,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION","GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION","4/198","13/11067",0.307692307692308,17.1981351981352,7.88696837161067,6.26236672952477e-05,0.00515331536639073,0.00425563840726875,"ADAM8/LTBP3/SPP1/TNFSF11",4,"KO_heat_up","GO_BP",218,"ADAM8/LTBP3/SPP1/TNFSF11",4,13,0.289,0.000499750124937531,0,0.000499750124937531
"GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","17/198","321/11067",0.0529595015576324,2.96011517039554,4.80998610402458,6.28932462717404e-05,0.00515331536639073,0.00425563840726875,"ADORA2A/CD40LG/CLU/CSF2/CTH/FASLG/HSPA1A/IER3/IL1A/INHBA/LTA/NR4A2/PLAUR/RET/SERPINE1/TNFSF11/TNFSF14",17,"KO_heat_up","GO_BP",218,"ADORA2A/CD40LG/CLU/CSF2/CTH/FASLG/HSPA1A/IER3/IL1A/INHBA/LTA/NR4A2/PLAUR/RET/SERPINE1/TNFSF11/TNFSF14",17,321,9.8685,0.0144927536231884,0.031,0.000499750124937531
"GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE","GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE","7/198","57/11067",0.12280701754386,6.86416799574694,5.99077909245779,6.54240597221806e-05,0.00519823892701689,0.0042927365501922,"ADM/CALCA/CCL20/CCL22/CCL3/CCL4/IL17F",7,"KO_heat_up","GO_BP",218,"ADM/CALCA/CCL20/CCL22/CCL3/CCL4/IL17F",7,57,1.207,0.000999500249875062,0.000710227272727273,0.000499750124937531
"GOBP_LEUKOCYTE_CELL_CELL_ADHESION","GOBP_LEUKOCYTE_CELL_CELL_ADHESION","18/198","357/11067",0.0504201680672269,2.81818181818182,4.71313431900956,7.19879437021185e-05,0.00555154083491043,0.00458449536208228,"ADAM8/ADORA2A/CALCA/CD40LG/CD70/CD80/CD83/EGR3/HSPH1/IL1A/IL2/IL23A/NR4A3/OLR1/SDC4/TNFSF11/TNFSF14/TNFSF9",18,"KO_heat_up","GO_BP",218,"ADAM8/ADORA2A/CALCA/CD40LG/CD70/CD80/CD83/EGR3/HSPH1/IL1A/IL2/IL23A/NR4A3/OLR1/SDC4/TNFSF11/TNFSF14/TNFSF9",18,357,12.4845,0.0534732633683158,0.104,0.000499750124937531
"GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","13/198","204/11067",0.0637254901960784,3.56186868686869,4.98459862195342,7.51249838499892e-05,0.00562793450441919,0.00464758170765196,"CD40LG/CD70/CSF2/FASLG/HSPA1A/IL1A/IL2/INHBA/LTA/RET/SERPINE1/TNFSF11/TNFSF14",13,"KO_heat_up","GO_BP",218,"CD40LG/CD70/CSF2/FASLG/HSPA1A/IL1A/IL2/INHBA/LTA/RET/SERPINE1/TNFSF11/TNFSF14",13,204,6.395,0.00599700149925037,0.0135202804206309,0.000499750124937531
"GOBP_EPIDERMIS_DEVELOPMENT","GOBP_EPIDERMIS_DEVELOPMENT","14/198","234/11067",0.0598290598290598,3.34408184408184,4.89147076167341,7.8707080678768e-05,0.00573249904277027,0.00473393172386625,"CDKN1A/CLDN4/CRABP2/EGFR/EPHA2/FOSL2/INHBA/IRF6/LAMC2/NAB2/PDGFA/PPL/SPINT1/TGM1",14,"KO_heat_up","GO_BP",218,"CDKN1A/CLDN4/CRABP2/EGFR/EPHA2/FOSL2/INHBA/IRF6/LAMC2/NAB2/PDGFA/PPL/SPINT1/TGM1",14,234,6.513,0.00499750124937531,0.00700700700700701,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION","14/198","236/11067",0.0593220338983051,3.31574216743708,4.8533885482481,8.62306750392623e-05,0.0061107251338634,0.00504627307413265,"ADAM8/CD40LG/CD70/CD80/CD83/EGR3/HSPH1/IL1A/IL2/IL23A/NR4A3/TNFSF11/TNFSF14/TNFSF9",14,"KO_heat_up","GO_BP",218,"ADAM8/CD40LG/CD70/CD80/CD83/EGR3/HSPH1/IL1A/IL2/IL23A/NR4A3/TNFSF11/TNFSF14/TNFSF9",14,236,8.451,0.031984007996002,0.062,0.000499750124937531
"GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE","GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE","11/198","153/11067",0.0718954248366013,4.01851851851852,5.07435350360136,9.29122122335127e-05,0.00641094264411238,0.00529419447546636,"ADORA2A/CD200/IER3/IL1A/IL1R2/IL1RN/IL2/NR4A3/PLK2/TNFSF14/UACA",11,"KO_heat_up","GO_BP",218,"ADORA2A/CD200/IER3/IL1A/IL1R2/IL1RN/IL2/NR4A3/PLK2/TNFSF14/UACA",11,153,4.9875,0.00849575212393803,0.0145948666331152,0.000499750124937531
"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT","GOBP_EMBRYONIC_ORGAN_DEVELOPMENT","16/198","300/11067",0.0533333333333333,2.9810101010101,4.69497295078926,9.56965853506122e-05,0.00643375504587962,0.00531303309220538,"ADM/ALDH1A2/ASB2/CCN1/CSF2/EGFR/EOMES/EPHA2/GJA5/IL3/NR4A3/PDGFA/PDGFB/SPINT1/STRA6/TTC39C",16,"KO_heat_up","GO_BP",218,"ADM/ALDH1A2/ASB2/CCN1/CSF2/EGFR/EOMES/EPHA2/GJA5/IL3/NR4A3/PDGFA/PDGFB/SPINT1/STRA6/TTC39C",16,300,8.751,0.0124937531234383,0.021,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION","GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION","15/198","271/11067",0.0553505535055351,3.09376048305938,4.70991793391193,0.000105257220488368,0.00689961080301252,0.00569773954064665,"ADAM8/CD40LG/CD70/CD80/CD83/EGR3/HSPH1/IL1A/IL2/IL23A/NR4A3/PLAUR/TNFSF11/TNFSF14/TNFSF9",15,"KO_heat_up","GO_BP",218,"ADAM8/CD40LG/CD70/CD80/CD83/EGR3/HSPH1/IL1A/IL2/IL23A/NR4A3/PLAUR/TNFSF11/TNFSF14/TNFSF9",15,271,9.4685,0.0429785107446277,0.065,0.000499750124937531
"GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT","8/198","85/11067",0.0941176470588235,5.26060606060606,5.32198023931784,0.000134963356845465,0.00863107125972707,0.00712758985959235,"ATP2B4/EPHA2/EPN2/FASLG/IL17F/PLK2/SEMA4A/SERPINE1",8,"KO_heat_up","GO_BP",218,"ATP2B4/EPHA2/EPN2/FASLG/IL17F/PLK2/SEMA4A/SERPINE1",8,85,2.4925,0.00199900049975012,0.00269396551724138,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION","10/198","135/11067",0.0740740740740741,4.14029180695847,4.95473250145049,0.000151616355853165,0.00931876853314043,0.00769549434849648,"CD40LG/CD70/CD80/CDKN1A/CSF2/GPR183/IL1A/IL2/IL23A/TNFSF9",10,"KO_heat_up","GO_BP",218,"CD40LG/CD70/CD80/CDKN1A/CSF2/GPR183/IL1A/IL2/IL23A/TNFSF9",10,135,4.659,0.015992003998001,0.0176144942123805,0.000499750124937531
"GOBP_POSITIVE_REGULATION_OF_BEHAVIOR","GOBP_POSITIVE_REGULATION_OF_BEHAVIOR","4/198","16/11067",0.25,13.9734848484848,7.0088858113677,0.000152824960688421,0.00931876853314043,0.00769549434849648,"ADORA2A/GRP/NR4A3/STRA6",4,"KO_heat_up","GO_BP",218,"ADORA2A/GRP/NR4A3/STRA6",4,16,0.325,0.000499750124937531,0,0.000499750124937531
"GOBP_REGULATION_OF_BEHAVIOR","GOBP_REGULATION_OF_BEHAVIOR","6/198","47/11067",0.127659574468085,7.13539651837524,5.68897337141255,0.00017722191540109,0.0105608150495832,0.00872118373157997,"ADORA2A/CCL3/CSF2/GRP/NR4A3/STRA6",6,"KO_heat_up","GO_BP",218,"ADORA2A/CCL3/CSF2/GRP/NR4A3/STRA6",6,47,1.2275,0.00199900049975012,0.00277777777777778,0.000499750124937531
"GOBP_BONE_REMODELING","GOBP_BONE_REMODELING","7/198","67/11067",0.104477611940299,5.83966530981456,5.36277432204952,0.00018509102563556,0.0106227593233133,0.00877233768037874,"ADAM8/CALCA/EFNA2/EPHA2/LTBP3/SPP1/TNFSF11",7,"KO_heat_up","GO_BP",218,"ADAM8/CALCA/EFNA2/EPHA2/LTBP3/SPP1/TNFSF11",7,67,1.9275,0.00149925037481259,0.0028587764436821,0.000999500249875062
"GOBP_RENAL_SYSTEM_PROCESS","GOBP_RENAL_SYSTEM_PROCESS","8/198","89/11067",0.0898876404494382,5.02417432754511,5.14450163896464,0.000186364198654619,0.0106227593233133,0.00877233768037874,"ADCY4/ADM/ADORA2A/CLDN4/GJA5/ITGA3/NPR3/PDGFB",8,"KO_heat_up","GO_BP",218,"ADCY4/ADM/ADORA2A/CLDN4/GJA5/ITGA3/NPR3/PDGFB",8,89,2.446,0.00499750124937531,0.00219659527732015,0.000499750124937531
"GOBP_METANEPHROS_DEVELOPMENT","GOBP_METANEPHROS_DEVELOPMENT","6/198","48/11067",0.125,6.98674242424242,5.61013399353023,0.00019955753782077,0.0110045820038666,0.00908764911556212,"EGR1/GDF6/PDGFA/PDGFB/RET/SPRY1",6,"KO_heat_up","GO_BP",218,"EGR1/GDF6/PDGFA/PDGFB/RET/SPRY1",6,48,1.7095,0.00649675162418791,0.00609756097560976,0.000499750124937531
"GOBP_REGULATION_OF_WOUND_HEALING","GOBP_REGULATION_OF_WOUND_HEALING","8/198","90/11067",0.0888888888888889,4.96835016835017,5.10178959529574,0.000201456878789321,0.0110045820038666,0.00908764911556212,"ANXA2/CLDN4/F3/HBEGF/PDGFA/PDGFB/PLAUR/SERPINE1",8,"KO_heat_up","GO_BP",218,"ANXA2/CLDN4/F3/HBEGF/PDGFA/PDGFB/PLAUR/SERPINE1",8,90,2.923,0.0079960019990005,0.0088587806149036,0.000499750124937531
"GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","9/198","115/11067",0.0782608695652174,4.37430830039526,4.90930592960078,0.000214742460028962,0.0111633149519864,0.00921873172597694,"ADCY4/ADM/ADORA2A/ADORA2B/APLP1/ATP2B4/CALCA/PTGER2/S1PR3",9,"KO_heat_up","GO_BP",218,"ADCY4/ADM/ADORA2A/ADORA2B/APLP1/ATP2B4/CALCA/PTGER2/S1PR3",9,115,2.9455,0.00199900049975012,0.00156576200417537,0.000499750124937531
"GOBP_LYMPHOCYTE_MIGRATION","GOBP_LYMPHOCYTE_MIGRATION","8/198","91/11067",0.0879120879120879,4.91375291375291,5.05970486093519,0.000217539165471082,0.0111633149519864,0.00921873172597694,"ADAM8/CCL20/CCL3/CCL4/CD200/GPR183/RET/TNFSF14",8,"KO_heat_up","GO_BP",218,"ADAM8/CCL20/CCL3/CCL4/CD200/GPR183/RET/TNFSF14",8,91,2.971,0.0079960019990005,0.00939947780678851,0.000499750124937531
"GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR","GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR","8/198","91/11067",0.0879120879120879,4.91375291375291,5.05970486093519,0.000217539165471082,0.0111633149519864,0.00921873172597694,"BSPRY/CTH/FOSL2/GFPT2/HK2/ILDR1/KLF5/TNFSF11",8,"KO_heat_up","GO_BP",218,"BSPRY/CTH/FOSL2/GFPT2/HK2/ILDR1/KLF5/TNFSF11",8,91,1.968,0.000999500249875062,0,0.000999500249875062
"GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT","GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT","7/198","69/11067",0.101449275362319,5.67039964866052,5.2523646091728,0.00022281631541104,0.0111633149519864,0.00921873172597694,"ADM/CCN1/CSF2/EGFR/EOMES/PDGFB/SPINT1",7,"KO_heat_up","GO_BP",218,"ADM/CCN1/CSF2/EGFR/EOMES/PDGFB/SPINT1",7,69,2.03,0.00149925037481259,0.00113571834185122,0.000499750124937531
"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT","GOBP_CONNECTIVE_TISSUE_DEVELOPMENT","13/198","228/11067",0.0570175438596491,3.18693514088251,4.50341377778852,0.000228702986517263,0.0111633149519864,0.00921873172597694,"CCN1/COL27A1/CSGALNACT1/EGR1/FOSL2/GDF6/IL17F/LTBP3/NPPC/PDGFA/PDGFB/SH3PXD2B/TIMP1",13,"KO_heat_up","GO_BP",218,"CCN1/COL27A1/CSGALNACT1/EGR1/FOSL2/GDF6/IL17F/LTBP3/NPPC/PDGFA/PDGFB/SH3PXD2B/TIMP1",13,228,6.893,0.0134932533733133,0.0145072536268134,0.000499750124937531
