"gene","ID","collection","p_matched","p.adjust","pvalue","fold_enrichment","enriched","n_sets_for_gene","weight_fractional","winner_id","is_winner","arm","variant"
"TNFSF11","GOMF_CYTOKINE_ACTIVITY","GO_MF",0.000499750124937531,2.27679638329201e-18,6.10401175145312e-21,10.883477393617,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",TRUE,"KO_heat_up","hypoxia_anchored"
"TNFSF14","GOMF_CYTOKINE_ACTIVITY","GO_MF",0.000499750124937531,2.27679638329201e-18,6.10401175145312e-21,10.883477393617,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",TRUE,"KO_heat_up","hypoxia_anchored"
"TNFSF9","GOMF_CYTOKINE_ACTIVITY","GO_MF",0.000499750124937531,2.27679638329201e-18,6.10401175145312e-21,10.883477393617,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",TRUE,"KO_heat_up","hypoxia_anchored"
"WNT3","GOMF_CYTOKINE_ACTIVITY","GO_MF",0.000499750124937531,2.27679638329201e-18,6.10401175145312e-21,10.883477393617,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",TRUE,"KO_heat_up","hypoxia_anchored"
"AREG","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,6,0.166666666666667,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CSF2","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"GDF6","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,2,0.5,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"HBEGF","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,8,0.125,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"IL2","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL3","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,3,0.333333333333333,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL9","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,3,0.333333333333333,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"INHBA","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"PDGFA","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"PDGFB","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"TIMP1","GOMF_GROWTH_FACTOR_ACTIVITY","GO_MF",0.000499750124937531,9.88664854293366e-05,1.06023040674892e-06,6.37700215156586,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"ADM","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,6,0.166666666666667,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"ADORA2A","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,4,0.25,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"APLP1","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,4,0.25,"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",FALSE,"KO_heat_up","hypoxia_anchored"
"AVPR1A","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,3,0.333333333333333,"REACTOME_GPCR_LIGAND_BINDING",FALSE,"KO_heat_up","hypoxia_anchored"
"BICD1","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,2,0.5,"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",FALSE,"KO_heat_up","hypoxia_anchored"
"C3","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CALCA","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,7,0.142857142857143,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL20","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL22","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL3","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL4","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"HSPA1A","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,2,0.5,"GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING",TRUE,"KO_heat_up","hypoxia_anchored"
"IL2","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"WNT3","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.000546857503140783,8.79663543926193e-06,4.05809227826918,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL20","GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.0215169752429388,0.000519176346344369,10.3191489361702,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL22","GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.0215169752429388,0.000519176346344369,10.3191489361702,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL3","GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.0215169752429388,0.000519176346344369,10.3191489361702,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL4","GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING","GO_MF",0.000499750124937531,0.0215169752429388,0.000519176346344369,10.3191489361702,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCN1","GOMF_GROWTH_FACTOR_BINDING","GO_MF",0.000499750124937531,0.0326516391686591,0.000962916972802279,3.93110435663627,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"EGFR","GOMF_GROWTH_FACTOR_BINDING","GO_MF",0.000499750124937531,0.0326516391686591,0.000962916972802279,3.93110435663627,TRUE,4,0.25,"HALLMARK_HYPOXIA",FALSE,"KO_heat_up","hypoxia_anchored"
"EPHA2","GOMF_GROWTH_FACTOR_BINDING","GO_MF",0.000499750124937531,0.0326516391686591,0.000962916972802279,3.93110435663627,TRUE,5,0.2,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"IL1R2","GOMF_GROWTH_FACTOR_BINDING","GO_MF",0.000499750124937531,0.0326516391686591,0.000962916972802279,3.93110435663627,TRUE,5,0.2,"REACTOME_INTERLEUKIN_10_SIGNALING",FALSE,"KO_heat_up","hypoxia_anchored"
"IL1RN","GOMF_GROWTH_FACTOR_BINDING","GO_MF",0.000499750124937531,0.0326516391686591,0.000962916972802279,3.93110435663627,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"LTBP3","GOMF_GROWTH_FACTOR_BINDING","GO_MF",0.000499750124937531,0.0326516391686591,0.000962916972802279,3.93110435663627,TRUE,4,0.25,"GOBP_TISSUE_REMODELING",FALSE,"KO_heat_up","hypoxia_anchored"
"PDGFA","GOMF_GROWTH_FACTOR_BINDING","GO_MF",0.000499750124937531,0.0326516391686591,0.000962916972802279,3.93110435663627,TRUE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"PDGFB","GOMF_GROWTH_FACTOR_BINDING","GO_MF",0.000499750124937531,0.0326516391686591,0.000962916972802279,3.93110435663627,TRUE,8,0.125,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"CD80","KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG",0.0139930034982509,0.0182218085325653,0.000360827891733967,7.79650436953808,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"FASLG","KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG",0.0139930034982509,0.0182218085325653,0.000360827891733967,7.79650436953808,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL1A","KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG",0.0139930034982509,0.0182218085325653,0.000360827891733967,7.79650436953808,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL2","KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG",0.0139930034982509,0.0182218085325653,0.000360827891733967,7.79650436953808,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"KLRC1","KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG",0.0139930034982509,0.0182218085325653,0.000360827891733967,7.79650436953808,TRUE,1,1,"KEGG_GRAFT_VERSUS_HOST_DISEASE",TRUE,"KO_heat_up","hypoxia_anchored"
"ADORA2A","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG",0.000499750124937531,0.0478751696588961,0.0018960463231246,3.47225761612417,TRUE,4,0.25,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"ADORA2B","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG",0.000499750124937531,0.0478751696588961,0.0018960463231246,3.47225761612417,TRUE,6,0.166666666666667,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"AVPR1A","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG",0.000499750124937531,0.0478751696588961,0.0018960463231246,3.47225761612417,TRUE,3,0.333333333333333,"REACTOME_GPCR_LIGAND_BINDING",FALSE,"KO_heat_up","hypoxia_anchored"
"GZMA","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG",0.000499750124937531,0.0478751696588961,0.0018960463231246,3.47225761612417,TRUE,2,0.5,"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",TRUE,"KO_heat_up","hypoxia_anchored"
"LTB4R","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG",0.000499750124937531,0.0478751696588961,0.0018960463231246,3.47225761612417,TRUE,2,0.5,"REACTOME_GPCR_LIGAND_BINDING",FALSE,"KO_heat_up","hypoxia_anchored"
"PARD3","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG",0.000499750124937531,0.0478751696588961,0.0018960463231246,3.47225761612417,TRUE,1,1,"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",TRUE,"KO_heat_up","hypoxia_anchored"
"PTGER2","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG",0.000499750124937531,0.0478751696588961,0.0018960463231246,3.47225761612417,TRUE,4,0.25,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"S1PR3","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG",0.000499750124937531,0.0478751696588961,0.0018960463231246,3.47225761612417,TRUE,2,0.5,"REACTOME_GPCR_LIGAND_BINDING",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL20","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL22","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL3","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL4","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CD80","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"CSF2","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL1A","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"IL1R2","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,5,0.2,"REACTOME_INTERLEUKIN_10_SIGNALING",TRUE,"KO_heat_up","hypoxia_anchored"
"IL1RN","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"TIMP1","REACTOME_INTERLEUKIN_10_SIGNALING","Reactome",0.000499750124937531,7.80229495982718e-07,1.64605378899308e-09,13.5523648648649,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CD70","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,4.88806902135747e-05,2.06247638031961e-07,15.2611413043478,TRUE,2,0.5,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"FASLG","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,4.88806902135747e-05,2.06247638031961e-07,15.2611413043478,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"LTA","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,4.88806902135747e-05,2.06247638031961e-07,15.2611413043478,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"TNFRSF11B","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,4.88806902135747e-05,2.06247638031961e-07,15.2611413043478,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"TNFSF11","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,4.88806902135747e-05,2.06247638031961e-07,15.2611413043478,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"TNFSF14","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,4.88806902135747e-05,2.06247638031961e-07,15.2611413043478,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"TNFSF9","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Reactome",0.000499750124937531,4.88806902135747e-05,2.06247638031961e-07,15.2611413043478,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"ADM","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,6,0.166666666666667,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"ADORA2A","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,4,0.25,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"ADORA2B","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,6,0.166666666666667,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"AVPR1A","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,3,0.333333333333333,"REACTOME_GPCR_LIGAND_BINDING",TRUE,"KO_heat_up","hypoxia_anchored"
"C3","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CALCA","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,7,0.142857142857143,"GOBP_TAXIS",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL20","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL22","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL3","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL4","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"GPR183","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"GRP","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,1,1,"REACTOME_GPCR_LIGAND_BINDING",TRUE,"KO_heat_up","hypoxia_anchored"
"LTB4R","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,2,0.5,"REACTOME_GPCR_LIGAND_BINDING",TRUE,"KO_heat_up","hypoxia_anchored"
"PTGER2","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,4,0.25,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","hypoxia_anchored"
"S1PR3","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,2,0.5,"REACTOME_GPCR_LIGAND_BINDING",TRUE,"KO_heat_up","hypoxia_anchored"
"WNT3","REACTOME_GPCR_LIGAND_BINDING","Reactome",0.000499750124937531,0.000460922001431285,2.91722785716003e-06,3.91365853658537,TRUE,4,0.25,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"EGR1","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000669111751982201,5.64651267495528e-06,9.75017361111111,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"EGR2","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000669111751982201,5.64651267495528e-06,9.75017361111111,TRUE,2,0.5,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"EGR3","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000669111751982201,5.64651267495528e-06,9.75017361111111,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"F3","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000669111751982201,5.64651267495528e-06,9.75017361111111,TRUE,6,0.166666666666667,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"FOSL1","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000669111751982201,5.64651267495528e-06,9.75017361111111,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
"NAB2","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000669111751982201,5.64651267495528e-06,9.75017361111111,TRUE,1,1,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",TRUE,"KO_heat_up","hypoxia_anchored"
"SH3GL3","REACTOME_NGF_STIMULATED_TRANSCRIPTION","Reactome",0.000499750124937531,0.000669111751982201,5.64651267495528e-06,9.75017361111111,TRUE,2,0.5,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",TRUE,"KO_heat_up","hypoxia_anchored"
"ANXA2","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00306827251641206,3.88388926128109e-05,2.64577575376884,TRUE,5,0.2,"HALLMARK_HYPOXIA",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL20","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00306827251641206,3.88388926128109e-05,2.64577575376884,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL22","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00306827251641206,3.88388926128109e-05,2.64577575376884,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL3","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00306827251641206,3.88388926128109e-05,2.64577575376884,TRUE,11,0.0909090909090909,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CCL4","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00306827251641206,3.88388926128109e-05,2.64577575376884,TRUE,9,0.111111111111111,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","hypoxia_anchored"
"CD80","REACTOME_SIGNALING_BY_INTERLEUKINS","Reactome",0.000499750124937531,0.00306827251641206,3.88388926128109e-05,2.64577575376884,TRUE,5,0.2,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","hypoxia_anchored"
