"arm","collection","ID","Count","p.adjust","p_matched","frac_matched_reaching_q","size_tested","enriched","pinned","fails_p_matched","fails_recurrence","pruned_by","pruned_hit_jaccard","rank_in_collection","selected","variant"
"KO_heat_up","GO_BP","GOBP_MUSCLE_ADAPTATION",6,0.0419927471741381,0.0629685157421289,0.0100369783412573,76,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_HEMOSTASIS",10,0.0425964051441434,0.0354822588705647,0.0065359477124183,192,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_COAGULATION",0.6,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_GASTRULATION",8,0.0428779045456021,0.0414792603698151,0.00508130081300813,131,TRUE,FALSE,FALSE,FALSE,"GOBP_MESODERM_MORPHOGENESIS",0.875,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION",7,0.0432104164199964,0.0814592703648176,0.0153925089789636,103,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM",10,0.0433852794945649,0.0754622688655672,0.0180360721442886,193,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_PHOSPHORYLATION",15,0.0437905211642299,0.142428785607196,0.038,367,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS",7,0.0447713642671607,0.0934532733633183,0.0222222222222222,104,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS",3,0.0448190726850107,0.00649675162418791,0,16,TRUE,FALSE,FALSE,FALSE,NA,NA,43,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_MONOCYTE_DIFFERENTIATION",4,0.0455838889995197,0.0204897551224388,0.00388802488335925,33,TRUE,FALSE,FALSE,FALSE,NA,NA,58,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",7,0.0463737362302019,0.0699650174912544,0.0127616130678918,105,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT",9,0.0481602278762255,0.0889555222388806,0.0175879396984925,165,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",10,0.0481602278762255,0.118440779610195,0.0240120060030015,197,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS",5,0.0483575002945614,0.0364817591204398,0.00920598388952819,55,TRUE,FALSE,FALSE,FALSE,NA,NA,69,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE",14,0.0483575002945614,0.15592203898051,0.04,336,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION",13,0.0495037482000151,0.271364317841079,0.0835,301,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",8,0.0498583362771143,0.106446776611694,0.0215971873430437,136,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"KO_heat_up","GO_MF","GOMF_CYTOKINE_ACTIVITY",27,2.27679638329201e-18,0.000499750124937531,0,128,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"unpinned"
"KO_heat_up","GO_MF","GOMF_CYTOKINE_RECEPTOR_BINDING",21,1.89127562819237e-08,0.000499750124937531,0,191,TRUE,FALSE,FALSE,FALSE,"GOMF_CYTOKINE_ACTIVITY",0.655172413793103,NA,FALSE,"unpinned"
"KO_heat_up","GO_MF","GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING",7,7.30683319258261e-05,0.000499750124937531,0,27,TRUE,FALSE,FALSE,FALSE,"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.75,NA,FALSE,"unpinned"
"KO_heat_up","GO_MF","GOMF_GROWTH_FACTOR_ACTIVITY",11,9.88664854293366e-05,0.000499750124937531,0,89,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"unpinned"
"KO_heat_up","GO_MF","GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING",8,0.000103854980634785,0.000499750124937531,0,43,TRUE,FALSE,FALSE,FALSE,"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.666666666666667,NA,FALSE,"unpinned"
"KO_heat_up","GO_MF","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING",14,0.000546857503140783,0.000499750124937531,0,178,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"unpinned"
"KO_heat_up","GO_MF","GOMF_GROWTH_FACTOR_RECEPTOR_BINDING",10,0.000760582476579696,0.000499750124937531,0,95,TRUE,FALSE,FALSE,FALSE,"GOMF_GROWTH_FACTOR_ACTIVITY",0.615384615384615,NA,FALSE,"unpinned"
"KO_heat_up","GO_MF","GOMF_CHEMOKINE_ACTIVITY",5,0.00983638938491487,0.000999500249875062,0,29,TRUE,FALSE,FALSE,FALSE,"GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING",0.8,NA,FALSE,"unpinned"
"KO_heat_up","GO_MF","GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING",4,0.0215169752429388,0.000499750124937531,0,20,TRUE,FALSE,FALSE,FALSE,NA,NA,4,TRUE,"unpinned"
"KO_heat_up","GO_MF","GOMF_CHEMOKINE_RECEPTOR_BINDING",5,0.0326160974526575,0.000999500249875062,0,39,TRUE,FALSE,FALSE,FALSE,"GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING",0.8,NA,FALSE,"unpinned"
"KO_heat_up","GO_MF","GOMF_GROWTH_FACTOR_BINDING",8,0.0326516391686591,0.000499750124937531,0,105,TRUE,FALSE,FALSE,FALSE,NA,NA,5,TRUE,"unpinned"
"KO_heat_up","KEGG","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",24,1.79733485905573e-10,0.000499750124937531,0.00251130085384229,184,TRUE,FALSE,FALSE,FALSE,"GOMF_CYTOKINE_ACTIVITY",0.59375,NA,FALSE,"unpinned"
"KO_heat_up","KEGG","KEGG_GRAFT_VERSUS_HOST_DISEASE",5,0.0182218085325653,0.0139930034982509,0.0175131348511384,27,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"unpinned"
"KO_heat_up","KEGG","KEGG_TYPE_I_DIABETES_MELLITUS",5,0.0202718243101344,0.0154922538730635,0.0158917010005886,30,TRUE,FALSE,FALSE,FALSE,"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.666666666666667,NA,FALSE,"unpinned"
"KO_heat_up","KEGG","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",8,0.0478751696588961,0.000499750124937531,0,97,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_INTERLEUKIN_10_SIGNALING",10,7.80229495982718e-07,0.000499750124937531,0,37,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",7,4.88806902135747e-05,0.000499750124937531,0,23,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_GPCR_LIGAND_BINDING",16,0.000460922001431285,0.000499750124937531,0,205,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_NGF_STIMULATED_TRANSCRIPTION",7,0.000669111751982201,0.000499750124937531,0,36,TRUE,FALSE,FALSE,FALSE,NA,NA,4,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",13,0.0012167577208415,0.000499750124937531,0,156,TRUE,FALSE,FALSE,FALSE,"REACTOME_GPCR_LIGAND_BINDING",0.8125,NA,FALSE,"unpinned"
"KO_heat_up","Reactome","REACTOME_SIGNALING_BY_INTERLEUKINS",21,0.00306827251641206,0.000499750124937531,0,398,TRUE,FALSE,FALSE,FALSE,NA,NA,5,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_SIGNALING_BY_NTRKS",10,0.00726103406908678,0.000499750124937531,0,117,TRUE,FALSE,FALSE,FALSE,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",0.7,NA,FALSE,"unpinned"
"KO_heat_up","Reactome","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",7,0.00834110383526811,0.000499750124937531,0,58,TRUE,FALSE,FALSE,FALSE,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",1,NA,FALSE,"unpinned"
"KO_heat_up","Reactome","REACTOME_EGFR_DOWNREGULATION",5,0.00883217615983618,0.000499750124937531,0,27,TRUE,FALSE,FALSE,FALSE,NA,NA,6,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",8,0.00908302231888935,0.000499750124937531,0,81,TRUE,FALSE,FALSE,FALSE,"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.875,NA,FALSE,"unpinned"
"KO_heat_up","Reactome","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",13,0.00908302231888935,0.000999500249875062,0.000510725229826353,206,TRUE,FALSE,FALSE,FALSE,NA,NA,8,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY",4,0.00908302231888935,0.000499750124937531,0,16,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.571428571428571,NA,FALSE,"unpinned"
"KO_heat_up","Reactome","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",8,0.0108634350981968,0.000499750124937531,0,86,TRUE,FALSE,FALSE,FALSE,NA,NA,7,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER",6,0.0338254099904227,0.000999500249875062,0,59,TRUE,FALSE,FALSE,FALSE,"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",0.75,NA,FALSE,"unpinned"
"KO_heat_up","Reactome","REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",3,0.0338254099904227,0.000999500249875062,0,11,TRUE,FALSE,FALSE,FALSE,NA,NA,9,TRUE,"unpinned"
"KO_heat_up","Reactome","REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING",3,0.0338254099904227,0.000499750124937531,0,11,TRUE,FALSE,FALSE,FALSE,"REACTOME_EGFR_DOWNREGULATION",0.6,NA,FALSE,"unpinned"
"KO_heat_up","Reactome","REACTOME_ATTACHMENT_AND_ENTRY",3,0.041828879353703,0.00149925037481259,0.00284090909090909,12,TRUE,FALSE,FALSE,FALSE,NA,NA,10,TRUE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_TNFA_SIGNALING_VIA_NFKB",33,4.10466769884178e-16,0.000499750124937531,0.07,192,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_INFLAMMATORY_RESPONSE",21,1.67195001792336e-07,0.000499750124937531,0.0275137568784392,166,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_HYPOXIA",19,5.79349190597546e-06,0.000499750124937531,0.066,172,TRUE,TRUE,FALSE,FALSE,NA,NA,3,TRUE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_IL2_STAT5_SIGNALING",16,0.00201141020219399,0.00699650174912544,0.027,198,TRUE,FALSE,FALSE,FALSE,NA,NA,6,TRUE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",13,0.00201141020219399,0.00549725137431284,0.0225338007010516,142,TRUE,FALSE,FALSE,FALSE,NA,NA,5,TRUE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_COMPLEMENT",13,0.00520060252163702,0.00999500249875063,0.0135270541082164,162,TRUE,FALSE,FALSE,FALSE,NA,NA,7,TRUE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_KRAS_SIGNALING_UP",13,0.00520060252163702,0.00449775112443778,0.00700350175087544,162,TRUE,FALSE,FALSE,FALSE,NA,NA,4,TRUE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_P53_PATHWAY",14,0.00600653696385535,0.0109945027486257,0.0125125125125125,188,TRUE,FALSE,FALSE,FALSE,NA,NA,8,TRUE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_COAGULATION",8,0.0283379236877031,0.0269865067466267,0.00562372188139059,95,TRUE,FALSE,FALSE,FALSE,"HALLMARK_COMPLEMENT",0.615384615384615,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_ANGIOGENESIS",4,0.0283379236877031,0.0499750124937531,0.0134961439588689,26,TRUE,FALSE,FALSE,FALSE,NA,NA,9,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_TAXIS",24,1.43875821911666e-05,0.000499750124937531,0.0335,335,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",24,1.43875821911666e-05,0.000499750124937531,0.037,342,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_TISSUE_REMODELING",15,1.61885316211313e-05,0.000499750124937531,0.0110998990918264,135,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",11,0.000306873596290852,0.000999500249875062,0.00112422709387296,88,TRUE,FALSE,FALSE,FALSE,NA,NA,14,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_CELL_CHEMOTAXIS",17,0.000524423036223249,0.00149925037481259,0.0215,233,TRUE,FALSE,FALSE,FALSE,"GOBP_TAXIS",0.708333333333333,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION",20,0.000730582919749387,0.00599700149925037,0.102,328,TRUE,FALSE,FALSE,FALSE,NA,NA,41,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION",16,0.000730582919749387,0.00199900049975012,0.0235,218,TRUE,FALSE,FALSE,FALSE,"GOBP_OSTEOCLAST_DIFFERENTIATION",0.625,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_LEUKOCYTE_PROLIFERATION",18,0.000830812612901683,0.00499750124937531,0.0595,277,TRUE,FALSE,FALSE,FALSE,NA,NA,37,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",8,0.000919151305673476,0.000499750124937531,0.00209643605870021,51,TRUE,FALSE,FALSE,FALSE,NA,NA,4,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",19,0.0011392911578089,0.00399800099950025,0.035,317,TRUE,FALSE,FALSE,FALSE,NA,NA,30,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE",12,0.00132796912182701,0.000499750124937531,0.0110719677906392,135,TRUE,FALSE,FALSE,FALSE,NA,NA,5,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_OSTEOCLAST_DIFFERENTIATION",10,0.00251808501424066,0.000499750124937531,0.00473186119873817,101,TRUE,FALSE,FALSE,FALSE,NA,NA,6,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_MONONUCLEAR_CELL_MIGRATION",13,0.00251808501424066,0.00349825087456272,0.0270135067533767,172,TRUE,FALSE,FALSE,FALSE,NA,NA,27,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_WOUND_HEALING",19,0.00251808501424066,0.00549725137431284,0.0345,343,TRUE,FALSE,FALSE,FALSE,NA,NA,39,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_HUMORAL_IMMUNE_RESPONSE",12,0.00266743261535617,0.000499750124937531,0.00152439024390244,150,TRUE,FALSE,FALSE,FALSE,NA,NA,7,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",15,0.00266743261535617,0.00199900049975012,0.018,230,TRUE,FALSE,FALSE,FALSE,NA,NA,21,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_BODY_FLUID_LEVELS",17,0.00266743261535617,0.00149925037481259,0.00900450225112556,288,TRUE,FALSE,FALSE,FALSE,NA,NA,16,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_LEUKOCYTE_MIGRATION",17,0.00275493437050903,0.0109945027486257,0.046,290,TRUE,FALSE,FALSE,FALSE,"GOBP_MONONUCLEAR_CELL_MIGRATION",0.764705882352941,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_MESODERM_MORPHOGENESIS",7,0.003457889402241,0.000999500249875062,0.00547445255474453,49,TRUE,FALSE,FALSE,FALSE,NA,NA,15,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_COAGULATION",6,0.00348575971266718,0.000499750124937531,0,34,TRUE,FALSE,FALSE,FALSE,NA,NA,8,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",7,0.00348575971266718,0.000499750124937531,0,50,TRUE,FALSE,FALSE,FALSE,NA,NA,9,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",11,0.00348575971266718,0.00149925037481259,0.00909550277918141,134,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.636363636363636,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION",20,0.0035712059865082,0.0399800099950025,0.105,397,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION",0.538461538461538,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",10,0.00474299171897247,0.000999500249875062,0.000525762355415352,116,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.8,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_EOSINOPHIL_MIGRATION",4,0.00474299171897247,0.000999500249875062,0.00427350427350427,12,TRUE,FALSE,FALSE,FALSE,"GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING",0.6,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_COAGULATION",7,0.00482840965969777,0.000999500249875062,0.0012853470437018,54,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_COAGULATION",0.857142857142857,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION",6,0.00525536595662914,0.00149925037481259,0.0036101083032491,38,TRUE,FALSE,FALSE,FALSE,NA,NA,17,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_TISSUE_REMODELING",7,0.00553144254927921,0.000999500249875062,0.0036101083032491,56,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION",0.571428571428571,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_LEUKOCYTE_CHEMOTAXIS",12,0.00553144254927921,0.0119940029985007,0.0210526315789474,172,TRUE,FALSE,FALSE,FALSE,"GOBP_MONONUCLEAR_CELL_MIGRATION",0.5625,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION",4,0.00553144254927921,0.000499750124937531,0,13,TRUE,FALSE,FALSE,FALSE,NA,NA,10,TRUE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT",18,0.00553144254927921,0.0444777611194403,0.084,352,TRUE,FALSE,FALSE,FALSE,NA,NA,72,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",17,0.00559439502681441,0.0184907546226887,0.032,321,TRUE,FALSE,FALSE,FALSE,NA,NA,56,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",7,0.0060779219878382,0.000499750124937531,0,58,TRUE,FALSE,FALSE,FALSE,"GOBP_HUMORAL_IMMUNE_RESPONSE",0.583333333333333,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",13,0.00619697687168841,0.00949525237381309,0.0155155155155155,204,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.538461538461538,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_LEUKOCYTE_CELL_CELL_ADHESION",18,0.00630697832698881,0.0679660169915042,0.116,359,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_EPIDERMIS_DEVELOPMENT",14,0.00644132526390281,0.00399800099950025,0.00600300150075038,235,TRUE,FALSE,FALSE,FALSE,NA,NA,31,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION",14,0.00686119530466223,0.0374812593703148,0.0635,237,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION",0.7,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE",11,0.00721239198840483,0.00949525237381309,0.0130653266331658,154,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",0.578947368421053,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_EMBRYONIC_ORGAN_DEVELOPMENT",16,0.00773828167257139,0.0134932533733133,0.0185,303,TRUE,FALSE,FALSE,FALSE,NA,NA,49,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION",15,0.00773828167257139,0.047976011994003,0.072,272,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT",8,0.00976361191835029,0.00499750124937531,0.00428724544480171,86,TRUE,FALSE,FALSE,FALSE,"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",0.533333333333333,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_BEHAVIOR",4,0.00976361191835029,0.000499750124937531,0,16,TRUE,FALSE,FALSE,FALSE,NA,NA,11,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",10,0.00976361191835029,0.0119940029985007,0.0140845070422535,135,TRUE,FALSE,FALSE,FALSE,"GOBP_LEUKOCYTE_PROLIFERATION",0.555555555555556,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_BEHAVIOR",6,0.0109643180689788,0.00149925037481259,0.00138888888888889,47,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_BEHAVIOR",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_RENAL_SYSTEM_PROCESS",8,0.0113722830735396,0.00299850074962519,0.00215866162978953,89,TRUE,FALSE,FALSE,FALSE,NA,NA,25,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_METANEPHROS_DEVELOPMENT",6,0.0115768585412507,0.00749625187406297,0.00709219858156028,48,TRUE,FALSE,FALSE,FALSE,NA,NA,45,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_WOUND_HEALING",8,0.0115768585412507,0.0079960019990005,0.00577124868835257,90,TRUE,FALSE,FALSE,FALSE,"GOBP_NEGATIVE_REGULATION_OF_COAGULATION",0.555555555555556,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_BONE_REMODELING",7,0.0115768585412507,0.00349825087456272,0.00292056074766355,68,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION",0.571428571428571,NA,FALSE,"hypoxia_anchored"
"KO_heat_up","GO_BP","GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",9,0.0119437477860571,0.00249875062468766,0.0010482180293501,115,TRUE,FALSE,FALSE,FALSE,NA,NA,23,FALSE,"hypoxia_anchored"
