pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOPATHWAYS_Metabolism.Nucleotide_metabolism.Nucleotide_synthesis_and_processing,Metabolism Nucleotide Metabolism Nucleotide Synthesis and Processing,MitoPathways,-0.826084698,0.726723761,0.872492786,23,Dut/Nme4/Nt5m/Ak3/Dhodh/Cmpk2/Fhit/Guk1/Dguok/Dtymk/Suclg2/Tk2,Temp_main,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Fission,Mitochondrial Dynamics and Surveillance Fission,MitoPathways,0.809891714,0.729721239,0.872492786,15,Mief1/Spire1/Mtfr1,Temp_main,Up
MITOXPLORER_Mitophagy,Mitophagy,MitoXplorer,0.721234508,0.855919993,0.937436183,17,Atg9b,Temp_main,Up
MITOPATHWAYS_Mitochondrial_central_dogma.Translation,Mitochondrial Central Dogma Translation,MitoPathways,0.857689295,0.844688289,0.946906482,153,Hemk1/Mief1/Mrps2/Grsf1/Dhx30/Noa1/Mrps6/Mtres1/Mrps7/Mrps22/Eral1/Mrpl50/Chchd1/Mrm3/Mrpl42/Mrpl1/Fastkd2/Tsfm/Mrpl47/Coa3/Ears2/Yars2/Mrps18a/Mrpl51/Mrpl13/Mrpl14/Mrps25/Mrpl12/Aurkaip1/Mrpl45/Mrps12/Mrpl15/Mrpl38/Gars/Mrpl28/Mrps30/Mrps31/Mrpl36/Mrps16/Mrps24/Mtg2/Mrps15/Mrpl39/Gadd45gip1/Mrpl46/Mrps36/Gatc/Ptcd3/Mrpl19,Temp_main,Up
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance,Mitochondrial Dynamics and Surveillance,MitoPathways,-0.782738203,0.912473519,0.946906482,97,Dnm1l/Micos13/Rmdn3/Tomm20/Fis1/Usp30/Rab24/Mief2/Sphk2/Park7/Chchd3/Pink1/Mff/Chchd6/Endog/Immt/Oma1/Casp8/Mtx3/Casp9/Mcl1/Bid/Fundc2/Samm50/Bbc3/Aifm1/Fkbp8/Fundc1/Atp5l/Diablo/Parl/Stx17/Bcl2l11/Nipsnap2,Temp_main,Down
MITOPATHWAYS_OXPHOS.Complex_IV.CIV_assembly_factors,OXPHOS Complex IV Civ Assembly Factors,MitoPathways,-0.771119885,0.821345007,0.946906482,27,Coa5/Cox16/Surf1/Apopt1/Coa7/Cox18/Cmc1/Timm21,Temp_main,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_homeostasis.Proteases,Protein Import Sorting and Homeostasis Protein Homeostasis Proteases,MitoPathways,-0.762101385,0.837438145,0.946906482,28,Pitrm1/Pmpcb/Immp2l/Oma1/Casp9/Xpnpep3/Metap1d/Parl,Temp_main,Down
MITOPATHWAYS_Metabolism.Detoxification,Metabolism Detoxification,MitoPathways,-0.732771707,0.905829596,0.946906482,43,Sod1/Msrb2/Bphl/Abhd10/Cat/Gstz1/Aldh1b1/Mtarc2/Aldh3a2/Oxr1/Glrx2/Msra,Temp_main,Down
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mt-tRNA_modifications,Mitochondrial Central Dogma Mtrna Metabolism Mt-Trna Modifications,MitoPathways,0.706548283,0.889561239,0.946906482,22,Yrdc/Pus1/Qtrt1/Osgepl1/Nsun2/Hsd17b10/Dus2/Trmt10c/Rpusd4,Temp_main,Up
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Translation_factors,Mitochondrial Central Dogma Translation Translation Factors,MitoPathways,0.687479341,0.887945885,0.946906482,16,Hemk1/Tsfm/Coa3,Temp_main,Up
MITOPATHWAYS_Mitochondrial_central_dogma,Mitochondrial Central Dogma,MitoPathways,-0.818201391,0.941885249,0.959327568,227,Gtpbp10/Mars2/Ngrn/Dap3/Mtg1/Mrpl4/Endog/Apex1/Mrps35/Mettl8/Pif1/Trmt2b/Mrpl58/Poldip2/Mrpl30/Mrpl54/Mtif2/Mrpl48/Trmt1/Mettl17/Rbfa/Mrpl24/Mrpl2/Mrps9/Timm21/Rexo2/Exog/Trmu/Mrpl41/Nsun4/Metap1d/Mrpl27/Nsun3/Cars2/Mrps5/Mrpl9/Ssbp1/Guf1/Angel2/Dna2/Polg2/Iars2,Temp_main,Down
MITOPATHWAYS_OXPHOS.Complex_IV,OXPHOS Complex IV,MitoPathways,-0.66035336,0.964092751,0.964092751,41,Coa5/Cox7c/Cox16/Cox7b/Surf1/Apopt1/Coa7/Cox4i1/Ndufa4/Cox18/Cmc1/Timm21,Temp_main,Down
MITOXPLORER_Translation,Translation,MitoXplorer,-0.776793311,0.968676463,0.998278211,180,Mrps11/Qrsl1/Bphl/Tars2/Gtpbp10/Mars2/Dap3/Mtg1/Mrpl4/Mrps35/Trmt2b/Mrpl58/Mrpl30/Mrpl54/Mtif2/Mrpl48/Mettl17/Rbfa/Mrpl24/Sbds/Mrpl2/Mrps9/Rexo2/Trmu/Mrpl41/Nsun4/Mrpl27/Nsun3/Cars2/Mrps5/Mrpl9/Guf1/Iars2/Eif2ak3/Rnasel,Temp_main,Down
MITOXPLORER_Mitochondrial_Signaling,Mitochondrial Signaling,MitoXplorer,-0.429016023,0.998278211,0.998278211,18,Chchd2/Akap10/Ide/Gsk3b/Mtor/Sirt4/Prkce/Sirt5/Shc1/Mavs,Temp_main,Down
