"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"Gm14292","ENSMUSG00000061897.5",-0.052571354,4.21726516,-1.61172395,0.117654398,0.834464507,"Geno_main"
"Sik3","ENSMUSG00000034135.15",0.0507631833,6.37779562,1.61126186,0.117755371,0.834464507,"Geno_main"
"Txn2","ENSMUSG00000005354.16",-0.0432399618,6.72841335,-1.6151267,0.116913044,0.834464507,"Geno_main"
"Zfp397","ENSMUSG00000024276.7",0.0397007434,5.8000824,1.61446614,0.117056657,0.834464507,"Geno_main"
"Zdhhc6","ENSMUSG00000024982.10",0.0359968368,6.26552964,1.61126377,0.117754954,0.834464507,"Geno_main"
"Blmh","ENSMUSG00000020840.10",-0.032857553,6.72828672,-1.61297938,0.117380428,0.834464507,"Geno_main"
"Isoc1","ENSMUSG00000024601.9",0.0382945823,6.83389997,1.61102766,0.117806575,0.83452685,"Geno_main"
"Reep1","ENSMUSG00000052852.8",0.108878058,2.19058507,1.61044644,0.117933726,0.834826548,"Geno_main"
"Wdr83","ENSMUSG00000005150.16",-0.0521978353,4.74421392,-1.61062074,0.117895584,0.834826548,"Geno_main"
"Rasgef1b","ENSMUSG00000089809.9",-0.0726565503,5.23527713,-1.61695232,0.11803782,0.834962712,"Geno_main"
"Rps3a1","ENSMUSG00000028081.6",-0.0368951013,9.22672033,-1.61002151,0.118026758,0.834962712,"Geno_main"
"Gm2420","ENSMUSG00000082305.4",-0.136457055,-0.235419945,-1.60973537,0.118089439,0.83502769,"Geno_main"
"S100a11","ENSMUSG00000027907.4",-0.0827106768,3.74937802,-1.60943276,0.118155758,0.835196541,"Geno_main"
"Fam229b","ENSMUSG00000051736.8",-0.140005667,0.688630615,-1.60733236,0.118616914,0.835373587,"Geno_main"
"Gm17815","ENSMUSG00000105093.1",-0.137425015,0.116997063,-1.60719214,0.118647755,0.835373587,"Geno_main"
"Nhlrc1","ENSMUSG00000044231.3",0.132212845,1.1296618,1.60865683,0.118325947,0.835373587,"Geno_main"
"Gm20405","ENSMUSG00000092495.1",0.123325769,-0.28244374,1.6074788,0.118584715,0.835373587,"Geno_main"
"Ino80b","ENSMUSG00000030034.12",-0.0664240679,3.94207506,-1.60795411,0.118480252,0.835373587,"Geno_main"
"Zdhhc17","ENSMUSG00000035798.14",0.0583748899,4.81554945,1.60748179,0.118584057,0.835373587,"Geno_main"
"Mtx1","ENSMUSG00000064068.15",-0.0486697856,4.92937556,-1.60745481,0.118589991,0.835373587,"Geno_main"
"Tspan32","ENSMUSG00000000244.17",-0.0485673397,6.90999433,-1.60900507,0.118249541,0.835373587,"Geno_main"
"Ccnf","ENSMUSG00000072082.7",-0.0397193314,6.5958378,-1.60800087,0.118469979,0.835373587,"Geno_main"
"Atp6v1a","ENSMUSG00000052459.13",0.0369592463,6.63100339,1.60842541,0.118376743,0.835373587,"Geno_main"
"Ap2s1","ENSMUSG00000008036.11",-0.0367504904,6.79826636,-1.60773312,0.118528812,0.835373587,"Geno_main"
"Gm10736","ENSMUSG00000096842.1",-0.101070419,7.004132,-1.6436606,0.118704474,0.83540665,"Geno_main"
"Erf","ENSMUSG00000040857.15",-0.0903886108,6.16671691,-1.63654886,0.118737355,0.83540665,"Geno_main"
"Rps27a-ps2","ENSMUSG00000058838.9",-0.129449885,0.454807386,-1.6060481,0.118899613,0.835477309,"Geno_main"
"Gm15327","ENSMUSG00000085204.1",-0.115582917,-0.462384001,-1.60628248,0.11884798,0.835477309,"Geno_main"
"Jtb","ENSMUSG00000027937.15",-0.0511932582,5.3291128,-1.60596821,0.118917219,0.835477309,"Geno_main"
"Mrs2","ENSMUSG00000021339.4",0.0400981962,5.77243967,1.60640693,0.11882057,0.835477309,"Geno_main"
"Nebl","ENSMUSG00000053702.16",0.113562579,2.71360127,1.60571678,0.118972636,0.835568343,"Geno_main"
"Tnfaip6","ENSMUSG00000053475.5",-0.0961565765,-0.824944113,-1.60498143,0.119134837,0.836409012,"Geno_main"
"Cxcl10","ENSMUSG00000034855.13",0.259568967,1.05971562,1.62865632,0.119516025,0.836606779,"Geno_main"
"Gm7094","ENSMUSG00000096375.2",-0.161239096,0.887238531,-1.59994599,0.120250442,0.836606779,"Geno_main"
"Gm37139","ENSMUSG00000102875.1",0.144327156,0.109584502,1.60093992,0.120029558,0.836606779,"Geno_main"
"Gm13556","ENSMUSG00000087294.2",-0.14428288,-0.450730641,-1.6000483,0.120227688,0.836606779,"Geno_main"
"Gm45779","ENSMUSG00000110558.1",0.141386596,-0.0542457095,1.59948338,0.120353361,0.836606779,"Geno_main"
"Gm12722","ENSMUSG00000081819.1",-0.12439816,-0.134523095,-1.60063496,0.120097293,0.836606779,"Geno_main"
"Vsig1","ENSMUSG00000031430.8",0.121623943,-0.574173027,1.60221046,0.119747687,0.836606779,"Geno_main"
"Shpk","ENSMUSG00000005951.13",-0.111733612,1.66971596,-1.6028546,0.119604993,0.836606779,"Geno_main"
"Nmrk1","ENSMUSG00000037847.14",-0.108593353,2.04168138,-1.59961822,0.120323354,0.836606779,"Geno_main"
"Ypel1","ENSMUSG00000022773.19",-0.103136383,2.42109029,-1.59989985,0.120260702,0.836606779,"Geno_main"
"Gm49783","ENSMUSG00000111740.1",0.0978848039,2.73589652,1.60224524,0.11973998,0.836606779,"Geno_main"
"Ifit1bl2","ENSMUSG00000067297.5",0.093067489,-0.909781108,1.60378623,0.11939886,0.836606779,"Geno_main"
"Gpc1","ENSMUSG00000034220.7",0.0904174051,3.34450041,1.60306067,0.119559372,0.836606779,"Geno_main"
"Trim68","ENSMUSG00000073968.4",0.0707971615,3.52531801,1.60219672,0.119750732,0.836606779,"Geno_main"
"Exosc4","ENSMUSG00000034259.8",0.0612003266,4.43941913,1.60064636,0.120094761,0.836606779,"Geno_main"
"Snapc5","ENSMUSG00000032398.7",-0.0585475915,4.23053115,-1.60139744,0.119927993,0.836606779,"Geno_main"
"Csgalnact1","ENSMUSG00000036356.15",-0.0565905934,4.83609554,-1.60056752,0.120112278,0.836606779,"Geno_main"
"Swt1","ENSMUSG00000052748.14",0.0549630598,4.83651782,1.59997374,0.120244269,0.836606779,"Geno_main"
"Tsc22d3","ENSMUSG00000031431.13",-0.0535450456,5.46786606,-1.60238014,0.119710084,0.836606779,"Geno_main"
"Ccndbp1","ENSMUSG00000023572.16",-0.0428627384,5.63933417,-1.60159346,0.1198845,0.836606779,"Geno_main"
"Vti1b","ENSMUSG00000021124.13",-0.0422784773,5.58581229,-1.59952,0.120345212,0.836606779,"Geno_main"
"Magt1","ENSMUSG00000031232.17",0.0413252682,6.10789738,1.60226237,0.119736183,0.836606779,"Geno_main"
"Gm9625","ENSMUSG00000097906.1",-0.0407893262,7.14369777,-1.60400358,0.119350811,0.836606779,"Geno_main"
"Rps11","ENSMUSG00000003429.11",-0.0393495204,9.32688252,-1.60271997,0.119634805,0.836606779,"Geno_main"
"Zfp148","ENSMUSG00000022811.17",0.03881395,6.83058369,1.60344342,0.119474676,0.836606779,"Geno_main"
"Ubxn2a","ENSMUSG00000020634.12",0.0386598596,5.93635882,1.60457739,0.119224037,0.836606779,"Geno_main"
"Smarcc1","ENSMUSG00000032481.17",0.0325837136,8.12848912,1.60041799,0.120145505,0.836606779,"Geno_main"
"Eif4g1","ENSMUSG00000045983.16",0.0294531157,9.63998514,1.59976588,0.120290503,0.836606779,"Geno_main"
"Gm13707","ENSMUSG00000085768.1",-0.136038402,-0.495661098,-1.59864818,0.12053936,0.837376472,"Geno_main"
"Lat2","ENSMUSG00000040751.12",-0.131416715,0.738184668,-1.59837613,0.120599997,0.837376472,"Geno_main"
"Zfp426","ENSMUSG00000059475.13",-0.0434219098,4.89172671,-1.5982223,0.120634295,0.837376472,"Geno_main"
"Tuba4a","ENSMUSG00000026202.13",-0.0431206149,6.65216504,-1.59855843,0.120559361,0.837376472,"Geno_main"
"Gm24187","ENSMUSG00000088609.1",0.184565055,2.08581583,1.61487214,0.120808333,0.837463491,"Geno_main"
"Plekhg6","ENSMUSG00000038167.6",-0.153479413,-0.395438419,-1.5949081,0.121375178,0.837463491,"Geno_main"
"AC150312.1","ENSMUSG00000118555.1",0.143808883,-0.302194882,1.59356676,0.121676092,0.837463491,"Geno_main"
"Mras","ENSMUSG00000032470.17",0.143241747,-0.362909021,1.59341251,0.121710737,0.837463491,"Geno_main"
"Gm12599","ENSMUSG00000081325.1",-0.130596434,0.102137417,-1.59669305,0.120975692,0.837463491,"Geno_main"
"Map1a","ENSMUSG00000027254.13",0.127968365,1.57888112,1.59456108,0.12145297,0.837463491,"Geno_main"
"Platr8","ENSMUSG00000063751.6",0.122647678,-0.701345102,1.59452716,0.121460574,0.837463491,"Geno_main"
"Cabp7","ENSMUSG00000009075.2",-0.119916821,-0.590586063,-1.59347584,0.121696512,0.837463491,"Geno_main"
"Gm50439","ENSMUSG00000117714.1",-0.115367619,-0.441305852,-1.59519607,0.121310654,0.837463491,"Geno_main"
"Gm23864","ENSMUSG00000093921.1",0.114260198,-0.781882074,1.59504062,0.12134548,0.837463491,"Geno_main"
"Gm14321","ENSMUSG00000084797.1",0.0896956936,2.15566643,1.59452415,0.12146125,0.837463491,"Geno_main"
"Dkkl1","ENSMUSG00000030792.8",-0.0813591713,2.99149991,-1.59529437,0.121288635,0.837463491,"Geno_main"
"Gm8666","ENSMUSG00000048709.6",-0.0727058061,3.49753799,-1.59704258,0.120897591,0.837463491,"Geno_main"
"Pfkl","ENSMUSG00000020277.10",-0.0721805568,7.55450938,-1.61903214,0.121643658,0.837463491,"Geno_main"
"Phlpp1","ENSMUSG00000044340.7",0.0629975656,4.18035522,1.59538267,0.121268858,0.837463491,"Geno_main"
"Rnf5","ENSMUSG00000015478.13",-0.0622122706,4.20553147,-1.59462044,0.12143966,0.837463491,"Geno_main"
"Gm7367","ENSMUSG00000047370.5",-0.0617432205,4.46270194,-1.59424135,0.121524679,0.837463491,"Geno_main"
"Cebpg","ENSMUSG00000056216.9",0.0548535845,6.25977347,1.59568524,0.121633812,0.837463491,"Geno_main"
"Tspo","ENSMUSG00000041736.7",-0.0530606535,5.96371876,-1.5961097,0.12110613,0.837463491,"Geno_main"
"Timm9","ENSMUSG00000021079.16",-0.0471982929,5.33231219,-1.59364784,0.121657886,0.837463491,"Geno_main"
"Hace1","ENSMUSG00000038822.15",0.0464112888,5.81518847,1.59402991,0.121572121,0.837463491,"Geno_main"
"Gins2","ENSMUSG00000031821.11",0.0440174409,5.27966945,1.59664811,0.120985737,0.837463491,"Geno_main"
"Gon4l","ENSMUSG00000054199.17",0.0428894067,5.89838434,1.59448181,0.121470746,0.837463491,"Geno_main"
"Birc3","ENSMUSG00000032000.17",0.0416542172,7.01633644,1.59722776,0.120856231,0.837463491,"Geno_main"
"Hp1bp3","ENSMUSG00000028759.13",-0.0266719852,8.52987219,-1.59795007,0.12069501,0.837463491,"Geno_main"
"Gm39929","ENSMUSG00000109931.1",0.158058937,0.128061521,1.59263123,0.121886332,0.837525374,"Geno_main"
"Rhobtb1","ENSMUSG00000019944.14",0.120324433,1.15109343,1.59265954,0.121879966,0.837525374,"Geno_main"
"Slc27a1","ENSMUSG00000031808.7",-0.0787477596,5.05753703,-1.6025797,0.121889968,0.837525374,"Geno_main"
"Smug1","ENSMUSG00000036061.10",0.0675410031,4.11157515,1.59316879,0.121765491,0.837525374,"Geno_main"
"Ctss","ENSMUSG00000038642.10",-0.0345691624,7.2487942,-1.59218296,0.121987175,0.83790074,"Geno_main"
"Gm14448","ENSMUSG00000080186.2",-0.141359711,-0.300645055,-1.58979997,0.122524412,0.838025402,"Geno_main"
"Traj4","ENSMUSG00000076924.1",0.137265793,0.517373662,1.58929788,0.122637855,0.838025402,"Geno_main"
"Ncr3-ps","ENSMUSG00000086076.1",-0.13534373,-0.567593873,-1.58981765,0.122520418,0.838025402,"Geno_main"
"Hcn2","ENSMUSG00000020331.9",0.133397678,0.659508302,1.5889465,0.122717296,0.838025402,"Geno_main"
"Gm31532","ENSMUSG00000107430.1",-0.123246163,-0.546918853,-1.59012294,0.122451486,0.838025402,"Geno_main"
"Olfr1393","ENSMUSG00000059864.2",0.122612184,-0.676081702,1.5906417,0.122334425,0.838025402,"Geno_main"
"Gm7803","ENSMUSG00000083754.3",0.120398711,-0.556475576,1.59102909,0.122247069,0.838025402,"Geno_main"
"Fermt1","ENSMUSG00000027356.8",-0.0848799614,4.4279394,-1.59483257,0.1226481,0.838025402,"Geno_main"
"Slx1b","ENSMUSG00000059772.12",-0.0794731969,3.40825578,-1.58988189,0.122505912,0.838025402,"Geno_main"
"3830406C13Rik","ENSMUSG00000033111.16",-0.06974013,4.10092612,-1.59153478,0.122133113,0.838025402,"Geno_main"
"Cd38","ENSMUSG00000029084.5",0.0603251812,4.83557939,1.5894971,0.122592832,0.838025402,"Geno_main"
"Arap2","ENSMUSG00000037999.13",0.0510515218,5.5909067,1.5898327,0.12251702,0.838025402,"Geno_main"
"Hadhb-ps","ENSMUSG00000063684.9",-0.0490369514,5.97506524,-1.59083095,0.122291743,0.838025402,"Geno_main"
"Timm50","ENSMUSG00000003438.17",-0.045673657,6.269884,-1.58889357,0.122729265,0.838025402,"Geno_main"
"Cdc73","ENSMUSG00000026361.9",0.041047576,6.80711123,1.59161551,0.122114929,0.838025402,"Geno_main"
"Agtpbp1","ENSMUSG00000021557.15",0.0361099745,5.58152449,1.58931146,0.122634785,0.838025402,"Geno_main"
"Eif4e2","ENSMUSG00000026254.17",-0.0327099662,7.01546831,-1.58937927,0.12261946,0.838025402,"Geno_main"
"Gm11719","ENSMUSG00000081995.1",0.152484441,-0.507697913,1.58852567,0.122819002,0.838347253,"Geno_main"
"Ppp1r14c","ENSMUSG00000040653.6",-0.149269054,1.29028675,-1.58736836,0.123074611,0.838365382,"Geno_main"
"H3c6","ENSMUSG00000069273.2",0.142326327,0.422117502,1.58790449,0.122953127,0.838365382,"Geno_main"
"Gm11805","ENSMUSG00000083186.1",-0.140924575,0.612140219,-1.58750594,0.123043427,0.838365382,"Geno_main"
"Aknaos","ENSMUSG00000086953.1",-0.1316081,0.333317549,-1.58708656,0.123138506,0.838365382,"Geno_main"
"Aldh6a1","ENSMUSG00000021238.11",-0.0873858522,2.82401844,-1.58660534,0.123247678,0.838365382,"Geno_main"
"Tubb2b","ENSMUSG00000045136.6",-0.0810839095,5.21073168,-1.60076892,0.12323345,0.838365382,"Geno_main"
"Epha7","ENSMUSG00000028289.12",-0.0782052988,-0.948603872,-1.58747914,0.123049501,0.838365382,"Geno_main"
"Ska3","ENSMUSG00000021965.3",-0.0540662944,5.01835762,-1.5871171,0.12313158,0.838365382,"Geno_main"
"Flnb","ENSMUSG00000025278.9",0.0483961618,6.85592189,1.58815983,0.122895303,0.838365382,"Geno_main"
"Pdhb","ENSMUSG00000021748.9",-0.0331076933,6.63679983,-1.58690863,0.123178862,0.838365382,"Geno_main"
"Arl6ip5","ENSMUSG00000035199.6",-0.0408295557,6.74305091,-1.58632253,0.123311874,0.838512223,"Geno_main"
"Hspa1b","ENSMUSG00000090877.3",0.154401093,2.25467862,1.59433955,0.123489735,0.839141749,"Geno_main"
"Gm9905","ENSMUSG00000053358.2",0.123716836,-0.330729385,1.58572459,0.123447693,0.839141749,"Geno_main"
"Zfp580","ENSMUSG00000055633.6",-0.095352552,2.23394722,-1.58524439,0.12355686,0.839308058,"Geno_main"
"Gm47042","ENSMUSG00000114106.1",0.141301916,-0.43181903,1.58143504,0.124425658,0.839850236,"Geno_main"
"Gm12657","ENSMUSG00000063314.5",0.14017651,-0.183946597,1.58389977,0.123862957,0.839850236,"Geno_main"
"Aebp1","ENSMUSG00000020473.13",0.134944891,1.24679363,1.58189545,0.124320385,0.839850236,"Geno_main"
"Gm16350","ENSMUSG00000090024.1",-0.133717532,0.780173658,-1.58082444,0.124565382,0.839850236,"Geno_main"
"Gm15573","ENSMUSG00000080759.1",0.132556722,-0.473508429,1.58181506,0.124338762,0.839850236,"Geno_main"
"Gm19552","ENSMUSG00000104493.1",0.131228863,-0.167279018,1.58135062,0.124444968,0.839850236,"Geno_main"
"Gm42507","ENSMUSG00000107168.1",0.12519881,-0.563630723,1.58185198,0.124330322,0.839850236,"Geno_main"
"Gm45594","ENSMUSG00000109790.1",-0.120193024,-0.601231231,-1.58382223,0.123880627,0.839850236,"Geno_main"
"Nudt15","ENSMUSG00000033405.4",-0.105741583,1.90153391,-1.58179857,0.124342531,0.839850236,"Geno_main"
"B230206L02Rik","ENSMUSG00000086003.7",-0.104946549,-0.801206217,-1.58335005,0.123988277,0.839850236,"Geno_main"
"Cav2","ENSMUSG00000000058.6",-0.0891126537,2.51306751,-1.58112164,0.124497356,0.839850236,"Geno_main"
"Gm14295","ENSMUSG00000078877.11",0.0874793842,2.3855663,1.58352896,0.123947479,0.839850236,"Geno_main"
"Ubtd2","ENSMUSG00000044949.4",0.0817806624,3.26620835,1.58092407,0.124542575,0.839850236,"Geno_main"
"Cntln","ENSMUSG00000038070.15",-0.0740808493,3.86384767,-1.58111199,0.124499565,0.839850236,"Geno_main"
"Nr2c2","ENSMUSG00000005893.14",0.0439801947,6.50767263,1.58228881,0.124230503,0.839850236,"Geno_main"
"Pole","ENSMUSG00000007080.14",0.0431819664,7.45356943,1.58076558,0.124578857,0.839850236,"Geno_main"
"Pym1","ENSMUSG00000064030.15",-0.0352115084,5.74938544,-1.58091301,0.124545106,0.839850236,"Geno_main"
"Alg10b","ENSMUSG00000075470.2",0.0351464198,6.6456567,1.58119822,0.124479834,0.839850236,"Geno_main"
"Apc","ENSMUSG00000005871.15",0.0346933113,6.79689409,1.58173553,0.124356942,0.839850236,"Geno_main"
"Actr3","ENSMUSG00000026341.16",0.0329277327,9.18755921,1.58059352,0.124618257,0.839850236,"Geno_main"
"Limd2","ENSMUSG00000040699.13",-0.0329097765,8.32921072,-1.58133758,0.12444795,0.839850236,"Geno_main"
"Swi5","ENSMUSG00000044627.11",-0.0325096214,6.81811834,-1.58076007,0.12458012,0.839850236,"Geno_main"
"Eml4","ENSMUSG00000032624.16",0.0293783561,7.34825604,1.58239077,0.124207214,0.839850236,"Geno_main"
"Platr25","ENSMUSG00000074863.5",0.051433737,4.25418141,1.58006814,0.124738626,0.840203896,"Geno_main"
"Rpl10a-ps1","ENSMUSG00000084416.3",-0.0290436027,9.35654838,-1.57999179,0.124756125,0.840203896,"Geno_main"
"Prps1","ENSMUSG00000031432.3",0.0336457132,7.69394117,1.57957084,0.124852648,0.840566288,"Geno_main"
"Gm48868","ENSMUSG00000112677.1",0.150391675,0.965409775,1.57871962,0.125048015,0.840567637,"Geno_main"
"Dmxl2","ENSMUSG00000041268.17",-0.146803935,2.9059884,-1.59266029,0.125427021,0.840567637,"Geno_main"
"Zfp300","ENSMUSG00000031079.12",0.141675512,0.154063479,1.57877901,0.125034377,0.840567637,"Geno_main"
"Gm8812","ENSMUSG00000083289.1",-0.138323378,0.07111221,-1.579273,0.124920977,0.840567637,"Geno_main"
"Rmdn2","ENSMUSG00000036368.8",-0.128576124,2.00844898,-1.57826078,0.125153431,0.840567637,"Geno_main"
"Gm37082","ENSMUSG00000102850.1",0.125024256,-0.225672035,1.57858989,0.125077813,0.840567637,"Geno_main"
"Chchd2-ps","ENSMUSG00000094320.1",-0.0833940724,2.1062311,-1.57752677,0.125322217,0.840567637,"Geno_main"
"Ganc","ENSMUSG00000062646.12",-0.0724357378,3.79189579,-1.57865013,0.125063977,0.840567637,"Geno_main"
"Frmd6","ENSMUSG00000048285.9",0.0579887356,5.14984182,1.57696794,0.125450844,0.840567637,"Geno_main"
"Brca2","ENSMUSG00000041147.10",0.0560012271,6.03042186,1.57972246,0.125240042,0.840567637,"Geno_main"
"Zfp609","ENSMUSG00000040524.9",0.0512230932,6.62363774,1.57818928,0.125441133,0.840567637,"Geno_main"
"Tmco1","ENSMUSG00000052428.10",-0.0428485527,5.71170814,-1.57735954,0.125360697,0.840567637,"Geno_main"
"Aup1","ENSMUSG00000068328.9",-0.0378523663,6.86734159,-1.57698705,0.125446443,0.840567637,"Geno_main"
"Rpl14-ps1","ENSMUSG00000046721.11",-0.0298091457,9.54708837,-1.5770881,0.125423176,0.840567637,"Geno_main"
"Epb41l5","ENSMUSG00000026383.14",0.13776253,1.19602035,1.5763532,0.125592464,0.840688903,"Geno_main"
"D830025C05Rik","ENSMUSG00000043794.8",0.131775067,-0.0536370073,1.57618214,0.125631896,0.840688903,"Geno_main"
"Tpmt","ENSMUSG00000021376.11",-0.123561262,1.41757488,-1.57603122,0.125666692,0.840688903,"Geno_main"
"Rps12-ps4","ENSMUSG00000109509.1",-0.115209054,2.01828527,-1.57646769,0.125566077,0.840688903,"Geno_main"
"Gm13212","ENSMUSG00000078502.10",0.0891604775,4.31456321,1.58301356,0.125682542,0.840688903,"Geno_main"
"Cd70","ENSMUSG00000019489.7",0.147142555,0.518100758,1.57517516,0.125864222,0.84086055,"Geno_main"
"Olfr1396","ENSMUSG00000047511.6",0.125744492,0.130901107,1.57529756,0.125835963,0.84086055,"Geno_main"
"Gm38091","ENSMUSG00000103247.1",0.107018667,-0.613576437,1.57561479,0.125762748,0.84086055,"Geno_main"
"Macf1","ENSMUSG00000028649.21",0.0546935358,8.7630984,1.58975373,0.125879119,0.84086055,"Geno_main"
"Cilp2","ENSMUSG00000044006.8",-0.181390734,0.446988368,-1.57559168,0.12618517,0.841191718,"Geno_main"
"Gm43004","ENSMUSG00000106681.1",-0.167512837,0.500025841,-1.57381393,0.126178839,0.841191718,"Geno_main"
"Gm5867","ENSMUSG00000043484.3",-0.121434227,0.314122815,-1.57453944,0.126011074,0.841191718,"Geno_main"
"Nr3c2","ENSMUSG00000031618.13",-0.0951578896,-0.592777493,-1.57401862,0.126131487,0.841191718,"Geno_main"
"Glrx","ENSMUSG00000021591.8",-0.0614847879,4.15563428,-1.57413922,0.126103597,0.841191718,"Geno_main"
"Rpl6l","ENSMUSG00000091086.2",-0.0430975945,7.41294038,-1.57436176,0.126052142,0.841191718,"Geno_main"
"Gm22027","ENSMUSG00000084686.1",-0.148614974,-0.0684572694,-1.57287041,0.12639729,0.841255616,"Geno_main"
"Acads","ENSMUSG00000029545.13",-0.0560876915,5.0695852,-1.57305398,0.126354762,0.841255616,"Geno_main"
"4930523C07Rik","ENSMUSG00000090394.8",0.0476214566,5.81825426,1.57282203,0.126408499,0.841255616,"Geno_main"
"Syne3","ENSMUSG00000054150.12",0.0465659297,6.26070667,1.57291699,0.126386496,0.841255616,"Geno_main"
"Slc9a1","ENSMUSG00000028854.9",-0.0407242991,6.33291596,-1.5732838,0.12630154,0.841255616,"Geno_main"
"Abcc8","ENSMUSG00000040136.10",-0.179690811,3.20542832,-1.59918785,0.127249803,0.84182953,"Geno_main"
"Gm10075","ENSMUSG00000100720.1",-0.172789818,0.362366468,-1.56720228,0.127716139,0.84182953,"Geno_main"
"Col4a4","ENSMUSG00000067158.9",-0.157106852,-0.0389777163,-1.56414013,0.128433301,0.84182953,"Geno_main"
"mt-Rnr1","ENSMUSG00000064337.1",-0.155889425,9.19400771,-1.60962886,0.126777679,0.84182953,"Geno_main"
"Spin2c","ENSMUSG00000046550.8",-0.144951878,4.1472926,-1.58919309,0.129766587,0.84182953,"Geno_main"
"Flywch2","ENSMUSG00000023911.12",0.144172766,0.039918439,1.56020338,0.129360128,0.84182953,"Geno_main"
"Gm50144","ENSMUSG00000118184.1",0.144002839,-0.616466604,1.56706128,0.127749087,0.84182953,"Geno_main"
"Gm12568","ENSMUSG00000081078.1",0.142952381,-0.592539049,1.56709739,0.127740649,0.84182953,"Geno_main"
"2310014F06Rik","ENSMUSG00000085945.3",-0.141927809,0.233958197,-1.56681184,0.127807396,0.84182953,"Geno_main"
"Cbs","ENSMUSG00000024039.15",0.135119002,0.0411114872,1.56173107,0.128999818,0.84182953,"Geno_main"
"Gm13562","ENSMUSG00000086779.1",0.135072916,1.00023423,1.55784764,0.129917344,0.84182953,"Geno_main"
"Gm6658","ENSMUSG00000074171.2",-0.134920049,-0.173727723,-1.5629986,0.128701491,0.84182953,"Geno_main"
"Chl1","ENSMUSG00000030077.11",-0.129865898,-0.652347039,-1.56658079,0.127861426,0.84182953,"Geno_main"
"Gm21057","ENSMUSG00000108714.1",-0.128822527,-0.380722385,-1.55766125,0.129961517,0.84182953,"Geno_main"
"Dnah10","ENSMUSG00000038011.15",-0.127629562,-0.517506672,-1.56214719,0.128901816,0.84182953,"Geno_main"
"Ppp1r2-ps6","ENSMUSG00000095869.1",-0.126465904,-0.72161117,-1.56797938,0.127534659,0.84182953,"Geno_main"
"Gm6455","ENSMUSG00000091422.8",-0.126253675,-0.143832083,-1.55945367,0.12953725,0.84182953,"Geno_main"
"Gm17017","ENSMUSG00000090246.1",-0.122457392,1.44339537,-1.56951708,0.127176182,0.84182953,"Geno_main"
"Gm37509","ENSMUSG00000104379.1",0.12064581,-0.531019275,1.56476554,0.128286561,0.84182953,"Geno_main"
"Ngb","ENSMUSG00000021032.13",0.117544506,-0.675954364,1.55748501,0.130003293,0.84182953,"Geno_main"
"Gm20900","ENSMUSG00000078180.4",-0.116870143,-0.159654734,-1.56062426,0.129260781,0.84182953,"Geno_main"
"Gpsm1","ENSMUSG00000026930.15",-0.115336658,2.90903315,-1.56021585,0.129940127,0.84182953,"Geno_main"
"Tshz2","ENSMUSG00000047907.11",0.114280857,-0.740562396,1.56671648,0.127829695,0.84182953,"Geno_main"
"C230085N15Rik","ENSMUSG00000102212.1",-0.110634285,-0.643718292,-1.57221213,0.126549882,0.84182953,"Geno_main"
"Tmem140","ENSMUSG00000057137.9",0.11053589,1.54086458,1.57113768,0.126799268,0.84182953,"Geno_main"
"Gm22661","ENSMUSG00000077380.1",0.110026817,-0.66688762,1.55922684,0.129590877,0.84182953,"Geno_main"
"Gm32036","ENSMUSG00000113313.1",-0.109849157,-0.623345165,-1.5615364,0.129045685,0.84182953,"Geno_main"
"Zfp993","ENSMUSG00000063245.11",0.109527837,0.599686154,1.55863154,0.129731708,0.84182953,"Geno_main"
"Trbj1-3","ENSMUSG00000076485.2",0.106993517,2.59741642,1.55901463,0.129641067,0.84182953,"Geno_main"
"1700001O22Rik","ENSMUSG00000044320.14",-0.106932708,1.87348587,-1.5691019,0.127272889,0.84182953,"Geno_main"
"Enpp2","ENSMUSG00000022425.16",0.104560768,-0.804659489,1.57107293,0.12681431,0.84182953,"Geno_main"
"Vpreb1","ENSMUSG00000059305.12",0.103034681,-0.774290896,1.56001581,0.129404422,0.84182953,"Geno_main"
"Tead3","ENSMUSG00000002249.21",0.102769483,2.30905298,1.5615669,0.129038499,0.84182953,"Geno_main"
"Ina","ENSMUSG00000034336.3",-0.0995296884,-0.377695733,-1.56222253,0.128884079,0.84182953,"Geno_main"
"Nlrx1","ENSMUSG00000032109.15",0.0988061101,1.96307108,1.56092037,0.129190921,0.84182953,"Geno_main"
"6330549D23Rik","ENSMUSG00000045327.7",0.0954531556,2.23080549,1.56519417,0.128186072,0.84182953,"Geno_main"
"Gm5566","ENSMUSG00000080002.2",-0.0922248151,2.51704007,-1.56854131,0.127403565,0.84182953,"Geno_main"
"Zfp345","ENSMUSG00000074731.3",0.0843165002,-0.849110972,1.56722902,0.127709889,0.84182953,"Geno_main"
"Il22","ENSMUSG00000074695.3",0.0835154984,-0.9516759,1.57142852,0.126731723,0.84182953,"Geno_main"
"Gm6767","ENSMUSG00000081453.1",-0.0815025895,7.22336741,-1.59854253,0.127272223,0.84182953,"Geno_main"
"Slc39a10","ENSMUSG00000025986.6",0.0801092992,4.37733805,1.56549075,0.128772016,0.84182953,"Geno_main"
"Zfp952","ENSMUSG00000053390.16",-0.0739580168,4.16177348,-1.56486552,0.128263115,0.84182953,"Geno_main"
