"contrast","database","pathway_id","pathway_name","direction","nes","pvalue","padj","padj_pooled","set_size","n_tests_in_db","n_tests_pooled","sig_before_in_db","sig_after_in_db","sig_lost_in_db","core_enrichment"
"Interaction","WikiPathways","WP_G13_SIGNALING","G13 Signaling","Down",-1.00619149,0.444284718,0.741066909,0.804969181,16,417,4786,30,19,11,"Rock1/Pik3cb/Calm1/Was/Cfl1/Cdc42/Cit/Rhoa"
"Interaction","KEGG","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","Antigen Processing and Presentation","Up",0.979237302,0.486672399,0.741326561,0.832754416,45,131,4786,5,4,1,"H2-T23/Tapbp/Cd4/Psme3/Psme2/Tap1/H2-Q1"
"Interaction","GO_BP","GOBP_SENSORY_PERCEPTION_OF_PAIN","Sensory Perception of Pain","Up",1.15143679,0.272480958,0.742254286,0.664675772,18,2389,4786,66,68,-2,"P2rx4/Comt/Retreg1/Nlgn2/Fyn/Arrb2"
"Interaction","GO_BP","GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION","Negative Regulation of Molecular Function","Up",1.09827133,0.272860059,0.742440411,0.665261458,103,2389,4786,66,68,-2,"Adar/Deptor/Apc/Il11/Parp9/Klrk1/Pex14/Ptprj/Arrb1/Rbck1/Tnnc1/Rb1/Id2/Ptprc/Nlrc5/Notch1/Ptpn1/Trp53/Ubqln1/Arrb2/Socs5/Trim21/Lats1/Chuk/Slpi/Cr1l/Ppia/Tmed2/Flna/Prdx3/Mapk8/Timp2/Il10/Gsk3b"
"Interaction","TF_Targets","CUX1_TARGET_GENES","Cux1 Target Genes","Up",1.06265717,0.318661244,0.742839455,0.713002671,149,352,4786,6,6,0,"Samd9l/Eif2ak2/Crlf2/Abhd2/Pex7/Plac8/Mmp11/Ubc/Psme3/Prkaca/Cltc/Psmd9/Vcpip1/Kif2a/Rps6ka5/Arfgef2/Id2/Knl1/Ubqln1/Arid5b/Tcf7l2/Pprc1/Exosc5/Syne1/Kalrn/Clip1/Scamp1/Atp5g1/Lats1/Katnb1"
"Interaction","GO_BP","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN","Antigen Processing and Presentation of Endogenous Antigen","Up",1.15890044,0.27370624,0.743895573,0.666242072,15,2389,4786,66,68,-2,"H2-T23/Tapbp/Tap1/H2-Q1"
"Interaction","GO_MF","GOMF_TRANSCRIPTION_COACTIVATOR_BINDING","Transcription Coactivator Binding","Up",1.042693,0.397008467,0.743909068,0.775991039,22,386,4786,6,8,-2,"Map3k7/Stat1/Zbtb17/Cdk9/Smad3/Trp53/Hif1a/Rara/Ppard/Crebbp/Rela"
"Interaction","GO_BP","GOBP_HOMOPHILIC_CELL_CELL_ADHESION","Homophilic Cell Cell Adhesion","Down",-1.12493023,0.274442243,0.744596471,0.666242072,32,2389,4786,66,68,-2,"Pcdh1/Pecam1/Cadm1/L1cam/Nectin4/Pik3cb/Clstn3/Cdh15/Pkd1/Amigo2/Pcdh7/Nectin3/Amigo1/Ret/Mpzl2"
"Interaction","GO_BP","GOBP_APOPTOTIC_SIGNALING_PATHWAY","Apoptotic Signaling Pathway","Up",1.06985039,0.27458748,0.744596471,0.666242072,294,2389,4786,66,68,-2,"Ifi27/Pml/Deptor/Bak1/Grina/Tmbim6/P2rx4/Hras/Cd38/Cflar/Birc3/Ltbr/Psme3/Cul1/Siah1a/Casp9/Pdk2/Acvr1/Siah2/Casp4/Mapk9/Src/Gsdme/Cebpb/Selenos/Rrp8/Psen1/Septin4/Rbck1/Tnfrsf1b/Fcgr2b/Ppif/Rb1/Cd3e/Mtch2/Fyn/Smad3/Cul3/Tnfrsf1a/Akt1/Mybbp1a/Ptprc/Aifm1/Ptpn1/Mcl1/Trp53/Rrm2b/Hdac1/Ubqln1/Cd70/Tcf7l2/Fbxw7/Sp1/Atf4/Erp29/Fgfr3/Sgms1/Dyrk2/Raf1/Lck/Taf9/Sod1/Casp2/Eif2ak3/Hif1a/Prkca/Cttn/Itgav/Il1a/Timm50/Traf2/Cd44/Bcl2l1"
"Interaction","GO_BP","GOBP_ENDOCRINE_HORMONE_SECRETION","Endocrine Hormone Secretion","Up",1.15255069,0.275033707,0.744960915,0.666486745,17,2389,4786,66,68,-2,"Dab2/Wnk4/Gja1/Fgfr1/Pomc/Inha/Inhba/Inhbb/Tspo/Fzd4"
"Interaction","GO_CC","GOCC_EXORIBONUCLEASE_COMPLEX","Exoribonuclease Complex","Up",1.07514233,0.361807999,0.745835533,0.745362138,16,311,4786,5,5,0,"Supv3l1/Exosc2/Exosc5/Exosc9/Pan2/Pnpt1"
"Interaction","GO_CC","GOCC_GABA_ERGIC_SYNAPSE","Gaba Ergic Synapse","Up",1.06806388,0.362125934,0.745835533,0.745362138,22,311,4786,5,5,0,"Nlgn3/Slc6a6/C1qbp/Nlgn2/Arfgef2/Gabbr1/Arhgef9/Sema4d"
"Interaction","GO_BP","GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS","Proteoglycan Biosynthetic Process","Up",1.1320211,0.276503305,0.747247055,0.66892491,30,2389,4786,66,68,-2,"Chpf2/Chst12/Hs2st1/Ext2/St3gal4/Cant1/Tcf7l2/Ndst2/Ext1/Slc35d1/Xylt2/St3gal6/Ndst1/Ugdh/Chst2"
"Interaction","GO_BP","GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION","Regulation of Leukocyte Differentiation","Up",1.08240328,0.276418309,0.747247055,0.66892491,164,2389,4786,66,68,-2,"Irf7/Il2rb/Il12rb1/Axl/Fbn1/Dtx1/Cd4/Zmiz1/Il4ra/Rasgrp1/Cebpb/Zeb1/Ager/Fcgr2b/Rb1/Il2ra/Stat5a/Id2/Adam8/Cd2/Ptprc/Ripk2/Fbxw7/Nedd9/Socs5/Tgfbr2/Smarcc1/Notch2/Zap70/Lck/Sod1/Prkca/Mmp14/Gpr65/Cr1l/Tnfrsf11b/Sos1/Il10/Rara/Anxa1/Actb/Zbtb16/H2-Eb1/Inha/Il15ra/Inhba/Il5/Tnfsf11"
"Interaction","GO_BP","GOBP_LIPID_MODIFICATION","Lipid Modification","Up",1.10358313,0.276878447,0.747415379,0.66892491,78,2389,4786,66,68,-2,"Rnf213/Pex7/Phyh/Adipor2/Inpp5f/Abcd3/Ocrl/Synj2/Acads/Mapk14/Akt1/Adipor1/Por/Acox1/Hacl1/Dgkg/Ilvbl"
"Interaction","Reactome","REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS","Potential Therapeutics For Sars","Up",0.971701159,0.501014125,0.748135956,0.844017459,53,663,4786,63,40,23,"Stat2/Tlr7/Mta1/Zbp1/Comt/Impdh2/Grb2"
"Interaction","TF_Targets","HOXC13_TARGET_GENES","Hoxc13 Target Genes","Up",1.09188938,0.324345831,0.749676673,0.718116617,31,352,4786,6,6,0,"Atp6v0d1/Abhd2/Polr2h/Plac8/Timm9/Alg1/Polh/Knl1"
"Interaction","TF_Targets","NCOA6_TARGET_GENES","Ncoa6 Target Genes","Up",1.07286034,0.325853781,0.749676673,0.718349238,74,352,4786,6,6,0,"Ampd3/Il11/Ubc/Rcl1/Abcd3/Impdh2/Socs2/Rpl9/Gemin4/Pdp1/Evl/Galc/Hes6/Fbxw11/Prkar2a/Psmd14/Eif5/D2hgdh/Trim33/Lhpp"
"Interaction","GO_BP","GOBP_ORGAN_GROWTH","Organ Growth","Up",1.10680344,0.278059938,0.749757553,0.671101797,65,2389,4786,66,68,-2,"Prlr/Cdk1/Pak1/Rbpj/Serp1/Mapk14/Akt1/Notch1/Tgfbr2/Fgfr3/Por/Lats1/Sod1/Gusb/Ext1/Tsku/Tgfbr3/Fgf2/Rara/Fgfr1/Basp1/Bmpr1a/Dusp6/Ski/Thbs3/Wwc1/Smad1/Abl1/Hey2/Runx1/G6pdx"
"Interaction","GO_MF","GOMF_GTPASE_BINDING","Gtpase Binding","Up",1.02389611,0.402440532,0.750444663,0.778734125,100,386,4786,6,8,-2,"Lcp1/Cyfip2/Wasf1/Dock2/Rasa1/Evi5/Ocrl/Ap1g1/Ranbp9/Picalm/Abca1/Pak1/Ect2/Rapgef6/Iars/Sphk2/Myo9b/Tnpo2/Raf1/Tsc2/Ehd1/Sod1/Daam1/Gnb2/Hdac3/Flna/Iqgap2/Farp1/Arhgef2/Gapvd1/Pex5/Kpnb1"
"Interaction","GO_BP","GOBP_REGULATION_OF_JNK_CASCADE","Regulation of JNK Cascade","Up",1.11492853,0.27875921,0.750795664,0.671707881,54,2389,4786,66,68,-2,"Hras/Ltbr/Ager/Axin1/Fcgr2b/Pafah1b1/Ptk2b/Ptpn1/Mfhas1/Ripk2/Dusp3/Traf2/Tgfbr3/Map4k2/Nod1/Per1/Hdac3"
"Interaction","Reactome","REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE","Oxidative Stress Induced Senescence","Up",0.967150551,0.504068649,0.75100565,0.846215821,41,663,4786,63,40,23,"Ubc/Cdkn2b/Mapk9/Mapkapk2/Mapk14/E2f3/Ago4/H2ax/Trp53/Map2k3/Cbx8"
"Interaction","WikiPathways","WP_PROXIMAL_TUBULE_TRANSPORT","Proximal Tubule Transport","Down",-0.99940846,0.454467721,0.752035872,0.809957376,23,417,4786,30,19,11,"Atp6v1g1/Atp6v1d"
"Interaction","WikiPathways","WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES","Osteoblast Differentiation and Related Diseases","Up",0.998649641,0.453349721,0.752035872,0.809903608,51,417,4786,30,19,11,"Pik3cg/Mapk9/Stat1/Bmp2/Fgf18/Rbpj/Mapk14/Notch1/Pik3r3/Notch2/Fgfr3/Hes6/Prkca/Mapk8/Fgf2/Hey1/Fgfr1/Pik3cd/Fzd4/Bmpr1a/Smad1/Ptch1/Hey2/Prkcg/Wnt5b/Wnt16/Pparg"
"Interaction","GO_CC","GOCC_PHOSPHATASE_COMPLEX","Phosphatase Complex","Up",1.05942759,0.375457599,0.752166364,0.7576457,19,311,4786,5,5,0,"Ppp2r2c/Hras/Pdp1/Ppp2cb/Ppp1r15b/Ppp2r1b/Ier5/Ppp4c"
"Interaction","GO_CC","GOCC_AXONEME","Axoneme","Up",1.05899138,0.381970666,0.752166364,0.76503327,15,311,4786,5,5,0,"Septin9/Prkaca/Kifap3/Arfgef2"
"Interaction","GO_CC","GOCC_PROTEIN_FOLDING_CHAPERONE_COMPLEX","Protein Folding Chaperone Complex","Down",-1.05121654,0.381642409,0.752166364,0.764882986,20,311,4786,5,5,0,"Psmg1/Ptges3/Bag3/Hspa8/Stip1/Sdf2l1/Vbp1/Hsp90aa1"
"Interaction","GO_CC","GOCC_APICAL_PLASMA_MEMBRANE","Apical Plasma Membrane","Up",1.03661584,0.374487249,0.752166364,0.757314987,123,311,4786,5,5,0,"Atp6v0d1/Slc26a2/Slc6a8/Slc3a2/Slc31a1/Slc6a6/Itpk1/Abcc4/Slc16a1/Slc30a5/B4galt1/Slc38a1/Ager/Msn/Slc7a1/Rapgef6/Slc23a1/Slc7a5/Pdpn/Slc5a6/Slc28a2/Notch1/Stk39/Car12/Gja1/Ctsb/Akap7/Adam17/Slc34a3/Abcb1a/Ezr/Cd44/Abcb11/Dpp4/Gnas/Trf/Slc19a1/Nod1"
"Interaction","GO_CC","GOCC_GLUTAMATERGIC_SYNAPSE","Glutamatergic Synapse","Up",1.03302453,0.375565378,0.752166364,0.7576457,162,311,4786,5,5,0,"Hras/Ntrk3/Rac1/Nlgn3/Prkaca/Ago2/Kifap3/Itsn1/Napa/Cap1/C1qbp/Usp14/Psen1/Cdh1/Mapk14/Kptn/Bcr/Arfgef2/Pafah1b1/Nrcam/Fyn/Cul3/Baiap2/Slc30a3/Akt1/Kcnj8/Notch1/Ptk2b/Ptpn1/Usp8/Arrb2/Ophn1/Stxbp1/Ehd1/Lats1/Wdr1/Eef2/Cttn/Hnrnpd/Sigmar1/Gabbr1/Ywhaz/Daam1/Adam10/Synpo/Cblb/Flna/Sos1/Gsk3b/Ap2b1/Fgfr1/Actb/Trio/Farp1/Nedd4/Thy1/Fzd4/Slc1a2/Nrp2/Rela/P2ry1/Stat3/Arf4/Gucy1a1/Pfn1"
"Interaction","GO_CC","GOCC_RIBONUCLEOPROTEIN_GRANULE","Ribonucleoprotein Granule","Up",1.02891717,0.382129535,0.752166364,0.76503327,189,311,4786,5,5,0,"Helz2/Trim12c/Trim25/Pabpc1/Parp12/Edc4/Znfx1/Eloa/Rac1/Dcp1a/Trim5/Dkc1/Coil/Prkaca/Ago2/Sf3a1/Mapk9/Tbrg4/Tial1/Gemin4/Ppp1r8/Mapk14/Srsf6/Dcp2/Snrpg/Grk5/Ago4/Bard1/H2ax/Ang/Rchy1/Syne1/Atf4/Pan2/Trim21/Maml1"
"Interaction","GO_CC","GOCC_SECRETORY_VESICLE","Secretory Vesicle","Up",1.02644121,0.376092304,0.752166364,0.7576457,357,311,4786,5,5,0,"Lgals3bp/Slc2a8/Itgal/Atp6v0d1/Cd47/Abhd2/Ampd3/Plac8/Dock2/Rac1/Myof/Itpr2/Atp6v0a1/Syt12/F8/Pigr/Ppt1/Try5/Prkaca/Abcc4/Rab40c/Rap2b/F5/Impdh2/Slc30a5/Picalm/Ncstn/Snx10/Napa/Cyb5r3/Aprt/Lamp3/Cap1/Gca/Csnk2b/B4galt1/Ptprj/Psen1/Syt11/Fuca1/Septin4/Hexa/Mapk14/Tnfrsf1b/Lamp2/Gaa/Psmd3/Vwf/Jup/Vapa/Adrm1/Syngr2/Knl1/Baiap2/Adam8/Slc30a3/Cant1/Ptprc/Notch1/Usp8/Pcsk4/Ctsb/Plcb2/C3/Cnn2/Scamp1/Atp6v1c1/Stxbp1/Adam15/Sod1/Gusb/Zpbp/Cpe/Aldh3b1/Eef2/Psmd14/Gabbr1/Itgav/Agl/Plau/Cd44/Bcl2l1/Adam10/Slpi/Itgb2/Cab39/Cr1l/Prdx6/Ppia/Tmed2/Trf/Tcp11/Mmp9/Csnk2a2/B2m/Vdac2/Timp2/Iqgap2/Fcer1g/Ap2b1/Syngr1/Acly/Ctsd/Pomc/Tlr2"
"Interaction","GO_MF","GOMF_MANGANESE_ION_BINDING","Manganese Ion Binding","Up",1.03417213,0.406465606,0.752809682,0.781576694,25,386,4786,6,8,-2,"Prkaca/B4galt1/Dcp2/Mre11a/Dyrk2/Galnt1/Arg2/Xylt2/Xpnpep1"
"Interaction","GO_MF","GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY","Calcium Channel Regulator Activity","Down",-1.03186163,0.407609388,0.752809682,0.782217239,18,386,4786,6,8,-2,"Tspan13/Nos1/Tnni3/Calm3/Sri/Nrxn2/Calm1/Gem/Rrad"
"Interaction","Reactome","REACTOME_NEUTROPHIL_DEGRANULATION","Neutrophil Degranulation","Up",0.977500405,0.508515068,0.753145637,0.85114473,185,663,4786,63,40,23,"Itgal/Cd47/Ampd3/Plac8/Dock2/Rac1/Atp6v0a1/Pigr/Try5/Rap2b/Impdh2/Ncstn/Cyb5r3/Aprt/Cap1/Gca/Csnk2b/B4galt1/Ptprj/Psen1/Fuca1/Mapk14/Tnfrsf1b/Lamp2/Gaa/Psmd3/Jup/Vapa/Adam8/Cant1/Ptprc/Ctsb/C3/Cnn2/Scamp1/Gusb/Aldh3b1/Eef2/Psmd14/Itgav/Agl/Plau/Cd44/Adam10/Slpi/Itgb2/Cab39/Cr1l/Prdx6/Ppia/Mmp9/B2m/Timp2/Iqgap2/Fcer1g/Syngr1/Acly/Ctsd/Tlr2"
"Interaction","Reactome","REACTOME_REGULATED_NECROSIS","Regulated Necrosis","Up",0.962422227,0.508912889,0.753145637,0.85114473,30,663,4786,63,40,23,"Bak1/Cflar/Birc3/Ubc/Casp4/Gsdme"
"Interaction","Reactome","REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION","B Wich Complex Positively Regulates rRNA Expression","Down",-0.961687982,0.507759777,0.753145637,0.850293314,21,663,4786,63,40,23,"Dek/H2aj/Polr2k/Myo1c/Polr2e/Polr1c"
"Interaction","KEGG","KEGG_PATHWAYS_IN_CANCER","Pathways in Cancer","Up",0.981665419,0.500757743,0.754014533,0.844017459,187,131,4786,5,4,1,"Pml/Apc/Hras/Rac1/Pik3cg/Birc3/Casp9/Egfr/Cdkn2b/Mapk9/Grb2/Stat1/Lama3/Bmp2/Fgf18/Cdh1/Ptk2/Araf/Axin1/Bcr/Rb1/Cbl/Foxo1/Jup/Stat5a/E2f3/Smad3/Akt1/Trp53/Met/Rac2/Hdac1/Lamb3/Tcf7l2/Pik3r3/Tgfbr2/Fgfr3/Raf1/Ikbkb/Chuk/Hif1a/Prkca/Itgav/Traf2/Bcl2l1/Rxra/Plcg1/Mmp9/Cblb/Sos1/Mapk8/Fgf2/Rara/Gsk3b/Fgfr1/Ppard/Pik3cd/Zbtb16/Crebbp/Ptgs2/Pgf/Col4a2/Fzd4"
"Interaction","KEGG","KEGG_MELANOGENESIS","Melanogenesis","Up",0.963015098,0.506661486,0.754234711,0.849643263,34,131,4786,5,4,1,"Hras/Prkaca/Plcb4/Tcf7l2/Plcb2/Raf1/Prkca/Gnas/Gsk3b/Pomc/Crebbp/Fzd4"
"Interaction","WikiPathways","WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS","Embryonic Stem Cell Pluripotency Pathways","Up",0.996170125,0.457810645,0.754573277,0.812380321,56,417,4786,30,19,11,"Apc/Hras/Acvr1/Egfr/Grb2/Fgf18/Araf/Axin1/Akt1/Fgfr3/Map2k3/Raf1/Sos1/Fgf2/Gsk3b/Fgfr1/Pik3cd/Fzd4/Bmpr1a/Stat3"
"Interaction","GO_BP","GOBP_LYMPHOCYTE_COSTIMULATION","Lymphocyte Costimulation","Up",1.13362897,0.28072479,0.755238202,0.67516405,26,2389,4786,66,68,-2,"Klrk1/Src/Cd160/Csk/Cd3e/Fyn/Akt1/Lck/Cd81/Dpp4/Cd274/Pik3cd"
"Interaction","GO_BP","GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN","Cell Cell Adhesion Mediated by Cadherin","Up",1.1455223,0.282136007,0.755466719,0.676648248,17,2389,4786,66,68,-2,"Adam19/Celsr2/Cdh1/Ctnnd1/Notch1"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION","Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation","Up",1.1395053,0.281689342,0.755466719,0.676450171,22,2389,4786,66,68,-2,"Map3k7/Pak1/Gja1/Htr1b/Mmp9/Fgf2/Il10/Mfn2/Bmpr1a/Xbp1/Pdgfb/Ern1"
"Interaction","GO_BP","GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION","Regulation of Leukocyte Degranulation","Down",-1.12289791,0.283023321,0.755466719,0.676936339,27,2389,4786,66,68,-2,"Itgam/Vamp8/Fgr/H2-Q2/Gata1/Lyn/Vamp7/Syk"
"Interaction","GO_BP","GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION","Regulation of Muscle Cell Differentiation","Up",1.10970325,0.282738582,0.755466719,0.676648248,56,2389,4786,66,68,-2,"Zeb1/Pak1/Srf/Bmp2/Mapk14/Rbm38/Id2/Cdk9/Notch1/Hdac1/Arrb2/Notch2/Tnpo2/Eng/Maml1/Dmpk/Mmp14/Actn3/Hdac3/Hey1"
"Interaction","GO_BP","GOBP_RESPONSE_TO_KETONE","Response to Ketone","Up",1.09464409,0.281281988,0.755466719,0.675901418,97,2389,4786,66,68,-2,"Abhd2/Ntrk3/Cd38/Cflar/Lipa/Casp9/F5/Comt/Src/Ucp2/Cbl/Akt1/Ptprc/Aifm1/Stk39/Usp8/Sphk2/Sp1/Gng2/Por/Adam15/Prkca/Hnrnpd/Mmp14/Tgfbr3/Atp5a1/Bcl2l1/Gnas/Hdac3/Fgf2/Acaca/Abcb4/Inhba/Inhbb/Tspo"
"Interaction","GO_BP","GOBP_REGULATION_OF_HEMOPOIESIS","Regulation of Hemopoiesis","Up",1.07490039,0.282182164,0.755466719,0.676648248,193,2389,4786,66,68,-2,"Irf7/Isg15/Il2rb/Il12rb1/Axl/Fbn1/Dtx1/Cd4/Zmiz1/Il4ra/Rasgrp1/Cebpb/Zeb1/Stat1/Mapk14/Ager/Fcgr2b/Rb1/Il2ra/Stat5a/Id2/Adam8/Cd2/Ptprc/Ptk2b/Ripk2/Fbxw7/Nedd9/Socs5/Tgfbr2/Smarcc1/Notch2/Zap70/Lck/Ldb1/Sod1/Hif1a/Prkca/Mmp14/Gpr65/Cr1l/Tnfrsf11b/B2m/Sos1/Il10/Rara/Anxa1/Actb/Zbtb16/H2-Eb1/Inha/Il15ra/Inhba/Il5/Tnfsf11"
"Interaction","GO_BP","GOBP_MONOATOMIC_ION_TRANSPORT","Monoatomic Ion Transport","Up",1.06262988,0.282741758,0.755466719,0.676648248,342,2389,4786,66,68,-2,"Pml/Atp6v0d1/Bak1/Ccl5/Grina/Tmbim6/P2rx4/Vdr/Nectin1/Pik3cg/Itpr2/Slc26a2/Slc6a8/Atp6v0a1/Slc3a2/Slc25a28/Cd4/Slc31a1/Slc6a6/Ryr1/Prkaca/Cltc/Atp5d/Slc16a1/Ndufs3/Slc24a3/Slc30a5/Plcb4/Ucp2/Slc38a1/Psen1/Gsto1/Epb41/Atp5h/Uqcrc1/Gja5/Wnk4/Panx1/Slc7a1/Ncs1/Cxcl10/Tcn2/Slc46a3/Fyn/Slc1a4/Slc30a3/Slc23a1/Akt1/Kcnj8/Pkp2/Cxcr3/Slc5a6/Ptprc/Ptk2b/Stk39/Sphk2/Ubqln1/Gja1/Cldn15/Slc25a23/Steap3/Ndufa5/Atf4/Tomm40/Htr1b/Surf1/Kcnk5/Plcb2/Akap7/Ndufs6/Cxcl11/Slc20a1/Atp6v1c1/Lck/Slc34a3/Atp5g1/Kcnh2/Ndufb5/Uqcrfs1/Dmpk/Ccr5/Abcb1a/Itgav/Atp5a1/Kcnd1/Lrrc8c/Atp2a2/Ndufs8/Sec61a1/Cab39/Plcg1/Slc25a12/Trf/Gnb2/Slc19a1/Mmp9/Per1/F2r/B2m/Vdac2/Dmac2l/Flna/Uqcr10"
"Interaction","Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS","Transcriptional Regulation by the AP 2 Tfap2 Family of Transcription Factors","Down",-0.9574896,0.511970651,0.755983389,0.851682842,17,663,4786,63,40,23,"Erbb2/Nop2/Esr1/Cdkn1a/Dek/Apoe/Hspd1"
"Interaction","GO_MF","GOMF_DNA_HELICASE_ACTIVITY","DNA Helicase Activity","Down",-1.02682319,0.411323771,0.756052265,0.784576248,28,386,4786,6,8,-2,"Wrn/Mcm7/Mcm5/Rad54l/Ercc3/Xrcc6/Rfc2/Rfc3/Mcm3/Rfc4/Mcm2/Rad51"
"Interaction","Reactome","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","Cross Presentation of Soluble Exogenous Antigens Endosomes","Down",-0.959125381,0.514857632,0.756874967,0.853223209,26,663,4786,63,40,23,"Psma2/Psmd8/Psma1/Psma7/Psmc6/Psmb8/Psmc3/Psmb2/Psmd7/Psmd12/Psmb5"
"Interaction","Reactome","REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE","Plasma Lipoprotein Clearance","Up",0.955902841,0.514580377,0.756874967,0.853223209,17,663,4786,63,40,23,"Ubc/Lipa/Cltc/Ldlr"
"Interaction","Reactome","REACTOME_TRANSLATION","Translation","Down",-0.972213461,0.519512364,0.757003731,0.855015878,115,663,4786,63,40,23,"Psmc3/Eif2s1/Psmb2/Dars/Rpl14/Eif3a/Psmd7/Rps3/Eef1e1/Aimp2/Eif2s3x/Rps14/Rps2/Psmd12/Psmb5/Rpl22/Rps6/Kars/Mrpl35/Eif4a2/Mtrf1/Srp14/Rars/Ankzf1/Eif3j2"
"Interaction","Reactome","REACTOME_SIGNALING_BY_NTRKS","Signaling by Ntrks","Down",-0.967790263,0.517367172,0.757003731,0.854244472,70,663,4786,63,40,23,"Ngf/Rrad/Nelfb/Cdk5r1/Mapk12/Rit1/Rhoa/Mapk13/Bax"
"Interaction","Reactome","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS","Activation of NF Kappab in B Cells","Up",0.959625443,0.517187558,0.757003731,0.854244472,37,663,4786,63,40,23,"Map3k7/Ubc/Cul1/Psmd3/Adrm1/Nfkbie/Ikbkb/Chuk/Fbxw11/Psmd14"
"Interaction","Reactome","REACTOME_AQUAPORIN_MEDIATED_TRANSPORT","Aquaporin Mediated Transport","Up",0.951493516,0.518705706,0.757003731,0.854244472,15,663,4786,63,40,23,"Prkaca/Gngt2/Gng2/Prkar2a/Gng11/Gnas/Gnb2"
"Interaction","GO_BP","GOBP_ORGANELLE_ASSEMBLY","Organelle Assembly","Up",1.0663986,0.283940848,0.757069961,0.678069905,272,2389,4786,66,68,-2,"Rnf213/Atp6v0d1/Septin9/Ntrk3/Cflar/Vps37b/Mapre3/Gbf1/Cul1/Abcc4/Evi5/Rab40c/Ocrl/Ago2/Ap1g1/Sqle/E2f4/Nrap/Snx10/Stam/Mapk9/Actr3/Trp53inp2/Src/Retreg1/C1qbp/Kif2a/Nlgn2/Psen1/Srf/Csnk1d/Elmod3/Celsr2/Msn/Myh3/Pafah1b1/Nek7/Kif11/Knl1/Akt1/Notch1/Ptk2b/Ang/Ubqln1/Cenpa/Syne1/Pan2/Ehd1/Cdc20/Aurkb/Lats1/Myl2/Zpbp/Wdr1/Eif5/Rnf4/Atg4a/Ezr/Sec22b/Tubgcp2/Arhgef9/Mrto4/Atp2a2/Synpo/Nip7/Hdac3/Flna/Cnot6/Ppp2r1b/Mfn2/Gsk3b/Fgfr1/Ctsd/Incenp/Pikfyve/Asb7/G3bp2/Myom1/Kpnb1"
"Interaction","TF_Targets","ADA2_TARGET_GENES","Ada2 Target Genes","Down",-1.04772196,0.333468968,0.757297268,0.727430484,158,352,4786,6,6,0,"Sf3a3/Rps3/Klk10/Chaf1a/B4galt7/Nop16/Hus1/Ddit4/Rfc4/Rps14/Mnat1/Rps2/Sar1b/Nelfb/Hsp90aa1/Mphosph10/Nme1/Polr1c/Eif4a2/Mtrf1/Snrpd3/Ndufb3/Gtf2h3/Mybl1/Atp5j/Apex1"
"Interaction","TF_Targets","KAT5_TARGET_GENES","Kat5 Target Genes","Down",-1.04016685,0.332258145,0.757297268,0.726113005,259,352,4786,6,6,0,"Chfr/Pus1/Mthfd2/Slc35b2/Cox10/Snapc5/Nop16/Birc5/Gtf2b/Ranbp1/Rnmt/Aimp2/Polr2e/Pycr1/Casp8/Cnot4/Slbp/Eif2s3x/Pms2/Umps/Rps14/Nxt1/Ezh1/Rpl22/Pgam1/Sar1b/Mindy1/Pole3/Rps6/Mxd3/Nme1/Ccnl1/Prmt2/Ube2t/Hsph1/Mcm2/Glo1/Pes1/Uchl5/Hax1/Hnrnpa2b1/Polr2d/Arid4a/Cbx3/Txnl4a/Atp5j"
"Interaction","GO_CC","GOCC_ORGANELLAR_RIBOSOME","Organellar Ribosome","Up",1.04337516,0.398545798,0.759316674,0.776409698,17,311,4786,5,5,0,"Mrps30/Ptcd3/Mrpl3/Mrpl23/Mrps22"
"Interaction","GO_CC","GOCC_INTEGRIN_COMPLEX","Integrin Complex","Down",-1.03773073,0.400337189,0.759316674,0.778234682,20,311,4786,5,5,0,"Itgb7/Itgam/Itgb3/Itga6/Lyn"
