"contrast","database","pathway_id","pathway_name","direction","nes","pvalue","padj","padj_pooled","set_size","n_tests_in_db","n_tests_pooled","sig_before_in_db","sig_after_in_db","sig_lost_in_db","core_enrichment"
"Interaction","Hallmark","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Unfolded Protein Response","Up",1.44427506,0.0165964869,0.0829824345,0.190979286,109,50,4787,5,4,1,"Atp6v0d1/Edc4/Dcp1a/Dkc1/Pdia5/Srpr/Slc30a5/Tatdn2/Cebpb/Gemin4/Serp1/Dcp2/Shc1/Sec31a/Zbtb17/Arfgap1/Exosc2/Slc1a4/Spcs3/Iars/Slc7a5/Yif1a/H2ax/Imp3/Exosc5/Exosc9/Atf4/Rrp9/Srprb/Gosr2/Edem1/Eif2ak3/Eif4a1/Eef2/Ywhaz/Ifit1bl1"
"Interaction","GO_BP","GOBP_SIGNAL_RELEASE","Signal Release","Up",1.56124907,0.00275797471,0.0834025517,0.0706634538,138,2389,4787,66,68,-2,"Ccl5/Il11/P2rx4/Cd38/Rac1/Myof/Syt12/Ppt1/Prkaca/Abcc4/Klf7/Slc16a1/Comt/Psmd9/Dab2/Itsn1/Napa/Abca1/Ucp2/Nlgn2/Acsl4/Psen1/Syt11/Gja5/Sidt2/Serp1/Wnk4/Foxo1/Adam8/Kcnj8/Gja1/Tcf7l2/Htr1b/Raf1/Stxbp1/Adam17/Cpe/Hif1a/Prkca/Gabbr1/Atp2a2/Gnas/F2r/Fcer1g/Ap2b1/Fgfr1/Anxa1/Ppard/Pomc/H2-Eb1/Inha/Abcc8/Inhba/Ptgs2/Tnfsf11/Inhbb/Tspo/Fzd4"
"Interaction","WikiPathways","WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88","Tolllike Receptor Signaling Related to Myd88","Up",1.7414188,0.00826006874,0.0835316766,0.131803164,18,417,4787,30,19,11,"Irf7/Tlr7/Relb/Ikbkb/Chuk/Irak1/Tlr2/Rela/Rel"
"Interaction","WikiPathways","WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION","Tcell Antigen Receptor TCR Pathway During Staphylococcus Aureus Infection","Up",1.62923998,0.00841326239,0.0835316766,0.132046843,48,417,4787,30,19,11,"Map3k7/Cd4/Lcp2/Mapk9/Grb2/Pak1/Cbl/Fyn/Akt1/Ptprc/Raf1/Zap70/Ikbkb/Lck/Chuk/Plcg1/Bcl10/Sos1/Il10/Gsk3b"
"Interaction","WikiPathways","WP_FATTY_ACID_AND_LIPOPROTEIN_TRANSPORT_IN_HEPATOCYTES","Fatty Acid and Lipoprotein Transport in Hepatocytes","Up",1.46509804,0.00888788395,0.0861918048,0.135995878,140,417,4787,30,19,11,"Lgals3bp/Fdft1/Pex7/Lrp10/Hras/Pik3cg/Dhcr7/Csnk1e/Dhcr24/Lipa/Abcd3/Slc27a1/Hsd17b7/Dab2/Picalm/Itsn1/Snx10/Abca1/Cyb5r3/Lss/Acads/Selenos/Loxl2/Mvk/Ldlr/Ager/Apom/Hmgcr/Nsdhl/Arrb2/Ebp/Unc119/Snx9/Ophn1/Tsc2/Scamp1/Ehd1/Acox1/Hmgcs1/Cttn/Scarb1/Cyp51/Bcl2l1/Cfi/Insig1/Ap2b1/Acly/Ppard/Rab22a/Gapvd1/Pex5/Aplp1/Mvd/Pex2"
"Interaction","GO_BP","GOBP_IMPORT_INTO_CELL","Import Into Cell","Up",1.42232019,0.00294160906,0.0878438006,0.07179326,309,2389,4787,66,68,-2,"Mx2/Cxcl16/Il2rb/Itgal/Cd47/C2/Wasf1/Axl/Lrp10/Hras/Dock2/Rac1/Pik3cg/Slc3a2/Nlgn3/Slc6a6/Ppt1/Csnk1e/Lipa/Prkaca/Inpp5f/Cltc/Masp2/Slc27a1/Slc1a5/Dab2/Slc30a5/Picalm/Itsn1/Snx10/Abca1/Src/Cap1/Grb2/Synj2/Slc38a1/Pak1/Ptprj/Psen1/Syt11/Csnk1d/Arrb1/Mapkapk2/Csk/Ptk2/Vav3/Ldlr/Ager/Fcgr2b/Bcr/Slc7a1/Cbl/Slc27a5/Arfgap1/Plscr1/Fyn/Slc1a4/Akt1/Slc7a5/Kcnj8/Stab1/Slc5a6/Ptprc/Stk39/Ptpn1/Arrb2/Unc119/Snx9/Ophn1/Kcnk5/C3/Tsc2/Cnn2/Scamp1/M6pr/Ehd1/Kcnh2/Sod1/Grk2/Hmmr/Cttn/Itgav/Scarb1/Ezr/Cd81/Cd44/Abca2/Bcl2l1/Lrrc8c/Itgb2/Dpp4/Trf/Slc19a1/Cblb/B2m/Fcer1g/Rara/Ap2b1/Anxa1/Alox15/Actb/Tlr2/Rab22a/Pikfyve/Gapvd1/Il15ra/Atp1a1/Abcc8/Aplp1/Nedd4/Ap3s1/Slc1a2/Eprs/Slc39a6/Cd14/Stat3/Il4/Cacna1a/Clta/Inppl1/Mapkapk3/Slc6a12/Slc12a2"
"Interaction","KEGG","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","Phosphatidylinositol Signaling System","Up",1.70508531,0.00861507545,0.0880614175,0.133463968,27,131,4787,5,4,1,"Pik3cg/Itpr2/Itpk1/Ocrl/Plcb4/Synj2/Pik3r3/Plcb2/Prkca/Dgkg/Plcg1/Pik3cd/Pikfyve"
"Interaction","KEGG","KEGG_SPLICEOSOME","Spliceosome","Down",-1.62395258,0.00941114385,0.0880614175,0.13991039,42,131,4787,5,4,1,"Hnrnpc/Prpf31/Snrpa1/Hspa8/Srsf10/Hnrnpa1/Lsm4/Sf3a3/Snrpb2/Srsf7/Tra2b/Hnrnpa3/Cdc5l/Snrpd3/Ncbp2/Lsm7/Txnl4a"
"Interaction","KEGG","KEGG_INSULIN_SIGNALING_PATHWAY","Insulin Signaling Pathway","Up",1.58579694,0.00893999748,0.0880614175,0.136292255,65,131,4787,5,4,1,"Fasn/Phkg2/Hras/Pik3cg/Prkaca/Socs2/Mapk9/Grb2/Araf/Shc1/Cbl/Foxo1/Gys1/Akt1/Ptpn1/Pik3r3/Phka2/Raf1/Tsc2/Ikbkb/Prkar2a/Cblb/Sos1/Mapk8/Phkg1/Gsk3b/Lipe/Acaca/Pik3cd"
"Interaction","WikiPathways","WP_MESODERMAL_COMMITMENT_PATHWAY","Mesodermal Commitment Pathway","Up",1.60777026,0.00930070443,0.0881453125,0.13869929,51,417,4787,30,19,11,"Trim12c/Adam19/Trim5/Prkaca/Acvr1/C1qbp/Twsg1/Ext2/Srf/Vav3/Axin1/Smad3/Arid5b/Lats1/Ext1/Eomes/Trim28/Fgfr1/Acaca/Inhba/Fzd4/Bmpr1a"
"Interaction","GO_BP","GOBP_REGULATION_OF_PHOSPHORYLATION","Regulation of Phosphorylation","Up",1.50216431,0.00303415544,0.089488856,0.0721511961,194,2389,4787,66,68,-2,"Stat2/Adar/Deptor/Map3k7/Parp14/Apc/Il11/Parp9/Prlr/Rac1/Pik3cg/Ltbr/Il4ra/Rap2b/Irak2/Arl2bp/Sirt2/Lcp2/Rasgrp1/Egfr/Ptprj/Bmp2/Arrb1/Fgf18/Araf/Tnfrsf1b/Rb1/Nek7/Camkk2/Ect2/Ip6k2/Mmd/Tnfrsf1a/Akt1/Bard1/Ptprc/Nlrc5/Ptk2b/Ptpn1/Ang/Ripk2/Nedd9/Socs5/Unc119/Snx9/Ccnk/C3/Fgfr3/Map2k3/Raf1/Ppp1r15b/Ldb1/Il10rb/Lats1/Prkar2a/Traf2/Sema4d/Itgb2/Irak1/Ppia/Map4k2/Bcl10/Mmp9/Hdac3/Prdx3/Fgf2/Il10/Fgfr1"
"Interaction","Reactome","REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES","rho Gtpases Activate Wasps and Waves","Up",1.68409578,0.011450597,0.0901013285,0.157517528,22,663,4787,63,40,23,"Cyfip2/Wasf1/Rac1/Actr3/Grb2/Ptk2/Wipf1/Baiap2"
"Interaction","Reactome","REACTOME_DNA_REPLICATION","DNA Replication","Down",-1.50189154,0.0115514524,0.0901013285,0.158443561,82,663,4787,63,40,23,"Psmd8/Mcm7/Mcm5/Ube2d1/Psma1/H4c14/Orc5/Psma7/Lig1/Rfc2/Psmc6/Rfc3/Cdc45/Cdc7/Mcm3/Psmc3/Psmb2/Ube2e1/Psmd7/H2aj/Polg2/Cdc6/Prim1/Rfc4/Fen1/Pold1/Psmd12/Psmb5/Rpa1/Pole3/Prim2/Skp2/Cdk2/Mcm2/Pcna/Rpa2/Rpa3"
"Interaction","WikiPathways","WP_EFFECT_OF_DASATINIB_ON_THE_BCRABL_SIGNALING_PATHWAY","Effect of Dasatinib On the Bcrabl Signaling Pathway","Up",1.69427522,0.00978396848,0.0906647746,0.142058782,26,417,4787,30,19,11,"Hras/Pxn/Src/Grb2/Ptk2/Mapk14/Araf/Shc1/Bcr/Cbl/Akt1/Raf1"
"Interaction","Reactome","REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX","Formation of RNA Pol II Elongation Complex","Down",-1.62963974,0.0118083089,0.0910338234,0.161043803,32,663,4787,63,40,23,"Polr2k/Polr2e/Mnat1/Nelfb/Polr2d/Supt4a/Polr2j/Gtf2h3/Ncbp2/Gtf2h5"
"Interaction","Reactome","REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING","Pre Notch Expression and Processing","Up",1.62024437,0.0121334869,0.0922547458,0.165008528,37,663,4787,63,40,23,"Ago2/B4galt1/Rbpj/St3gal4/E2f3/Ago4/H2ax/Notch1/Trp53/Notch2/Furin/Maml1/Atp2a2/St3gal6/Tmed2"
"Interaction","Reactome","REACTOME_PKR_MEDIATED_SIGNALING","Pkr Mediated Signaling","Up",1.61890261,0.0122449738,0.0922547458,0.165290699,37,663,4787,63,40,23,"Eif2ak2/Isg15/Trim25/Adar/Cdk1/Stat1/Trp53/Ppp2cb/Ikbkb/Ilf3/Chuk"
"Interaction","GO_BP","GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY","Immune Response Regulating Cell Surface Receptor Signaling Pathway","Up",1.52750679,0.00319950459,0.093214835,0.0743496528,153,2389,4787,66,68,-2,"Oas1a/Cd47/Map3k7/Hras/Cd38/Cd4/Pigr/Klrk1/Lipa/Irak2/Masp2/Lcp2/Mapk9/Src/Grb2/Cd160/Pak1/Ptprj/Psen1/Csk/Ptk2/Rbck1/Vav3/Nmi/Fcgr2b/Cd3e/Cbl/Cd40/Plscr1/Fyn/Akt1/Ptprc/Mfhas1/Ripk2/Dusp3/C3/Rnf31/Zap70/Ikbkb/Lck/Cd79b/Chuk/Ezr/Cd81/Cr1l/Irak1/Plcg1/Cd2ap/Bcl10/Cblb/Cd274/Sos1/Peli1/Mapk8/Fcer1g/Pik3cd/Tlr2/Crebbp/H2-Eb1/Cr2/Thy1/H2-M3/Icosl/Slc39a6/Cd14/Rela"
"Interaction","WikiPathways","WP_NFKB_SIGNALING_AND_ARTD_FAMILY_MEMBERS","NF-kappaB Signaling and Artd Family Members","Up",1.71729407,0.0105231167,0.0953943402,0.149923094,17,417,4787,30,19,11,"Parp12/Parp14/Cul1/Relb/Ikbkb/Eif2ak3/Chuk/Gsk3b/Crebbp"
"Interaction","GO_BP","GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","Regulation of Protein Modification Process","Up",1.44142893,0.00331669458,0.0954648597,0.0759665883,256,2389,4787,66,68,-2,"Isg15/Stat2/Adar/Deptor/Ube2s/Map3k7/Parp14/Mta1/Apc/Il11/Ube2c/Parp9/Prlr/Rac1/Pik3cg/Birc3/Ltbr/Il4ra/Rap2b/Irak2/Arl2bp/Sirt2/Lcp2/Rasgrp1/Cdk1/Egfr/Siah2/Mapk9/Ptprj/Bmp2/Arrb1/Fgf18/Septin4/Araf/Nmi/Axin1/Tnfrsf1b/Rb1/Camkk2/Ect2/P3h1/Fyn/Ip6k2/Cul3/Mmd/Tnfrsf1a/Akt1/Ptprc/Ptk2b/Ptpn1/Ubqln1/Ripk2/Fbxw7/Arrb2/Nedd9/Socs5/Rchy1/Unc119/Snx9/Ccnk/C3/Fgfr3/Trim21/Map2k3/Raf1/Ppp1r15b/Cdc20/Il10rb/Lats1/Hif1a/Prkar2a/Traf2/Abca2/Sema4d/Itgb2/Irak1/Ppia/Map4k2/Bcl10/Mmp9/Cblb/Hdac3/Peli1/Fgf2/Il10/Gsk3b/Fgfr1"
"Interaction","GO_BP","GOBP_GLYCOPROTEIN_METABOLIC_PROCESS","Glycoprotein Metabolic Process","Up",1.60255804,0.00336096007,0.0955873049,0.076613885,102,2389,4787,66,68,-2,"St6galnac2/B4galt5/Sulf2/Mest/Gcnt2/Chpf2/Chst12/Ago2/Gmppa/Alg1/B4galnt2/Ncstn/Hs2st1/B4galt1/Ext2/Psen1/Bmp2/Trak2/Serp1/Hexa/St3gal4/Marchf6/Gfpt1/Cant1/Pgm3/Tcf7l2/Amfr/Ndst2/Man1a/Galnt1/Gusb/Edem1/Ext1/Hif1a/St6gal1/Slc35d1/Xylt2/Abca2/St3gal6/Ube2j1/Phlda1/Plod3/Ndst1/Ppard/Gpc1/Ugdh/Chst2"
"Interaction","Reactome","REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES","Ovarian Tumor Domain Proteases","Up",1.68647987,0.0130952381,0.0975521669,0.172216771,19,663,4787,63,40,23,"Trim25/Ifih1/Apc/Ubc/Cdk1/Vcpip1/Trp53/Ripk2"
"Interaction","GO_BP","GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","Positive Regulation of Transmembrane Receptor Protein Serine Threonine Kinase...","Up",1.72724973,0.00351206237,0.0975618256,0.0781274794,45,2389,4787,66,68,-2,"Got1/Acvr1/Dab2/Cdkn2b/Twsg1/Csnk2b/Bmp2/Rbpj/Axin1/Smad3/Notch1/Tgfbr2/Notch2/Eng/Tgfbr3/Nup93/Crebbp/Ttk/Inhba/Bmpr1a"
"Interaction","GO_BP","GOBP_DNA_REPLICATION","DNA Replication","Down",-1.53829562,0.00348096056,0.0975618256,0.0781274794,126,2389,4787,66,68,-2,"Orc5/Set/Lig1/Rad51c/Rfc2/Pura/Rfc3/Tspyl2/Cacybp/Id3/Cdc45/Dhfr/Gli1/Brca1/Acvrl1/Fbxo5/Cdc7/Mcm3/Cdkn1a/S100a11/Ube2n/Rnaseh2a/Timeless/Polg2/Chaf1a/Chek1/Cdc6/Asf1a/Prim1/Rfc4/Nasp/Fen1/Pold1/Rpa1/Pole3/Msh2/Prim2/Cdkn1b/Cdk2/Mcm2/Pcna/Rpa2/Uchl5/Smc3/Rpa3/Rad51"
"Interaction","GO_BP","GOBP_EXPORT_FROM_CELL","Export from Cell","Up",1.42192336,0.00359387564,0.0975655558,0.0786768543,290,2389,4787,66,68,-2,"Ccl5/Axl/Il11/Rsad2/P2rx4/Cd38/Rac1/Myof/Pik3cg/Syt12/Ppt1/Prkaca/Abcc4/Rab40c/Klf7/Slc16a1/Comt/Ap1g1/Psmd9/Rasgrp1/Slc27a1/Slc1a5/Dab2/Itsn1/Napa/Abca1/Stam/Ucp2/Cd160/Nlgn2/Pak1/Acsl4/Psen1/Syt11/Bmp2/Gja5/Septin4/Sidt2/Serp1/Wnk4/H2-Q1/Tnfrsf1b/Fcgr2b/Bcr/Arfgef2/Pafah1b1/Cbl/Foxo1/P3h1/Syngr2/Adam8/Tnfrsf1a/Kcnj8/Hmgcr/Notch1/Rac2/Ang/Sphk2/Gja1/Tcf7l2/Steap3/Htr1b/Kcnk5/Erp29/Furin/Raf1/Scamp1/M6pr/Stxbp1/Adam17/Kcnh2/Gusb/Grk2/Cpe/Hif1a/Prkca/Abcb1a/Gabbr1/Il1a/Cyp51/Atp2a2/Abcb11/Itgb2/Ppia/Tmed2/Gnas/Ykt6/Cd2ap/F2r/Fcer1g/Ap2b1/Fgfr1/Syngr1/Anxa1/Ppard/Pik3cd/Pomc/Tlr2/Plek/H2-Eb1/Inha/Atp1a1/Abcc8/Inhba/Ank1/Ptgs2/Tnfsf11/Inhbb/Nedd4/H2-M3/Tspo/Fzd4"
"Interaction","GO_BP","GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY","Enzyme Linked Receptor Protein Signaling Pathway","Up",1.37988646,0.00355511228,0.0975655558,0.0784254492,374,2389,4787,66,68,-2,"Pml/Btc/Slc2a8/Arhgef7/Cyfip2/Sulf2/Map3k7/Zyx/Wasf1/Axl/Fbn1/Apc/Hras/Ntrk3/Tmprss6/Gcnt2/Prlr/Rac1/Cd4/Slc31a1/Pigr/Zmiz1/Rasa1/Cul1/Pdk2/Lcp2/Got1/Acvr1/Egfr/Dab2/Socs2/Pxn/Cdkn2b/Sipa1l1/Src/Grb2/Zeb1/Twsg1/Csnk2b/Pak1/Ptprj/Psen1/Bmp2/Mapkapk2/Fgf18/Nbl1/Rbpj/Ptk2/Mapk14/Axin1/Shc1/Cd3e/Cbl/Foxo1/Stat5a/Fyn/Itgb8/Smad3/Adgrg1/Baiap2/Akt1/Notch1/Ptk2b/Ptpn1/Met/Hdac1/Arid5b/Igfbp4/Fbxw7/Arrb2/Pik3r3/Nedd9/Socs5/Tgfbr2/Smarcc1/Dusp3/Notch2/Furin/Kalrn/Fgfr3/Eng/Raf1/Adipor1/Tsc2/Ercc1/Lck/Adam17/Lats1/Eif2ak3/Ext1/Hif1a/Mmp14/Plau/Tgfbr3/Trim33/Plcg1/Cd2ap/Mmp9/Cblb/Sos1/Ltbp1/Fgf2/Ndst1/Gsk3b/Fgfr1/Trio/Ctsd/Pik3cd/Nup93/Ube2d3/Farp1/Gpc1/Crebbp/Ttk/Inha/Inhba/Inhbb/Ppm1a/Nedd4/Ap3s1/Fut8/Pgf/Col4a2/Fzd4/Bmpr1a"
"Interaction","GO_CC","GOCC_NUCLEAR_DNA_DIRECTED_RNA_POLYMERASE_COMPLEX","Nuclear DNA Directed RNA Polymerase Complex","Down",-1.83222889,0.00190947359,0.0989743812,0.0557356712,33,311,4787,5,5,0,"Ercc3/Polr2i/Tcea1/Mcm3/Gtf2f1/Taf13/Polr2k/Gtf2b/Polr2e/Prim1/Mnat1/Prim2/Polr2d/Polr2j/Gtf2h3/Gtf2h5"
"Interaction","Reactome","REACTOME_BACTERIAL_INFECTION_PATHWAYS","Bacterial Infection Pathways","Up",1.56694852,0.0138140223,0.100651687,0.176823811,53,663,4787,63,40,23,"Rnf213/Gbp9/Ubc/Casp4/Stam/Src/Grb2/Lama3/Cdh1/Gbp10/Cbl/Ctnnd1/Gbp4/Met/Lamb3/Furin/Map2k3"
"Interaction","Reactome","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","G alpha I Signalling Events","Up",1.50504422,0.0138149374,0.100651687,0.176823811,82,663,4787,63,40,23,"Cxcl16/Ccl5/Ptger3/Itpr2/Prkaca/Plcb4/Src/Camkk2/Cxcl10/Cxcr3/Ppp2cb/Htr1b/Plcb2/C3/Gngt2/Cxcl11/Gng2/Grk2/Prkca/Prkar2a/Ccr5/Gabbr1/Gng11/Opn3/Gnas/Gnb2/Kpna2/Ppp2r1b/Anxa1/Cxcr6/Pomc"
"Interaction","GO_MF","GOMF_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Carboxylic Acid Transmembrane Transporter Activity","Up",1.68926611,0.0041434958,0.102654455,0.0866153467,52,386,4787,6,8,-2,"Slc26a2/Slc6a8/Slc3a2/Slc6a6/Abcd3/Abcc4/Slc16a1/Slc27a1/Slc1a5/Ucp2/Slc38a1/Slc7a1/Abcc3/Slc27a5/Slc1a4/Slc23a1/Slc7a5/Pdpn/Slc5a6/Slc25a38/Abcb1a/Slc35d1/Abcb11/Slc25a12/Slc19a1/Slc10a3/Slc23a2/Slc1a2/Abcd1/Slc25a1/Abcc1/Slc6a12"
"Interaction","GO_MF","GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY","Transcription Coactivator Activity","Up",1.5911189,0.00439630569,0.102654455,0.0892870569,95,386,4787,6,8,-2,"Helz2/Trim12c/Trim25/Pml/Nup98/Mta1/Dtx1/Trim5/Zmiz1/Arl2bp/Psmd9/Tle3/Arrb1/Ncoa6/Rbck1/Jup/Trim14/Brdt/Notch1/Usp16/Arid5b/Pprc1/Smarcc1/Notch2/Trim21/Maml1/Taf9/Ldb1"
"Interaction","GO_MF","GOMF_AMINOACYLTRANSFERASE_ACTIVITY","Aminoacyltransferase Activity","Up",1.57544016,0.00452105114,0.102654455,0.090132447,99,386,4787,6,8,-2,"Rnf213/Trim12c/Trim25/Pml/Uba7/Ube2s/Herc6/Dtx1/Ube2c/Trim5/Trim26/Birc3/Zmiz1/Siah1a/Herc3/Siah2/Rnf11/Rbck1/Cbl/Trim14/Cul3/Marchf6/Bard1/Amfr/Rchy1/Trim21/Rnf31/Rnf123/Trim28/Nfx1/Rnf4/Traf2/Trim33/Ube2j1"
"Interaction","TF_Targets","RLF_TARGET_GENES","Rlf Target Genes","Up",1.70776282,0.00212363898,0.106115418,0.0601530166,67,352,4787,6,6,0,"Rnf213/Cmpk2/Arhgef7/Rsad2/Dcp1a/Rcl1/Rasa1/Acp2/Ndufs3/Slc29a3/Ranbp9/Mrpl3/Kif2a/Csnk1d/Tle3/Celsr2"
"Interaction","TF_Targets","NFKBIA_TARGET_GENES","NF-kappaBia Target Genes","Up",1.4793121,0.00271317829,0.106115418,0.0702053215,226,352,4787,6,6,0,"Trim12c/Oas3/Trim25/Ncor2/Eif4g2/Slc2a8/Agpat3/Ampd3/Mta1/Septin9/Vdr/Hras/Ntrk3/Gcnt2/Trim5/Dhrs1/Zbp1/Sf3a1/Retreg1/Ank/Slc38a1/Pak1/Loxl2/Crmp1/Dscc1/Elmod3/Arrb1/Csk/Sidt2/Rbck1/Lig3/Msn/Bcr/Wipf1/Camkk2/Jup/Adgrg1/Xrcc3/Nfe2l1/Notch1/Chka/Mfhas1/Myo9b/Blcap/Ctsb/Kalrn/Srprb/Cdc20/Por/Map1s/Esyt1/Tns1/Dgkg/D2hgdh/Abca2/Sdc3/Gnas/Espl1/Mgst3/Slc19a1/Flna/Mapk8/Kif18b/Upb1/Fgfr1/Lipe/Arhgef12/Farp1/Arhgef2/Eif3b/Abcc8/Ank1/Il5/Mbp"
"Interaction","TF_Targets","ZNF592_TARGET_GENES","Znf592 Target Genes","Up",1.39265915,0.00244591976,0.106115418,0.0669063879,423,352,4787,6,6,0,"Ifi27/Samd9l/Rnf213/Dhx58/Adar/Cxcl16/Dffa/Agpat3/Alcam/Nup98/Parp12/Cdca3/C2/Mest/Wiz/Septin9/Vdr/Hras/Ccdc106/Acsm3/Cflar/Vps37b/Mmp11/Supv3l1/Slc3a2/Syt12/Slc6a6/Ppt1/Pex14/Pdia5/Ltbr/Siah1a/Prkaca/Evi5/Ndufs3/Ap1g1/Impdh2/Pxn/Ptcd3/C8g/Cap1/Ucp2/Vcpip1/Usp14/Kif2a/Slc38a1/Rae1/Csnk1d/Tle3/Procr/Cdh1/Sidt2/Mvk/Ncoa6/Tnfrsf1b/Arfgef2/Pafah1b1/Abcc3/Plscr1/Adrm1/Knl1/Nfe2l1/Slc7a5/Cant1/Arhgdia/Mybbp1a/Clpb/Mcl1/Trp53/Lamb3/Pthlh/Sp1/Ndst2/Cenpa/Snx9/Farsa/Tomm40/Erp29/Plcb2/Rps6ka3/Cxcl11/Ehd1/Gosr2/Arhgef6/Noc4l/Pnpt1/Hmmr/Katna1/Aldh3b1/Tk2/Cttn/Fbxw11/Fads1/Mthfd1/Scarb1/Agl/Rnf4/Timm50/Ezr/Ewsr1/Tgfbr3/Atp5a1/Chchd10/Mrto4/Atp2a2/Trim33/Sdc3/Lhpp/Cab39/Nop14/Endod1/Plk3/Pabpc4/Opn3/Gnas/Gpr3/Slc19a1/Atf5/Per1/Vdac2/Dmac2l/Prdx3/Cnot6/Mapk8"
"Interaction","Hallmark","HALLMARK_KRAS_SIGNALING_DN","Kras Signaling Dn","Up",1.40198617,0.0236871195,0.107668725,0.225675792,115,50,4787,5,4,1,"Mx2/Serpinb2/Rsad2/Ccdc106/Zfp112/Sidt1/Ryr1/Pdk2/Slc29a3/Dtnb/Ptprj/Celsr2/Mast3/Slc30a3/Brdt/Bard1/Copz2/Sphk2/Slc25a23/Htr1b/Fgfr3/Cpeb3/Pde6b/Kcnd1/Cdkal1/Abcb11/Synpo/Gamt/Gpr3/Nrip2/Kcnmb1/Zbtb16/Ybx2/Asb7/Chst2/Il5/Akr1b8/Pax4/Arhgdig/Sgk1/Ccr8/Entpd7/Stag3/Tg/Nr6a1/Ifng/Camk1d"
"Interaction","WikiPathways","WP_TLR4_SIGNALING_AND_TOLERANCE","TLR4 Signaling and Tolerance","Up",1.70592297,0.0127100101,0.10816478,0.168074084,15,417,4787,30,19,11,"Irf7/Map3k7"
"Interaction","WikiPathways","WP_COPPER_HOMEOSTASIS","Copper Homeostasis","Up",1.62405439,0.0125586659,0.10816478,0.167664962,35,417,4787,30,19,11,"Xaf1/Apc/Slc31a1/Foxo1/Akt1/Trp53/Steap3/Sp1/Adam17/Sod1/Cox11/Adam10"
"Interaction","WikiPathways","WP_NOTCH_SIGNALING_WP61","Notch Signaling Wp61","Up",1.59871964,0.0127040402,0.10816478,0.168074084,43,417,4787,30,19,11,"Ncor2/Dtx1/Cul1/Ncstn/Src/Psen1/Rbpj/Akt1/Notch1/Hdac1/Fbxw7/Notch2/Maml1/Lck/Adam17/Hes6/Hif1a"
"Interaction","Reactome","REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND","Hsp90 Chaperone Cycle For Steroid Hormone Receptors Shr in the Presence of Li...","Down",-1.63329001,0.0150867596,0.108723061,0.18375545,25,663,4787,63,40,23,"Dnajb1/Dync1h1/Nr3c2/Hspa1a/Dctn1/Tubb2a/Nr3c1/Ptges3/Dnaja4/Hspa8/Dynll2/Stip1/Dnaja1/Ar/Tubb2b/Hsp90aa1/Fkbp4"
"Interaction","Hallmark","HALLMARK_IL6_JAK_STAT3_SIGNALING","IL-6/JAK/STAT3 Signaling","Up",1.43878497,0.0270532268,0.112721778,0.240207326,78,50,4787,5,4,1,"Stat2/Crlf2/Irf9/Bak1/Il12rb1/Cd38/Ltbr/Il4ra/Il17rb/Grb2/Stat1/Tnfrsf1b/Cbl/Il2ra/Cxcl10/Tnfrsf1a/Ptpn1/Ebi3/Cxcl11/Il10rb/Dntt"
"Interaction","Reactome","REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS","the Role of Nef in Hiv 1 Replication and Disease Pathogenesis","Up",1.66137472,0.0160090832,0.113988584,0.189223411,17,663,4787,63,40,23,"Dock2/Rac1/Cd4/Ap1g1/Fyn/Lck/B2m/Ap2b1"
"Interaction","Reactome","REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER","Gap Filling DNA Repair Synthesis and Ligation in Gg Ner","Down",-1.65452602,0.0163332059,0.113988584,0.190236148,19,663,4787,63,40,23,"Rfc4/Pold1/Rpa1/Pole3/Pcna/Rpa2/Rpa3"
