"contrast","database","pathway_id","pathway_name","direction","nes","pvalue","padj","padj_pooled","set_size","n_tests_in_db","n_tests_pooled","sig_before_in_db","sig_after_in_db","sig_lost_in_db","core_enrichment"
"WT_heat","TF_Targets","ZNF595_TARGET_GENES","Znf595 Target Genes","Down",-0.990518544,0.46824628,0.553096277,0.585399567,25,352,4787,57,61,-4,"Shmt2/Glrx5/Supt5/Map2k5/Rptor/Cd8a/Ccnl1/Cdh1/Ssbp1/Stat3"
"WT_heat","Reactome","REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING","Growth Hormone Receptor Signaling","Down",-1.10575977,0.325094983,0.554082195,0.468461675,16,663,4787,49,67,-18,"Stat5a/Sh2b1/Lyn/Ptpn6/Stat1/Stat3/Socs2"
"WT_heat","GO_BP","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION","Positive Regulation of Epithelial Cell Migration","Up",0.996848496,0.45843508,0.554813276,0.578420856,24,2389,4787,546,508,38,"Glipr2/Hbegf/Hif1a/Arf6/Ifng"
"WT_heat","Reactome","REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE","Citric Acid Cycle TCA Cycle","Down",-1.09398318,0.326680693,0.555357177,0.470075953,24,663,4787,49,67,-18,"Sdhb/Iscu/Mdh2/Idh2/Sdha/Suclg2/Idh3g/Acat1"
"WT_heat","GO_BP","GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL","Cardiac Muscle Cell Action Potential","Up",0.996159884,0.459342723,0.555630261,0.578988131,25,2389,4787,546,508,38,"Gja5/Scn9a/Atp2a2"
"WT_heat","GO_BP","GOBP_MRNA_TRANSCRIPTION","mRNA Transcription","Down",-0.997496789,0.459633643,0.555700797,0.57901382,22,2389,4787,546,508,38,"Ap3b1/Trp53/Ncbp1/Vdr/Polr2a/Stat3"
"WT_heat","GO_BP","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION","Positive Regulation of alpha beta T Cell Proliferation","Down",-0.997604418,0.459872685,0.555708571,0.57901382,19,2389,4787,546,508,38,"Il12rb2/Zap70/Xcl1/H2-T23/Tgfbr2/Ptprc"
"WT_heat","GO_BP","GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY","Leukocyte Mediated Cytotoxicity","Down",-0.994341289,0.460910374,0.556399638,0.57981335,63,2389,4787,546,508,38,"Ager/Arrb2/B2m/Itgam/Tubb5/Cd160/Ptpn6/Xcl1/H2-M3/H2-T23/Tap2/Cd1d1/Ptprc/Coro1a/Rasgrp1"
"WT_heat","GO_BP","GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION","Regulation of Postsynapse Organization","Down",-0.993211153,0.460701029,0.556399638,0.57981335,47,2389,4787,546,508,38,"Ptk2b/Fyn/Adam10/App/Fgfr1/Dock4/Ephb2/Dock10/Crmp1/Sipa1l1/Pdlim5"
"WT_heat","GO_BP","GOBP_PANCREAS_DEVELOPMENT","Pancreas Development","Up",0.995288549,0.461507928,0.556839616,0.580068061,22,2389,4787,546,508,38,"Aldh1a2/Xbp1/Cdk6"
"WT_heat","GO_BP","GOBP_MICROTUBULE_BASED_MOVEMENT","Microtubule Based Movement","Up",0.993625881,0.46174277,0.556841736,0.580068061,93,2389,4787,546,508,38,"Bag3/Arl3/Atp2b4/Sord/Hif1a/Kif13b/Kifap3/Kif5b/Psme3/Pafah1b1/Dynlt3/Wasf1/Hspb1/Fbxw11/Kif5c/Kif3b"
"WT_heat","GO_BP","GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION","Regulation of Microtubule Polymerization or Depolymerization","Up",0.991673991,0.462515723,0.557492464,0.580357213,36,2389,4787,546,508,38,"Pak1/Hspa1a/Arhgef2/Fkbp4/Togaram1/Pde4dip/Map1b/Map1s/Tpx2/Arhgef7"
"WT_heat","GO_BP","GOBP_LIPID_CATABOLIC_PROCESS","Lipid Catabolic Process","Down",-0.994083941,0.463686101,0.558058486,0.581216383,115,2389,4787,546,508,38,"Gla/Apoe/Etfa/Akr1c18/Abhd6/Prkce/Hsd11b1/Echs1/Srd5a3/Acads/Ldlr/Smpdl3a/Hadha/Abhd2/Hexa/Acox1/Auh/Cpt2/Lct/Mlycd/Fuca1/Ehhadh/Abcd1/Plaat3/Hadh/Nudt19/Acadm/Hadhb/Lpin2/Scp2/Crot/Pex2/Eci2/Abcb11/Acaa2/Acox3/Idh1/Ilvbl/Lpin1/Acat1/Plcg1"
"WT_heat","GO_BP","GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY","Fc Receptor Mediated Stimulatory Signaling Pathway","Up",0.992505984,0.463427355,0.558058486,0.581196423,21,2389,4787,546,508,38,"Pak1/Nr4a3/Plscr1/Nos2/Ifng/Prkcd/Vav2"
"WT_heat","GO_BP","GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION","Positive Regulation of Glial Cell Differentiation","Up",0.991273231,0.463641106,0.558058486,0.581216383,20,2389,4787,546,508,38,"Egr2/Hdac1/Hdac2/Tnfrsf1b/Tgfb1/Lif/Bmp2/Id2/Notch1/Prmt5"
"WT_heat","GO_BP","GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS","Nucleotide Sugar Metabolic Process","Up",0.991880252,0.464449637,0.558695963,0.581673349,21,2389,4787,546,508,38,"Gfpt2/Uap1/Gfpt1/Gmppb/Ugp2"
"WT_heat","Reactome","REACTOME_ONCOGENE_INDUCED_SENESCENCE","Oncogene Induced Senescence","Down",-1.09323662,0.329550499,0.55880302,0.472090642,23,663,4787,49,67,-18,"Trp53/Mov10/Tnrc6b/Cdkn2c/Tfdp2/Ets1"
"WT_heat","WikiPathways","WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION","Cell Lineage Map For Neuronal Differentiation","Up",1.03287467,0.400259149,0.560094178,0.531883498,33,417,4787,51,57,-6,"Nr4a2/Dlg4/Itgb1/Gad2/Mbp/Klf4/Homer1"
"WT_heat","GO_BP","GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","Cell Surface Toll Like Receptor Signaling Pathway","Down",-0.992279754,0.466273526,0.560607677,0.583542842,30,2389,4787,546,508,38,"Tlr6/Map3k7/Lyn/Irak1/Nmi/Ifi35/Tlr1/Peli1"
"WT_heat","GO_BP","GOBP_CEREBRAL_CORTEX_CELL_MIGRATION","Cerebral Cortex Cell Migration","Down",-0.994329805,0.467176755,0.561411101,0.58452042,15,2389,4787,546,508,38,"Fgf13/Ctnnb1/Sun2"
"WT_heat","GO_BP","GOBP_KETONE_BIOSYNTHETIC_PROCESS","Ketone Biosynthetic Process","Up",0.989082845,0.468634686,0.562879973,0.585732178,18,2389,4787,546,508,38,"Inhba/Dab2/Egr1/Adm/Coq5/Bmp2"
"WT_heat","WikiPathways","WP_OPIOID_RECEPTOR_PATHWAYS","Opioid Receptor Pathways","Up",1.03312037,0.403920189,0.563326818,0.534200741,21,417,4787,51,57,-6,"Cap1/Mbp/Hdac1/Nos2/Tnf/E2f1/Celf2/Hmox1/Jup/Rela"
"WT_heat","TF_Targets","RAX2_TARGET_GENES","Rax2 Target Genes","Down",-0.983417305,0.478654693,0.563499839,0.593273839,18,352,4787,57,61,-4,"Prpf31/Cfl1/Snapc5/Katnb1/Galk2/Ccdc28a/Rnasel"
"WT_heat","GO_BP","GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS","Regulation of Defense Response to Virus","Up",0.989049383,0.469915939,0.563776905,0.586478497,17,2389,4787,546,508,38,"Il23a/Il12rb1/Tomm70a/Hsp90aa1"
"WT_heat","GO_BP","GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT","Regulation of Neurotransmitter Transport","Up",0.98895721,0.469872477,0.563776905,0.586478497,24,2389,4787,546,508,38,"Itgb1/Atp2a2/Rab3gap1/Nf1/Stxbp1/Slc30a1/Rab5a/Myof"
"WT_heat","GO_BP","GOBP_PROGRAMMED_NECROTIC_CELL_DEATH","Programmed Necrotic Cell Death","Up",0.987791598,0.470089407,0.563776905,0.586478497,32,2389,4787,546,508,38,"Lta/Fasl/Arhgef2/Cflar/Tspo/Nupr1/Tnf/Ltbr/Ppif"
"WT_heat","GO_BP","GOBP_CELL_CELL_RECOGNITION","Cell Cell Recognition","Down",-0.989084961,0.47130211,0.56467253,0.587358685,25,2389,4787,546,508,38,"B4galt1/Pcsk4/Dock2/Cd9/Cd2ap/Coro1a"
"WT_heat","GO_BP","GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY","Regulation of Lipopolysaccharide Mediated Signaling Pathway","Up",0.987033445,0.471308927,0.56467253,0.587358685,18,2389,4787,546,508,38,"Cd36/Smad3/Ly96/Ltf/Cx3cl1/Mif/Ptpn11/Trib1"
"WT_heat","Reactome","REACTOME_PERK_REGULATES_GENE_EXPRESSION","Perk Regulates Gene Expression","Up",1.08450196,0.333923181,0.564773135,0.476450154,26,663,4787,49,67,-18,"Cebpb/Cebpg/Asns/Nfyb/Hspa5/Eif2s1/Atf3/Exosc1/Nfya/Nfyc/Khsrp/Atf4/Exosc7/Herpud1"
"WT_heat","GO_BP","GOBP_RESPONSE_TO_TOXIC_SUBSTANCE","Response to Toxic Substance","Down",-0.991158856,0.471852033,0.565039853,0.587605536,113,2389,4787,546,508,38,"Mtarc2/Gsto1/Ass1/Nfe2l2/Akr1a1/Abcg2/Ralbp1/Trp53inp1/Slc22a5/Sesn1/Abcc5/Ipcef1/Snn/Ahr"
"WT_heat","KEGG","KEGG_PANCREATIC_CANCER","Pancreatic Cancer","Down",-1.01024709,0.431365067,0.565088238,0.558311518,58,131,4787,10,17,-7,"Ikbkb/Araf/Pik3cg/Braf/Trp53/Ikbkg/Pik3r3/Stat1/Jak1/Arhgef6/Ralbp1/Tgfbr2/Mapk9/Stat3"
"WT_heat","Reactome","REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING","Downregulation of TGF-beta Receptor Signaling","Down",-1.09641144,0.335484997,0.565433016,0.477035048,16,663,4787,49,67,-18,"Uchl5/Smurf2/Tgfbr2/Smurf1"
"WT_heat","Reactome","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","ER to Golgi Anterograde Transport","Up",1.06605376,0.336019017,0.565433016,0.477285897,53,663,4787,49,67,-18,"Ctsz/Lman1/Ctsc/Areg/Arf4/Sec24d/Arcn1/Arf1/Tmed2/Copb1/Tmed10"
"WT_heat","GO_BP","GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT","Cell Differentiation Involved in Kidney Development","Down",-0.988997815,0.473055502,0.566197192,0.588338968,21,2389,4787,546,508,38,"Gata3/Myo1e/Ctnnb1/Stat1/Cd2ap"
"WT_heat","WikiPathways","WP_FAMILIAL_PARTIAL_LIPODYSTROPHY","Familial Partial Lipodystrophy","Up",1.03195048,0.411071606,0.566556327,0.540469663,15,417,4787,51,57,-6,"Lipe/Klf5/Lmna/Akt2/Pik3ca/Pparg/Lmnb1/Banf1"
"WT_heat","WikiPathways","WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS","Urea Cycle and Associated Pathways","Up",1.03082711,0.413029073,0.566556327,0.541418003,17,417,4787,51,57,-6,"Gls2/Glud1/Pycr1/Nos2"
"WT_heat","WikiPathways","WP_PDGF_PATHWAY","PDGF Pathway","Down",-1.02836257,0.408701321,0.566556327,0.538875852,33,417,4787,51,57,-6,"Stat1/Jak1/Rasa1/Plcg1/Stat3"
"WT_heat","WikiPathways","WP_SELENIUM_MICRONUTRIENT_NETWORK","Selenium Micronutrient Network","Up",1.02373694,0.4103362,0.566556327,0.540040161,39,417,4787,51,57,-6,"Nfkb1/Serpine1/Nfkb2/Ptgs2/Cth/Ifng/Gpx3/Tnf/Txn1/Gsr"
"WT_heat","WikiPathways","WP_PROLACTIN_SIGNALING","Prolactin Signaling","Up",1.0185747,0.412363729,0.566556327,0.541418003,62,417,4787,51,57,-6,"Jak2/Ywhag/Pak1/Nfkb1/Itgb1/Eif4ebp1/Nos2/Nfkbib/Sos1/Hras/Vav2/Cish/Pik3ca/Pik3cb/Irs2"
"WT_heat","WikiPathways","WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","Pathogenic Escherichia Coli Infection","Up",1.02283556,0.414763109,0.567069562,0.543071937,33,417,4787,51,57,-6,"Actg1/Arhgef2/Cttn/Itgb1/Ywhaq/Actb/Rock1/Ezr/Ly96"
"WT_heat","TF_Targets","TSHZ1_TARGET_GENES","Tshz1 Target Genes","Down",-0.980739567,0.485265978,0.567487124,0.598029533,51,352,4787,57,61,-4,"Igf1r/Crlf2/Hexa/Rbl1/Bach1/Aff1/Egln2/Kdm4b/Tmbim6/Myh9/Hexim1/Ctnnb1/Ndufs3/Abcb4/Slc6a6/Mvk"
"WT_heat","TF_Targets","THRA_TARGET_GENES","Thra Target Genes","Up",0.980709773,0.485070318,0.567487124,0.598029533,15,352,4787,57,61,-4,"Dab2/Adam17/Eif4e"
"WT_heat","TF_Targets","DNMT3A_TARGET_GENES","Dnmt3a Target Genes","Up",0.983178428,0.491805747,0.569459286,0.602127258,153,352,4787,57,61,-4,"Hspe1/Pak1/Ell2/Ddx18/Oxsr1/Ncoa7/Rbbp8/Noct/Cdon/Rnf19a/Nol8/Cdc45/Cd274/Nfyb/Hspd1/Hsp90aa1/Hyal2/Eed/Txnl4a/Homer1/Krt17"
"WT_heat","TF_Targets","OVOL3_TARGET_GENES","Ovol3 Target Genes","Down",-0.982734544,0.490405359,0.569459286,0.601951345,101,352,4787,57,61,-4,"Prpf31/Psmc3/Bax/Zeb1/Phf7/Psmd8/Map3k7/Mtif2/Nav2/Fancc/Gtf2h1/Atp6v0d1/Rad51ap1/Apex1/Vps50/Dvl2/Parn/Polr3c/H2az1/Elf1/Slc25a28/Ift88/Ndufs3/Mxd4/Nub1/Tent5c/Tubgcp5"
"WT_heat","TF_Targets","ZFP28_TARGET_GENES","Zfp28 Target Genes","Up",0.974963426,0.489669549,0.569459286,0.601689957,23,352,4787,57,61,-4,"Plaur/Nfkb2/Rasa2/P4ha2/Prkch/Atxn2/Ywhae/Map2k6/Marchf6"
"WT_heat","GO_BP","GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY","Positive Regulation of Autophagy","Down",-0.985267483,0.476154978,0.569621554,0.591578998,50,2389,4787,546,508,38,"Ikbkg/Wipi1/Fbxo7/Huwe1/Nod1/Slc25a5/Trim21/Trp53inp1/Slc25a4/Sesn1"
"WT_heat","TF_Targets","ZNF426_TARGET_GENES","Znf426 Target Genes","Up",0.973005394,0.493607675,0.569671808,0.603396308,28,352,4787,57,61,-4,"Rora/Sh2b3/Sdc4/Ccdc58/Aldoa/Tgfb1"
"WT_heat","WikiPathways","WP_LIPID_METABOLISM_PATHWAY","Lipid Metabolism Pathway","Down",-1.03101093,0.418813033,0.570735408,0.546878884,16,417,4787,51,57,-6,"Prkab1/Prkar2b/Acly/Fasn/Prkag1/Pdha1/Bckdha"
"WT_heat","GO_BP","GOBP_IRON_ION_TRANSPORT","Iron Ion Transport","Down",-0.984956085,0.477719868,0.57120759,0.593061465,19,2389,4787,546,508,38,"B2m/Abcb7/Ftl1/Slc25a28/Abcc5"
"WT_heat","GO_CC","GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX","Transcription Repressor Complex","Down",-1.0238242,0.411470125,0.571282183,0.540831271,40,311,4787,41,49,-8,"Trp53/Ski/Mxd3/Arid4a/H1f0/Gata1/Ctnnb1/Mxd4/Tfdp2/Bin1"
"WT_heat","GO_BP","GOBP_TRANSITION_METAL_ION_TRANSPORT","Transition Metal Ion Transport","Up",0.983096243,0.478158799,0.571446409,0.5931449,34,2389,4787,546,508,38,"Slc39a6/Atp2c1/Tfrc/Fkbp4/Ifng/Cltc/Nectin1"
"WT_heat","GO_BP","GOBP_REGULATION_OF_VASCULAR_PERMEABILITY","Regulation of Vascular Permeability","Up",0.981812979,0.478689,0.571794011,0.593273839,18,2389,4787,546,508,38,"Bcr/Vegfa/Plec/Adm/Tgfb1/Fermt2/Akap12"
"WT_heat","TF_Targets","ZNF157_TARGET_GENES","Znf157 Target Genes","Down",-0.972170123,0.497159036,0.571895361,0.606807829,19,352,4787,57,61,-4,"Cdc42ep4/Selenop/Mios/Cacna1a/Cxxc1/Msrb1/Pkd1/Slc66a2/Arhgef11/B4galt7"
"WT_heat","Reactome","REACTOME_REPRODUCTION","Reproduction","Down",-1.0703334,0.340802899,0.572031195,0.482373331,41,663,4787,49,67,-18,"Rpa2/Mre11a/H2aj/Rpa1/Cdk2/Cdk4/H2az2/Smc1a/B4galt1/H2ax/Cxcr4/Mlh1/Cd9/Ube2i/Sun2"
"WT_heat","GO_BP","GOBP_TETRAPYRROLE_METABOLIC_PROCESS","Tetrapyrrole Metabolic Process","Up",0.98237486,0.479783182,0.572814604,0.594235988,31,2389,4787,546,508,38,"Bdh2/Nfe2l1/Tspo/Cpox/Blvrb/Mtrr/Slc6a9/Hmox1/Alas1/Abcc1/Hmbs/Urod"
"WT_heat","GO_BP","GOBP_REGULATION_OF_MACROAUTOPHAGY","Regulation of Macroautophagy","Down",-0.984322573,0.481366814,0.573898613,0.595923086,71,2389,4787,546,508,38,"Hdac6/Map3k7/Atp6v0a1/Atp6v0d1/Qsox1/Fbxw7/Ikbkg/Wipi1/Fbxo7/Huwe1/Nod1/Slc25a5/Npc1/Atp6v1d/Slc25a4/Sesn1"
"WT_heat","GO_BP","GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION","Mitotic Sister Chromatid Segregation","Up",0.983715959,0.481892264,0.573898613,0.595923086,84,2389,4787,546,508,38,"Hspa1a/Aaas/Kntc1/Trip13/Kmt5a/Dynlt3/Cenpf/Ube2c/Dusp1/Kif3b/Cdk1/Tent4a/Wrap73/Bub1/Smc2/Espl1"
"WT_heat","GO_BP","GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY","Regulation of Pattern Recognition Receptor Signaling Pathway","Up",0.982839743,0.481656854,0.573898613,0.595923086,61,2389,4787,546,508,38,"Hspa1a/Ppt1/Sec14l1/Gfi1/Tyro3/Cd36/Hsp90b1/Lats1/Dhx58/Sirt2/Ubqln1/Irf4/Myd88/Oasl1/Ywhae"
"WT_heat","GO_BP","GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION","Microtubule Organizing Center Organization","Up",0.982749731,0.481451901,0.573898613,0.595923086,64,2389,4787,546,508,38,"Plk2/Chek1/Alms1/Pafah1b1/E2f4/Pde4dip/Wdr90/Fbxw11/Ccp110/Atf5/Aurka/Kif3b/Cdk1/Slc16a1/Plk4/Xpo1"
"WT_heat","GO_BP","GOBP_CELLULAR_RESPONSE_TO_NUTRIENT","Cellular Response to Nutrient","Up",0.978733376,0.481574836,0.573898613,0.595923086,19,2389,4787,546,508,38,"Rxra/Xbp1/Cdon/Srf"
"WT_heat","Reactome","REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT","Abortive Elongation of Hiv 1 Transcript in the Absence of Tat","Down",-1.08694128,0.344822248,0.57441495,0.485632275,18,663,4787,49,67,-18,"Nelfb/Supt5/Ncbp1/Supt4a/Polr2a"
"WT_heat","Reactome","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX","Degradation of beta Catenin by the Destruction Complex","Down",-1.06715942,0.344348988,0.57441495,0.485108477,43,663,4787,49,67,-18,"Ctbp1/Psmc2/Psmd13/Psma6/Rbx1/Ubc/Axin2/Psmd1/Psma4/Psmd3/Psmc3/Psmb2/Psmd8/Psma7/Tcf7l1/Adrm1/Psma2/Psmb3/Lef1/Ctnnb1"
"WT_heat","Reactome","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA","Processing of Capped Intron Containing Pre mRNA","Up",1.0530245,0.344186839,0.57441495,0.485108477,84,663,4787,49,67,-18,"Prpf3/Aaas/Srsf7/Eif4e/Nup98/Nup50/Hnrnpc/Pom121/Snrpd1/Txnl4a/Tra2b/Srsf3/Polr2h/Alyref/Sympk/Polr2g/Dhx15/Lsm2/Polr2f/Nup153/Mettl3/Rae1/Mtrex/Polr2c/Nup107"
"WT_heat","GO_MF","GOMF_SNAP_RECEPTOR_ACTIVITY","Snap Receptor Activity","Down",-1.02099336,0.431477495,0.574541696,0.558311518,15,386,4787,64,64,0,"Bet1/Vamp8/Ykt6/Vamp7/Stx4a/Vamp3/Snap23/Stx16/Stx5a"
"WT_heat","GO_MF","GOMF_CARBOXY_LYASE_ACTIVITY","Carboxy Lyase Activity","Up",1.01816971,0.43045509,0.574541696,0.557687489,16,386,4787,64,64,0,"Amd1/Odc1/Gad2/Ddt/Umps"
"WT_heat","GO_MF","GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY","Voltage Gated Monoatomic Cation Channel Activity","Down",-1.01755231,0.431650497,0.574541696,0.558311518,19,386,4787,64,64,0,"Cybb/Kcnh2/Kcnip2/Abcc8"
"WT_heat","GO_CC","GOCC_MULTIVESICULAR_BODY","Multivesicular Body","Up",1.02656379,0.415673476,0.574553116,0.543817691,19,311,4787,41,49,-8,"Egfr/Bst2/Cd74"
"WT_heat","GO_BP","GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN","Tyrosine Phosphorylation of STAT Protein","Up",0.980653151,0.483252589,0.575231906,0.597142525,23,2389,4787,546,508,38,"Jak2/Ifng/Il4/Fgfr3/Il7r/Il13/Il10/Il13ra1/Il4ra/Il10rb"
"WT_heat","GO_BP","GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS","Apoptotic Process Involved in Morphogenesis","Down",-0.982036111,0.483592935,0.575350359,0.597408872,16,2389,4787,546,508,38,"Pml/Bax/Lef1/Vdr/Bcl2l11"
"WT_heat","GO_BP","GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION","Regulation of Autophagy of Mitochondrion","Up",0.979775254,0.483839332,0.575356976,0.597509597,25,2389,4787,546,508,38,"Hk2/Cttn/Csnk2a2/Tspo/Htra2/Hax1"
"WT_heat","GO_MF","GOMF_METALLOPEPTIDASE_ACTIVITY","Metallopeptidase Activity","Up",1.00864147,0.433849424,0.575484115,0.560852604,44,386,4787,64,64,0,"Adam8/Cpm/Metap1/Adam17/Pmpca/Rce1/Adam15/Prep/Try5/Tmprss6/Cpa2/Enpep/Adam19/Lap3"
"WT_heat","GO_BP","GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION","DNA Templated Transcription Elongation","Down",-0.980206205,0.484598018,0.575686059,0.597724997,47,2389,4787,546,508,38,"Aff1/Ccnk/Adrm1/Med24/Ncbp1/Gtf2h5/Hexim1/Ctnnb1/Supt4a/Polr2a/Ldb1"
"WT_heat","GO_BP","GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","Negative Regulation of Reactive Oxygen Species Metabolic Process","Up",0.976942722,0.484387043,0.575686059,0.597618756,19,2389,4787,546,508,38,"Bcr/Hk2/Hif1a/Cflar/Acp5/Sirt2"
"WT_heat","GO_BP","GOBP_CELLULAR_RESPONSE_TO_METAL_ION","Cellular Response to Metal Ion","Up",0.98095059,0.485283937,0.576214377,0.598029533,55,2389,4787,546,508,38,"Dlg4/Nfe2l1/Hsp90b1/Tspo/Stk39/Slc25a23/Mt2/Eif2s1/Alox15/Junb/Ect2/Ppif/Cacybp/Prkaa2"
"WT_heat","GO_BP","GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION","Positive Regulation of Actin Filament Polymerization","Down",-0.978331304,0.486567909,0.57745193,0.59892018,23,2389,4787,546,508,38,"Cdc42ep4/Cdc42ep2/Prkce/Pfn2/Ptk2b/Arpc2/Rictor/Snx9/Evl/Bin1"
"WT_heat","Reactome","REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE","Homologous DNA Pairing and Strand Exchange","Up",1.07411935,0.348058707,0.57835319,0.488347576,26,663,4787,49,67,-18,"Rad17/Rbbp8/Exo1/Chek1/Rad51/Rad1/Brca1/Hus1/Topbp1/Rfc4"
"WT_heat","GO_BP","GOBP_SOMITOGENESIS","Somitogenesis","Up",0.975549589,0.487582404,0.578368601,0.600014645,18,2389,4787,546,508,38,"Rbpj/Bmpr1a/Smad3/Taf10/Tmed2"
"WT_heat","GO_CC","GOCC_COATED_VESICLE_MEMBRANE","Coated Vesicle Membrane","Up",1.01302024,0.42154028,0.58008419,0.548942688,81,311,4787,41,49,-8,"M6pr/Egfr/Dab2/Lman1/Hbegf/Tfrc/Gad2/Areg/Sec24d/Arcn1/Cd74/Cltc/Ap1g1/Il7r/Ap2b1/Tmed2/Copb1/Tmed10/Vamp4/Atp6v0b/Slc30a5"
"WT_heat","GO_BP","GOBP_RNA_SPLICING","RNA Splicing","Up",0.982041475,0.489580226,0.580301784,0.601689957,106,2389,4787,546,508,38,"Lgals3/Hspa1a/Prpf3/Srsf7/Nup98/Jmjd6/Mphosph10/Ppp4r2/Hnrnpc/Ahnak/Srpk1/Snrpd1/Txnl4a/Taf10/Tra2b/Srsf3/Pus1/Alyref/Exosc10/Sfpq"
"WT_heat","GO_BP","GOBP_TISSUE_REGENERATION","Tissue Regeneration","Down",-0.976954478,0.489697947,0.580301784,0.601689957,25,2389,4787,546,508,38,"Cpq/Cdkn1b/Capn3/Cd9"
"WT_heat","GO_BP","GOBP_DNA_RECOMBINATION","DNA Recombination","Down",-0.982063236,0.490497942,0.580673728,0.601951345,116,2389,4787,546,508,38,"Il27ra/Uchl5/Swap70/H2ax/Rad51ap1/Ercc4/Hmgb3/H1f2/Xrcc3/Msh2/Abl1/Apex1/Lef1/Xrcc5/Prkdc/Mlh1/Was/H1f0/Bcl11b/Peli1/Ptprc/Samhd1/Cd40"
"WT_heat","GO_BP","GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS","Porphyrin Containing Compound Metabolic Process","Up",0.974568774,0.490423461,0.580673728,0.601951345,30,2389,4787,546,508,38,"Bdh2/Nfe2l1/Tspo/Cpox/Blvrb"
"WT_heat","GO_BP","GOBP_MONOSACCHARIDE_METABOLIC_PROCESS","Monosaccharide Metabolic Process","Up",0.981343415,0.492192179,0.580952133,0.602127258,114,2389,4787,546,508,38,"Galm/Pcx/Gpd2/Eno2/Rora/Hk2/Sord/Gale/Nfe2l1/Slc2a1/Sik1/Ppard/Atf3/Pfkp/Inppl1/Errfi1/Aldoa/Tnf/Akt2/Pik3ca/Cpt1a/Fabp5/Pfkfb3/Oas1a/Irs2/Dcxr"
"WT_heat","GO_BP","GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM","Cellular Process Involved in Reproduction in Multicellular Organism","Up",0.980573227,0.491137198,0.580952133,0.602067546,90,2389,4787,546,508,38,"Bcl2l1/Inhba/Foxo3/Srpk1/Trip13/Pafah1b1/Eed/Ybx2/Fbxw11/Mast2/Rara/Aurka/Acvr1/Sirt2/Ptch1/Nphp1/Kdm3a/Kmt2d/Zbtb16/Pik3ca/Tcp11/Ercc1/Mettl3/Prkaca/Adad1/Fzd4/Nectin2"
