pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
WP_PROLACTIN_SIGNALING,Prolactin Signaling,WikiPathways,1.42616201,0.0491519951,0.172238504,62,Mtor/Cbl/Shc1/Ptk2/Nfkb1/Jak2/Ptpn1/Gsk3b/Stat1/Sos1/Pxn/Ywhag/Ptpn11/Ppia/Flna/Mapk9/Stat5a/Rac1/Raf1/Erbb2/Grb2,Geno_at_39,Up
KEGG_LONG_TERM_POTENTIATION,Long Term Potentiation,KEGG,1.47657022,0.0637515645,0.172730588,24,Rps6ka3/Itpr2/Camk4/Crebbp/Braf/Raf1/Prkca/Prkaca/Rps6ka1/Prkcb/Mapk1,Geno_at_39,Up
KEGG_RNA_POLYMERASE,RNA Polymerase,KEGG,-1.45621793,0.0672462596,0.172730588,16,Polr1c/Polr2k/Polr3g/Polr3k/Polr2j/Polr2i/Polr2d/Polr2e,Geno_at_39,Down
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nod Like Receptor Signaling Pathway,KEGG,1.43427844,0.0669108434,0.172730588,36,Ccl5/Casp4/Birc3/Nfkb1/Nod1/Mapk9/Il6/Chuk/Xiap/Ikbkb/Mapk14,Geno_at_39,Up
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,Pathogenic Escherichia Coli Infection,KEGG,-1.39894953,0.0666281016,0.172730588,33,Tubb5/Tuba4a/Nck2/Tubb2a/Was/Wasl/Cdc42/Ywhaq/Rhoa/Krt18/Arpc2/Arpc3/Tubb2b,Geno_at_39,Down
KEGG_CARDIAC_MUSCLE_CONTRACTION,Cardiac Muscle Contraction,KEGG,-1.39007725,0.0664510745,0.172730588,37,Uqcr11/Uqcrq/Tnnc1/Tpm2/Uqcrc2/Atp1a3/Tnni3/Cox5b/Cox8a/Cox7c/Cox6c/Cox7b,Geno_at_39,Down
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,Nucleotide Biosynthetic Process,GO_BP,-1.42255921,0.0177022326,0.173322269,114,Sdha/Sdhb/Dguok/Tyms/Aprt/Stat3/Pnp2/Paics/Sdhc/Ppat/Aldoa/Ndufv1/Ndufs8/Atp5b/Ndufs4/Atp5e/Atp5c1/Ndufs7/Ndufb2/Ndufb8/Papss2/Guk1/Gart/Ndufab1/Ak2/Ndufa7/Ndufb4/Ndufs2/Npr2/Ndufa6/Upp1/Ndufa1/Dtymk/Ada/Cmpk1/Dut/Bcl2l13/Ak1/Hprt/Kars/Atp5j2/Atp5pb/Ndufa8/Atp5g3/Ndufa2/Ndufv3/Ndufa9/Ndufc2/Ndufb7/Atp5k/Nme1/Sdhd/Atp5j/Ndufb6/Atp5o/Ndufv2/Ndufb3/Ndufa3,Geno_at_39,Down
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR,Oxidoreductase Activity Acting On Peroxide As Acceptor,GO_MF,-1.55017385,0.0328128812,0.173503728,21,Cp/Prdx4/Prdx5/Mgst3/Gpx7/Gpx4/Cat/Sesn1/Prdx2/Gpx1,Geno_at_39,Down
HALLMARK_ADIPOGENESIS,Adipogenesis,Hallmark,-1.2263785,0.0763599275,0.17354529,182,Vegfb/Pqlc3/Uqcr11/Uqcrq/Aco2/Dhrs7b/Gpam/Cmpk1/Fah/Bcl2l13/Mgst3/Qdpr/Dnajc15/Retsat/Etfb/Pfkl/Idh1/Suclg1/Pemt/Itih5/Acadm/Ghitm/Aplp2/Cd151/Gpx4/Cdkn2c/Samm50/Scp2/Aldh2/Ndufb7/Decr1/Cat/Tob1/Hadh/Bckdha/Ddt/Ccng2/Cox8a/Ifngr1/Atp5o/Echs1/Esrra/Plin2/Cox7b,Geno_at_39,Down
GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_PROCESS,Host Mediated Perturbation of Viral Process,GO_BP,1.66362911,0.0179141922,0.174681654,30,Ifi27/Ccl5/Fasn/Sp1,Geno_at_39,Up
