pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOPATHWAYS_Mitochondrial_central_dogma,Mitochondrial Central Dogma,MitoPathways,-1.21624702,0.0718669251,0.173133956,225,Polrmt/Top1mt/Tfb1m/Mutyh/Rbfa/Taco1/Pars2/Mrps9/Aars2/Mtg2/Polb/Chchd1/Mettl8/Thg1l/Mrpl28/Mrpl2/Mtrf1l/Mrm3/Mrps24/Pif1/Hars2/Mrpl50/Exd2/Aurkaip1/Mrpl21/Ngrn/Tefm/Mrrf/Mrpl48/Rpusd4/Mrpl1/Qtrt1/Mrps27/Mrps14/Tars2/Mrpl36/Mrpl4/Timm21/Mrpl51/Mrps36/Trmu/Mettl15/Mrpl49/Wars2/Mrpl34/Mrps6/Tsfm/Mrpl13/Polg2/Mrpl35/Osgepl1/Mrpl43/Mrpl9/Mrps15/Mpv17l2/Rnaseh1/Oxa1l/Mtrf1/Mrps17/Mto1/Mrpl11/Gadd45gip1/Mrpl41/Slirp/Mrps21/Mrpl32/Mrpl55/Coa3/Mrps25/Mrpl14/Mtif3/Mrps28/Exog/Rexo2/Cox14/Mrps5/Endog/Hsd17b10/Mrpl58/Apex1,Geno_at_39,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Fe-S_cluster_biosynthesis,Metabolism Metals and Cofactors Fe-S Cluster Biosynthesis,MitoPathways,-1.40198691,0.0799055144,0.176458011,23,Fdxr/Bola3/Ndufab1/Grpel1/Cisd1/Lyrm4/Isca2/Nfu1/Glrx5/Fdx1/Hscb/Nfs1,Geno_at_39,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_import_and_sorting,Protein Import Sorting and Homeostasis Protein Import and Sorting,MitoPathways,-1.34281894,0.0798228017,0.176458011,44,Immp1l/Mtx1/Timm22/Timm10b/Grpel1/Romo1/Timm10/Tomm7/Timm21/Dnajc15/Tomm34/Uqcrc2/Timm23/Oxa1l/Samm50/Dnajc19/Tomm22/Timm8a1/Tomm5,Geno_at_39,Down
TRANSPORTDB_DMT,DMT,TransportDB,1.38959223,0.099744998,0.199489996,23,Slc35a5/Slc35a3/Slc35d3/Slc35d1/Slc35a4/Slc35e1/Slc35e4,Geno_at_39,Up
MITOXPLORER_Translation,Translation,MitoXplorer,-1.32263327,0.0277966871,0.213107934,180,Rbfa/Taco1/Pars2/Mrps9/Aars2/Rida/Mtg2/Chchd1/Thg1l/Mrpl28/Rps19/Mrpl2/Mtrf1l/Mrm3/Mrps24/Sbds/Hars2/Mrpl50/Aurkaip1/Mrpl21/Mrrf/Mrpl48/Rpusd4/Mrpl1/Qtrt1/Mrps27/Mrps14/Tars2/Mrpl36/Mrpl4/Mrpl51/Mrps36/Trmu/Mrpl49/Wars2/Mrpl34/Mrps6/Tsfm/Mrpl13/Mrpl35/Kars/Osgepl1/Mrpl43/Mrpl9/Mrps15/Mpv17l2/Mtrf1/Mrps17/Ccdc58/Mto1/Mrpl11/Gadd45gip1/Mrpl41/Trmt11/Slirp/Mrps21/Mrpl32/Mrpl55/Mrps25/Mrpl14/Mtif3/Mrps28/Rexo2/Mrps5/Hsd17b10/Mrpl58,Geno_at_39,Down
TRANSPORTDB_MFS,MFS,TransportDB,1.25201684,0.145218283,0.232349253,55,Slc2a8/Slc46a1/Slc16a1/Slc16a10/Slc43a3/Slc2a10/Slc46a3/Flvcr2/Flvcr1/Mfsd14b/Slc2a6/Slc17a7/Slc17a6/Svop/Slc22a17/Slc16a8/Slc16a6/Sv2a/Mfsd6l/Slc37a1/Mfsd6,Geno_at_39,Up
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.mt-tRNA_synthetases,Mitochondrial Central Dogma Translation Mt-Trna Synthetases,MitoPathways,1.34131178,0.127311845,0.269901111,20,Lars2/Qrsl1/Dars2/Vars2/Ears2/Yars2/Nars2,Geno_at_39,Up
TRANSPORTDB_MPT,MPT,TransportDB,-1.19363263,0.225740282,0.300987043,19,Timm22/Grpel1/Tomm7/Timm21/Tomm34/Timm23/Tomm22/Timm8a1,Geno_at_39,Down
MITOXPLORER_Fatty_Acid_Biosynthesis___Elongation,Fatty Acid Biosynthesis Elongation,MitoXplorer,-1.41679722,0.0804750403,0.30639241,17,Acsl5/Mecr/H2-Ke6/Acot2/Acot13/Echs1,Geno_at_39,Down
MITOXPLORER_Fatty_Acid_Degradation___Beta_oxidation,Fatty Acid Degradation beta Oxidation,MitoXplorer,-1.38078273,0.0791163837,0.30639241,30,Acad8/Acsl3/Hadhb/Acat3/Acadm/Hadha/Cpt1a/Aldh2/Acadsb/Decr1/Hadh,Geno_at_39,Down
MITOXPLORER_Apoptosis,Apoptosis,MitoXplorer,-1.34248078,0.0735797903,0.30639241,52,Ctsb/Mapk3/Tspo/Bnip3/Fam162a/Casp7/Bcl2l11/Bcl2l13/Casp8/Bnip3l/Casp3/Ghitm/Anp32a/Pmaip1/Armc10/Triap1/Dynll1/Bbc3/Prelid1/Bax,Geno_at_39,Down
MITOXPLORER_Glycolysis,Glycolysis,MitoXplorer,-1.32091812,0.115857764,0.30639241,26,Gpi1/Eno1/Pkm/Slc2a1/Gapdhs/Aldoa/Pgk1/Pcx/Ldha/Eno3/Pfkl/Tpi1/Ldhb/Pgam1,Geno_at_39,Down
MITOXPLORER_ROS_Defense,ROS Defense,MitoXplorer,-1.30517838,0.119892682,0.30639241,31,Txn1/Gpx4/Gstp1/Cat/Park7/Gpx1/Gss,Geno_at_39,Down
MITOXPLORER_Mitochondrial_Dynamics,Mitochondrial Dynamics,MitoXplorer,-1.29751428,0.0973548089,0.30639241,53,Mtfp1/Apool/Phb2/Chchd3/Fis1/Lyrm1/Sqstm1/Micos10/Oma1/Slc25a4/Arpc3/Fundc1/Fundc2/Micos13,Geno_at_39,Down
MITOPATHWAYS_Metabolism.Carbohydrate_metabolism.TCA_cycle,Metabolism Carbohydrate Metabolism TCA Cycle,MitoPathways,-1.26517486,0.167352399,0.341141428,20,Sdha/Sdhb/Sdhc/Fh1/Mdh2/Ogdhl/Aco2/Mrps36/Idh3b/Suclg1/Sdhd/Suclg2,Geno_at_39,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance,Mitochondrial Dynamics and Surveillance,MitoPathways,-1.16003914,0.184483429,0.362134139,95,Mgarp/Nipsnap1/Stx17/Chchd6/Tomm7/Bcl2l11/Bcl2l13/Casp8/Bnip3l/Bcl2l10/Mtfp1/Apool/Casp3/Chchd3/Nbr1/Ghitm/Fis1/Pmaip1/Armc10/Vdac1/Samm50/Micos10/Oma1/Bbc3/Park7/Fundc1/Fundc2/Endog/Micos13/Bax,Geno_at_39,Down
HSR_sensitivity,Hsr Sensitivity,HSR_lens,1.15560955,0.181237251,0.362474502,148,Atr/Daxx/Nup98/Nup210/Mtor/Nf1/Cxcl10/P2rx3/Pom121/Gsk3b/Ranbp2/Ep300/Atm/Dhx36/Scn11a/Clpb/Hspa1b/Hsf1/Nup153/Nup188/Nup155/Crebbp/Eif2b5/Psip1/Fgf1/Hspa1a/Il1a/Prkaca/Hspa4l/Scn2b/Nup133/Nup205/Camk2d/Irak1/Stub1/Tpr/Hpcal4/Rae1/Map2k7/Mapk1/Tnfrsf21/Atxn3/Hspa1l/St8sia1/Thbs1,Geno_at_39,Up
MITOXPLORER_Transmembrane_Transport,Transmembrane Transport,MitoXplorer,1.25962853,0.182018152,0.368070864,19,Abcd3/Sfxn2/Vdac3/Mrs2/Abcb10/Abcb8/Abcb7/Abce1/Sfxn1,Geno_at_39,Up
MITOXPLORER_Transcription__nuclear_,Transcription Nuclear,MitoXplorer,1.23465712,0.197607382,0.368070864,22,Sp1/Yap1/Ppargc1b/Hif1a/Pprc1,Geno_at_39,Up
MITOXPLORER_Metabolism_of_Lipids___Lipoproteins,Metabolism of Lipids Lipoproteins,MitoXplorer,1.22279555,0.20687484,0.368070864,22,Gpat2/Acaca/Fdps/Cyb5r3/Nudt19/Opa3/Abcd1/Agpat5/Asah2/Serac1,Geno_at_39,Up
MITOXPLORER_Import___Sorting,Import Sorting,MitoXplorer,-1.17163907,0.208040054,0.368070864,47,Timm22/Timm10b/Grpel1/Dnlz/Timm10/Tomm7/Timm21/Dnajc15/Tomm34/Timm23/Samm50/Dnajc19/Tomm22/Timm8a1/Tomm5/Hspe1,Geno_at_39,Down
MITOXPLORER_Calcium_Signaling___Transport,Calcium Signaling Transport,MitoXplorer,1.17693152,0.245912284,0.37323001,22,Pml/Itpr1/Itpr2/Slc25a12/Mcur1,Geno_at_39,Up
MITOXPLORER_Mitochondrial_Signaling,Mitochondrial Signaling,MitoXplorer,1.16903053,0.259638267,0.37323001,18,Mtor/Shc1/Gsk3b/Nlrx1/Prkce/Prkaca/Sirt3,Geno_at_39,Up
MITOXPLORER_Amino_Acid_Metabolism,Amino Acid Metabolism,MitoXplorer,-1.13387229,0.231968852,0.37323001,67,Ivd/Kyat3/Abhd16a/Got2/Mmut/Amt/Ckmt1/Kmo/Suox/Qdpr/Oxct1/Gcsh/Pycr2/Dglucy/Acat1/Maoa/Nit1/Oat/Aldh4a1/Bckdha,Geno_at_39,Down
MITOPATHWAYS_OXPHOS.Complex_I.CI_assembly_factors,OXPHOS Complex I Ci Assembly Factors,MitoPathways,-1.20473225,0.213864874,0.390856494,21,Ndufaf4/Ecsit/Ndufaf7/Ndufaf5/Dmac1/Tmem126b/Ndufaf8/Dmac2/Ndufaf2/Tmem126a,Geno_at_39,Down
MITOPATHWAYS_Metabolism.Detoxification,Metabolism Detoxification,MitoPathways,-1.17688207,0.209595854,0.390856494,43,Txn2/Prdx4/Prdx5/Hagh/Gpx4/Maoa/Nit1/Aldh2/Cat/Prdx2/Gpx1,Geno_at_39,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_homeostasis,Protein Import Sorting and Homeostasis Protein Homeostasis,MitoPathways,-1.15707791,0.22299571,0.393959087,50,Immp1l/Hspd1/Stoml2/Fkbp10/Timm10b/Dnlz/Timm10/Casp8/Casp3/Phb2/Nln/Atad1/Afg1l/Ide/Oma1/Park7/Timm8a1/Hspe1,Geno_at_39,Down
MITOXPLORER_Protein_Stability___Degradation,Protein Stability Degradation,MitoXplorer,-1.09453908,0.321745517,0.435302758,27,Nln/Atad1/Afg1l/Fbxl4/Rnf185/Rnf5,Geno_at_39,Down
MITOXPLORER_Replication___Transcription,Replication Transcription,MitoXplorer,1.05144548,0.366498355,0.468303454,50,Cmpk2/Gk/Lig3/Supv3l1/Polg/Alkbh1/Top3a/Cdk5rap1/Tfam/Mterf2/Poldip2/Dhx29/Ung/Trub2/Rrm2b/Nsun2,Geno_at_39,Up
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Autophagy,Mitochondrial Dynamics and Surveillance Autophagy,MitoPathways,-1.14221519,0.284738041,0.47159738,17,Nipsnap2/Pgam5/Nipsnap1/Stx17/Tomm7/Bcl2l13/Nbr1/Park7/Fundc1,Geno_at_39,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Apoptosis,Mitochondrial Dynamics and Surveillance Apoptosis,MitoPathways,1.13223865,0.277970124,0.47159738,31,Ifi27,Geno_at_39,Up
HSR_core,Hsr Core,HSR_lens,-0.9716209,0.503147293,0.503147293,47,Hsbp1l1/Bag1/Dnaja2/Hspb6/Zfand1/Dnaja1/Vcp/Dnajc7/Dnajc2/Dnajb4/Hsbp1/Hsp90aa1/Fkbp4/St13/Hikeshi,Geno_at_39,Down
MITOPATHWAYS_Metabolism.Nucleotide_metabolism.Nucleotide_synthesis_and_processing,Metabolism Nucleotide Metabolism Nucleotide Synthesis and Processing,MitoPathways,-1.08322812,0.338539545,0.543715028,23,Nudt2/Fhit/Guk1/Ak2/Dtymk/Nt5dc2/Dut/Suclg1/Hint1/Nme6/Suclg2,Geno_at_39,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Fission,Mitochondrial Dynamics and Surveillance Fission,MitoPathways,-1.08096868,0.354474755,0.552563589,15,Stx17/Mtfp1/Fis1/Armc10/Oma1,Geno_at_39,Down
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mt-tRNA_modifications,Mitochondrial Central Dogma Mtrna Metabolism Mt-Trna Modifications,MitoPathways,-1.0398744,0.395616438,0.599076321,22,Thg1l/Rpusd4/Qtrt1/Trmu/Osgepl1/Mto1/Hsd17b10,Geno_at_39,Down
MITOPATHWAYS_Metabolism.Carbohydrate_metabolism,Metabolism Carbohydrate Metabolism,MitoPathways,-1.01969623,0.416058706,0.611747752,65,Slc25a10/Ogdhl/Pcx/Got2/Pdk3/Mmut/Pdhb/Acaa2/Mpc1/Ldhd/Aco2/Pdha1/Mrps36/Idh3b/Oxct1/Suclg1/Acat1/Hadhb/Sfxn5/Sdhd/Suclg2/Pccb,Geno_at_39,Down
MITOPATHWAYS_Metabolism.Nucleotide_metabolism,Metabolism Nucleotide Metabolism,MitoPathways,-1.01529004,0.427069185,0.611747752,33,Nudt2/Fhit/Guk1/Slc25a25/Ak2/Ckmt1/Slc25a5/Dtymk/Nt5dc2/Dut/Suclg1/Hint1/Nme6/Slc25a4/Suclg2,Geno_at_39,Down
