arm,arm_label,arm_hypothesis,method,feature,feature_kind,contrast,score,pvalue,padj,direction,significant
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,DE:limma-trend,Pgk1,gene,Temp_main,4.18365868,6.53288969e-4,0.00166099142,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,DE:limma-trend,Slc2a1,gene,WT_heat,6.53352096,6.44350924e-6,4.06025675e-5,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,DE:limma-trend,Slc2a1,gene,KO_heat,6.82613632,3.78835233e-6,2.41891582e-5,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,DE:limma-trend,Slc2a1,gene,Interaction,-0.206910307,0.838655297,1,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,DE:limma-trend,Slc2a1,gene,Temp_main,9.44670426,5.35562257e-8,3.04428933e-7,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,DE:limma-trend,Vegfa,gene,WT_heat,9.39257455,3.5989614e-8,4.44013617e-7,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,DE:limma-trend,Vegfa,gene,KO_heat,9.24123985,4.55119043e-8,4.98125008e-7,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,DE:limma-trend,Vegfa,gene,Interaction,0.107009798,0.91602449,1,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,DE:limma-trend,Vegfa,gene,Temp_main,13.1760965,2.14818048e-10,2.07632827e-9,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GATOM,GATOM kegg metabolic module,metabolic_module,WT_heat,0.740240574,1.8458392100000001e-16,1.8458392100000001e-16,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GATOM,GATOM kegg metabolic module,metabolic_module,KO_heat,-0.111999141,3.16668074e-12,3.16668074e-12,Down,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GATOM,GATOM kegg metabolic module,metabolic_module,Temp_main,0.764806702,4.95613481e-20,4.95613481e-20,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Angiogenesis Involved In Wound Healing,gene_set,WT_heat,1.18413751,0.256673511,0.382051725,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Angiogenesis Involved In Wound Healing,gene_set,KO_heat,1.30140822,0.149473684,0.294145496,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Angiogenesis Involved In Wound Healing,gene_set,Interaction,-0.880982841,0.616033755,0.936794807,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Angiogenesis Involved In Wound Healing,gene_set,Temp_main,1.26075065,0.204166667,0.349895385,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Cell Migration Involved In Sprouting Angiogenesis,gene_set,WT_heat,1.84380466,0.00358833175,0.0225592751,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Cell Migration Involved In Sprouting Angiogenesis,gene_set,KO_heat,1.73957913,0.00687208041,0.0424222225,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Cell Migration Involved In Sprouting Angiogenesis,gene_set,Interaction,0.786678586,0.788349515,0.984396592,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Cell Migration Involved In Sprouting Angiogenesis,gene_set,Temp_main,1.80597457,0.00243409313,0.0207680303,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glucose Metabolic Process,gene_set,WT_heat,1.15476579,0.192307692,0.318822399,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glucose Metabolic Process,gene_set,KO_heat,1.13844908,0.210280374,0.358797017,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glucose Metabolic Process,gene_set,Interaction,1.1404022,0.221033868,0.690852024,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glucose Metabolic Process,gene_set,Temp_main,1.12023278,0.246085011,0.387029027,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glycolytic Process Through Fructose 6 Phosphate,gene_set,WT_heat,1.15248166,0.248459959,0.374601666,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glycolytic Process Through Fructose 6 Phosphate,gene_set,KO_heat,1.21347358,0.2,0.351323529,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glycolytic Process Through Fructose 6 Phosphate,gene_set,Interaction,-0.698610474,0.896624473,1,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glycolytic Process Through Fructose 6 Phosphate,gene_set,Temp_main,1.11090983,0.290794979,0.422315626,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glycolytic Process Through Glucose 6 Phosphate,gene_set,WT_heat,1.10024426,0.330645161,0.449068386,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glycolytic Process Through Glucose 6 Phosphate,gene_set,KO_heat,1.236567,0.205821206,0.35564204,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glycolytic Process Through Glucose 6 Phosphate,gene_set,Interaction,-1.09325579,0.331182796,0.797576309,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Glycolytic Process Through Glucose 6 Phosphate,gene_set,Temp_main,1.15755524,0.262295082,0.399575722,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Positive Regulation Of Glucose Metabolic Process,gene_set,WT_heat,-1.21533664,0.209163347,0.335588472,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Positive Regulation Of Glucose Metabolic Process,gene_set,KO_heat,-1.37169316,0.0988593156,0.230117997,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Positive Regulation Of Glucose Metabolic Process,gene_set,Interaction,0.791473182,0.763302752,0.978481857,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Positive Regulation Of Glucose Metabolic Process,gene_set,Temp_main,-1.3412154,0.115459883,0.241747291,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Pyruvate Metabolic Process,gene_set,WT_heat,0.92287534,0.598726115,0.660040151,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Pyruvate Metabolic Process,gene_set,KO_heat,1.01686667,0.418224299,0.524757274,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Pyruvate Metabolic Process,gene_set,Interaction,0.912741075,0.623853211,0.943331303,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Pyruvate Metabolic Process,gene_set,Temp_main,0.991455791,0.454342984,0.553506063,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Cell Migration Involved In Sprouting Angiogenesis,gene_set,WT_heat,1.56910953,0.0249844269,0.0823279944,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Cell Migration Involved In Sprouting Angiogenesis,gene_set,KO_heat,1.51729278,0.0451671076,0.143109045,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Cell Migration Involved In Sprouting Angiogenesis,gene_set,Interaction,-0.914755361,0.582056893,0.91784417,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Cell Migration Involved In Sprouting Angiogenesis,gene_set,Temp_main,1.5237433,0.033988892800000003,0.110140966,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Glucose Metabolic Process,gene_set,WT_heat,-1.33810559,0.0924855491,0.193474586,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Glucose Metabolic Process,gene_set,KO_heat,-1.49634526,0.0333186447,0.116712965,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Glucose Metabolic Process,gene_set,Interaction,1.32586245,0.0966542751,0.479489278,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Glucose Metabolic Process,gene_set,Temp_main,-1.4002442,0.0655430712,0.170198258,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Glycolytic Process,gene_set,WT_heat,0.930342796,0.554166667,0.627442733,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Glycolytic Process,gene_set,KO_heat,1.12312896,0.283516484,0.422711961,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Glycolytic Process,gene_set,Interaction,-0.749495099,0.845995893,0.993835565,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Glycolytic Process,gene_set,Temp_main,1.06290722,0.342672414,0.469304688,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Sprouting Angiogenesis,gene_set,WT_heat,1.44324364,0.0560165975,0.142517201,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Sprouting Angiogenesis,gene_set,KO_heat,1.51323742,0.0354715585,0.121406237,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Sprouting Angiogenesis,gene_set,Interaction,-0.781509471,0.786016949,0.984396592,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Regulation Of Sprouting Angiogenesis,gene_set,Temp_main,1.48460794,0.0423646273,0.12958911,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Sprouting Angiogenesis,gene_set,WT_heat,1.74495002,0.00244760459,0.0172729613,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Sprouting Angiogenesis,gene_set,KO_heat,1.71704984,0.00347870435,0.0280764348,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Sprouting Angiogenesis,gene_set,Interaction,0.859371563,0.717948718,0.964751523,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:GO_BP,Sprouting Angiogenesis,gene_set,Temp_main,1.71442194,0.0033151599,0.0252283213,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Angiogenesis,gene_set,WT_heat,2.15418928,2.42333675e-5,1.21166838e-4,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Angiogenesis,gene_set,KO_heat,2.25265606,3.54746768e-6,2.38975546e-5,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Angiogenesis,gene_set,Interaction,-0.64143658,0.956701031,0.992970123,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Angiogenesis,gene_set,Temp_main,2.19736292,1.08409662e-5,6.022759e-5,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Glycolysis,gene_set,WT_heat,1.62995577,2.58463557e-4,9.94090603e-4,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Glycolysis,gene_set,KO_heat,1.60548562,5.35540296e-4,0.00178513432,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Glycolysis,gene_set,Interaction,-1.14970379,0.156542056,0.37593985,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Glycolysis,gene_set,Temp_main,1.64357461,3.67676296e-4,0.00153198457,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Hypoxia,gene_set,WT_heat,1.93265676,4.68069961e-7,5.85087451e-6,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Hypoxia,gene_set,KO_heat,1.9764103,7.58369049e-8,6.31974207e-7,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Hypoxia,gene_set,Interaction,-1.28053117,0.0355623335,0.127008334,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Hallmark,Hypoxia,gene_set,Temp_main,1.96899312,2.84776952e-7,2.37314127e-6,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Glycolysis Gluconeogenesis,gene_set,WT_heat,0.987038762,0.470715835,0.598677421,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Glycolysis Gluconeogenesis,gene_set,KO_heat,1.10563789,0.295942721,0.435889024,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Glycolysis Gluconeogenesis,gene_set,Interaction,-1.28326016,0.117400419,0.307589099,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Glycolysis Gluconeogenesis,gene_set,Temp_main,1.01393707,0.435079727,0.553487954,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Pyruvate Metabolism,gene_set,WT_heat,-1.30056759,0.115311909,0.264047383,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Pyruvate Metabolism,gene_set,KO_heat,-1.18228479,0.243636364,0.416484209,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Pyruvate Metabolism,gene_set,Interaction,-1.13391018,0.297239915,0.526194985,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Pyruvate Metabolism,gene_set,Temp_main,-1.24110232,0.169117647,0.354794474,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Vegf Signaling Pathway,gene_set,WT_heat,1.65818549,0.009983429,0.0644196334,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Vegf Signaling Pathway,gene_set,KO_heat,1.54690639,0.0269293532,0.130168626,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Vegf Signaling Pathway,gene_set,Interaction,1.40565532,0.061452514,0.213454376,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:KEGG,Vegf Signaling Pathway,gene_set,Temp_main,1.5917363,0.016550662,0.086725469,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Lombardi2022_HIF,Lombardi2022 Hif,gene_set,WT_heat,2.28619011,1.68920608e-9,1.68920608e-9,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Lombardi2022_HIF,Lombardi2022 Hif,gene_set,KO_heat,2.3337512,2.11672265e-10,2.11672265e-10,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Lombardi2022_HIF,Lombardi2022 Hif,gene_set,Interaction,-0.907448286,0.674208145,0.674208145,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Lombardi2022_HIF,Lombardi2022 Hif,gene_set,Temp_main,2.30135724,6.41833013e-10,6.41833013e-10,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:MitoXplorer,Glycolysis,gene_set,WT_heat,1.30410815,0.135371179,0.308637309,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:MitoXplorer,Glycolysis,gene_set,KO_heat,1.4047354,0.0818181818,0.376363636,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:MitoXplorer,Glycolysis,gene_set,Interaction,-1.12341857,0.289256198,0.720730028,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:MitoXplorer,Glycolysis,gene_set,Temp_main,1.33226671,0.116591928,0.344857497,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:MitoXplorer,Pyruvate Metabolism,gene_set,WT_heat,-1.40637684,0.0806142035,0.308637309,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:MitoXplorer,Pyruvate Metabolism,gene_set,KO_heat,-1.43786432,0.0680147059,0.376363636,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:MitoXplorer,Pyruvate Metabolism,gene_set,Interaction,1.10272869,0.320075758,0.720730028,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:MitoXplorer,Pyruvate Metabolism,gene_set,Temp_main,-1.38679141,0.094972067,0.344857497,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Cellular Response To Hypoxia,gene_set,WT_heat,-0.92102172,0.587360595,0.709326183,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Cellular Response To Hypoxia,gene_set,KO_heat,-0.929370651,0.581560284,0.708776596,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Cellular Response To Hypoxia,gene_set,Interaction,-0.787792454,0.813664596,0.930710532,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Cellular Response To Hypoxia,gene_set,Temp_main,-0.927885691,0.578947368,0.713075744,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Glucose Metabolism,gene_set,WT_heat,1.78486538,0.00186719157,0.0353699432,Up,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Glucose Metabolism,gene_set,KO_heat,1.62353265,0.00816825213,0.0887795272,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Glucose Metabolism,gene_set,Interaction,0.899288864,0.614661654,0.807276174,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Glucose Metabolism,gene_set,Temp_main,1.6538735,0.00658679495,0.0779829473,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Pyruvate Metabolism,gene_set,WT_heat,-1.22657799,0.183044316,0.428828203,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Pyruvate Metabolism,gene_set,KO_heat,-1.32365229,0.123161765,0.364446475,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Pyruvate Metabolism,gene_set,Interaction,1.21509136,0.208646617,0.478538305,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Pyruvate Metabolism,gene_set,Temp_main,-1.34616272,0.0948766603,0.326785521,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Regulation Of Pyruvate Metabolism,gene_set,WT_heat,-1.49416752,0.0515873016,0.235672568,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Regulation Of Pyruvate Metabolism,gene_set,KO_heat,-1.87222949,0.00184619228,0.0313852688,Down,TRUE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Regulation Of Pyruvate Metabolism,gene_set,Interaction,1.65600179,0.0355568745,0.190499338,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Regulation Of Pyruvate Metabolism,gene_set,Temp_main,-1.74765403,0.00470118662,0.0677584071,Down,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Signaling By Vegf,gene_set,WT_heat,1.54440775,0.00894206624,0.0942322152,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Signaling By Vegf,gene_set,KO_heat,1.48154256,0.0165715234,0.119423044,Up,FALSE
HIF_glycolysis,HIF/glycolysis (no-detectable-cGAS-dependence hypothesis),no detectable cGAS-dependence at n=5,GSEA:Reactome,Signaling By Vegf,gene_set,Interaction,1.41689591,0.0526315789,0.235152153,Up,FALSE
