pathway_id,pathway_name,database,contrast,nes,pvalue,padj,set_size,core_enrichment,direction
TF_Nr6a1,Nr6a1,CollecTRI,Geno_main,-0.7881458009035501,0.4306209218614091,0.9714496507023326,11,Nr6a1/Uimc1/Gdf9/Prm1/Prm2/Tdgf1/Ppard/Hcrt/Mbd3/Mbd6/Cr1l,Down
TF_Nr6a1,Nr6a1,CollecTRI,Interaction,-0.04334776001309286,0.9654247598302205,0.9935613412509966,11,Nr6a1/Uimc1/Gdf9/Prm1/Prm2/Tdgf1/Ppard/Hcrt/Mbd3/Mbd6/Cr1l,Down
TF_Nr6a1,Nr6a1,CollecTRI,KO_heat,-1.3917953546390711,0.16400010873342008,0.3967355571565824,11,Nr6a1/Uimc1/Gdf9/Prm1/Prm2/Tdgf1/Ppard/Hcrt/Mbd3/Mbd6/Cr1l,Down
TF_Nr6a1,Nr6a1,CollecTRI,Temp_main,-1.437949088101437,0.15046440311668755,0.3639910928337515,11,Nr6a1/Uimc1/Gdf9/Prm1/Prm2/Tdgf1/Ppard/Hcrt/Mbd3/Mbd6/Cr1l,Down
TF_Nr6a1,Nr6a1,CollecTRI,WT_heat,-1.4465109724049892,0.14804986522476737,0.35947162847932446,11,Nr6a1/Uimc1/Gdf9/Prm1/Prm2/Tdgf1/Ppard/Hcrt/Mbd3/Mbd6/Cr1l,Down
TF_Nrf1,Nrf1,CollecTRI,Geno_at_37,-0.35468333870495894,0.7228306353112841,0.9826591007029504,79,Cxcr4/Gss/Nfe2/Eif5b/Slc25a5/Tnfrsf11a/E2f1/Pvr/Nqo1/Gclc/Nfe2l1/Nrf1/Cox17/Cycs/Uso1/Tbxas1/Tfam/Cd47/Fmr1/E2f6/Cox6a1/Tfb2m/Ppargc1b/Sp7/Avpr2/Esr1/Slc2a4/Capns1/Polg/Tomm34/Nrip1/Mt1/Mt2/Cpox/Grin1/Grin3a/Gria2/Syn1/Nos1/Nos2/Nos3/Hpcal1/Hpcal4/Acaca/Acacb/Prkaa1/Slc46a1/Sirt1/Sirt6/Prdx3,Down
TF_Nrf1,Nrf1,CollecTRI,Geno_at_39,-0.2823758593687345,0.7776582935073162,0.9757313304979699,79,Cxcr4/Gss/Nfe2/Eif5b/Slc25a5/Tnfrsf11a/E2f1/Pvr/Nqo1/Gclc/Nfe2l1/Nrf1/Cox17/Cycs/Uso1/Tbxas1/Tfam/Cd47/Fmr1/E2f6/Cox6a1/Tfb2m/Ppargc1b/Sp7/Avpr2/Esr1/Slc2a4/Capns1/Polg/Tomm34/Nrip1/Mt1/Mt2/Cpox/Grin1/Grin3a/Gria2/Syn1/Nos1/Nos2/Nos3/Hpcal1/Hpcal4/Acaca/Acacb/Prkaa1/Slc46a1/Sirt1/Sirt6/Prdx3,Down
TF_Nrf1,Nrf1,CollecTRI,Geno_main,-0.4092488317112054,0.6823615162473462,0.9714496507023326,79,Cxcr4/Gss/Nfe2/Eif5b/Slc25a5/Tnfrsf11a/E2f1/Pvr/Nqo1/Gclc/Nfe2l1/Nrf1/Cox17/Cycs/Uso1/Tbxas1/Tfam/Cd47/Fmr1/E2f6/Cox6a1/Tfb2m/Ppargc1b/Sp7/Avpr2/Esr1/Slc2a4/Capns1/Polg/Tomm34/Nrip1/Mt1/Mt2/Cpox/Grin1/Grin3a/Gria2/Syn1/Nos1/Nos2/Nos3/Hpcal1/Hpcal4/Acaca/Acacb/Prkaa1/Slc46a1/Sirt1/Sirt6/Prdx3,Down
TF_Nrf1,Nrf1,CollecTRI,Interaction,0.022623129960935334,0.9819511229011993,0.9935613412509966,79,Cxcr4/Gss/Nfe2/Eif5b/Slc25a5/Tnfrsf11a/E2f1/Pvr/Nqo1/Gclc/Nfe2l1/Nrf1/Cox17/Cycs/Uso1/Tbxas1/Tfam/Cd47/Fmr1/E2f6/Cox6a1/Tfb2m/Ppargc1b/Sp7/Avpr2/Esr1/Slc2a4/Capns1/Polg/Tomm34/Nrip1/Mt1/Mt2/Cpox/Grin1/Grin3a/Gria2/Syn1/Nos1/Nos2/Nos3/Hpcal1/Hpcal4/Acaca/Acacb/Prkaa1/Slc46a1/Sirt1/Sirt6/Prdx3,Up
TF_Nrf1,Nrf1,CollecTRI,KO_heat,1.8032556993651312,0.07136335775509328,0.24456817397318428,79,Cxcr4/Gss/Nfe2/Eif5b/Slc25a5/Tnfrsf11a/E2f1/Pvr/Nqo1/Gclc/Nfe2l1/Nrf1/Cox17/Cycs/Uso1/Tbxas1/Tfam/Cd47/Fmr1/E2f6/Cox6a1/Tfb2m/Ppargc1b/Sp7/Avpr2/Esr1/Slc2a4/Capns1/Polg/Tomm34/Nrip1/Mt1/Mt2/Cpox/Grin1/Grin3a/Gria2/Syn1/Nos1/Nos2/Nos3/Hpcal1/Hpcal4/Acaca/Acacb/Prkaa1/Slc46a1/Sirt1/Sirt6/Prdx3,Up
TF_Nrf1,Nrf1,CollecTRI,Temp_main,1.857501505654545,0.06325476578199987,0.21327305162799215,79,Cxcr4/Gss/Nfe2/Eif5b/Slc25a5/Tnfrsf11a/E2f1/Pvr/Nqo1/Gclc/Nfe2l1/Nrf1/Cox17/Cycs/Uso1/Tbxas1/Tfam/Cd47/Fmr1/E2f6/Cox6a1/Tfb2m/Ppargc1b/Sp7/Avpr2/Esr1/Slc2a4/Capns1/Polg/Tomm34/Nrip1/Mt1/Mt2/Cpox/Grin1/Grin3a/Gria2/Syn1/Nos1/Nos2/Nos3/Hpcal1/Hpcal4/Acaca/Acacb/Prkaa1/Slc46a1/Sirt1/Sirt6/Prdx3,Up
TF_Nrf1,Nrf1,CollecTRI,WT_heat,1.8630280646408182,0.0624732061889403,0.2015067140800133,79,Cxcr4/Gss/Nfe2/Eif5b/Slc25a5/Tnfrsf11a/E2f1/Pvr/Nqo1/Gclc/Nfe2l1/Nrf1/Cox17/Cycs/Uso1/Tbxas1/Tfam/Cd47/Fmr1/E2f6/Cox6a1/Tfb2m/Ppargc1b/Sp7/Avpr2/Esr1/Slc2a4/Capns1/Polg/Tomm34/Nrip1/Mt1/Mt2/Cpox/Grin1/Grin3a/Gria2/Syn1/Nos1/Nos2/Nos3/Hpcal1/Hpcal4/Acaca/Acacb/Prkaa1/Slc46a1/Sirt1/Sirt6/Prdx3,Up
TF_Nrg1,Nrg1,CollecTRI,Geno_at_37,-0.6345933052001741,0.5257010735425325,0.9730277056151729,35,Utrn/Chrne/Pxn/Egf/Pik3r1/Sele/Erbb3/Erbb2/Pik3c3/Cd44/Hgf/Vegfc/Egfr/Ccnd3/Pa2g4/Rbbp8/Nrg1/Chd7/Emd/Tec/Csn2/Mta1/Pak1/Adh4/Chmp4b/Notch1/Smarca4/Egr3/Ctbp1/Mapk1/Mmp9/Atp2c1/Lgals1/Kdr/Ngf,Down
TF_Nrg1,Nrg1,CollecTRI,Geno_at_39,-0.046051588980050594,0.9632695987643791,0.9927703108922598,35,Utrn/Chrne/Pxn/Egf/Pik3r1/Sele/Erbb3/Erbb2/Pik3c3/Cd44/Hgf/Vegfc/Egfr/Ccnd3/Pa2g4/Rbbp8/Nrg1/Chd7/Emd/Tec/Csn2/Mta1/Pak1/Adh4/Chmp4b/Notch1/Smarca4/Egr3/Ctbp1/Mapk1/Mmp9/Atp2c1/Lgals1/Kdr/Ngf,Down
TF_Nrg1,Nrg1,CollecTRI,Geno_main,-0.41469540300827934,0.6783694188856317,0.9714496507023326,35,Utrn/Chrne/Pxn/Egf/Pik3r1/Sele/Erbb3/Erbb2/Pik3c3/Cd44/Hgf/Vegfc/Egfr/Ccnd3/Pa2g4/Rbbp8/Nrg1/Chd7/Emd/Tec/Csn2/Mta1/Pak1/Adh4/Chmp4b/Notch1/Smarca4/Egr3/Ctbp1/Mapk1/Mmp9/Atp2c1/Lgals1/Kdr/Ngf,Down
TF_Nrg1,Nrg1,CollecTRI,Interaction,0.4243069627472047,0.6713466007285983,0.9741296628147563,35,Utrn/Chrne/Pxn/Egf/Pik3r1/Sele/Erbb3/Erbb2/Pik3c3/Cd44/Hgf/Vegfc/Egfr/Ccnd3/Pa2g4/Rbbp8/Nrg1/Chd7/Emd/Tec/Csn2/Mta1/Pak1/Adh4/Chmp4b/Notch1/Smarca4/Egr3/Ctbp1/Mapk1/Mmp9/Atp2c1/Lgals1/Kdr/Ngf,Up
TF_Nrg1,Nrg1,CollecTRI,KO_heat,2.2984340129148633,0.02154753213415293,0.10725385151297909,35,Utrn/Chrne/Pxn/Egf/Pik3r1/Sele/Erbb3/Erbb2/Pik3c3/Cd44/Hgf/Vegfc/Egfr/Ccnd3/Pa2g4/Rbbp8/Nrg1/Chd7/Emd/Tec/Csn2/Mta1/Pak1/Adh4/Chmp4b/Notch1/Smarca4/Egr3/Ctbp1/Mapk1/Mmp9/Atp2c1/Lgals1/Kdr/Ngf,Up
TF_Nrg1,Nrg1,CollecTRI,Temp_main,2.43311811338224,0.01497826223140039,0.07821981387509093,35,Utrn/Chrne/Pxn/Egf/Pik3r1/Sele/Erbb3/Erbb2/Pik3c3/Cd44/Hgf/Vegfc/Egfr/Ccnd3/Pa2g4/Rbbp8/Nrg1/Chd7/Emd/Tec/Csn2/Mta1/Pak1/Adh4/Chmp4b/Notch1/Smarca4/Egr3/Ctbp1/Mapk1/Mmp9/Atp2c1/Lgals1/Kdr/Ngf,Up
TF_Nrg1,Nrg1,CollecTRI,WT_heat,2.505825025507139,0.012224613547027497,0.06333697412554404,35,Utrn/Chrne/Pxn/Egf/Pik3r1/Sele/Erbb3/Erbb2/Pik3c3/Cd44/Hgf/Vegfc/Egfr/Ccnd3/Pa2g4/Rbbp8/Nrg1/Chd7/Emd/Tec/Csn2/Mta1/Pak1/Adh4/Chmp4b/Notch1/Smarca4/Egr3/Ctbp1/Mapk1/Mmp9/Atp2c1/Lgals1/Kdr/Ngf,Up
TF_Nrl,Nrl,CollecTRI,Geno_at_37,0.3822278508552988,0.7022964933434603,0.9731760478311074,12,Sag/Fscn2/Aldh7a1/Kntc1/Pde6b/Pde6a/Grb10/Pias3/Ppp2r5c/Cish/Mef2c/Cryz,Up
TF_Nrl,Nrl,CollecTRI,Geno_at_39,0.2911901882733024,0.7709089354502261,0.9757313304979699,12,Sag/Fscn2/Aldh7a1/Kntc1/Pde6b/Pde6a/Grb10/Pias3/Ppp2r5c/Cish/Mef2c/Cryz,Up
TF_Nrl,Nrl,CollecTRI,Geno_main,0.43196184501614093,0.6657738775649018,0.9714496507023326,12,Sag/Fscn2/Aldh7a1/Kntc1/Pde6b/Pde6a/Grb10/Pias3/Ppp2r5c/Cish/Mef2c/Cryz,Up
TF_Nrl,Nrl,CollecTRI,Interaction,-0.03534291059251694,0.971806665485814,0.9935613412509966,12,Sag/Fscn2/Aldh7a1/Kntc1/Pde6b/Pde6a/Grb10/Pias3/Ppp2r5c/Cish/Mef2c/Cryz,Down
TF_Nrl,Nrl,CollecTRI,KO_heat,0.9955237251407022,0.3194938529767436,0.5561559662928499,12,Sag/Fscn2/Aldh7a1/Kntc1/Pde6b/Pde6a/Grb10/Pias3/Ppp2r5c/Cish/Mef2c/Cryz,Up
TF_Nrl,Nrl,CollecTRI,Temp_main,1.0175438770053147,0.30890728116678834,0.5363086833977486,12,Sag/Fscn2/Aldh7a1/Kntc1/Pde6b/Pde6a/Grb10/Pias3/Ppp2r5c/Cish/Mef2c/Cryz,Up
TF_Nrl,Nrl,CollecTRI,WT_heat,1.0126556611175004,0.3112371148782801,0.5453278576586408,12,Sag/Fscn2/Aldh7a1/Kntc1/Pde6b/Pde6a/Grb10/Pias3/Ppp2r5c/Cish/Mef2c/Cryz,Up
TF_Nsd2,Nsd2,CollecTRI,Geno_at_37,1.914353141488883,0.05558953588341206,0.9618421801825727,8,Fgfr1/Ncam1/Nsd3/Trim28/Slamf7/Cdkn2a/Ar/Id1,Up
TF_Nsd2,Nsd2,CollecTRI,Geno_at_39,0.5082028059855599,0.6113168202448466,0.9735316498736958,8,Fgfr1/Ncam1/Nsd3/Trim28/Slamf7/Cdkn2a/Ar/Id1,Up
TF_Nsd2,Nsd2,CollecTRI,Geno_main,1.5063413704355506,0.13199561558524098,0.8954715645315897,8,Fgfr1/Ncam1/Nsd3/Trim28/Slamf7/Cdkn2a/Ar/Id1,Up
TF_Nsd2,Nsd2,CollecTRI,Interaction,-0.9712037797717924,0.33145875001311176,0.908749406285948,8,Fgfr1/Ncam1/Nsd3/Trim28/Slamf7/Cdkn2a/Ar/Id1,Down
TF_Nsd2,Nsd2,CollecTRI,KO_heat,1.3211400851753288,0.18647002190210576,0.4253196969137804,8,Fgfr1/Ncam1/Nsd3/Trim28/Slamf7/Cdkn2a/Ar/Id1,Up
TF_Nsd2,Nsd2,CollecTRI,Temp_main,1.1972468087447685,0.2312247929967868,0.45685712380803994,8,Fgfr1/Ncam1/Nsd3/Trim28/Slamf7/Cdkn2a/Ar/Id1,Up
TF_Nsd2,Nsd2,CollecTRI,WT_heat,1.0373546663710116,0.2995833448424204,0.5383602007182059,8,Fgfr1/Ncam1/Nsd3/Trim28/Slamf7/Cdkn2a/Ar/Id1,Up
TF_Nupr1,Nupr1,CollecTRI,Geno_at_37,-0.7289877964717305,0.46601780373875157,0.9730277056151729,6,Atf4/Bcl2l1/Cdkn1a/Ep300/Msl1/Trp53,Down
TF_Nupr1,Nupr1,CollecTRI,Geno_at_39,0.3575857854496035,0.7206571526580525,0.9757313304979699,6,Atf4/Bcl2l1/Cdkn1a/Ep300/Msl1/Trp53,Up
TF_Nupr1,Nupr1,CollecTRI,Geno_main,-0.1925206339013749,0.8473363934940775,0.9714496507023326,6,Atf4/Bcl2l1/Cdkn1a/Ep300/Msl1/Trp53,Down
TF_Nupr1,Nupr1,CollecTRI,Interaction,0.8305682864829937,0.4062276337485641,0.9167876183906923,6,Atf4/Bcl2l1/Cdkn1a/Ep300/Msl1/Trp53,Up
TF_Nupr1,Nupr1,CollecTRI,KO_heat,2.8229086097035148,0.004763789405857416,0.03644852824481605,6,Atf4/Bcl2l1/Cdkn1a/Ep300/Msl1/Trp53,Up
TF_Nupr1,Nupr1,CollecTRI,Temp_main,3.039645700214936,0.0023716767244891528,0.021724329364531798,6,Atf4/Bcl2l1/Cdkn1a/Ep300/Msl1/Trp53,Up
TF_Nupr1,Nupr1,CollecTRI,WT_heat,3.1803571089492118,0.0014732175584301177,0.01666523583939851,6,Atf4/Bcl2l1/Cdkn1a/Ep300/Msl1/Trp53,Up
TF_Olig1,Olig1,CollecTRI,Geno_at_37,2.277129076350715,0.022789202576543433,0.9618421801825727,5,Fgf2/Mbp/Plp1/Serpine1/Gfap,Up
TF_Olig1,Olig1,CollecTRI,Geno_at_39,0.5180085697861573,0.6044581141120273,0.9735316498736958,5,Fgf2/Mbp/Plp1/Serpine1/Gfap,Up
TF_Olig1,Olig1,CollecTRI,Geno_main,1.7319576834820642,0.08329676862097293,0.8290600710972932,5,Fgf2/Mbp/Plp1/Serpine1/Gfap,Up
TF_Olig1,Olig1,CollecTRI,Interaction,-1.2275125152621142,0.2196447054930292,0.8691229053516896,5,Fgf2/Mbp/Plp1/Serpine1/Gfap,Down
TF_Olig1,Olig1,CollecTRI,KO_heat,1.3124309507299703,0.18939007780507242,0.4253196969137804,5,Fgf2/Mbp/Plp1/Serpine1/Gfap,Up
TF_Olig1,Olig1,CollecTRI,Temp_main,1.1458384469658747,0.2518759385834542,0.4738751650060466,5,Fgf2/Mbp/Plp1/Serpine1/Gfap,Up
TF_Olig1,Olig1,CollecTRI,WT_heat,0.94340381331448675,0.34548597624790556,0.5726469902887188,5,Fgf2/Mbp/Plp1/Serpine1/Gfap,Up
TF_Olig2,Olig2,CollecTRI,Geno_at_37,-1.5970930725910362,0.1102610198717446,0.9618421801825727,16,Notch1/Rhoa/Sox10/Gfap/Cdkn2b/Lgr5/Cdkn1b/Epha3/Arhgap8/Siglece/Pim1/Cdca8/Aurka/Ccnb1/Cdc20/Cdc25c,Down
TF_Olig2,Olig2,CollecTRI,Geno_at_39,-0.7652155812796023,0.44415236059443763,0.9387630145331737,16,Notch1/Rhoa/Sox10/Gfap/Cdkn2b/Lgr5/Cdkn1b/Epha3/Arhgap8/Siglece/Pim1/Cdca8/Aurka/Ccnb1/Cdc20/Cdc25c,Down
TF_Olig2,Olig2,CollecTRI,Geno_main,-1.4927021427623863,0.13553120491690424,0.8954715645315897,16,Notch1/Rhoa/Sox10/Gfap/Cdkn2b/Lgr5/Cdkn1b/Epha3/Arhgap8/Siglece/Pim1/Cdca8/Aurka/Ccnb1/Cdc20/Cdc25c,Down
TF_Olig2,Olig2,CollecTRI,Interaction,0.5250258668303274,0.599571124560964,0.9736904894277564,16,Notch1/Rhoa/Sox10/Gfap/Cdkn2b/Lgr5/Cdkn1b/Epha3/Arhgap8/Siglece/Pim1/Cdca8/Aurka/Ccnb1/Cdc20/Cdc25c,Up
TF_Olig2,Olig2,CollecTRI,KO_heat,0.6423400858382956,0.5206598757608062,0.7217092607394632,16,Notch1/Rhoa/Sox10/Gfap/Cdkn2b/Lgr5/Cdkn1b/Epha3/Arhgap8/Siglece/Pim1/Cdca8/Aurka/Ccnb1/Cdc20/Cdc25c,Up
TF_Olig2,Olig2,CollecTRI,Temp_main,0.7472934112679119,0.45489539841330406,0.6666221719234366,16,Notch1/Rhoa/Sox10/Gfap/Cdkn2b/Lgr5/Cdkn1b/Epha3/Arhgap8/Siglece/Pim1/Cdca8/Aurka/Ccnb1/Cdc20/Cdc25c,Up
TF_Olig2,Olig2,CollecTRI,WT_heat,0.8350594707815405,0.40369436332638176,0.6163129723173068,16,Notch1/Rhoa/Sox10/Gfap/Cdkn2b/Lgr5/Cdkn1b/Epha3/Arhgap8/Siglece/Pim1/Cdca8/Aurka/Ccnb1/Cdc20/Cdc25c,Up
TF_Onecut1,Onecut1,CollecTRI,Geno_at_37,2.1646248625112587,0.030428410349476298,0.9618421801825727,11,Slc2a2/Afp/Crebbp/Ccnd1/Tbp/Mmp7/Nupr1/Cyp51/Hsph1/Mafa/Mitf,Up
TF_Onecut1,Onecut1,CollecTRI,Geno_at_39,1.7211367467600596,0.08524173161944627,0.7444440290460674,11,Slc2a2/Afp/Crebbp/Ccnd1/Tbp/Mmp7/Nupr1/Cyp51/Hsph1/Mafa/Mitf,Up
TF_Onecut1,Onecut1,CollecTRI,Geno_main,2.4962636614037184,0.012559043794401727,0.4131925408358168,11,Slc2a2/Afp/Crebbp/Ccnd1/Tbp/Mmp7/Nupr1/Cyp51/Hsph1/Mafa/Mitf,Up
TF_Onecut1,Onecut1,CollecTRI,Interaction,-0.13982765692064303,0.8887975920143052,0.9922607047517057,11,Slc2a2/Afp/Crebbp/Ccnd1/Tbp/Mmp7/Nupr1/Cyp51/Hsph1/Mafa/Mitf,Down
TF_Onecut1,Onecut1,CollecTRI,KO_heat,1.136725222750902,0.25566701465590885,0.4933398699225455,11,Slc2a2/Afp/Crebbp/Ccnd1/Tbp/Mmp7/Nupr1/Cyp51/Hsph1/Mafa/Mitf,Up
TF_Onecut1,Onecut1,CollecTRI,Temp_main,1.1453907517228135,0.2520612579819397,0.4738751650060466,11,Slc2a2/Afp/Crebbp/Ccnd1/Tbp/Mmp7/Nupr1/Cyp51/Hsph1/Mafa/Mitf,Up
TF_Onecut1,Onecut1,CollecTRI,WT_heat,1.12329943700343,0.26132404752466365,0.49411271054950767,11,Slc2a2/Afp/Crebbp/Ccnd1/Tbp/Mmp7/Nupr1/Cyp51/Hsph1/Mafa/Mitf,Up
TF_Otx2,Otx2,CollecTRI,Geno_at_37,-0.4786709571598144,0.6321780487782214,0.9730277056151729,13,Ncam1/Grb10/Ldb1/Hesx1/Rhd/Gnrh1/Hhex/Tnc/Aurka/Ccng2/Cdc25c/Il6/Mitf,Down
TF_Otx2,Otx2,CollecTRI,Geno_at_39,-0.8135037621400508,0.41593913360648516,0.9340885662562022,13,Ncam1/Grb10/Ldb1/Hesx1/Rhd/Gnrh1/Hhex/Tnc/Aurka/Ccng2/Cdc25c/Il6/Mitf,Down
TF_Otx2,Otx2,CollecTRI,Geno_main,-0.8513366188185832,0.39459274896139374,0.9714496507023326,13,Ncam1/Grb10/Ldb1/Hesx1/Rhd/Gnrh1/Hhex/Tnc/Aurka/Ccng2/Cdc25c/Il6/Mitf,Down
TF_Otx2,Otx2,CollecTRI,Interaction,-0.33092784745101195,0.7407025104880127,0.9741296628147563,13,Ncam1/Grb10/Ldb1/Hesx1/Rhd/Gnrh1/Hhex/Tnc/Aurka/Ccng2/Cdc25c/Il6/Mitf,Down
TF_Otx2,Otx2,CollecTRI,KO_heat,-1.0688133109371933,0.2851669115892522,0.5266502145339145,13,Ncam1/Grb10/Ldb1/Hesx1/Rhd/Gnrh1/Hhex/Tnc/Aurka/Ccng2/Cdc25c/Il6/Mitf,Down
TF_Otx2,Otx2,CollecTRI,Temp_main,-1.1535607201762246,0.24869432156314245,0.47377311648897075,13,Ncam1/Grb10/Ldb1/Hesx1/Rhd/Gnrh1/Hhex/Tnc/Aurka/Ccng2/Cdc25c/Il6/Mitf,Down
TF_Otx2,Otx2,CollecTRI,WT_heat,-1.20953584889307,0.22647157869408116,0.4599330209281031,13,Ncam1/Grb10/Ldb1/Hesx1/Rhd/Gnrh1/Hhex/Tnc/Aurka/Ccng2/Cdc25c/Il6/Mitf,Down
TF_Ovol1,Ovol1,CollecTRI,Geno_at_37,-0.537764756029133,0.5907455483341932,0.9730277056151729,10,Id2/Myc/Gadd45a/Gadd45b/Lemd3/Sgk1/Ovol2/Ovol1/Chuk/Cdh2,Down
TF_Ovol1,Ovol1,CollecTRI,Geno_at_39,0.02900905241862659,0.976857665042308,0.9927703108922598,10,Id2/Myc/Gadd45a/Gadd45b/Lemd3/Sgk1/Ovol2/Ovol1/Chuk/Cdh2,Up
TF_Ovol1,Ovol1,CollecTRI,Geno_main,-0.30437346025037404,0.7608466035886372,0.9714496507023326,10,Id2/Myc/Gadd45a/Gadd45b/Lemd3/Sgk1/Ovol2/Ovol1/Chuk/Cdh2,Down
TF_Ovol1,Ovol1,CollecTRI,Interaction,0.41643726996737784,0.6770946031574441,0.9741296628147563,10,Id2/Myc/Gadd45a/Gadd45b/Lemd3/Sgk1/Ovol2/Ovol1/Chuk/Cdh2,Up
TF_Ovol1,Ovol1,CollecTRI,KO_heat,-0.36393492448695414,0.7159105145944089,0.8425020820028526,10,Id2/Myc/Gadd45a/Gadd45b/Lemd3/Sgk1/Ovol2/Ovol1/Chuk/Cdh2,Down
TF_Ovol1,Ovol1,CollecTRI,Temp_main,-0.305145504739109,0.7602585625880589,0.8700002333616397,10,Id2/Myc/Gadd45a/Gadd45b/Lemd3/Sgk1/Ovol2/Ovol1/Chuk/Cdh2,Down
TF_Ovol1,Ovol1,CollecTRI,WT_heat,-0.2363921272108913,0.813130865229063,0.9068476429164803,10,Id2/Myc/Gadd45a/Gadd45b/Lemd3/Sgk1/Ovol2/Ovol1/Chuk/Cdh2,Down
TF_Park7,Park7,CollecTRI,Geno_at_37,0.5085004140398994,0.611108149649758,0.9730277056151729,6,Bbc3/Slc18a2/Txn1/Nqo1/Gclm/Icam1,Up
TF_Park7,Park7,CollecTRI,Geno_at_39,0.7190398686415551,0.47212489384095413,0.9546796877573189,6,Bbc3/Slc18a2/Txn1/Nqo1/Gclm/Icam1,Up
TF_Park7,Park7,CollecTRI,Geno_main,0.8040099538205874,0.4214009393709699,0.9714496507023326,6,Bbc3/Slc18a2/Txn1/Nqo1/Gclm/Icam1,Up
TF_Park7,Park7,CollecTRI,Interaction,0.230211950989637,0.817929468819614,0.9741296628147563,6,Bbc3/Slc18a2/Txn1/Nqo1/Gclm/Icam1,Up
TF_Park7,Park7,CollecTRI,KO_heat,1.5492136932113323,0.1213464411424398,0.3326914927988558,6,Bbc3/Slc18a2/Txn1/Nqo1/Gclm/Icam1,Up
TF_Park7,Park7,CollecTRI,Temp_main,1.6307351102518801,0.10296222919104503,0.29202218451598116,6,Bbc3/Slc18a2/Txn1/Nqo1/Gclm/Icam1,Up
TF_Park7,Park7,CollecTRI,WT_heat,1.6704698139370975,0.09484235101525293,0.26731387761895264,6,Bbc3/Slc18a2/Txn1/Nqo1/Gclm/Icam1,Up
TF_Patz1,Patz1,CollecTRI,Geno_at_37,-0.10302591896459723,0.9179434499427015,0.9975049347486656,9,Myc/Rnf4/Cd8a/Prkar1a/Bcl6/Bax/Stk36/Trp53/Cdkn2a,Down
TF_Patz1,Patz1,CollecTRI,Geno_at_39,-0.8791898139665997,0.37930910265209117,0.9327034747814855,9,Myc/Rnf4/Cd8a/Prkar1a/Bcl6/Bax/Stk36/Trp53/Cdkn2a,Down
TF_Patz1,Patz1,CollecTRI,Geno_main,-0.6701226223361029,0.5027874888618588,0.9714496507023326,9,Myc/Rnf4/Cd8a/Prkar1a/Bcl6/Bax/Stk36/Trp53/Cdkn2a,Down
TF_Patz1,Patz1,CollecTRI,Interaction,-0.6597937368056875,0.5093939254301717,0.9615141045503687,9,Myc/Rnf4/Cd8a/Prkar1a/Bcl6/Bax/Stk36/Trp53/Cdkn2a,Down
TF_Patz1,Patz1,CollecTRI,KO_heat,-0.9809310570797035,0.3266388011945365,0.5591461791691836,9,Myc/Rnf4/Cd8a/Prkar1a/Bcl6/Bax/Stk36/Trp53/Cdkn2a,Down
TF_Patz1,Patz1,CollecTRI,Temp_main,-1.1176940541830969,0.26371132903888894,0.4905745286730096,9,Myc/Rnf4/Cd8a/Prkar1a/Bcl6/Bax/Stk36/Trp53/Cdkn2a,Down
TF_Patz1,Patz1,CollecTRI,WT_heat,-1.2281650602909588,0.2193997019623028,0.44777134244551403,9,Myc/Rnf4/Cd8a/Prkar1a/Bcl6/Bax/Stk36/Trp53/Cdkn2a,Down
TF_Pawr,Pawr,CollecTRI,Geno_at_37,2.771437469869848,0.005586179935193712,0.7351412794714924,6,Bcl2/Ccn3/Diablo/Vim/Cdh2/Cebpb,Up
TF_Pawr,Pawr,CollecTRI,Geno_at_39,0.9652137476873898,0.33444962462478023,0.9320434764104669,6,Bcl2/Ccn3/Diablo/Vim/Cdh2/Cebpb,Up
TF_Pawr,Pawr,CollecTRI,Geno_main,2.3394583716551307,0.0193216712633084,0.42203301752491923,6,Bcl2/Ccn3/Diablo/Vim/Cdh2/Cebpb,Up
TF_Pawr,Pawr,CollecTRI,Interaction,-1.2140177911409582,0.22475550082915902,0.8691229053516896,6,Bcl2/Ccn3/Diablo/Vim/Cdh2/Cebpb,Down
TF_Pawr,Pawr,CollecTRI,KO_heat,-0.5583361528965723,0.5766212149898129,0.7603542273813565,6,Bcl2/Ccn3/Diablo/Vim/Cdh2/Cebpb,Down
TF_Pawr,Pawr,CollecTRI,Temp_main,-0.7750591490801231,0.4383140227295331,0.6510397899684713,6,Bcl2/Ccn3/Diablo/Vim/Cdh2/Cebpb,Down
TF_Pawr,Pawr,CollecTRI,WT_heat,-0.9770864901080317,0.3285383475923388,0.5586000845368447,6,Bcl2/Ccn3/Diablo/Vim/Cdh2/Cebpb,Down
TF_Pax2,Pax2,CollecTRI,Geno_at_37,0.08294210123365822,0.9338984210859368,0.9975049347486656,14,En2/Robo3/Mitf/Naip2/Ret/Erbb2/Adam10/L1cam/Ncam1/Trp53/Pax5/Il5/Six1/Pax8,Up
TF_Pax2,Pax2,CollecTRI,Geno_at_39,1.5947646136229858,0.11078094327212333,0.7444440290460674,14,En2/Robo3/Mitf/Naip2/Ret/Erbb2/Adam10/L1cam/Ncam1/Trp53/Pax5/Il5/Six1/Pax8,Up
TF_Pax2,Pax2,CollecTRI,Geno_main,1.152807126864455,0.2490035625589302,0.9287918794530866,14,En2/Robo3/Mitf/Naip2/Ret/Erbb2/Adam10/L1cam/Ncam1/Trp53/Pax5/Il5/Six1/Pax8,Up
