"ID","term_size","k_obs","p_obs_recomputed","q_obs_recomputed","k_null_matched_mean","k_null_matched_q95","p_matched","frac_matched_reaching_q","k_null_uniform_mean","p_uniform","frac_uniform_reaching_q","arm","ontology","iea_variant","Description","p_adjust_hypergeometric","simplify_kept"
"GO:1901342",227,15,7.93168813123315e-06,0.000977947769958339,7.884,12,0.00849575212393803,0.111,3.706,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of vasculature development",0.000977947769958339,FALSE
"GO:0050900",287,17,8.41931231525546e-06,0.00100099609633877,9.7995,15,0.015992003998001,0.143,4.77,0.000499750124937531,0,"KO_heat_up","BP","with_iea","leukocyte migration",0.00100099609633877,FALSE
"GO:2001233",322,18,1.0072876042672e-05,0.0011562967015881,10.923,16,0.0249875062468766,0.179,5.2875,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of apoptotic signaling pathway",0.0011562967015881,TRUE
"GO:0001501",356,19,1.09587002616775e-05,0.00121605043903748,10.4415,16,0.00749625187406297,0.0825,5.8685,0.000499750124937531,0,"KO_heat_up","BP","with_iea","skeletal system development",0.00121605043903748,TRUE
"GO:0007409",327,18,1.24257324434149e-05,0.00133436333239124,9.819,15,0.00849575212393803,0.0855,5.372,0.000499750124937531,0,"KO_heat_up","BP","with_iea","axonogenesis",0.00133436333239124,TRUE
"GO:0010720",360,19,1.28325482149851e-05,0.00133498603149017,13.9465,19,0.0784607696151924,0.385,5.9125,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of cell development",0.00133498603149017,TRUE
"GO:0002573",209,14,1.37441944547532e-05,0.00138649767696586,7.367,12,0.0164917541229385,0.104052026013007,3.4155,0.000499750124937531,0,"KO_heat_up","BP","with_iea","myeloid leukocyte differentiation",0.00138649767696586,FALSE
"GO:0048858",500,23,1.45419955786804e-05,0.00142383244945374,14.336,20,0.00999500249875063,0.117,8.34,0.000499750124937531,0,"KO_heat_up","BP","with_iea","cell projection morphogenesis",0.00142383244945374,FALSE
"GO:0045744",48,7,1.55268060015445e-05,0.00147682106226119,1.329,3,0.000999500249875062,0.0100334448160535,0.694,0.000499750124937531,0,"KO_heat_up","BP","with_iea","negative regulation of G protein-coupled receptor signaling pathway",0.00147682106226119,TRUE
"GO:0001707",49,7,1.78549663618605e-05,0.00162513553777366,1.772,4,0.00299850074962519,0.0256563245823389,0.748,0.000499750124937531,0,"KO_heat_up","BP","with_iea","mesoderm formation",0.00162513553777366,TRUE
"GO:2001236",134,11,1.80624857006986e-05,0.00162513553777366,4.6155,8,0.00449775112443778,0.0590015128593041,2.163,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of extrinsic apoptotic signaling pathway",0.00162513553777366,FALSE
"GO:0048332",50,7,2.04640643621293e-05,0.00177284665252938,1.803,4,0.00299850074962519,0.0255648038049941,0.7665,0.000499750124937531,0,"KO_heat_up","BP","with_iea","mesoderm morphogenesis",0.00177284665252938,FALSE
"GO:0050729",136,11,2.07693059323058e-05,0.00177284665252938,4.8355,9,0.0109945027486257,0.0733668341708543,2.269,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of inflammatory response",0.00177284665252938,FALSE
"GO:0048812",480,22,2.38854428218507e-05,0.00193938144277905,13.8655,20,0.0139930034982509,0.12,8.0035,0.000499750124937531,0,"KO_heat_up","BP","with_iea","neuron projection morphogenesis",0.00193938144277905,FALSE
"GO:2001238",51,7,2.33798593097488e-05,0.00193938144277905,1.6645,4,0.00199900049975012,0.0176613885505481,0.768,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of extrinsic apoptotic signaling pathway",0.00193938144277905,FALSE
"GO:0007159",346,18,2.65250886812618e-05,0.00205353535395164,13.2535,18,0.087456271864068,0.341,5.6575,0.000499750124937531,0,"KO_heat_up","BP","with_iea","leukocyte cell-cell adhesion",0.00205353535395164,TRUE
"GO:0008277",115,10,2.65205836502831e-05,0.00205353535395164,3.1135,6,0.000999500249875062,0.00520833333333333,1.833,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of G protein-coupled receptor signaling pathway",0.00205353535395164,FALSE
"GO:0050819",36,6,2.9254165214391e-05,0.00221334354542517,0.975,3,0.000499750124937531,0.003147128245476,0.524,0.000499750124937531,0,"KO_heat_up","BP","with_iea","negative regulation of coagulation",0.00221334354542517,TRUE
"GO:0030595",169,12,3.23456250553213e-05,0.00236467383612797,5.7285,10,0.00749625187406297,0.0656970912738215,2.7895,0.000499750124937531,0,"KO_heat_up","BP","with_iea","leukocyte chemotaxis",0.00236467383612797,FALSE
"GO:0034103",54,7,3.42492740213121e-05,0.00236467383612797,1.913,4,0.00299850074962519,0.0232693426410704,0.8455,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of tissue remodeling",0.00236467383612797,TRUE
"GO:0045780",12,4,3.67018172408926e-05,0.00236467383612797,0.2705,1,0.000499750124937531,0.00407331975560081,0.138,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of bone resorption",0.00236467383612797,TRUE
"GO:0048598",423,20,3.69369298524045e-05,0.00236467383612797,13.5505,19,0.0399800099950025,0.189,7.0525,0.000499750124937531,0,"KO_heat_up","BP","with_iea","embryonic morphogenesis",0.00236467383612797,FALSE
"GO:0050818",54,7,3.42492740213121e-05,0.00236467383612797,1.557,4,0.000499750124937531,0.0068407960199005,0.798,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of coagulation",0.00236467383612797,FALSE
"GO:0061844",54,7,3.42492740213121e-05,0.00236467383612797,1.2195,3,0.000999500249875062,0.00352360817477097,0.8965,0.000499750124937531,0,"KO_heat_up","BP","with_iea","antimicrobial humoral immune response mediated by antimicrobial peptide",0.00236467383612797,TRUE
"GO:0072677",12,4,3.67018172408926e-05,0.00236467383612797,0.266,1,0.000499750124937531,0.00626304801670146,0.159,0.000499750124937531,0,"KO_heat_up","BP","with_iea","eosinophil migration",0.00236467383612797,FALSE
"GO:0097191",199,13,3.65034055468452e-05,0.00236467383612797,6.7535,11,0.0154922538730635,0.0895,3.2785,0.000499750124937531,0,"KO_heat_up","BP","with_iea","extrinsic apoptotic signaling pathway",0.00236467383612797,FALSE
"GO:0120039",495,22,3.81118127424271e-05,0.0023938532947083,14.242,20,0.0189905047476262,0.1185,8.2745,0.000499750124937531,0,"KO_heat_up","BP","with_iea","plasma membrane bounded cell projection morphogenesis",0.0023938532947083,FALSE
"GO:0044057",358,18,4.15606473619487e-05,0.00256213694570236,11.792,17,0.0444777611194403,0.164,5.8985,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of system process",0.00256213694570236,TRUE
"GO:1903131",463,21,4.30432169251957e-05,0.00260528852989048,16.809,23,0.138430784607696,0.4085,7.614,0.000499750124937531,0,"KO_heat_up","BP","with_iea","mononuclear cell differentiation",0.00260528852989048,FALSE
"GO:0002009",362,18,4.80405673657554e-05,0.00285584015643928,12.383,18,0.056471764117941,0.202,6.0165,0.000499750124937531,0,"KO_heat_up","BP","with_iea","morphogenesis of an epithelium",0.00285584015643928,FALSE
"GO:2001235",124,10,5.08284184613142e-05,0.00296855798346868,4.2315,8,0.00749625187406297,0.047040971168437,2.015,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of apoptotic signaling pathway",0.00296855798346868,FALSE
"GO:0048667",435,20,5.46797799335467e-05,0.00313843081722029,12.871,18,0.0269865067466267,0.117,7.2585,0.000499750124937531,0,"KO_heat_up","BP","with_iea","cell morphogenesis involved in neuron differentiation",0.00313843081722029,TRUE
"GO:0030900",268,15,5.57682771533596e-05,0.00314665414650058,8.558,13,0.0169915042478761,0.092,4.4285,0.000499750124937531,0,"KO_heat_up","BP","with_iea","forebrain development",0.00314665414650058,TRUE
"GO:0008544",239,14,6.07529698821511e-05,0.00321026407520129,7.277,12,0.0134932533733133,0.053,3.95,0.000999500249875062,0,"KO_heat_up","BP","with_iea","epidermis development",0.00321026407520129,FALSE
"GO:0048568",301,16,5.83616357962764e-05,0.00321026407520129,9.4815,15,0.0334832583708146,0.1055,5.055,0.000499750124937531,0,"KO_heat_up","BP","with_iea","embryonic organ development",0.00321026407520129,TRUE
"GO:0051249",438,20,6.01617499409937e-05,0.00321026407520129,16.55,22,0.19240379810095,0.4415,7.157,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of lymphocyte activation",0.00321026407520129,FALSE
"GO:0061564",368,18,5.94463177973649e-05,0.00321026407520129,10.9995,16,0.0219890054972514,0.102,6.136,0.000499750124937531,0,"KO_heat_up","BP","with_iea","axon development",0.00321026407520129,TRUE
"GO:0022407",406,19,6.68509120642925e-05,0.003423795173262,15.2095,21,0.16391804097951,0.3935,6.6835,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of cell-cell adhesion",0.003423795173262,FALSE
"GO:1903039",241,14,6.64782037828752e-05,0.003423795173262,9.6095,14,0.079960019990005,0.238,3.9115,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of leukocyte cell-cell adhesion",0.003423795173262,FALSE
"GO:0048520",14,4,7.2252428578259e-05,0.00364436870813673,0.3045,1,0.000499750124937531,0.00952380952380952,0.1825,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of behavior",0.00364436870813673,TRUE
"GO:0022409",275,15,7.47043468453692e-05,0.0036668604253087,10.6085,15,0.0869565217391304,0.2405,4.504,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of cell-cell adhesion",0.0036668604253087,FALSE
"GO:0043068",445,20,7.4901324398015e-05,0.0036668604253087,14.6475,21,0.0839580209895052,0.2375,7.4655,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of programmed cell death",0.0036668604253087,TRUE
"GO:0016525",84,8,9.03706894861712e-05,0.00429777178999234,2.8135,6,0.00599700149925037,0.018848167539267,1.3175,0.000499750124937531,0,"KO_heat_up","BP","with_iea","negative regulation of angiogenesis",0.00429777178999234,FALSE
"GO:2000181",84,8,9.03706894861712e-05,0.00429777178999234,2.8135,6,0.00599700149925037,0.018848167539267,1.3175,0.000499750124937531,0,"KO_heat_up","BP","with_iea","negative regulation of blood vessel morphogenesis",0.00429777178999234,FALSE
"GO:0046849",63,7,9.39829738021197e-05,0.00431578554060788,1.983,4,0.000999500249875062,0.0108882521489971,0.9945,0.000499750124937531,0,"KO_heat_up","BP","with_iea","bone remodeling",0.00431578554060788,FALSE
"GO:0048146",44,6,9.46387336931136e-05,0.00431578554060788,1.5105,4,0.00299850074962519,0.0165710643722116,0.6575,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of fibroblast proliferation",0.00431578554060788,TRUE
"GO:0050795",44,6,9.46387336931136e-05,0.00431578554060788,1.288,3,0.000999500249875062,0.008,0.672,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of behavior",0.00431578554060788,FALSE
"GO:1901343",85,8,9.83186667593815e-05,0.00442301137354028,2.8265,6,0.00599700149925037,0.0193514644351464,1.3315,0.000499750124937531,0,"KO_heat_up","BP","with_iea","negative regulation of vasculature development",0.00442301137354028,FALSE
"GO:0001822",220,13,0.000102237910053435,0.00453689761989664,7.3635,12,0.0309845077461269,0.092,3.568,0.000499750124937531,0,"KO_heat_up","BP","with_iea","kidney development",0.00453689761989664,FALSE
"GO:0060348",162,11,0.000103575914422392,0.00453689761989664,4.861,9,0.00699650174912544,0.03727959697733,2.6235,0.000499750124937531,0,"KO_heat_up","BP","with_iea","bone development",0.00453689761989664,FALSE
"GO:0042110",493,21,0.000105542493023316,0.00456299947109893,17.885,24,0.225387306346827,0.4335,8.1725,0.000499750124937531,0,"KO_heat_up","BP","with_iea","T cell activation",0.00456299947109893,TRUE
"GO:0007189",110,9,0.000108364710620908,0.00462495027765388,2.693,5,0.00149925037481259,0.00429645542427497,1.7965,0.000499750124937531,0,"KO_heat_up","BP","with_iea","adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.00462495027765388,FALSE
"GO:0046651",253,14,0.000111769759868051,0.00465101913250925,9.68,14,0.0939530234882559,0.2255,4.189,0.000499750124937531,0,"KO_heat_up","BP","with_iea","lymphocyte proliferation",0.00465101913250925,TRUE
"GO:1903037",318,16,0.00011139523461288,0.00465101913250925,12.425,18,0.155422288855572,0.3305,5.217,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of leukocyte cell-cell adhesion",0.00465101913250925,FALSE
"GO:0045124",29,5,0.000117552236919532,0.00477233410616004,0.928,3,0.000999500249875062,0.0130505709624796,0.4335,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of bone resorption",0.00477233410616004,FALSE
"GO:0050870",223,13,0.000117167302666975,0.00477233410616004,9.0775,14,0.0989505247376312,0.239,3.6015,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of T cell activation",0.00477233410616004,FALSE
"GO:0042063",256,14,0.000126598816007201,0.00501723164866634,8.9795,14,0.0579710144927536,0.152,4.2255,0.000499750124937531,0,"KO_heat_up","BP","with_iea","gliogenesis",0.00501723164866634,TRUE
"GO:0070665",138,10,0.000125243768310276,0.00501723164866634,5.48,9,0.0369815092453773,0.105817452357071,2.299,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of leukocyte proliferation",0.00501723164866634,TRUE
"GO:1903532",225,13,0.00012813533173379,0.00501838258049162,7.9145,12,0.0424787606196902,0.119,3.704,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of secretion by cell",0.00501838258049162,TRUE
"GO:0032943",258,14,0.000137407620845808,0.00524971348769687,9.873,15,0.103448275862069,0.238,4.2805,0.000499750124937531,0,"KO_heat_up","BP","with_iea","mononuclear cell proliferation",0.00524971348769687,FALSE
"GO:0051251",291,15,0.000140349804867835,0.00524971348769687,11.674,17,0.158420789605197,0.3185,4.747,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of lymphocyte activation",0.00524971348769687,FALSE
"GO:0072001",227,13,0.00013997845518176,0.00524971348769687,7.595,12,0.0359820089955022,0.0925,3.6855,0.000499750124937531,0,"KO_heat_up","BP","with_iea","renal system development",0.00524971348769687,FALSE
"GO:0072676",89,8,0.000136131997635132,0.00524971348769687,3.037,6,0.00749625187406297,0.0214659685863874,1.414,0.000499750124937531,0,"KO_heat_up","BP","with_iea","lymphocyte migration",0.00524971348769687,FALSE
"GO:0043065",430,19,0.000142286637208508,0.00526302461407914,14.11,20,0.101949025487256,0.218,7.2255,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of apoptotic process",0.00526302461407914,FALSE
"GO:0001656",48,6,0.000155452789078407,0.00568683884441776,1.7725,4,0.00749625187406297,0.02263251935676,0.7175,0.000499750124937531,0,"KO_heat_up","BP","with_iea","metanephros development",0.00568683884441776,FALSE
"GO:0001890",116,9,0.000162937318150458,0.00585584657981225,3.7165,7,0.0164917541229385,0.0286591606960082,1.8665,0.000499750124937531,0,"KO_heat_up","BP","with_iea","placenta development",0.00585584657981225,TRUE
"GO:0048247",31,5,0.000163590787600643,0.00585584657981225,1.0135,3,0.00299850074962519,0.0092378752886836,0.4725,0.000499750124937531,0,"KO_heat_up","BP","with_iea","lymphocyte chemotaxis",0.00585584657981225,FALSE
"GO:0001892",69,7,0.0001681130102071,0.00595370437212166,2.2775,5,0.00999500249875063,0.0299168975069252,1.073,0.000499750124937531,0,"KO_heat_up","BP","with_iea","embryonic placenta development",0.00595370437212166,FALSE
"GO:0061041",92,8,0.00017175882152351,0.00595609496720587,3.1125,6,0.00999500249875063,0.0262751159196291,1.436,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of wound healing",0.00595609496720587,TRUE
"GO:1990823",92,8,0.00017175882152351,0.00595609496720587,2.131,5,0.000999500249875062,0.00283607487237663,1.4215,0.000499750124937531,0,"KO_heat_up","BP","with_iea","response to leukemia inhibitory factor",0.00595609496720587,TRUE
"GO:0043588",203,12,0.000188418664735477,0.00646645087530314,6.35,10,0.024487756121939,0.0521042084168337,3.3335,0.000999500249875062,0,"KO_heat_up","BP","with_iea","skin development",0.00646645087530314,FALSE
"GO:0030193",50,6,0.00019567817903177,0.00663250527058307,1.4845,4,0.00199900049975012,0.00888324873096447,0.747,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of blood coagulation",0.00663250527058307,TRUE
"GO:0070372",204,12,0.000197241820903492,0.00663250527058307,7.6005,12,0.0619690154922539,0.1345,3.2825,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of ERK1 and ERK2 cascade",0.00663250527058307,FALSE
"GO:0051047",237,13,0.00021441756794224,0.00713796083679718,8.3095,13,0.0629685157421289,0.1245,3.901,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of secretion",0.00713796083679718,FALSE
"GO:0002548",33,5,0.000222263527545625,0.00725407140391555,1.1945,3,0.00649675162418791,0.0221586847748392,0.512,0.000499750124937531,0,"KO_heat_up","BP","with_iea","monocyte chemotaxis",0.00725407140391555,FALSE
"GO:0046850",33,5,0.000222263527545625,0.00725407140391555,1.0765,3,0.00249875062468766,0.0142642642642643,0.5055,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of bone remodeling",0.00725407140391555,FALSE
"GO:0042327",207,12,0.000225859086737951,0.00729985339563725,7.335,12,0.0649675162418791,0.11655827913957,3.393,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of phosphorylation",0.00729985339563725,TRUE
"GO:0050671",122,9,0.000238742723352588,0.00764206275039198,4.941,8,0.0499750124937531,0.100852985449072,2.0095,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of lymphocyte proliferation",0.00764206275039198,FALSE
"GO:1900046",52,6,0.000243697581275793,0.00772637379111537,1.54,4,0.00199900049975012,0.00811992504684572,0.784,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of hemostasis",0.00772637379111537,FALSE
"GO:0030195",34,5,0.000257001756876483,0.00807130989284728,0.962,3,0.00199900049975012,0.00477707006369427,0.504,0.00199900049975012,0,"KO_heat_up","BP","with_iea","negative regulation of blood coagulation",0.00807130989284728,FALSE
"GO:0019730",74,7,0.000260966994238269,0.00811924414784298,1.723,4,0.00199900049975012,0.00419916016796641,1.241,0.000499750124937531,0,"KO_heat_up","BP","with_iea","antimicrobial humoral response",0.00811924414784298,FALSE
"GO:0009617",489,20,0.000265400631444985,0.00816316738788322,15.0885,21,0.106446776611694,0.1835,8.2405,0.000499750124937531,0,"KO_heat_up","BP","with_iea","response to bacterium",0.00816316738788322,TRUE
"GO:0032946",124,9,0.00026973517953354,0.00816316738788322,5.048,9,0.0569715142428786,0.107375815353738,2.0465,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of mononuclear cell proliferation",0.00816316738788322,FALSE
"GO:1903034",124,9,0.00026973517953354,0.00816316738788322,4.317,8,0.0174912543728136,0.0418768920282543,1.97,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of response to wounding",0.00816316738788322,FALSE
"GO:0007411",153,10,0.000291333886801806,0.00873739197444336,4.416,8,0.0144927536231884,0.0242301867743564,2.4695,0.000499750124937531,0,"KO_heat_up","BP","with_iea","axon guidance",0.00873739197444336,FALSE
"GO:1900047",35,5,0.000295714144359572,0.00878957488011622,0.9955,3,0.00199900049975012,0.00469116497263487,0.521,0.00199900049975012,0,"KO_heat_up","BP","with_iea","negative regulation of hemostasis",0.00878957488011622,FALSE
"GO:0061448",214,12,0.000306692202911316,0.00896525483788214,7.1895,11,0.0489755122438781,0.0910910910910911,3.481,0.000499750124937531,0,"KO_heat_up","BP","with_iea","connective tissue development",0.00896525483788214,FALSE
"GO:0097485",154,10,0.000307010829533963,0.00896525483788214,4.428,8,0.0144927536231884,0.0237253912165573,2.49,0.000499750124937531,0,"KO_heat_up","BP","with_iea","neuron projection guidance",0.00896525483788214,FALSE
"GO:0048145",77,7,0.000334031071336629,0.00950418321777469,2.6625,6,0.0164917541229385,0.0304975922953451,1.202,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of fibroblast proliferation",0.00950418321777469,FALSE
"GO:0048565",77,7,0.000334031071336629,0.00950418321777469,2.9105,6,0.0259870064967516,0.0429769392033543,1.2615,0.000999500249875062,0,"KO_heat_up","BP","with_iea","digestive tract development",0.00950418321777469,FALSE
"GO:0090066",386,17,0.000333674050833163,0.00950418321777469,12.1535,18,0.100449775112444,0.1485,6.4205,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of anatomical structure size",0.00950418321777469,TRUE
"GO:0001503",317,15,0.00035407829032714,0.00998920871609365,9.9545,15,0.0659670164917541,0.105,5.2535,0.000499750124937531,0,"KO_heat_up","BP","with_iea","ossification",0.00998920871609365,TRUE
"GO:0001934",187,11,0.000363613357367935,0.0101228473127287,6.6135,11,0.0704647676161919,0.100650976464697,3.0675,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of protein phosphorylation",0.0101228473127287,TRUE
"GO:0030098",389,17,0.000364896869188176,0.0101228473127287,14.093,19,0.219890054972514,0.319,6.3915,0.000499750124937531,0,"KO_heat_up","BP","with_iea","lymphocyte differentiation",0.0101228473127287,FALSE
"GO:0035051",103,8,0.00037396121507494,0.0102885692973923,3.9245,7,0.0324837581209395,0.0483953132959755,1.692,0.000499750124937531,0,"KO_heat_up","BP","with_iea","cardiocyte differentiation",0.0102885692973923,FALSE
"GO:2000403",37,5,0.000386233423049522,0.010453423295381,1.3475,3,0.00849575212393803,0.012624584717608,0.571,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of lymphocyte migration",0.010453423295381,FALSE
"GO:2001239",37,5,0.000386233423049522,0.010453423295381,1.31,3,0.0104947526236882,0.0181940700808625,0.5665,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of extrinsic apoptotic signaling pathway in absence of ligand",0.010453423295381,FALSE
"GO:0003073",57,6,0.000404729548844419,0.0107176067291316,1.711,4,0.0079960019990005,0.0107784431137725,0.902,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of systemic arterial blood pressure",0.0107176067291316,TRUE
"GO:0030307",131,9,0.000405652883109216,0.0107176067291316,4.3585,8,0.0279860069965017,0.0419828022255943,2.106,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of cell growth",0.0107176067291316,TRUE
"GO:0097192",57,6,0.000404729548844419,0.0107176067291316,2.0415,4,0.0154922538730635,0.0214205186020293,0.8915,0.000499750124937531,0,"KO_heat_up","BP","with_iea","extrinsic apoptotic signaling pathway in absence of ligand",0.0107176067291316,FALSE
"GO:0030217",289,14,0.000440447739776469,0.0113662831450842,11.008,16,0.184907546226887,0.256,4.7295,0.000499750124937531,0,"KO_heat_up","BP","with_iea","T cell differentiation",0.0113662831450842,FALSE
"GO:0042325",359,16,0.000438739463986844,0.0113662831450842,12.0275,17,0.141929035482259,0.1965,5.9775,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of phosphorylation",0.0113662831450842,FALSE
"GO:0051897",161,10,0.000437728824705079,0.0113662831450842,6.159,10,0.0844577711144428,0.112725450901804,2.6085,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.0113662831450842,FALSE
"GO:0070663",224,12,0.000463912326203626,0.0118797241071682,8.7535,13,0.158420789605197,0.2135,3.771,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of leukocyte proliferation",0.0118797241071682,FALSE
"GO:0042692",291,14,0.000471885453196125,0.0119916539976328,9.3505,14,0.0669665167416292,0.103,4.8755,0.000499750124937531,0,"KO_heat_up","BP","with_iea","muscle cell differentiation",0.0119916539976328,TRUE
"GO:0038034",59,6,0.000488534538796671,0.0122280562380009,2.0585,4,0.0154922538730635,0.0202474690663667,0.923,0.000999500249875062,0,"KO_heat_up","BP","with_iea","signal transduction in absence of ligand",0.0122280562380009,FALSE
"GO:2000401",59,6,0.000488534538796671,0.0122280562380009,2.0465,4,0.0129935032483758,0.016533637400228,0.9405,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of lymphocyte migration",0.0122280562380009,FALSE
"GO:0007507",437,18,0.000498261447925765,0.0123784504488423,14.869,20,0.225887056471764,0.2795,7.402,0.000499750124937531,0,"KO_heat_up","BP","with_iea","heart development",0.0123784504488423,FALSE
"GO:0050863",329,15,0.000523181858047159,0.0129012770773259,12.8455,18,0.295352323838081,0.3575,5.385,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of T cell activation",0.0129012770773259,FALSE
"GO:0042100",83,7,0.000529144992659093,0.0129087641632662,3.1435,6,0.031984007996002,0.0391236306729265,1.312,0.000999500249875062,0,"KO_heat_up","BP","with_iea","B cell proliferation",0.0129087641632662,FALSE
"GO:0097529",165,10,0.000531240820176471,0.0129087641632662,5.777,10,0.0599700149925037,0.0763052208835341,2.742,0.000999500249875062,0,"KO_heat_up","BP","with_iea","myeloid leukocyte migration",0.0129087641632662,FALSE
"GO:0002274",196,11,0.000541371269823268,0.0129656471744004,6.969,11,0.0814592703648176,0.1065,3.3095,0.000499750124937531,0,"KO_heat_up","BP","with_iea","myeloid leukocyte activation",0.0129656471744004,TRUE
"GO:0048245",10,3,0.000538874120442819,0.0129656471744004,0.232,1,0.000999500249875062,0.00232018561484919,0.141,0.000999500249875062,0,"KO_heat_up","BP","with_iea","eosinophil chemotaxis",0.0129656471744004,FALSE
"GO:0002443",331,15,0.000557205639789799,0.0132064680655546,11.2035,16,0.139930034982509,0.183,5.4465,0.000499750124937531,0,"KO_heat_up","BP","with_iea","leukocyte mediated immunity",0.0132064680655546,TRUE
"GO:0002762",40,5,0.000559360768171585,0.0132064680655546,1.397,3,0.00899550224887556,0.0111548556430446,0.6175,0.000499750124937531,0,"KO_heat_up","BP","with_iea","negative regulation of myeloid leukocyte differentiation",0.0132064680655546,TRUE
"GO:0060537",297,14,0.000577939431311506,0.0135490166678592,9.885,15,0.101449275362319,0.1315,4.9625,0.000999500249875062,0,"KO_heat_up","BP","with_iea","muscle tissue development",0.0135490166678592,FALSE
"GO:0070371",230,12,0.000587468582205125,0.0136761042668592,8.515,13,0.125937031484258,0.1525,3.7235,0.000499750124937531,0,"KO_heat_up","BP","with_iea","ERK1 and ERK2 cascade",0.0136761042668592,FALSE
"GO:0003014",85,7,0.000611277210449275,0.0141315405110114,2.3895,5,0.00849575212393803,0.00806018269747448,1.266,0.000499750124937531,0,"KO_heat_up","BP","with_iea","renal system process",0.0141315405110114,TRUE
"GO:0048260",41,5,0.000628313260247355,0.0144252058162996,1.348,3,0.00899550224887556,0.00937709310113865,0.6005,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of receptor-mediated endocytosis",0.0144252058162996,TRUE
"GO:0035914",62,6,0.00063889718686421,0.0145574035790167,1.7255,4,0.00649675162418791,0.00660264105642257,0.97,0.00199900049975012,0,"KO_heat_up","BP","with_iea","skeletal muscle cell differentiation",0.0145574035790167,TRUE
"GO:0043408",485,19,0.00064281716014282,0.0145574035790167,16.44,23,0.263368315842079,0.3035,8.07,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of MAPK cascade",0.0145574035790167,FALSE
"GO:0007498",86,7,0.000655974459396129,0.0146338596099718,2.9275,6,0.0264867566216892,0.0262605042016807,1.3765,0.000499750124937531,0,"KO_heat_up","BP","with_iea","mesoderm development",0.0146338596099718,FALSE
"GO:0032102",301,14,0.000659380877589599,0.0146338596099718,10.4365,15,0.143928035982009,0.1655,5.008,0.00199900049975012,0,"KO_heat_up","BP","with_iea","negative regulation of response to external stimulus",0.0146338596099718,TRUE
"GO:0042102",86,7,0.000655974459396129,0.0146338596099718,3.4825,7,0.0584707646176912,0.0623403168114461,1.4035,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of T cell proliferation",0.0146338596099718,FALSE
