pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Fe-S-containing_proteins,Metabolism Metals and Cofactors Fe-S-Containing Proteins,MitoPathways,-1.65444759,0.0114829462,0.0332401075,30,Isca2/Uqcrfs1/Aco2/Iscu/Nfu1/Bola3/Nfs1/Rsad1/Ndufs7/Cisd1/Ndufs2/Bola1/Glrx5/Lias/Ndufs8/Fdx1/Ndufv2,Geno_main,Down
MITOPATHWAYS_OXPHOS.Complex_IV.CIV_assembly_factors,OXPHOS Complex IV Civ Assembly Factors,MitoPathways,-1.64629765,0.0129763502,0.0356849631,27,Cmc2/Cox10/Coa5/Pnkd/Higd1a/Cox11/Pet100/Timm21/Cmc1/Smim20/Cox14/Coa3/Cox16,Geno_main,Down
HSR_sensitivity,Hsr Sensitivity,HSR_lens,1.40326051,0.0247390654,0.0494781307,148,Mtor/Atr/Nf1/P2rx3/Atm/Ranbp2/Hsph1/Tpr/Hspa1a/Tnfrsf21/Nup155/Psip1/Nup210/Gsk3b/Nup98/Mapk1/Camk2d/Cxcl10/Hspa4l/Hspa1b/Nup188/Nup205/Ep300/Stub1/Dnaja4/Ptges3/Casq1/Ano1/Hmox1/Nup153/Lrp11/Daxx/Crebbp/Hsf1/Clpb/Nup133/Dhx36/Bag3/Hspa9,Geno_main,Up
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_import_and_sorting,Protein Import Sorting and Homeostasis Protein Import and Sorting,MitoPathways,-1.52671941,0.0227087576,0.0594753176,45,Tomm34/Timm10/Samm50/Timm21/Timm8a1/Grpel2/Oxa1l/Grpel1/Timm50/Timm9/Mtx1/Dnajc15/Tomm7/Timm23/Tomm22/Dnajc19,Geno_main,Down
TRANSPORTDB_MPT,MPT,TransportDB,-1.59457275,0.0254818751,0.0603681837,19,Tomm34/Timm21/Timm8a1/Grpel2/Grpel1/Timm50/Tomm7/Timm23/Tomm22,Geno_main,Down
TRANSPORTDB_MC,MC,TransportDB,-1.50257528,0.0268303039,0.0603681837,44,Slc25a35/Slc25a3/Slc25a51/Slc25a29/Slc25a14/Slc25a28/Slc25a42/Slc25a25/Mtch2/Slc25a37/Slc25a33/Slc25a27/Slc25a5/Slc25a17/Slc25a4/Ucp2/Slc25a38,Geno_main,Down
TRANSPORTDB_ABC,ABC,TransportDB,1.4773646,0.0540210804,0.0972379448,31,Abca3/Abcb1b/Abcd3/Abcc1/Abcc5/Abca7/Abca5/Abcc4/Tap1/Abca2/Abcb10/Abcb8/Abca4,Geno_main,Up
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Autophagy,Mitochondrial Dynamics and Surveillance Autophagy,MitoPathways,-1.52023123,0.0452056968,0.109264401,17,Pgam5/Stx17/Bcl2l13/Nbr1/Nipsnap1/Tomm7/Fundc1,Geno_main,Down
MITOPATHWAYS_Signaling,Signaling,MitoPathways,1.47171327,0.0468420534,0.109264401,43,Ifi27/Vdac3/Sphkap/Mrs2/Nlrx1/Rhot1/Letm1/Slc25a12/Sirt3/Pptc7/Ppif/Mul1/Mcub,Geno_main,Up
MITOPATHWAYS_Small_molecule_transport.SLC25A_family,Small Molecule Transport Slc25a Family,MitoPathways,-1.41307207,0.0516522623,0.109264401,44,Slc25a35/Slc25a3/Slc25a51/Slc25a29/Slc25a14/Slc25a28/Slc25a42/Slc25a25/Mtch2/Slc25a37/Slc25a33/Slc25a27/Slc25a5/Slc25a4/Ucp2/Slc25a38,Geno_main,Down
