"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"Aven","ENSMUSG00000003604.14",-0.32909793,5.31739848,-7.89096004,1.5647257e-08,9.83149332e-08,"Temp_main"
"Sulf2","ENSMUSG00000006800.14",0.596001525,1.40273219,7.68816042,1.56558869e-08,9.83377586e-08,"Temp_main"
"Tuba1b","ENSMUSG00000023004.8",-0.190370032,9.32849399,-7.68577703,1.57532778e-08,9.89179176e-08,"Temp_main"
"Gm10039","ENSMUSG00000091478.2",-0.235307003,5.76655046,-7.68424165,1.58163437e-08,9.92822418e-08,"Temp_main"
"Kif5c","ENSMUSG00000026764.15",0.588437245,1.60964903,7.6836198,1.58419592e-08,9.94113247e-08,"Temp_main"
"Eif2ak2","ENSMUSG00000024079.4",-0.295242897,5.52471814,-7.74875635,1.58831106e-08,9.96377853e-08,"Temp_main"
"Nlrp1b","ENSMUSG00000070390.12",-0.632767543,-0.376419831,-7.68219935,1.59006299e-08,9.97159007e-08,"Temp_main"
"Znrd1","ENSMUSG00000036315.13",0.205664082,4.95325916,7.68067005,1.59640438e-08,1.00081688e-07,"Temp_main"
"Vwa5a","ENSMUSG00000023186.14",-0.289659698,5.24528569,-7.67708645,1.61136514e-08,1.00987435e-07,"Temp_main"
"Isoc2a","ENSMUSG00000086784.2",-0.334451588,4.3249464,-7.67630466,1.61464788e-08,1.01160954e-07,"Temp_main"
"Usp46","ENSMUSG00000054814.14",-0.298492518,4.45981628,-7.67614185,1.61533237e-08,1.01171629e-07,"Temp_main"
"Taf1d","ENSMUSG00000031939.16",-0.183421091,7.54782136,-7.67447528,1.62235609e-08,1.01579209e-07,"Temp_main"
"Cfap46","ENSMUSG00000049571.18",-0.788289676,0.441286064,-7.67172236,1.63402632e-08,1.02277367e-07,"Temp_main"
"Dpp7","ENSMUSG00000026958.13",-0.415120279,3.44599456,-7.66933703,1.64420735e-08,1.02881897e-07,"Temp_main"
"Dstyk","ENSMUSG00000042046.15",-0.244517947,5.03276545,-7.66222685,1.67493982e-08,1.04741647e-07,"Temp_main"
"Ccm2","ENSMUSG00000000378.15",-0.18538347,6.04888193,-7.66221456,1.67499346e-08,1.04741647e-07,"Temp_main"
"Gm15790","ENSMUSG00000089648.1",0.440915307,3.16516171,7.65936901,1.68745649e-08,1.05487472e-07,"Temp_main"
"Gm15542","ENSMUSG00000083396.1",0.260830308,6.17928935,7.69616181,1.68898557e-08,1.0554953e-07,"Temp_main"
"Hnrnpul1","ENSMUSG00000040725.13",-0.129356105,8.9684156,-7.65740085,1.69613194e-08,1.05962478e-07,"Temp_main"
"Ccdc43","ENSMUSG00000020925.16",0.227202571,5.36985038,7.6570315,1.69776505e-08,1.06030842e-07,"Temp_main"
"Slc26a10","ENSMUSG00000040441.12",0.471257644,2.95218528,7.65587304,1.70289765e-08,1.06317649e-07,"Temp_main"
"Tmem223","ENSMUSG00000117924.1",-0.420231429,3.94843785,-7.70006805,1.70768311e-08,1.06582607e-07,"Temp_main"
"Thoc1","ENSMUSG00000024287.8",0.174407912,6.26875525,7.65358582,1.71307768e-08,1.06885402e-07,"Temp_main"
"Zcchc3","ENSMUSG00000074682.4",0.497762172,2.38729632,7.65289169,1.71617935e-08,1.07044987e-07,"Temp_main"
"Dennd6a","ENSMUSG00000040818.10",-0.243446247,5.39006006,-7.65127834,1.72341066e-08,1.07461972e-07,"Temp_main"
"Tlcd5","ENSMUSG00000048503.7",-0.519633435,2.00232543,-7.65030124,1.72780526e-08,1.07701868e-07,"Temp_main"
"Egr3","ENSMUSG00000033730.4",1.07082127,6.6544722,10.2396144,1.73085142e-08,1.07823441e-07,"Temp_main"
"Apobec2","ENSMUSG00000040694.4",-0.587661306,1.47043298,-7.64964851,1.73074733e-08,1.07823441e-07,"Temp_main"
"Ylpm1","ENSMUSG00000021244.15",0.148030146,7.4270442,7.64907503,1.73333643e-08,1.07944075e-07,"Temp_main"
"Oat","ENSMUSG00000030934.9",-0.166511206,6.97885668,-7.64329228,1.75966497e-08,1.09549026e-07,"Temp_main"
"Brms1l","ENSMUSG00000012076.8",-0.248300256,4.82827312,-7.64287098,1.761599e-08,1.09634746e-07,"Temp_main"
"Eif5a2","ENSMUSG00000050192.8",-0.288780244,4.43545536,-7.64261971,1.76275349e-08,1.09671913e-07,"Temp_main"
"Pbrm1","ENSMUSG00000042323.17",-0.16056704,7.7938844,-7.634584,1.80008373e-08,1.11959064e-07,"Temp_main"
"Utf1","ENSMUSG00000047751.9",0.720401062,0.491753621,7.63338642,1.80571562e-08,1.12273863e-07,"Temp_main"
"Cbfb","ENSMUSG00000031885.14",0.161229988,8.15653406,7.63298965,1.80758551e-08,1.12354628e-07,"Temp_main"
"Snapin","ENSMUSG00000001018.15",-0.255267961,5.08537483,-7.63021915,1.8206971e-08,1.13133875e-07,"Temp_main"
"Rce1","ENSMUSG00000024889.5",0.220267105,5.04726396,7.62963032,1.82349626e-08,1.13272042e-07,"Temp_main"
"Trim34a","ENSMUSG00000056144.14",-0.389859927,3.55362799,-7.62897837,1.82660054e-08,1.13429069e-07,"Temp_main"
"Sufu","ENSMUSG00000025231.17",-0.20744879,5.78378719,-7.62523955,1.84450736e-08,1.14504922e-07,"Temp_main"
"Adam22","ENSMUSG00000040537.17",0.509885154,0.710144968,7.62506786,1.84533391e-08,1.14520107e-07,"Temp_main"
"Dynlt1-ps1","ENSMUSG00000082691.6",-0.215274613,4.92869968,-7.62477723,1.84673397e-08,1.14570863e-07,"Temp_main"
"Eloc","ENSMUSG00000079658.9",0.214015987,6.66885466,7.62321453,1.85428053e-08,1.15002794e-07,"Temp_main"
"Cep19","ENSMUSG00000035790.15",0.287566603,3.62823376,7.62082484,1.86588153e-08,1.1568583e-07,"Temp_main"
"Commd7","ENSMUSG00000056941.17",-0.172908201,6.2490813,-7.6188548,1.87550082e-08,1.16245608e-07,"Temp_main"
"Stim2","ENSMUSG00000039156.19",-0.179446153,6.94600516,-7.6175684,1.88180928e-08,1.16599889e-07,"Temp_main"
"Pdcd1","ENSMUSG00000026285.7",0.495828174,7.22959972,9.55722758,1.88255809e-08,1.16609571e-07,"Temp_main"
"Tmem237","ENSMUSG00000038079.14",0.339726185,3.77061515,7.61381268,1.90035106e-08,1.17674665e-07,"Temp_main"
"Ovca2","ENSMUSG00000038268.4",0.389018057,3.41230467,7.61088722,1.91492265e-08,1.18539675e-07,"Temp_main"
"Gm44292","ENSMUSG00000108291.1",-0.663547701,1.59673547,-7.61037992,1.91746101e-08,1.18659482e-07,"Temp_main"
"Bbs5","ENSMUSG00000063145.10",0.463984284,1.87238433,7.60742077,1.93233617e-08,1.19542419e-07,"Temp_main"
"Gm37829","ENSMUSG00000104453.1",-0.469817947,1.6130031,-7.60552925,1.94190602e-08,1.20096696e-07,"Temp_main"
"Usp8","ENSMUSG00000027363.15",-0.161584509,6.52775707,-7.60402341,1.94955904e-08,1.20532115e-07,"Temp_main"
"Cdh1","ENSMUSG00000000303.12",-0.732201096,1.7551948,-7.70404555,1.95539851e-08,1.20789913e-07,"Temp_main"
"Hspa5","ENSMUSG00000026864.13",0.269864916,9.42348332,8.39155217,1.95557022e-08,1.20789913e-07,"Temp_main"
"Spag9","ENSMUSG00000020859.16",0.188393427,7.19755038,7.60298699,1.95484424e-08,1.20789913e-07,"Temp_main"
"Cux1","ENSMUSG00000029705.17",-0.428417213,7.95019365,-9.33487873,1.96822319e-08,1.21533305e-07,"Temp_main"
"Dynll1","ENSMUSG00000009013.5",0.239146466,6.77976597,7.62504191,1.97083712e-08,1.21656536e-07,"Temp_main"
"Scml2","ENSMUSG00000000037.17",0.771362276,0.767320278,7.59900337,1.97529454e-08,1.21891806e-07,"Temp_main"
"Mbd5","ENSMUSG00000036792.12",-0.260795347,4.74810257,-7.59888854,1.97588729e-08,1.21891806e-07,"Temp_main"
"AW209491","ENSMUSG00000039182.6",0.330883432,3.89140377,7.59763526,1.98236804e-08,1.22253277e-07,"Temp_main"
"Batf","ENSMUSG00000034266.6",0.331899119,4.09682701,7.59703807,1.98546374e-08,1.2240583e-07,"Temp_main"
"Pycard","ENSMUSG00000030793.4",-0.297365726,4.70980691,-7.59575864,1.99211256e-08,1.22777272e-07,"Temp_main"
"Atp5l","ENSMUSG00000038717.8",-0.317183823,4.01002914,-7.59488651,1.99665773e-08,1.23018871e-07,"Temp_main"
"Ncl","ENSMUSG00000026234.12",-0.134970134,10.9958267,-7.59226394,2.01038924e-08,1.23826134e-07,"Temp_main"
"Ss18l1","ENSMUSG00000039086.9",-0.353664335,3.37811044,-7.59127697,2.01558181e-08,1.24107117e-07,"Temp_main"
"Ahnak","ENSMUSG00000069833.13",0.460499934,9.19121873,9.66964433,2.01972505e-08,1.24323332e-07,"Temp_main"
"Gm13546","ENSMUSG00000086862.1",0.885700921,4.02337009,9.55357188,2.02136001e-08,1.24385065e-07,"Temp_main"
"Mavs","ENSMUSG00000037523.13",-0.282032347,5.36785058,-7.58770364,2.03449582e-08,1.25154246e-07,"Temp_main"
"Fat2","ENSMUSG00000055333.14",0.946537256,-0.267403162,8.01400491,2.03827734e-08,1.25347687e-07,"Temp_main"
"Speer1","ENSMUSG00000095829.8",0.575483479,-0.485356452,7.5866054,2.04034515e-08,1.25418446e-07,"Temp_main"
"Ffar4","ENSMUSG00000054200.7",0.479090675,4.56008169,8.31341608,2.0407026e-08,1.25418446e-07,"Temp_main"
"Cdc27","ENSMUSG00000020687.13",0.178852519,6.97276615,7.58492727,2.04931607e-08,1.25908495e-07,"Temp_main"
"Arhgap31","ENSMUSG00000022799.4",0.1957525,6.47024779,7.58199531,2.06508619e-08,1.268378e-07,"Temp_main"
"Arf4","ENSMUSG00000021877.12",0.277598148,7.13912696,7.98712212,2.06845417e-08,1.27005022e-07,"Temp_main"
"Ebpl","ENSMUSG00000021928.9",0.427590341,2.24063493,7.57985491,2.0766767e-08,1.27470121e-07,"Temp_main"
"Ism1","ENSMUSG00000074766.10",-0.662357848,1.33785194,-7.57853955,2.08383236e-08,1.27869464e-07,"Temp_main"
"Ap1m1","ENSMUSG00000003033.15",-0.158826626,7.06958543,-7.57830209,2.0851268e-08,1.2790901e-07,"Temp_main"
"Yaf2","ENSMUSG00000022634.9",0.243911336,5.4387844,7.57682766,2.09318271e-08,1.28363174e-07,"Temp_main"
"Dclre1a","ENSMUSG00000025077.13",0.294384711,4.238482,7.57550625,2.10042952e-08,1.28767454e-07,"Temp_main"
"Hmgn2-ps1","ENSMUSG00000079067.5",-0.482105169,2.70095855,-7.57071453,2.1269227e-08,1.30294951e-07,"Temp_main"
"2010315B03Rik","ENSMUSG00000074829.10",-0.371963076,4.55292766,-7.69919852,2.12704337e-08,1.30294951e-07,"Temp_main"
"C330007P06Rik","ENSMUSG00000006423.15",-0.234487407,6.13523977,-7.57064097,2.12733207e-08,1.30294951e-07,"Temp_main"
"Chst15","ENSMUSG00000030930.14",-0.396157229,2.56178323,-7.57035184,2.12894179e-08,1.30352973e-07,"Temp_main"
"Esyt3","ENSMUSG00000037681.13",1.02698933,0.928584718,8.09354006,2.13351541e-08,1.30592378e-07,"Temp_main"
"Nedd9","ENSMUSG00000021365.15",0.306897681,5.69246255,7.79666453,2.13446145e-08,1.30609661e-07,"Temp_main"
"Nos2","ENSMUSG00000020826.9",0.905065202,2.14770413,8.38664152,2.13969153e-08,1.30888995e-07,"Temp_main"
"Tpra1","ENSMUSG00000002871.14",-0.281213219,5.35606887,-7.56787897,2.14276028e-08,1.31035984e-07,"Temp_main"
"Chac1","ENSMUSG00000027313.3",0.68406933,1.48091795,7.5671007,2.14712815e-08,1.31262302e-07,"Temp_main"
"Mdh1","ENSMUSG00000020321.16",-0.167623765,7.18085299,-7.56668599,2.14945932e-08,1.31364006e-07,"Temp_main"
"Prex2","ENSMUSG00000048960.13",-0.769328107,0.669344584,-7.56595209,2.15359106e-08,1.31575655e-07,"Temp_main"
"Fam155a","ENSMUSG00000079157.4",-0.737215012,-0.232064114,-7.56552822,2.15598105e-08,1.31680792e-07,"Temp_main"
"A930004J17Rik","ENSMUSG00000102602.1",-0.300840857,4.89335065,-7.56466168,2.16087539e-08,1.31938774e-07,"Temp_main"
"Gm48225","ENSMUSG00000112637.1",0.659410358,0.692915631,7.56362732,2.16673245e-08,1.3225536e-07,"Temp_main"
"Bcl11a","ENSMUSG00000000861.15",-0.649518311,-0.141398651,-7.55953258,2.19007795e-08,1.33638896e-07,"Temp_main"
"Gm44168","ENSMUSG00000108049.1",-0.554488664,1.57307729,-7.55830622,2.19711953e-08,1.34027016e-07,"Temp_main"
"Parp12","ENSMUSG00000038507.6",-0.857944692,2.17726808,-8.25509438,2.20302883e-08,1.34307649e-07,"Temp_main"
"Numa1","ENSMUSG00000066306.13",-0.185508024,8.33241703,-7.5572704,2.20308497e-08,1.34307649e-07,"Temp_main"
"Zfyve27","ENSMUSG00000018820.13",-0.17430879,5.68655273,-7.5550876,2.21571016e-08,1.35035492e-07,"Temp_main"
"Dstn","ENSMUSG00000015932.8",0.205690293,5.8162823,7.55472859,2.21779366e-08,1.35120624e-07,"Temp_main"
"Arcn1","ENSMUSG00000032096.16",0.168115365,8.07623865,7.55384908,2.22290636e-08,1.35390202e-07,"Temp_main"
"Ube2d3","ENSMUSG00000078578.9",0.172691039,8.84015273,7.55311691,2.22717171e-08,1.3560802e-07,"Temp_main"
"Rad51","ENSMUSG00000027323.10",0.193281277,6.7387726,7.54905069,2.25101196e-08,1.37017211e-07,"Temp_main"
"Fhl2","ENSMUSG00000008136.14",0.489787346,2.48411919,7.54873497,2.25287385e-08,1.3708814e-07,"Temp_main"
"Zbtb21","ENSMUSG00000046962.16",0.242192105,5.4261792,7.54849291,2.25430238e-08,1.37132663e-07,"Temp_main"
"Zfp867","ENSMUSG00000054519.8",-0.445725455,2.71305013,-7.54812493,2.2564759e-08,1.37222464e-07,"Temp_main"
"Timm21","ENSMUSG00000024645.5",-0.253729313,4.99695524,-7.54637096,2.26686502e-08,1.37778584e-07,"Temp_main"
"Hmgn1","ENSMUSG00000040681.16",-0.210894837,7.94460295,-7.54634469,2.26702097e-08,1.37778584e-07,"Temp_main"
"Hdac1","ENSMUSG00000028800.15",0.162568667,6.55256338,7.54531043,2.27317036e-08,1.38109662e-07,"Temp_main"
"Sugp2","ENSMUSG00000036054.15",-0.167316091,6.13704606,-7.54233433,2.29096013e-08,1.39147544e-07,"Temp_main"
"Slc25a23","ENSMUSG00000046329.14",0.229512658,4.76199944,7.54215948,2.29200969e-08,1.39168339e-07,"Temp_main"
"Zfp704","ENSMUSG00000040209.12",-0.637690407,1.61827095,-7.54125478,2.29744815e-08,1.3936955e-07,"Temp_main"
"Vasn","ENSMUSG00000039646.5",-0.371702863,3.19798608,-7.54130712,2.29713319e-08,1.3936955e-07,"Temp_main"
"Golt1b","ENSMUSG00000030245.10",0.248780737,6.148758,7.54134332,2.29691532e-08,1.3936955e-07,"Temp_main"
"Ldah","ENSMUSG00000037669.15",-0.205187822,5.84503062,-7.5405475,2.301709e-08,1.39584997e-07,"Temp_main"
"Pde4c","ENSMUSG00000031842.15",-0.366352045,3.69838202,-7.54041085,2.30253314e-08,1.39591958e-07,"Temp_main"
"Map9","ENSMUSG00000033900.13",0.632645767,2.29886716,7.60309609,2.30746697e-08,1.3984799e-07,"Temp_main"
"Cask","ENSMUSG00000031012.17",0.319362294,4.77675138,7.53931207,2.30917086e-08,1.39908169e-07,"Temp_main"
"Prkaa1","ENSMUSG00000050697.9",0.191887281,5.90591751,7.53911781,2.31034638e-08,1.39936308e-07,"Temp_main"
"Cenpf","ENSMUSG00000026605.14",0.163569081,7.79068246,7.53462154,2.33772597e-08,1.41551106e-07,"Temp_main"
"Ehd3","ENSMUSG00000024065.8",-0.674480827,2.68918829,-7.92459846,2.33995355e-08,1.41642405e-07,"Temp_main"
"Rdh10","ENSMUSG00000025921.7",-0.343030165,4.82081461,-7.63431402,2.34868076e-08,1.42126964e-07,"Temp_main"
"Btbd8","ENSMUSG00000111375.4",-0.431335893,3.17880222,-7.53225168,2.3522896e-08,1.42301589e-07,"Temp_main"
"Scml4","ENSMUSG00000044770.14",-0.715521701,2.95873522,-8.24927338,2.36438341e-08,1.42989247e-07,"Temp_main"
"Vcl","ENSMUSG00000021823.10",0.301730441,4.54086053,7.52733363,2.3828081e-08,1.44059234e-07,"Temp_main"
"Snx31","ENSMUSG00000013611.14",-0.678996241,-0.265997713,-7.52434744,2.4015349e-08,1.45146822e-07,"Temp_main"
"Renbp","ENSMUSG00000031387.14",-0.428494171,2.95461381,-7.52090374,2.42331684e-08,1.46373395e-07,"Temp_main"
"Plpbp","ENSMUSG00000031485.15",0.215012227,5.08450512,7.52099742,2.42272165e-08,1.46373395e-07,"Temp_main"
"Pla2g15","ENSMUSG00000031903.7",0.346151873,3.72720368,7.51760195,2.44438991e-08,1.47600948e-07,"Temp_main"
"Sdf4","ENSMUSG00000029076.14",0.191213839,8.20321954,7.51395719,2.46786858e-08,1.48972962e-07,"Temp_main"
"Mga","ENSMUSG00000033943.15",0.215662446,7.72246115,7.52159205,2.47406825e-08,1.49301408e-07,"Temp_main"
"Eif2s3y","ENSMUSG00000069049.11",-0.290707835,6.95825465,-8.00692724,2.49118507e-08,1.50288262e-07,"Temp_main"
"Ppp4r1l-ps","ENSMUSG00000055897.13",-0.292601017,4.65328714,-7.51020481,2.49228026e-08,1.50308254e-07,"Temp_main"
"Mrps9","ENSMUSG00000060679.14",-0.181187024,5.97835402,-7.50993538,2.4940425e-08,1.50368451e-07,"Temp_main"
"Gpr25","ENSMUSG00000052759.7",0.590981597,-0.378269478,7.50563085,2.52236938e-08,1.5202973e-07,"Temp_main"
"Cmc1","ENSMUSG00000039163.10",-0.307656903,4.19938826,-7.50375329,2.53482744e-08,1.52733831e-07,"Temp_main"
"Hinfp","ENSMUSG00000032119.5",-0.199789282,5.75120186,-7.50331544,2.53774166e-08,1.52862621e-07,"Temp_main"
"Dnttip2","ENSMUSG00000039756.12",0.18428287,6.77477627,7.50048783,2.55664377e-08,1.53954078e-07,"Temp_main"
"Ppt2","ENSMUSG00000015474.16",-0.418505822,2.54201607,-7.49936524,2.5641878e-08,1.54361125e-07,"Temp_main"
"Rmnd5a","ENSMUSG00000002222.14",-0.157093584,7.82423476,-7.49915974,2.56557121e-08,1.54397174e-07,"Temp_main"
"Trgc3","ENSMUSG00000091682.2",0.6731692,1.7924725,7.49734529,2.57781934e-08,1.55086844e-07,"Temp_main"
"Mospd1","ENSMUSG00000023074.11",-0.281560813,3.69676121,-7.49443229,2.59760747e-08,1.56229576e-07,"Temp_main"
"Gm5913","ENSMUSG00000081111.3",0.238869464,5.22339942,7.49400393,2.60053035e-08,1.56357583e-07,"Temp_main"
"Zfhx3","ENSMUSG00000038872.10",-0.659979035,1.67844832,-7.49323779,2.60576637e-08,1.56624546e-07,"Temp_main"
"Tuba8","ENSMUSG00000030137.8",0.750542292,0.577322672,7.48873282,2.63677245e-08,1.58439832e-07,"Temp_main"
"Irak3","ENSMUSG00000020227.10",0.766159037,0.128627329,7.48784917,2.64289816e-08,1.58759441e-07,"Temp_main"
"Hsf4","ENSMUSG00000033249.10",0.569521206,1.88859877,7.48756052,2.6449023e-08,1.58831347e-07,"Temp_main"
"Gmfb","ENSMUSG00000062014.13",-0.192037456,8.46457125,-7.48561587,2.65844469e-08,1.59595891e-07,"Temp_main"
"Anxa2","ENSMUSG00000032231.14",1.15608294,7.86244505,9.93556854,2.66422557e-08,1.5989416e-07,"Temp_main"
"Etnk2","ENSMUSG00000070644.13",0.700060647,-0.101958197,7.48398819,2.66983398e-08,1.60181899e-07,"Temp_main"
"Gm27616","ENSMUSG00000098259.1",-0.573803326,1.07870428,-7.48213538,2.68285894e-08,1.60914298e-07,"Temp_main"
"Atp5g3","ENSMUSG00000018770.9",-0.15952567,8.15703741,-7.48176191,2.68549218e-08,1.61023158e-07,"Temp_main"
"Lmo4","ENSMUSG00000028266.17",-0.338596301,4.09925414,-7.48092164,2.69142632e-08,1.61329816e-07,"Temp_main"
"Kbtbd11","ENSMUSG00000055675.6",-0.364036811,6.49866997,-8.44384581,2.70187413e-08,1.61906763e-07,"Temp_main"
"S100pbp","ENSMUSG00000040928.15",0.165766805,6.67552447,7.47772419,2.71412967e-08,1.62591652e-07,"Temp_main"
"Slc5a6","ENSMUSG00000006641.12",-0.490676886,4.16921168,-8.02442917,2.72199156e-08,1.63013e-07,"Temp_main"
"Sema4b","ENSMUSG00000030539.13",-0.340480718,4.32638792,-7.47387093,2.74174867e-08,1.64146249e-07,"Temp_main"
"Gm26642","ENSMUSG00000097680.1",-0.661518423,0.903473013,-7.47295929,2.74832473e-08,1.6448991e-07,"Temp_main"
"Cd24a","ENSMUSG00000047139.9",0.355518011,4.2753291,7.47254217,2.75133891e-08,1.64620245e-07,"Temp_main"
"P4ha1","ENSMUSG00000019916.14",0.672724168,7.22462258,9.80163017,2.75461214e-08,1.64765995e-07,"Temp_main"
"Nsrp1","ENSMUSG00000037958.13",0.201548215,5.75161795,7.47162301,2.75799288e-08,1.64918085e-07,"Temp_main"
"Gm28192","ENSMUSG00000100629.1",-0.501182821,2.32216614,-7.47150401,2.75885556e-08,1.64919558e-07,"Temp_main"
"Bik","ENSMUSG00000016758.4",0.532796787,1.73975476,7.46854889,2.78036622e-08,1.66154956e-07,"Temp_main"
"Cep95","ENSMUSG00000018372.13",-0.230238776,4.87931175,-7.4658,2.80052879e-08,1.67309065e-07,"Temp_main"
"Thumpd2","ENSMUSG00000024246.9",-0.443707561,2.59214668,-7.46552238,2.80257336e-08,1.67380398e-07,"Temp_main"
"Abhd12","ENSMUSG00000032046.15",0.185130807,6.30160315,7.4644068,2.81080444e-08,1.67821058e-07,"Temp_main"
"Rbm10","ENSMUSG00000031060.16",0.150581834,6.56131829,7.46407132,2.8132845e-08,1.67918185e-07,"Temp_main"
"B4galt4","ENSMUSG00000022793.17",-0.462290097,3.28380306,-7.46359661,2.81679767e-08,1.68076899e-07,"Temp_main"
"Gm12990","ENSMUSG00000081136.1",-0.633096311,-0.108227925,-7.45949856,2.84731195e-08,1.69846171e-07,"Temp_main"
"Slc12a4","ENSMUSG00000017765.17",0.237314725,5.72661785,7.45731766,2.86368792e-08,1.70771256e-07,"Temp_main"
"Gng11","ENSMUSG00000032766.9",-0.527293838,-0.650820792,-7.45706709,2.86557549e-08,1.70832051e-07,"Temp_main"
"Hdac2","ENSMUSG00000019777.16",0.154716192,7.07432183,7.45660187,2.86908346e-08,1.7098938e-07,"Temp_main"
"Zswim3","ENSMUSG00000045822.4",0.433978437,2.60221967,7.45551936,2.87726305e-08,1.71424946e-07,"Temp_main"
"Plekhj1","ENSMUSG00000035278.9",0.175996095,5.60132534,7.45295664,2.89672188e-08,1.72532052e-07,"Temp_main"
"Snap23","ENSMUSG00000027287.14",-0.212462196,5.51569325,-7.45276096,2.89821321e-08,1.72568647e-07,"Temp_main"
"Fbxo36","ENSMUSG00000073633.9",0.51270193,1.89888435,7.45069299,2.91402121e-08,1.73457421e-07,"Temp_main"
"Calu","ENSMUSG00000029767.16",0.172770217,7.6461359,7.44747421,2.938801e-08,1.74879543e-07,"Temp_main"
"Tprkb","ENSMUSG00000054226.13",-0.235094002,4.96535697,-7.4469535,2.94282976e-08,1.75066345e-07,"Temp_main"
"Coq4","ENSMUSG00000026798.10",0.344349082,3.13214021,7.4456403,2.95301508e-08,1.75619171e-07,"Temp_main"
"Xkr5","ENSMUSG00000039814.15",-0.580477252,2.37904201,-7.44544991,2.95449473e-08,1.75654084e-07,"Temp_main"
"Hspa12a","ENSMUSG00000025092.7",-0.528743548,1.7483314,-7.44431073,2.96336386e-08,1.76128171e-07,"Temp_main"
"Mroh1","ENSMUSG00000022558.16",-0.203655668,5.15317227,-7.44418968,2.96430791e-08,1.76131085e-07,"Temp_main"
"Asxl2","ENSMUSG00000037486.18",-0.150123479,6.8128395,-7.44324917,2.97165313e-08,1.76514223e-07,"Temp_main"
"Fnbp1","ENSMUSG00000075415.13",-0.14624179,8.23116903,-7.43847914,3.00919205e-08,1.78690074e-07,"Temp_main"
"Ikbkb","ENSMUSG00000031537.15",-0.146494515,7.07070782,-7.43720261,3.01931959e-08,1.79237376e-07,"Temp_main"
"Gm47050","ENSMUSG00000111546.1",-0.397807504,5.13856634,-8.05465598,3.04133036e-08,1.80489566e-07,"Temp_main"
"Rrp1b","ENSMUSG00000058392.13",0.184510413,7.26541963,7.43426487,3.04275851e-08,1.80519882e-07,"Temp_main"
"Lad1","ENSMUSG00000041782.14",0.888142194,5.28591503,9.74623909,3.04434812e-08,1.80559755e-07,"Temp_main"
"Errfi1","ENSMUSG00000028967.10",0.396435101,3.26174806,7.43177348,3.06278121e-08,1.81598287e-07,"Temp_main"
"Tex9","ENSMUSG00000090626.9",-0.35254014,3.63156599,-7.43152783,3.06476268e-08,1.81661038e-07,"Temp_main"
"Tcf19","ENSMUSG00000050410.15",-0.26946136,6.35808743,-7.62417771,3.09100305e-08,1.83161244e-07,"Temp_main"
"Plekha5","ENSMUSG00000030231.11",0.224765479,5.10593554,7.42778525,3.09511295e-08,1.83349572e-07,"Temp_main"
"Hsf2","ENSMUSG00000019878.8",0.60595469,5.35815284,9.20786994,3.10082153e-08,1.83632461e-07,"Temp_main"
"Stx12","ENSMUSG00000028879.4",0.198164012,5.57041016,7.42687481,3.10254224e-08,1.83679088e-07,"Temp_main"
"Sec23ip","ENSMUSG00000055319.8",0.134001819,6.81134058,7.42274037,3.13650867e-08,1.85634148e-07,"Temp_main"
"Tnfrsf9","ENSMUSG00000028965.13",0.826225455,7.95346245,9.80701549,3.14131206e-08,1.85806673e-07,"Temp_main"
"Mphosph8","ENSMUSG00000079184.10",0.187427091,6.18934331,7.42224997,3.1405625e-08,1.85806673e-07,"Temp_main"
"Acsf2","ENSMUSG00000076435.3",-0.487494748,2.32432345,-7.41815375,3.17463267e-08,1.87721143e-07,"Temp_main"
"Ttll10","ENSMUSG00000029074.14",0.549773671,-0.208750374,7.4168776,3.18532357e-08,1.88296733e-07,"Temp_main"
"Tor1aip1","ENSMUSG00000026466.16",-0.18031994,6.24684887,-7.4138856,3.21053284e-08,1.89729957e-07,"Temp_main"
"Nfkbie","ENSMUSG00000023947.8",0.274761487,5.09814837,7.41309109,3.21726106e-08,1.90070491e-07,"Temp_main"
"Gm14270","ENSMUSG00000084013.1",0.282222512,4.57370116,7.41096348,3.23534923e-08,1.91081745e-07,"Temp_main"
"Socs7","ENSMUSG00000038485.6",0.20750468,6.17044243,7.41020228,3.24184573e-08,1.91407987e-07,"Temp_main"
"Ppp2r5e","ENSMUSG00000021051.10",-0.161606292,6.48415482,-7.40836156,3.25761036e-08,1.92281086e-07,"Temp_main"
"Cth","ENSMUSG00000028179.12",1.48158599,3.10524187,9.68601894,3.25925614e-08,1.92320545e-07,"Temp_main"
"Lamp1","ENSMUSG00000031447.7",-0.156275673,7.30334674,-7.40405689,3.29478236e-08,1.94358579e-07,"Temp_main"
"Slc25a53","ENSMUSG00000044348.14",-0.448667908,2.82814659,-7.40293235,3.30456394e-08,1.94877176e-07,"Temp_main"
"Yipf1","ENSMUSG00000057375.13",-0.225744542,5.08890875,-7.40209916,3.31183027e-08,1.95247178e-07,"Temp_main"
"Rrs1","ENSMUSG00000061024.8",0.229787574,6.42704782,7.40028365,3.32771997e-08,1.96125191e-07,"Temp_main"
"Dcun1d2","ENSMUSG00000038506.13",0.203453694,5.18919616,7.39939287,3.33554456e-08,1.96527489e-07,"Temp_main"
"Atg4a","ENSMUSG00000079418.3",-0.287130204,3.63209369,-7.39814919,3.34650035e-08,1.97058472e-07,"Temp_main"
