query_name,gse,gpl,pctVar,pval,size,rank
Q_sig_WT_heat_up,GSE122291,GPL21103,0.0873256416,NA,75,24650
Q_sig_WT_heat_up,GSE185407,GPL24247,0.0873211939,NA,67,24651
Q_sig_WT_heat_up,GSE176171,GPL19057,0.0873043681,NA,89,24652
Q_sig_WT_heat_up,GSE145020,GPL13112,0.0872965552,NA,75,24653
Q_sig_WT_heat_up,GSE155428,GPL339,0.0872871191,NA,107,24654
Q_sig_WT_heat_up,GSE115219,GPL13112,0.08727325,NA,72,24655
Q_sig_WT_heat_up,GSE217775,GPL24247,0.0872641091,NA,85,24656
Q_sig_WT_heat_up,GSE199732,GPL24247,0.0872636685,NA,73,24657
Q_sig_WT_heat_up,GSE10230,GPL1261,0.0872568344,NA,89,24658
Q_sig_WT_heat_up,GSE190005,GPL21103,0.0872553566,NA,86,24659
Q_sig_WT_heat_up,GSE112177,GPL16417,0.0872415154,NA,55,24660
Q_sig_WT_heat_up,GSE84548,GPL18480,0.0872385089,NA,62,24661
Q_sig_WT_heat_up,GSE111604,GPL18480,0.0872315798,NA,79,24662
Q_sig_WT_heat_up,GSE208703,GPL24247,0.0872315547,NA,76,24663
Q_sig_WT_heat_up,GSE236388,GPL24247,0.0872311899,NA,81,24664
Q_sig_WT_heat_up,GSE113982,GPL13112,0.0872272712,NA,65,24665
Q_sig_WT_heat_up,GSE38321,GPL6246,0.0872225811,NA,97,24666
Q_sig_WT_heat_up,GSE76853,GPL19057,0.0872144096,NA,63,24667
Q_sig_WT_heat_up,GSE221274,GPL24247,0.0872074195,NA,58,24668
Q_sig_WT_heat_up,GSE196371,GPL24247,0.0871955096,NA,126,24669
Q_sig_WT_heat_up,GSE154852,GPL19057,0.0871933326,NA,72,24670
Q_sig_WT_heat_up,GSE192741,GPL24247,0.0871840956,NA,78,24671
Q_sig_WT_heat_up,GSE52571,GPL6246,0.0871817536,NA,64,24672
Q_sig_WT_heat_up,GSE171997,GPL24247,0.0871763217,NA,86,24673
Q_sig_WT_heat_up,GSE171998,GPL24247,0.0871763217,NA,86,24674
Q_sig_WT_heat_up,GSE58872,GPL6246,0.0871453424,NA,62,24675
Q_sig_WT_heat_up,GSE186740,GPL19057,0.0871312036,NA,103,24676
Q_sig_WT_heat_up,GSE85727,GPL21103,0.0871298395,NA,78,24677
Q_sig_WT_heat_up,GSE176194,GPL13112,0.0871173968,NA,59,24678
Q_sig_WT_heat_up,GSE85353,GPL17021,0.0871087279,NA,103,24679
Q_sig_WT_heat_up,GSE85356,GPL17021,0.0871087279,NA,103,24680
Q_sig_WT_heat_up,GSE127217,GPL24557,0.0870892573,NA,77,24681
Q_sig_WT_heat_up,GSE183652,GPL24247,0.0870796738,NA,72,24682
Q_sig_WT_heat_up,GSE160975,GPL19057,0.0870757511,NA,86,24683
Q_sig_WT_heat_up,GSE3722,GPL339,0.0870671324,NA,97,24684
Q_sig_WT_heat_up,GSE178110,GPL21103,0.0870616,NA,80,24685
Q_sig_WT_heat_up,GSE81117,GPL17021,0.0870597682,NA,75,24686
Q_sig_WT_heat_up,GSE99584,GPL6887,0.0870576132,NA,98,24687
Q_sig_WT_heat_up,GSE28440,GPL6246,0.0870574286,NA,90,24688
Q_sig_WT_heat_up,GSE165276,GPL19057,0.087055868,NA,73,24689
Q_sig_WT_heat_up,GSE210290,GPL24247,0.087051636,NA,73,24690
Q_sig_WT_heat_up,GSE197425,GPL24247,0.0870502844,NA,92,24691
Q_sig_WT_heat_up,GSE158311,GPL19057,0.0870424653,NA,75,24692
Q_sig_WT_heat_up,GSE158314,GPL19057,0.0870424653,NA,75,24693
Q_sig_WT_heat_up,GSE65011,GPL4134,0.0870400959,NA,104,24694
Q_sig_WT_heat_up,GSE115743,GPL13112,0.0870346958,NA,44,24695
Q_sig_WT_heat_up,GSE162744,GPL13112,0.0870015284,NA,73,24696
Q_sig_WT_heat_up,GSE137184,GPL19057,0.0870004841,NA,124,24697
Q_sig_WT_heat_up,GSE161344,GPL18480,0.0869950887,NA,109,24698
Q_sig_WT_heat_up,GSE20899,GPL1261,0.0869659082,NA,81,24699
Q_sig_WT_heat_up,GSE135394,GPL21273,0.0869496394,NA,54,24700
Q_sig_WT_heat_up,GSE138646,GPL21273,0.0869496394,NA,54,24701
Q_sig_WT_heat_up,GSE197007,GPL24247,0.0869385991,NA,85,24702
Q_sig_WT_heat_up,GSE143929,GPL19057,0.0869365348,NA,80,24703
Q_sig_WT_heat_up,GSE57867,GPL1261,0.0869326266,NA,112,24704
Q_sig_WT_heat_up,GSE136312,GPL21103,0.0869300058,NA,87,24705
Q_sig_WT_heat_up,GSE4310,GPL81,0.0869281614,NA,129,24706
Q_sig_WT_heat_up,GSE237293,GPL24247,0.0869199431,NA,87,24707
Q_sig_WT_heat_up,GSE150269,GPL21493,0.0869004301,NA,103,24708
Q_sig_WT_heat_up,GSE150272,GPL21493,0.0869004301,NA,103,24709
Q_sig_WT_heat_up,GSE171325,GPL24247,0.0868910202,NA,60,24710
Q_sig_WT_heat_up,GSE117730,GPL17021,0.0868838327,NA,86,24711
Q_sig_WT_heat_up,GSE117732,GPL17021,0.0868838327,NA,86,24712
Q_sig_WT_heat_up,GSE30012,GPL1261,0.0868834149,NA,90,24713
Q_sig_WT_heat_up,GSE189637,GPL24247,0.0868571601,NA,77,24714
Q_sig_WT_heat_up,GSE17576,GPL7546,0.0868438999,NA,89,24715
Q_sig_WT_heat_up,GSE19079,GPL1261,0.0868438452,NA,85,24716
Q_sig_WT_heat_up,GSE152329,GPL17021,0.08684289,NA,73,24717
Q_sig_WT_heat_up,GSE61582,GPL6246,0.0868276504,NA,113,24718
Q_sig_WT_heat_up,GSE82211,GPL13112,0.086818555,NA,66,24719
Q_sig_WT_heat_up,GSE4165,GPL339,0.086814335,NA,120,24720
Q_sig_WT_heat_up,GSE148207,GPL17021,0.0868126151,NA,114,24721
Q_sig_WT_heat_up,GSE199929,GPL24247,0.0868102755,NA,90,24722
Q_sig_WT_heat_up,GSE129013,GPL6246,0.0868083282,NA,66,24723
Q_sig_WT_heat_up,GSE89981,GPL21103,0.0868064865,NA,63,24724
Q_sig_WT_heat_up,GSE58677,GPL1261,0.0867890419,NA,107,24725
Q_sig_WT_heat_up,GSE250230,GPL24247,0.0867845668,NA,78,24726
Q_sig_WT_heat_up,GSE205104,GPL23479,0.0867723054,NA,66,24727
Q_sig_WT_heat_up,GSE48369,GPL1261,0.0867674964,NA,63,24728
Q_sig_WT_heat_up,GSE139684,GPL17021,0.086759765,NA,63,24729
Q_sig_WT_heat_up,GSE182841,GPL21103,0.0867566788,NA,103,24730
Q_sig_WT_heat_up,GSE182845,GPL21103,0.0867566788,NA,103,24731
Q_sig_WT_heat_up,GSE159833,GPL13112,0.0867493583,NA,110,24732
Q_sig_WT_heat_up,GSE167127,GPL19057,0.0867465157,NA,69,24733
Q_sig_WT_heat_up,GSE25323,GPL6887,0.0867382351,NA,92,24734
Q_sig_WT_heat_up,GSE173093,GPL19057,0.0867338903,NA,73,24735
Q_sig_WT_heat_up,GSE197488,GPL13112,0.0867333502,NA,81,24736
Q_sig_WT_heat_up,GSE156079,GPL21493,0.0867247571,NA,82,24737
Q_sig_WT_heat_up,GSE103456,GPL17021,0.0867242177,NA,79,24738
Q_sig_WT_heat_up,GSE48463,GPL1261,0.0867208539,NA,86,24739
Q_sig_WT_heat_up,GSE120041,GPL19057,0.0867055535,NA,67,24740
Q_sig_WT_heat_up,GSE120042,GPL19057,0.0867055535,NA,67,24741
Q_sig_WT_heat_up,GSE142776,GPL19057,0.0866972484,NA,68,24742
Q_sig_WT_heat_up,GSE62565,GPL6887,0.0866971842,NA,105,24743
Q_sig_WT_heat_up,GSE156232,GPL19057,0.0866886434,NA,94,24744
Q_sig_WT_heat_up,GSE70243,GPL17021,0.0866816169,NA,45,24745
Q_sig_WT_heat_up,GSE119313,GPL17021,0.0866777863,NA,79,24746
Q_sig_WT_heat_up,GSE117520,GPL21103,0.0866665444,NA,82,24747
Q_sig_WT_heat_up,GSE201092,GPL1261,0.0866600538,NA,79,24748
Q_sig_WT_heat_up,GSE9371,GPL1261,0.086623133,NA,89,24749
Q_sig_WT_heat_up,GSE253532,GPL17543,0.0866178882,NA,82,24750
Q_sig_WT_heat_up,GSE253534,GPL17543,0.0866178882,NA,82,24751
Q_sig_WT_heat_up,GSE172087,GPL21103,0.0866111941,NA,49,24752
Q_sig_WT_heat_up,GSE172088,GPL21103,0.0866111941,NA,49,24753
Q_sig_WT_heat_up,GSE106180,GPL19057,0.0866104541,NA,74,24754
Q_sig_WT_heat_up,GSE148293,GPL24557,0.0866050614,NA,94,24755
Q_sig_WT_heat_up,GSE214716,GPL19057,0.0866044269,NA,71,24756
Q_sig_WT_heat_up,GSE143867,GPL19057,0.0865981125,NA,84,24757
Q_sig_WT_heat_up,GSE66303,GPL6885,0.0865904562,NA,116,24758
Q_sig_WT_heat_up,GSE74456,GPL13112,0.086581126,NA,66,24759
Q_sig_WT_heat_up,GSE162534,GPL21103,0.086580236,NA,63,24760
Q_sig_WT_heat_up,GSE224558,GPL24247,0.0865743289,NA,85,24761
Q_sig_WT_heat_up,GSE151182,GPL24247,0.0865457527,NA,71,24762
Q_sig_WT_heat_up,GSE66132,GPL1261,0.0865395327,NA,92,24763
Q_sig_WT_heat_up,GSE10553,GPL1261,0.0865348945,NA,85,24764
Q_sig_WT_heat_up,GSE231376,GPL24247,0.0865280251,NA,60,24765
Q_sig_WT_heat_up,GSE181567,GPL24247,0.0865108226,NA,63,24766
Q_sig_WT_heat_up,GSE181570,GPL24247,0.0865108226,NA,63,24767
Q_sig_WT_heat_up,GSE182648,GPL19057,0.0865084115,NA,83,24768
Q_sig_WT_heat_up,GSE249777,GPL24247,0.0864839184,NA,118,24769
Q_sig_WT_heat_up,GSE65045,GPL11202,0.0864809476,NA,85,24770
Q_sig_WT_heat_up,GSE61389,GPL13112,0.0864659399,NA,52,24771
Q_sig_WT_heat_up,GSE61392,GPL13112,0.0864659399,NA,52,24772
Q_sig_WT_heat_up,GSE59320,GPL6885,0.086463214,NA,119,24773
Q_sig_WT_heat_up,GSE168014,GPL21103,0.0864593642,NA,69,24774
Q_sig_WT_heat_up,GSE189498,GPL21103,0.0864593642,NA,69,24775
Q_sig_WT_heat_up,GSE217145,GPL24247,0.0864538247,NA,70,24776
Q_sig_WT_heat_up,GSE92344,GPL21103,0.0864537284,NA,60,24777
Q_sig_WT_heat_up,GSE11339,GPL1073,0.0864516533,NA,57,24778
Q_sig_WT_heat_up,GSE76838,GPL13112,0.0864450642,NA,85,24779
Q_sig_WT_heat_up,GSE60151,GPL6246,0.0864414782,NA,84,24780
Q_sig_WT_heat_up,GSE152630,GPL1261,0.086441438,NA,106,24781
Q_sig_WT_heat_up,GSE29177,GPL7546,0.0864404349,NA,77,24782
Q_sig_WT_heat_up,GSE46227,GPL6887,0.0864391601,NA,113,24783
Q_sig_WT_heat_up,GSE21842,GPL1261,0.0864347135,NA,58,24784
Q_sig_WT_heat_up,GSE24354,GPL4134,0.0864331375,NA,90,24785
Q_sig_WT_heat_up,GSE160011,GPL19057,0.0864296314,NA,64,24786
Q_sig_WT_heat_up,GSE17841,GPL6246,0.0864270828,NA,108,24787
Q_sig_WT_heat_up,GSE77328,GPL19057,0.0864222244,NA,91,24788
Q_sig_WT_heat_up,GSE111557,GPL6246,0.0864132162,NA,101,24789
Q_sig_WT_heat_up,GSE201148,GPL24247,0.0864129276,NA,109,24790
Q_sig_WT_heat_up,GSE168728,GPL17021,0.0863990879,NA,95,24791
Q_sig_WT_heat_up,GSE158475,GPL16417,0.0863895971,NA,54,24792
Q_sig_WT_heat_up,GSE96701,GPL1261,0.0863823114,NA,85,24793
Q_sig_WT_heat_up,GSE130081,GPL13112,0.086369776,NA,84,24794
Q_sig_WT_heat_up,GSE158700,GPL19057,0.086369759,NA,99,24795
Q_sig_WT_heat_up,GSE45926,GPL11533,0.086363993,NA,76,24796
Q_sig_WT_heat_up,GSE236540,GPL24247,0.0863544208,NA,56,24797
Q_sig_WT_heat_up,GSE45156,GPL6885,0.0863423578,NA,126,24798
Q_sig_WT_heat_up,GSE155012,GPL17021,0.0863402767,NA,108,24799
Q_sig_WT_heat_up,GSE132121,GPL13112,0.086313049,NA,72,24800
Q_sig_WT_heat_up,GSE230124,GPL21626,0.0863129799,NA,78,24801
Q_sig_WT_heat_up,GSE60781,GPL13112,0.0863127252,NA,52,24802
Q_sig_WT_heat_up,GSE60783,GPL13112,0.0863127252,NA,52,24803
Q_sig_WT_heat_up,GSE180353,GPL13112,0.0863092963,NA,69,24804
Q_sig_WT_heat_up,GSE121640,GPL19057,0.0862997791,NA,69,24805
Q_sig_WT_heat_up,GSE161680,GPL19057,0.0862993378,NA,73,24806
Q_sig_WT_heat_up,GSE131777,GPL21626,0.086298388,NA,103,24807
Q_sig_WT_heat_up,GSE131780,GPL21626,0.086298388,NA,103,24808
Q_sig_WT_heat_up,GSE13745,GPL3562,0.0862813764,NA,104,24809
Q_sig_WT_heat_up,GSE186568,GPL24247,0.0862812415,NA,79,24810
Q_sig_WT_heat_up,GSE179790,GPL24247,0.0862774138,NA,65,24811
Q_sig_WT_heat_up,GSE172449,GPL6246,0.0862752933,NA,58,24812
Q_sig_WT_heat_up,GSE28790,GPL8321,0.0862735994,NA,109,24813
Q_sig_WT_heat_up,GSE150666,GPL13112,0.0862639991,NA,45,24814
Q_sig_WT_heat_up,GSE79443,GPL13112,0.0862581212,NA,85,24815
Q_sig_WT_heat_up,GSE226698,GPL21103,0.0862486429,NA,61,24816
Q_sig_WT_heat_up,GSE33808,GPL1261,0.0862258083,NA,55,24817
Q_sig_WT_heat_up,GSE60325,GPL6887,0.0862205018,NA,99,24818
Q_sig_WT_heat_up,GSE180721,GPL17021,0.086216906,NA,89,24819
Q_sig_WT_heat_up,GSE165880,GPL17021,0.0862156541,NA,96,24820
Q_sig_WT_heat_up,GSE237438,GPL21103,0.0862112561,NA,99,24821
Q_sig_WT_heat_up,GSE237440,GPL21103,0.0862112561,NA,99,24822
Q_sig_WT_heat_up,GSE123815,GPL19057,0.0862044192,NA,68,24823
Q_sig_WT_heat_up,GSE111847,GPL13112,0.0861972611,NA,88,24824
Q_sig_WT_heat_up,GSE111848,GPL13112,0.0861972611,NA,88,24825
Q_sig_WT_heat_up,GSE217477,GPL21273,0.0861950827,NA,78,24826
Q_sig_WT_heat_up,GSE138593,GPL7202,0.086188349,NA,100,24827
Q_sig_WT_heat_up,GSE86843,GPL11180,0.0861838438,NA,86,24828
Q_sig_WT_heat_up,GSE11386,GPL1261,0.0861756999,NA,52,24829
Q_sig_WT_heat_up,GSE32093,GPL1261,0.0861708802,NA,81,24830
Q_sig_WT_heat_up,GSE212942,GPL13112,0.0861662962,NA,93,24831
Q_sig_WT_heat_up,GSE6580,GPL891,0.0861642251,NA,115,24832
Q_sig_WT_heat_up,GSE218274,GPL24247,0.0861634981,NA,92,24833
Q_sig_WT_heat_up,GSE40609,GPL1261,0.0861603043,NA,96,24834
Q_sig_WT_heat_up,GSE132217,GPL17021,0.0861577889,NA,77,24835
Q_sig_WT_heat_up,GSE256158,GPL24247,0.0861571292,NA,74,24836
Q_sig_WT_heat_up,GSE115243,GPL19057,0.0861487804,NA,83,24837
Q_sig_WT_heat_up,GSE162526,GPL17021,0.0861484454,NA,75,24838
Q_sig_WT_heat_up,GSE127465,GPL19057,0.0861458757,NA,97,24839
Q_sig_WT_heat_up,GSE161850,GPL24247,0.0861404099,NA,67,24840
Q_sig_WT_heat_up,GSE149897,GPL17021,0.0861295616,NA,71,24841
Q_sig_WT_heat_up,GSE72546,GPL17021,0.0861269571,NA,90,24842
Q_sig_WT_heat_up,GSE49171,GPL7202,0.0861238794,NA,77,24843
Q_sig_WT_heat_up,GSE61046,GPL1261,0.0861236342,NA,97,24844
Q_sig_WT_heat_up,GSE119570,GPL13112,0.0861168768,NA,63,24845
Q_sig_WT_heat_up,GSE172065,GPL24247,0.0860954656,NA,110,24846
Q_sig_WT_heat_up,GSE207266,GPL19057,0.0860939567,NA,61,24847
Q_sig_WT_heat_up,GSE52354,GPL6246,0.0860695327,NA,75,24848
Q_sig_WT_heat_up,GSE211460,GPL21103,0.0860648402,NA,78,24849
Q_sig_WT_heat_up,GSE155440,GPL19057,0.0860637551,NA,86,24850
Q_sig_WT_heat_up,GSE184549,GPL17021,0.0860513802,NA,66,24851
Q_sig_WT_heat_up,GSE163471,GPL19057,0.0860510371,NA,68,24852
Q_sig_WT_heat_up,GSE115110,GPL19057,0.0860507947,NA,80,24853
Q_sig_WT_heat_up,GSE121451,GPL17021,0.0860453886,NA,81,24854
Q_sig_WT_heat_up,GSE218162,GPL21103,0.0860415504,NA,68,24855
Q_sig_WT_heat_up,GSE233252,GPL24247,0.086036013,NA,107,24856
Q_sig_WT_heat_up,GSE233282,GPL24247,0.086036013,NA,107,24857
Q_sig_WT_heat_up,GSE157641,GPL21103,0.0860238907,NA,63,24858
Q_sig_WT_heat_up,GSE236791,GPL21103,0.0860233616,NA,81,24859
Q_sig_WT_heat_up,GSE31647,GPL6885,0.0860230511,NA,106,24860
Q_sig_WT_heat_up,GSE221867,GPL24247,0.0860143407,NA,70,24861
Q_sig_WT_heat_up,GSE136869,GPL21103,0.0860111083,NA,72,24862
Q_sig_WT_heat_up,GSE154018,GPL21103,0.0860043987,NA,61,24863
Q_sig_WT_heat_up,GSE163778,GPL21273,0.0860009663,NA,81,24864
Q_sig_WT_heat_up,GSE102688,GPL17021,0.0859976323,NA,84,24865
Q_sig_WT_heat_up,GSE59373,GPL13112,0.0859962129,NA,88,24866
Q_sig_WT_heat_up,GSE59379,GPL13112,0.0859962129,NA,88,24867
Q_sig_WT_heat_up,GSE179808,GPL24247,0.0859617657,NA,66,24868
Q_sig_WT_heat_up,GSE21524,GPL6887,0.0859578647,NA,87,24869
Q_sig_WT_heat_up,GSE17494,GPL1261,0.0859578128,NA,64,24870
Q_sig_WT_heat_up,GSE75769,GPL19057,0.0859467651,NA,64,24871
Q_sig_WT_heat_up,GSE13224,GPL1261,0.0859423875,NA,102,24872
Q_sig_WT_heat_up,GSE106514,GPL21493,0.0859385862,NA,72,24873
Q_sig_WT_heat_up,GSE95157,GPL13112,0.0859330783,NA,68,24874
Q_sig_WT_heat_up,GSE3770,GPL81,0.0859243974,NA,129,24875
Q_sig_WT_heat_up,GSE22416,GPL6246,0.0859156434,NA,99,24876
Q_sig_WT_heat_up,GSE57133,GPL1261,0.0859094861,NA,109,24877
Q_sig_WT_heat_up,GSE48890,GPL7291,0.085896749,NA,96,24878
Q_sig_WT_heat_up,GSE201330,GPL24247,0.085887631,NA,82,24879
Q_sig_WT_heat_up,GSE125786,GPL21493,0.0858876181,NA,67,24880
Q_sig_WT_heat_up,GSE63557,GPL19103,0.0858858416,NA,111,24881
Q_sig_WT_heat_up,GSE41810,GPL1261,0.0858499133,NA,85,24882
Q_sig_WT_heat_up,GSE189062,GPL21103,0.0858414089,NA,81,24883
Q_sig_WT_heat_up,GSE188782,GPL21103,0.0858377646,NA,89,24884
Q_sig_WT_heat_up,GSE69241,GPL13112,0.085833997,NA,76,24885
Q_sig_WT_heat_up,GSE235292,GPL24247,0.0858326399,NA,74,24886
Q_sig_WT_heat_up,GSE236074,GPL19057,0.0858196713,NA,112,24887
Q_sig_WT_heat_up,GSE38624,GPL6246,0.085806764,NA,106,24888
Q_sig_WT_heat_up,GSE136082,GPL19057,0.085804505,NA,94,24889
Q_sig_WT_heat_up,GSE37915,GPL4134,0.0858022868,NA,124,24890
Q_sig_WT_heat_up,GSE119953,GPL17021,0.0857973598,NA,74,24891
Q_sig_WT_heat_up,GSE254288,GPL18480,0.0857912868,NA,63,24892
Q_sig_WT_heat_up,GSE189937,GPL17021,0.0857841008,NA,75,24893
Q_sig_WT_heat_up,GSE190086,GPL17021,0.0857841008,NA,75,24894
Q_sig_WT_heat_up,GSE180065,GPL24247,0.0857665461,NA,82,24895
Q_sig_WT_heat_up,GSE55188,GPL13112,0.0857625276,NA,73,24896
Q_sig_WT_heat_up,GSE253868,GPL24247,0.0857609899,NA,78,24897
Q_sig_WT_heat_up,GSE126817,GPL17021,0.08575301,NA,112,24898
Q_sig_WT_heat_up,GSE126818,GPL17021,0.08575301,NA,112,24899
Q_sig_WT_heat_up,GSE4749,GPL1261,0.0857488537,NA,81,24900
Q_sig_WT_heat_up,GSE133915,GPL18480,0.0857393023,NA,74,24901
Q_sig_WT_heat_up,GSE160848,GPL24247,0.0857322205,NA,75,24902
Q_sig_WT_heat_up,GSE94525,GPL21493,0.0857309778,NA,78,24903
Q_sig_WT_heat_up,GSE94569,GPL21493,0.0857309778,NA,78,24904
Q_sig_WT_heat_up,GSE180326,GPL21626,0.0857256251,NA,61,24905
Q_sig_WT_heat_up,GSE136121,GPL17021,0.0857255368,NA,89,24906
Q_sig_WT_heat_up,GSE3224,GPL339,0.0857233225,NA,111,24907
Q_sig_WT_heat_up,GSE130355,GPL21103,0.0857163172,NA,67,24908
Q_sig_WT_heat_up,GSE141562,GPL17021,0.085707426,NA,76,24909
Q_sig_WT_heat_up,GSE173978,GPL17021,0.0856996239,NA,76,24910
Q_sig_WT_heat_up,GSE10263,GPL1261,0.0856953551,NA,68,24911
Q_sig_WT_heat_up,GSE185776,GPL19057,0.0856897072,NA,71,24912
Q_sig_WT_heat_up,GSE138019,GPL21103,0.0856628574,NA,71,24913
Q_sig_WT_heat_up,GSE169329,GPL21103,0.0856613541,NA,98,24914
Q_sig_WT_heat_up,GSE35654,GPL6887,0.0856608972,NA,119,24915
Q_sig_WT_heat_up,GSE591,GPL81,0.0856597292,NA,129,24916
Q_sig_WT_heat_up,GSE162583,GPL13112,0.0856403201,NA,77,24917
Q_sig_WT_heat_up,GSE112166,GPL13112,0.0856390687,NA,78,24918
Q_sig_WT_heat_up,GSE189156,GPL19057,0.0856369421,NA,88,24919
Q_sig_WT_heat_up,GSE191039,GPL21103,0.0856358926,NA,67,24920
Q_sig_WT_heat_up,GSE46072,GPL6246,0.0856278575,NA,89,24921
Q_sig_WT_heat_up,GSE43144,GPL6246,0.0856248621,NA,90,24922
Q_sig_WT_heat_up,GSE31560,GPL6885,0.0856209347,NA,107,24923
Q_sig_WT_heat_up,GSE215339,GPL24247,0.0856205239,NA,85,24924
Q_sig_WT_heat_up,GSE76587,GPL13112,0.0856091621,NA,72,24925
Q_sig_WT_heat_up,GSE229289,GPL24247,0.0856004627,NA,98,24926
Q_sig_WT_heat_up,GSE158869,GPL21493,0.0855979005,NA,102,24927
Q_sig_WT_heat_up,GSE158870,GPL21493,0.0855979005,NA,102,24928
Q_sig_WT_heat_up,GSE81367,GPL13112,0.0855950187,NA,69,24929
Q_sig_WT_heat_up,GSE45474,GPL13112,0.0855881276,NA,66,24930
Q_sig_WT_heat_up,GSE153392,GPL19057,0.085564352,NA,100,24931
Q_sig_WT_heat_up,GSE198806,GPL24247,0.0855542142,NA,101,24932
Q_sig_WT_heat_up,GSE168847,GPL24247,0.0855451908,NA,80,24933
Q_sig_WT_heat_up,GSE61845,GPL13112,0.0855338634,NA,67,24934
Q_sig_WT_heat_up,GSE15999,GPL1261,0.0855249578,NA,103,24935
Q_sig_WT_heat_up,GSE182039,GPL24247,0.0855236548,NA,84,24936
Q_sig_WT_heat_up,GSE182335,GPL21273,0.0855202565,NA,58,24937
Q_sig_WT_heat_up,GSE182336,GPL21273,0.0855202565,NA,58,24938
Q_sig_WT_heat_up,GSE96057,GPL17021,0.0855119889,NA,84,24939
Q_sig_WT_heat_up,GSE159484,GPL21103,0.0854977162,NA,61,24940
Q_sig_WT_heat_up,GSE75925,GPL13112,0.0854962304,NA,107,24941
Q_sig_WT_heat_up,GSE111660,GPL17021,0.0854948718,NA,53,24942
Q_sig_WT_heat_up,GSE226679,GPL21103,0.0854893929,NA,66,24943
Q_sig_WT_heat_up,GSE166757,GPL21626,0.0854856502,NA,84,24944
Q_sig_WT_heat_up,GSE75265,GPL1261,0.0854818903,NA,91,24945
Q_sig_WT_heat_up,GSE211231,GPL24247,0.0854784082,NA,81,24946
Q_sig_WT_heat_up,GSE167704,GPL13112,0.0854676163,NA,67,24947
Q_sig_WT_heat_up,GSE44825,GPL1261,0.085451598,NA,113,24948
Q_sig_WT_heat_up,GSE114113,GPL13112,0.0854499523,NA,78,24949
Q_sig_WT_heat_up,GSE119848,GPL17543,0.0854416389,NA,87,24950
Q_sig_WT_heat_up,GSE71734,GPL18480,0.0854384418,NA,86,24951
Q_sig_WT_heat_up,GSE211266,GPL17021,0.0854378162,NA,88,24952
Q_sig_WT_heat_up,GSE160592,GPL24247,0.0854351129,NA,100,24953
Q_sig_WT_heat_up,GSE129389,GPL15103,0.0854349148,NA,77,24954
Q_sig_WT_heat_up,GSE78895,GPL9523,0.085418019,NA,90,24955
Q_sig_WT_heat_up,GSE129838,GPL21103,0.0854178746,NA,82,24956
Q_sig_WT_heat_up,GSE179189,GPL1261,0.0854114373,NA,104,24957
Q_sig_WT_heat_up,GSE217724,GPL24247,0.0854110287,NA,64,24958
Q_sig_WT_heat_up,GSE158777,GPL21493,0.0853963451,NA,62,24959
Q_sig_WT_heat_up,GSE156307,GPL19057,0.0853903734,NA,77,24960
Q_sig_WT_heat_up,GSE156324,GPL19057,0.0853903734,NA,77,24961
Q_sig_WT_heat_up,GSE135442,GPL21103,0.0853852596,NA,108,24962
Q_sig_WT_heat_up,GSE43500,GPL10787,0.0853698743,NA,99,24963
Q_sig_WT_heat_up,GSE67463,GPL1261,0.085366969,NA,60,24964
Q_sig_WT_heat_up,GSE150801,GPL17021,0.0853598584,NA,73,24965
Q_sig_WT_heat_up,GSE71695,GPL1261,0.0853371335,NA,87,24966
Q_sig_WT_heat_up,GSE43216,GPL8321,0.0853313968,NA,118,24967
Q_sig_WT_heat_up,GSE197703,GPL17021,0.0853278963,NA,77,24968
Q_sig_WT_heat_up,GSE81091,GPL17021,0.0852911954,NA,66,24969
Q_sig_WT_heat_up,GSE81093,GPL17021,0.0852911954,NA,66,24970
Q_sig_WT_heat_up,GSE161878,GPL19057,0.0852906811,NA,80,24971
Q_sig_WT_heat_up,GSE186410,GPL19057,0.0852825482,NA,93,24972
Q_sig_WT_heat_up,GSE166735,GPL13112,0.0852680188,NA,76,24973
Q_sig_WT_heat_up,GSE88994,GPL21076,0.0852649681,NA,122,24974
Q_sig_WT_heat_up,GSE162885,GPL17021,0.0852613633,NA,113,24975
Q_sig_WT_heat_up,GSE55792,GPL13112,0.0852609928,NA,85,24976
Q_sig_WT_heat_up,GSE130147,GPL21103,0.0852584465,NA,95,24977
Q_sig_WT_heat_up,GSE103492,GPL21626,0.0852515434,NA,87,24978
Q_sig_WT_heat_up,GSE154268,GPL24247,0.085249983,NA,91,24979
Q_sig_WT_heat_up,GSE136341,GPL19057,0.0852435828,NA,53,24980
Q_sig_WT_heat_up,GSE76162,GPL11533,0.0852315452,NA,75,24981
Q_sig_WT_heat_up,GSE98132,GPL17021,0.0852302655,NA,81,24982
Q_sig_WT_heat_up,GSE242032,GPL17021,0.0852232482,NA,103,24983
Q_sig_WT_heat_up,GSE75804,GPL17021,0.0852212699,NA,77,24984
Q_sig_WT_heat_up,GSE82081,GPL17791,0.0852172607,NA,70,24985
Q_sig_WT_heat_up,GSE115025,GPL17021,0.0852098603,NA,106,24986
Q_sig_WT_heat_up,GSE55315,GPL6246,0.0851984679,NA,77,24987
Q_sig_WT_heat_up,GSE146756,GPL6246,0.0851907177,NA,67,24988
Q_sig_WT_heat_up,GSE24454,GPL1261,0.0851798527,NA,83,24989
Q_sig_WT_heat_up,GSE23692,GPL6246,0.0851595315,NA,97,24990
