"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"Nampt","ENSMUSG00000020572.8",-0.0891552514,8.36847877,-1.84196385,0.0783011921,0.141808316,"KO_heat"
"Gm10865","ENSMUSG00000116505.1",-0.220483294,-0.10654739,-1.82316644,0.0784110676,0.141994239,"KO_heat"
"Gm42702","ENSMUSG00000106443.1",0.194001561,-0.574643534,1.82303302,0.078431788,0.142018226,"KO_heat"
"Poll","ENSMUSG00000025218.6",0.0922830408,4.5048178,1.82298822,0.0784387467,0.142018226,"KO_heat"
"Gm37368","ENSMUSG00000102509.1",0.221885666,-0.501873003,1.82289381,0.0784534123,0.142031711,"KO_heat"
"Itpa","ENSMUSG00000074797.11",0.0912633821,4.9589306,1.82254021,0.0785083622,0.142118118,"KO_heat"
"Slc12a5","ENSMUSG00000017740.17",-0.194024717,-0.381210312,-1.82216044,0.0785674153,0.142211936,"KO_heat"
"6330403K07Rik","ENSMUSG00000018451.7",-0.279827329,1.12002804,-1.8252763,0.0785971341,0.142234054,"KO_heat"
"Gm44649","ENSMUSG00000108321.1",0.246022501,0.719144207,1.82199668,0.0785928925,0.142234054,"KO_heat"
"Gm9067","ENSMUSG00000117939.1",0.196071888,0.973514943,1.8219354,0.078602427,0.142234054,"KO_heat"
"Gm47345","ENSMUSG00000110815.1",0.16406603,2.41065523,1.82180319,0.0786230013,0.142234054,"KO_heat"
"Galnt4","ENSMUSG00000090035.3",-0.136369597,3.75267178,-1.82186772,0.0786129588,0.142234054,"KO_heat"
"Sp2","ENSMUSG00000018678.13",-0.0707003675,5.52750092,-1.82183755,0.078617654,0.142234054,"KO_heat"
"Camk2n2","ENSMUSG00000051146.2",-0.231037907,0.733549604,-1.82135889,0.0786921792,0.142346116,"KO_heat"
"Fzd4","ENSMUSG00000049791.4",0.183904649,2.31475353,1.82113355,0.0787272856,0.142396531,"KO_heat"
"Gm43339","ENSMUSG00000105382.1",-0.266301272,0.770815726,-1.8205545,0.078817556,0.142546704,"KO_heat"
"Ank2","ENSMUSG00000032826.19",-0.236323326,-0.573318061,-1.82035477,0.0788487137,0.14258995,"KO_heat"
"Chl1","ENSMUSG00000030077.11",-0.213396834,-0.652347039,-1.82024835,0.0788653181,0.14259377,"KO_heat"
"Rpl13a-ps1","ENSMUSG00000062083.1",-0.111433551,3.44410192,-1.82025416,0.0788644128,0.14259377,"KO_heat"
"Glis1","ENSMUSG00000034762.9",0.191605586,-0.665290718,1.82016049,0.0788790301,0.14260546,"KO_heat"
"Myom1","ENSMUSG00000024049.15",-0.2045965,0.18397636,-1.82004676,0.078896783,0.142624453,"KO_heat"
"Gm5823","ENSMUSG00000117813.1",0.184594376,1.17251475,1.81994585,0.0789125371,0.142639829,"KO_heat"
"Rrh","ENSMUSG00000028012.15",0.253605132,-0.345753753,1.81961946,0.0789635102,0.142713023,"KO_heat"
"Wdr24","ENSMUSG00000025737.5",-0.0722886297,5.09851869,-1.8195937,0.0789675343,0.142713023,"KO_heat"
"2300009A05Rik","ENSMUSG00000032403.8",-0.253017839,1.65933091,-1.8228886,0.0789930574,0.14274604,"KO_heat"
"B3galnt1","ENSMUSG00000043300.2",-0.204320383,1.57393021,-1.81895613,0.0790671925,0.142866888,"KO_heat"
"Oas2","ENSMUSG00000032690.16",-0.223304902,-0.205922023,-1.81862428,0.0791191063,0.142947566,"KO_heat"
"Gm41002","ENSMUSG00000113274.1",-0.20250145,-0.691034863,-1.81857692,0.0791265173,0.142947832,"KO_heat"
"Amdhd1","ENSMUSG00000015890.2",0.181446134,-0.656317082,1.818294,0.079170804,0.14301471,"KO_heat"
"Syf2","ENSMUSG00000028821.8",-0.0621911291,6.47766605,-1.81820274,0.0791850939,0.143027394,"KO_heat"
"Tnfaip2","ENSMUSG00000021281.15",0.164565563,-0.742104972,1.81740843,0.0793095603,0.143239064,"KO_heat"
"Gm22355","ENSMUSG00000093476.1",0.187350034,-0.614956888,1.81719538,0.0793429726,0.143286258,"KO_heat"
"Gm12061","ENSMUSG00000084769.1",-0.231803858,-0.504008009,-1.81680279,0.0794045751,0.143384349,"KO_heat"
"Myb","ENSMUSG00000019982.15",-0.118191633,6.6837128,-1.84616816,0.079475283,0.143498862,"KO_heat"
"Rln3","ENSMUSG00000045232.4",0.209727606,-0.564793713,1.81593544,0.0795408169,0.143604013,"KO_heat"
"Gm6776","ENSMUSG00000047509.1",0.175405049,2.14329276,1.81571196,0.0795759536,0.14364864,"KO_heat"
"Ercc1","ENSMUSG00000003549.9",0.0784582293,5.06861089,1.81568537,0.0795801349,0.14364864,"KO_heat"
"1700037C18Rik","ENSMUSG00000005983.15",-0.168137354,1.80145267,-1.81558307,0.0795962248,0.143664506,"KO_heat"
"Zbtb26","ENSMUSG00000050714.9",-0.151973591,3.71113894,-1.81764269,0.0796684953,0.143770768,"KO_heat"
"Chst14","ENSMUSG00000074916.5",-0.132952863,2.81426153,-1.81511605,0.0796697099,0.143770768,"KO_heat"
"Gps2","ENSMUSG00000023170.14",-0.0750932611,5.60741943,-1.81503784,0.0796820214,0.1437798,"KO_heat"
"BC048403","ENSMUSG00000053684.8",0.115739906,3.55692663,1.81462378,0.0797472299,0.143877277,"KO_heat"
"Camk2d","ENSMUSG00000053819.16",0.0813513287,5.41477838,1.81460198,0.0797506649,0.143877277,"KO_heat"
"Tm9sf3","ENSMUSG00000025016.11",0.0525901336,8.68508955,1.81442982,0.0797777931,0.143913025,"KO_heat"
"Sec23b","ENSMUSG00000027429.16",0.0665307759,6.53332164,1.81417373,0.0798181599,0.143972646,"KO_heat"
"Runx2os2","ENSMUSG00000089849.1",0.201701746,-0.576613947,1.81379921,0.0798772252,0.144065981,"KO_heat"
"Ppp1r27","ENSMUSG00000025129.2",-0.240477847,-0.565528579,-1.81364686,0.0799012647,0.144096132,"KO_heat"
"Gm20717","ENSMUSG00000093695.2",-0.177973575,-0.624935835,-1.81345301,0.0799318584,0.144138096,"KO_heat"
"5930420M18Rik","ENSMUSG00000107201.1",0.213185636,1.42521347,1.813111,0.0799858618,0.144222263,"KO_heat"
"Ddx49","ENSMUSG00000057788.13",-0.0764045632,5.46767083,-1.81285304,0.0800266141,0.144282523,"KO_heat"
"2610037D02Rik","ENSMUSG00000097536.2",-0.174050919,1.95245301,-1.81274627,0.0800434875,0.144299724,"KO_heat"
"Gm48996","ENSMUSG00000115252.1",0.201943171,-0.463153793,1.81259426,0.0800675146,0.144329818,"KO_heat"
"Gm42595","ENSMUSG00000105161.1",-0.14329241,2.63618218,-1.81230749,0.0801128586,0.144398328,"KO_heat"
"Gm45290","ENSMUSG00000109709.1",0.219982213,-0.309264284,1.81151073,0.0802389579,0.144612369,"KO_heat"
"Gin1","ENSMUSG00000026333.14",-0.102880154,3.89143508,-1.81137339,0.0802607108,0.144638327,"KO_heat"
"Gucy2e","ENSMUSG00000020890.11",0.215655987,-0.1635926,1.81103448,0.0803144137,0.14472035,"KO_heat"
"Gm17029","ENSMUSG00000086740.1",0.206949445,0.317918713,1.81099334,0.0803209343,0.14472035,"KO_heat"
"1110006O24Rik","ENSMUSG00000107121.1",-0.261714818,0.355250175,-1.8107578,0.0803582766,0.144761125,"KO_heat"
"Hnrnpr","ENSMUSG00000066037.14",0.0492756324,8.15205313,1.81080202,0.0803512642,0.144761125,"KO_heat"
"Tnfsf13b","ENSMUSG00000031497.9",-0.277659878,-0.150305261,-1.81297086,0.0804052186,0.144805921,"KO_heat"
"Pus7l","ENSMUSG00000033356.3",0.120948506,3.98852112,1.81047982,0.0804023673,0.144805921,"KO_heat"
"Cipc","ENSMUSG00000034157.12",0.0732794742,5.35182371,1.81053797,0.0803931424,0.144805921,"KO_heat"
"Gm2606","ENSMUSG00000078300.3",0.210803859,1.46161403,1.8103516,0.0804227116,0.144809309,"KO_heat"
"2700049A03Rik","ENSMUSG00000034601.17",-0.0711623914,4.89827493,-1.81036982,0.0804198201,0.144809309,"KO_heat"
"Zfp62","ENSMUSG00000046311.13",0.0664565065,6.95129967,1.81031086,0.0804291754,0.144809309,"KO_heat"
"Gm12470","ENSMUSG00000081516.1",0.199106151,0.368182622,1.81011938,0.0804595667,0.144850774,"KO_heat"
"Gm12981","ENSMUSG00000086997.1",0.24917778,-0.141274947,1.80960351,0.0805414937,0.144985003,"KO_heat"
"Thoc5","ENSMUSG00000034274.11",0.0577230415,5.77679528,1.80944243,0.0805670909,0.145017816,"KO_heat"
"Arhgap29","ENSMUSG00000039831.16",0.231727447,0.998359187,1.80901742,0.0806346583,0.145114319,"KO_heat"
"Gm27271","ENSMUSG00000098328.1",0.19780923,-0.537070727,1.80901243,0.0806354531,0.145114319,"KO_heat"
"Gm37124","ENSMUSG00000103038.1",-0.222951803,-0.469325369,-1.8089262,0.0806491669,0.145125727,"KO_heat"
"Dennd5b","ENSMUSG00000030313.15",0.219013244,-0.657024126,1.80876979,0.0806740495,0.14515723,"KO_heat"
"Gm37238","ENSMUSG00000103373.1",0.260504398,0.523202061,1.80838963,0.080734555,0.145239538,"KO_heat"
"Gm26464","ENSMUSG00000087719.1",-0.181829099,-0.517189054,-1.80839152,0.0807342535,0.145239538,"KO_heat"
"Capza1","ENSMUSG00000070372.11",0.049961768,7.61590756,1.80823371,0.0807593812,0.14527092,"KO_heat"
"Smim40","ENSMUSG00000092349.1",-0.305335935,0.311238665,-1.81207946,0.0808751384,0.145455959,"KO_heat"
"Gm12932","ENSMUSG00000086342.1",-0.255933114,0.469316823,-1.80749538,0.0808770317,0.145455959,"KO_heat"
"Sppl2a","ENSMUSG00000027366.12",-0.0588339433,6.79449679,-1.80728699,0.0809102654,0.145502432,"KO_heat"
"Lysmd4","ENSMUSG00000043831.12",-0.118107352,3.27871964,-1.80697079,0.0809607137,0.145579851,"KO_heat"
"4930524O07Rik","ENSMUSG00000090207.2",-0.199420418,-0.127741011,-1.80690946,0.0809705015,0.145584148,"KO_heat"
"Particl","ENSMUSG00000108591.1",-0.193502161,0.573073432,-1.80669717,0.081004389,0.145631772,"KO_heat"
"Gm22980","ENSMUSG00000064542.1",0.168321126,-0.0830388718,1.80659364,0.0810209204,0.145648186,"KO_heat"
"Galk1","ENSMUSG00000020766.4",0.091858219,6.78116569,1.81513259,0.0812050022,0.145965769,"KO_heat"
"Ccnd3-ps","ENSMUSG00000080708.1",0.239866083,0.0956508056,1.80533196,0.0812226103,0.145984085,"KO_heat"
"Rps16-ps2","ENSMUSG00000060419.8",0.0627318264,9.57846471,1.80512359,0.0812559613,0.146030691,"KO_heat"
"Kif11","ENSMUSG00000012443.4",-0.0625846653,8.39858118,-1.80486212,0.0812978275,0.146092589,"KO_heat"
"Luc7l","ENSMUSG00000024188.16",0.0617398282,7.12006285,1.80465162,0.0813315458,0.146139837,"KO_heat"
"AI504432","ENSMUSG00000056145.5",0.135319731,3.99510168,1.80452632,0.08138125,0.146215797,"KO_heat"
"Unc45a","ENSMUSG00000030533.16",0.0630021062,6.21748703,1.80425657,0.0813948577,0.146226895,"KO_heat"
"Calm3","ENSMUSG00000019370.10",0.0606582494,7.76101594,1.8040401,0.0814295682,0.146275899,"KO_heat"
"Fip1l1","ENSMUSG00000029227.15",0.052651274,7.36760687,1.80356604,0.0815056255,0.146399161,"KO_heat"
"Cacna1d","ENSMUSG00000015968.18",-0.249621493,1.01648115,-1.80345186,0.0815239545,0.146418719,"KO_heat"
"Carnmt1","ENSMUSG00000024726.10",0.103102848,4.01222787,1.80276799,0.0816338009,0.146602625,"KO_heat"
"Gm21284","ENSMUSG00000108660.1",-0.237786164,-0.271050568,-1.80268957,0.0816464054,0.146611882,"KO_heat"
"Gm34397","ENSMUSG00000111258.1",0.165242365,-0.635898282,1.80243009,0.0816881237,0.146673411,"KO_heat"
"Gm47113","ENSMUSG00000111465.1",-0.209589236,-0.603244443,-1.80200689,0.0817562019,0.146782255,"KO_heat"
"Msh4","ENSMUSG00000005493.15",-0.218920694,-0.541033127,-1.80191214,0.0817714511,0.14679624,"KO_heat"
"Rita1","ENSMUSG00000029600.10",0.186392384,1.89276997,1.80170191,0.0818052927,0.146843597,"KO_heat"
"H2bc14","ENSMUSG00000114279.1",0.190740705,0.523087743,1.80134188,0.0818632776,0.146934279,"KO_heat"
"Gm45413","ENSMUSG00000109640.1",0.251614646,-0.211780525,1.80109498,0.0819030626,0.146992282,"KO_heat"
"Bloc1s2","ENSMUSG00000057506.5",0.0814026376,4.73272996,1.80097758,0.0819219866,0.147012837,"KO_heat"
"Gm35106","ENSMUSG00000102914.1",0.168518771,-0.680220537,1.80066809,0.0819718891,0.147088977,"KO_heat"
"4732465J04Rik","ENSMUSG00000101517.6",-0.215134465,-0.428322725,-1.80043276,0.0820098531,0.147143681,"KO_heat"
"Ppp1r13b","ENSMUSG00000021285.15",-0.082113538,5.34097328,-1.80021528,0.0820449495,0.147193232,"KO_heat"
"Gm47636","ENSMUSG00000114447.1",0.196240337,-0.285243452,1.79958379,0.0821469314,0.147362759,"KO_heat"
"Fcgrt","ENSMUSG00000003420.8",-0.174567287,-0.557690809,-1.79919608,0.0822095968,0.147461731,"KO_heat"
"Lpar1","ENSMUSG00000038668.14",0.201966962,-0.604572113,1.79901971,0.0822381171,0.147499445,"KO_heat"
"Tmem216","ENSMUSG00000024667.12",0.131496683,3.29268367,1.79893445,0.0822519087,0.147510736,"KO_heat"
"Slc5a11","ENSMUSG00000030769.15",-0.201238461,-0.593361218,-1.79885463,0.0822648206,0.147520449,"KO_heat"
"Gon7","ENSMUSG00000091931.5",0.1310178,3.47125023,1.79835472,0.0823457275,0.147652079,"KO_heat"
"Gm10653","ENSMUSG00000074250.11",-0.241706635,-0.302214984,-1.79734281,0.0825097083,0.14793263,"KO_heat"
"AW146154","ENSMUSG00000074166.7",-0.13089693,3.16265967,-1.79701292,0.0825632263,0.148004282,"KO_heat"
"Gm5846","ENSMUSG00000104309.1",-0.100113489,4.59382687,-1.79700375,0.0825647143,0.148004282,"KO_heat"
"Neurl3","ENSMUSG00000047180.8",-0.139854522,5.0461361,-1.81854935,0.0826452803,0.14813521,"KO_heat"
"Myh7","ENSMUSG00000053093.16",0.155613565,-0.825158683,1.79616337,0.0827011872,0.148221918,"KO_heat"
"Dennd4c","ENSMUSG00000038024.17",0.0712023835,5.16549773,1.79610729,0.0827103011,0.148224753,"KO_heat"
"Pidd1","ENSMUSG00000025507.13",0.0697511005,5.75866927,1.79564165,0.0827860074,0.148346917,"KO_heat"
"Syt11","ENSMUSG00000068923.14",-0.172804311,4.06864655,-1.81528091,0.0828113513,0.14837882,"KO_heat"
"Dennd4a","ENSMUSG00000053641.9",0.059225505,6.62000408,1.79534697,0.082833949,0.148405798,"KO_heat"
"Gm48958","ENSMUSG00000114996.1",0.237408736,-0.618703173,1.79510186,0.0829020545,0.14848726,"KO_heat"
"Gm48898","ENSMUSG00000112441.1",-0.229476204,-0.516181136,-1.79497291,0.0828948394,0.14848726,"KO_heat"
"Nudt18","ENSMUSG00000045211.5",-0.112621574,3.47814983,-1.7950003,0.0828903802,0.14848726,"KO_heat"
"Mlh3","ENSMUSG00000021245.15",0.0872088962,4.64868602,1.79482486,0.0829189505,0.148504007,"KO_heat"
"Gm49959","ENSMUSG00000117030.1",0.210387705,1.42979383,1.79471533,0.0829367909,0.148522441,"KO_heat"
"Gpbp1l1","ENSMUSG00000034042.16",-0.0588786111,6.75797669,-1.79457234,0.0829600878,0.148537127,"KO_heat"
"Ubn2","ENSMUSG00000038538.17",-0.0528442161,7.17940085,-1.7945974,0.0829560042,0.148537127,"KO_heat"
"Gm7331","ENSMUSG00000059461.7",-0.142792083,2.34136008,-1.79426212,0.0830106483,0.148614133,"KO_heat"
"Prr36","ENSMUSG00000064125.14",0.230602157,0.556544294,1.7940548,0.0830444522,0.148661128,"KO_heat"
"Slc30a3","ENSMUSG00000029151.14",-0.224710603,-0.00559575416,-1.7935886,0.0831205112,0.148783749,"KO_heat"
"Mgat4e","ENSMUSG00000046367.10",0.187503658,-0.695637225,1.79343266,0.0831459651,0.148815775,"KO_heat"
"Cbx1","ENSMUSG00000018666.13",0.0638785213,7.19098643,1.79322647,0.0831796315,0.148862492,"KO_heat"
"Gjc1","ENSMUSG00000034520.14",0.215117109,0.43655216,1.79229096,0.0833325287,0.149122564,"KO_heat"
"Tmem29","ENSMUSG00000041353.12",0.109435166,3.56363295,1.7916567,0.0834363261,0.149294732,"KO_heat"
"Snora41","ENSMUSG00000064602.1",-0.213299882,1.13582864,-1.79149687,0.0834624982,0.149327984,"KO_heat"
"Gm5176","ENSMUSG00000111997.1",-0.232525756,-0.292046303,-1.79134478,0.0834874109,0.149358978,"KO_heat"
"Mrpl20","ENSMUSG00000029066.12",-0.0708887304,5.71487455,-1.79123095,0.0835060606,0.149378763,"KO_heat"
"Dld","ENSMUSG00000020664.10",0.0556663737,7.09710819,1.79092227,0.0835566528,0.149455678,"KO_heat"
"Dok4","ENSMUSG00000040631.8",-0.199665166,1.38547924,-1.79043569,0.0836364552,0.149584822,"KO_heat"
"Hyal1","ENSMUSG00000010051.15",-0.194697855,0.611826038,-1.79013405,0.0836859583,0.149659758,"KO_heat"
"Gm37978","ENSMUSG00000103132.1",0.22408756,-0.0436415342,1.78961499,0.0837712013,0.149798589,"KO_heat"
"Tent4a","ENSMUSG00000034575.13",0.120768611,6.41994355,1.81886198,0.0837890306,0.149816857,"KO_heat"
"Gm43401","ENSMUSG00000105391.1",0.202111382,-0.3576222,1.78937891,0.0838099956,0.149827117,"KO_heat"
"Gm17826","ENSMUSG00000099423.1",-0.159105838,-0.738763003,-1.78941721,0.0838037006,0.149827117,"KO_heat"
"Tmed5","ENSMUSG00000063406.11",-0.0765817895,6.99536568,-1.78879158,0.0839065763,0.14995897,"KO_heat"
"Zc3hc1","ENSMUSG00000039130.18",0.0705259363,5.36939882,1.78879137,0.0839066119,0.14995897,"KO_heat"
"E2f6","ENSMUSG00000057469.8",0.0656964697,5.65670326,1.78880142,0.0839049583,0.14995897,"KO_heat"
"Gm13881","ENSMUSG00000084756.1",0.166297633,-0.907252708,1.78819239,0.0840052066,0.150121546,"KO_heat"
"Kcnab2","ENSMUSG00000028931.12",-0.0532659204,7.62616206,-1.78778212,0.0840727962,0.150228689,"KO_heat"
"Ccdc120","ENSMUSG00000031150.13",0.220850522,-0.233458367,1.78688089,0.0842214311,0.150480619,"KO_heat"
"Tmem238","ENSMUSG00000030431.8",-0.167621333,2.74850735,-1.78667005,0.0842562351,0.150529138,"KO_heat"
"Piga","ENSMUSG00000031381.16",0.106651889,5.15939566,1.78960057,0.0843279089,0.150643511,"KO_heat"
"Bicd2","ENSMUSG00000037933.16",0.0550983628,6.73183426,1.78611528,0.0843478738,0.1506655,"KO_heat"
"Usp4","ENSMUSG00000032612.14",-0.0470730489,7.48465393,-1.7859686,0.0843721158,0.150695123,"KO_heat"
"Hnrnpdl","ENSMUSG00000029328.15",-0.0506163557,8.7544719,-1.78581473,0.0843975551,0.15072688,"KO_heat"
"Gm37233","ENSMUSG00000102336.1",0.157364781,2.86177868,1.78543121,0.0844609857,0.150812997,"KO_heat"
"Ibtk","ENSMUSG00000035941.15",-0.0524254026,7.01421752,-1.78543051,0.0844611025,0.150812997,"KO_heat"
"Gm15232","ENSMUSG00000084806.1",0.227969145,1.17320861,1.78492268,0.0845451574,0.150949388,"KO_heat"
"Rps11-ps2","ENSMUSG00000081929.1",-0.173079069,1.22248473,-1.78417898,0.0846683812,0.151155681,"KO_heat"
"Ropn1l","ENSMUSG00000022236.10",0.199585418,-0.335071385,1.78324988,0.0848225383,0.151403422,"KO_heat"
"Cdc20","ENSMUSG00000006398.15",-0.0553762929,7.48725535,-1.78328468,0.0848167594,0.151403422,"KO_heat"
"Ptprk","ENSMUSG00000019889.10",0.243241562,0.456234897,1.78314967,0.0848391785,0.15141939,"KO_heat"
"Muc4","ENSMUSG00000079620.13",0.235652907,-0.545230269,1.78297983,0.0848673894,0.151428539,"KO_heat"
"Gm9256","ENSMUSG00000105928.1",0.19609856,1.54896008,1.78298193,0.0848670398,0.151428539,"KO_heat"
"Bmp2","ENSMUSG00000027358.6",0.188845808,-0.79488495,1.78304227,0.0848570175,0.151428539,"KO_heat"
"Siglecf","ENSMUSG00000039013.16",-0.154586043,-0.811909491,-1.78271609,0.0849112118,0.151492995,"KO_heat"
"Gm5841","ENSMUSG00000103921.1",-0.147352368,2.50979826,-1.78264847,0.0849224507,0.151499312,"KO_heat"
"Cyp4f16","ENSMUSG00000048440.16",0.237393946,0.499698294,1.78247505,0.0849512797,0.151537005,"KO_heat"
"Etfa","ENSMUSG00000032314.14",-0.0751242944,6.42078842,-1.78192918,0.0850420795,0.151685225,"KO_heat"
"Dnaaf3","ENSMUSG00000055809.7",0.152204552,3.04723672,1.78166122,0.085086682,0.151737274,"KO_heat"
"Rdh11","ENSMUSG00000066441.14",-0.12125274,6.29199777,-1.81010946,0.0850819862,0.151737274,"KO_heat"
"Harbi1","ENSMUSG00000027243.8",-0.11485776,3.55079673,-1.78131291,0.0851446883,0.151826959,"KO_heat"
"2900078I11Rik","ENSMUSG00000111358.1",0.230054308,-0.348412395,1.78121868,0.0851603875,0.151841195,"KO_heat"
"Tgfbr1","ENSMUSG00000007613.15",-0.112671821,9.00615617,-1.82014548,0.0852062188,0.151909148,"KO_heat"
"Gm27326","ENSMUSG00000098813.1",-0.20546114,1.51053268,-1.77978141,0.0854001392,0.152241085,"KO_heat"
"Malsu1","ENSMUSG00000029815.12",0.09814586,4.11089286,1.77952629,0.0854427559,0.15230326,"KO_heat"
"Gm45059","ENSMUSG00000108536.1",-0.213816009,0.695022635,-1.77945487,0.0854546894,0.152310736,"KO_heat"
"Nr3c2","ENSMUSG00000031618.13",0.152086612,-0.592777493,1.77885706,0.0855546326,0.15247506,"KO_heat"
"Gm12989","ENSMUSG00000083678.3",-0.0957340061,3.85033914,-1.77864018,0.0855909159,0.152525911,"KO_heat"
"6330418K02Rik","ENSMUSG00000085227.1",-0.213971839,-0.300481043,-1.77858783,0.0855996767,0.152527711,"KO_heat"
"Gm38082","ENSMUSG00000104369.1",0.190975239,2.31220714,1.77848676,0.0856165912,0.152544038,"KO_heat"
"Etfrf1","ENSMUSG00000040370.13",-0.135435224,3.16660538,-1.7783705,0.085636052,0.152564898,"KO_heat"
"Melk","ENSMUSG00000035683.13",-0.0858842341,5.98668819,-1.77816487,0.0856704803,0.152585929,"KO_heat"
"Ndufb1-ps","ENSMUSG00000113902.1",0.0717564813,5.77811695,1.77818299,0.0856674464,0.152585929,"KO_heat"
"Mib1","ENSMUSG00000024294.14",-0.0570653971,6.93417517,-1.77816106,0.0856711178,0.152585929,"KO_heat"
"Gm45534","ENSMUSG00000110405.1",0.1882664,-0.481487333,1.77802993,0.0856930787,0.15261123,"KO_heat"
"Mpp3","ENSMUSG00000052373.14",0.221548739,0.11987047,1.77744012,0.0857919181,0.152753367,"KO_heat"
"Dapk2","ENSMUSG00000032380.9",-0.220778529,-0.155861776,-1.77736843,0.085803939,0.152753367,"KO_heat"
"Gm5586","ENSMUSG00000108366.1",-0.178363193,1.1196253,-1.77747281,0.0857864386,0.152753367,"KO_heat"
"Vps28","ENSMUSG00000115987.1",-0.067512816,5.95671062,-1.77739016,0.0858002962,0.152753367,"KO_heat"
"Rhobtb3","ENSMUSG00000021589.13",0.201826396,-0.532769965,1.77709251,0.0858502156,0.152787999,"KO_heat"
"C130089K02Rik","ENSMUSG00000104339.1",0.201537705,-0.169310194,1.77711664,0.0858461685,0.152787999,"KO_heat"
"Trbj2-2","ENSMUSG00000076493.1",0.183283692,1.4039611,1.77715837,0.0858391676,0.152787999,"KO_heat"
"St3gal2","ENSMUSG00000031749.12",-0.0797749682,5.85762391,-1.77705681,0.0858562055,0.152787999,"KO_heat"
"Gm5492","ENSMUSG00000117295.1",-0.0788476048,4.76566696,-1.777021,0.0858622127,0.152787999,"KO_heat"
"Atp5g2","ENSMUSG00000062683.11",-0.165741726,2.76975358,-1.77651943,0.0859464007,0.15292398,"KO_heat"
"Timm23","ENSMUSG00000013701.13",0.10783924,3.65551958,1.77635201,0.0859745162,0.152946348,"KO_heat"
"Tspan31","ENSMUSG00000006736.9",0.0715456462,5.07571223,1.77637301,0.0859709899,0.152946348,"KO_heat"
"Dnajb13","ENSMUSG00000030708.14",0.141327221,3.06153713,1.77620819,0.085998677,0.152965453,"KO_heat"
"Gm7832","ENSMUSG00000106917.1",-0.106318214,3.83329309,-1.77619554,0.0860008013,0.152965453,"KO_heat"
"1700056E22Rik","ENSMUSG00000044854.7",-0.207933797,-0.26096049,-1.77594077,0.0860436146,0.153013943,"KO_heat"
"Tlr12","ENSMUSG00000062545.4",-0.183673874,-0.695786465,-1.77597885,0.0860372135,0.153013943,"KO_heat"
"Zfp92","ENSMUSG00000031374.13",-0.150794347,-0.802537797,-1.77579481,0.0860681487,0.153043742,"KO_heat"
"Pde6c","ENSMUSG00000024992.13",0.198693918,-0.413810632,1.77547003,0.0861227661,0.153127025,"KO_heat"
"Gm44836","ENSMUSG00000108486.1",-0.216046975,0.373287193,-1.77515223,0.0861762378,0.153208256,"KO_heat"
"Gm44199","ENSMUSG00000107560.1",-0.190040643,1.85635297,-1.77489238,0.0862199787,0.153272173,"KO_heat"
"Gm8325","ENSMUSG00000027694.9",0.0958927565,4.76914152,1.77463447,0.0862634121,0.153335533,"KO_heat"
"Gm45872","ENSMUSG00000110142.1",0.218011897,-0.565712083,1.77425137,0.0863279631,0.153436415,"KO_heat"
"Large1","ENSMUSG00000004383.18",0.224127605,1.30563018,1.77387112,0.0863920745,0.153536497,"KO_heat"
"Dlgap5","ENSMUSG00000037544.14",0.0726989837,6.76992698,1.77372728,0.0864163369,0.153565748,"KO_heat"
"Gm48796","ENSMUSG00000111390.1",-0.18923936,1.66309309,-1.77359331,0.0864389406,0.153592046,"KO_heat"
"Gm37500","ENSMUSG00000103900.1",-0.215610953,0.10681453,-1.77350484,0.0864538693,0.153597275,"KO_heat"
"Dr1","ENSMUSG00000029265.4",0.0604353013,6.58038644,1.77348336,0.0864574936,0.153597275,"KO_heat"
"Fam199x","ENSMUSG00000042595.7",-0.081078194,4.87373724,-1.77330266,0.0864879943,0.153637592,"KO_heat"
"Gm4969","ENSMUSG00000085601.7",0.22123226,-0.167208591,1.7731838,0.0865080612,0.153659368,"KO_heat"
"Gm6640","ENSMUSG00000083681.1",0.231591336,-0.0126580457,1.77308232,0.0865251979,0.153675936,"KO_heat"
"Gm49528","ENSMUSG00000116439.1",0.190213447,-0.62066884,1.77301127,0.0865371974,0.153683378,"KO_heat"
"Gm37663","ENSMUSG00000104469.1",0.16679354,-0.439221132,1.7726759,0.0865938556,0.153770121,"KO_heat"
"Mrpl23","ENSMUSG00000037772.13",-0.119581037,3.08852322,-1.77203412,0.0867023678,0.153948921,"KO_heat"
"Bloc1s3","ENSMUSG00000057667.7",-0.145136211,2.92619552,-1.77169551,0.0867596658,0.154036761,"KO_heat"
"5830444B04Rik","ENSMUSG00000084803.8",-0.228439852,1.77561733,-1.77186372,0.086769844,0.154040935,"KO_heat"
"Gm45424","ENSMUSG00000110341.1",0.199714299,-0.50536425,1.77155782,0.086782975,0.154050349,"KO_heat"
"C030017G13Rik","ENSMUSG00000107050.1",0.233678008,0.582857654,1.77114513,0.0868528691,0.154156096,"KO_heat"
"Kcnj14","ENSMUSG00000058743.6",0.211687614,0.0043339686,1.77111358,0.086858214,0.154156096,"KO_heat"
"Tgfb3","ENSMUSG00000021253.7",-0.362259698,1.22268797,-1.79698355,0.0868840111,0.154187975,"KO_heat"
"Heatr4","ENSMUSG00000090843.2",-0.188486512,-0.645992867,-1.77080968,0.0869097171,0.154219686,"KO_heat"
